Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Saquon Barkley (NYG),27,142,5.3,23,1,2,2,3,10,5,1,0,1,35.2,35.2,98.9%,2018,11
2,Ezekiel Elliott (DAL),23,122,5.3,23,1,1,7,8,79,11.3,0,0,1,33.1,33.1,98.3%,2018,11
3,Aaron Jones (GB),11,40,3.6,8,0,1,5,6,63,12.6,1,0,1,27.3,27.3,99.7%,2018,11
4,Phillip Lindsay (IND),11,79,7.2,41,1,2,4,5,27,6.8,0,0,1,26.6,26.6,0.8%,2018,11
5,Mark Ingram II (NO),16,103,6.4,38,1,2,0,0,0,0,0,0,1,22.3,22.3,23.9%,2018,11
6,Leonard Fournette (TB),28,95,3.4,20,1,1,2,2,46,23,0,0,1,22.1,22.1,99.8%,2018,11
7,Melvin Gordon III (DEN),18,69,3.8,20,1,0,6,6,87,14.5,0,0,1,21.6,21.6,87.3%,2018,11
8,Kareem Hunt (CLE),14,70,5,27,1,0,3,4,41,13.7,1,0,1,20.1,20.1,90.6%,2018,11
9,Gus Edwards (BAL),17,115,6.8,17,0,1,0,0,0,0,0,0,1,19.5,19.5,26.9%,2018,11
10,Peyton Barber (FA),18,106,5.9,28,1,1,2,2,4,2,0,0,1,19,19,1.0%,2018,11
11,Alvin Kamara (NO),13,71,5.5,16,0,0,1,1,37,37,1,0,1,17.8,17.8,99.4%,2018,11
12,Kerryon Johnson (FA),15,87,5.8,24,1,1,2,2,10,5,0,0,1,17.7,17.7,0.0%,2018,11
13,Adrian Peterson (FA),16,51,3.2,9,0,2,0,0,0,0,0,0,1,17.1,17.1,2.1%,2018,11
14,Christian McCaffrey (CAR),13,53,4.1,10,0,0,6,8,57,9.5,0,0,1,17,17,99.9%,2018,11
15,David Johnson (FA),25,137,5.5,53,1,0,1,3,17,17,0,0,1,16.4,16.4,0.7%,2018,11
