Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Todd Gurley II (FA),12,48,4,21,1,2,10,13,76,7.6,0,0,1,34.4,34.4,0.1%,2018,15
2,Damien Williams (ATL),10,49,4.9,22,1,2,6,6,74,12.3,0,0,1,30.3,30.3,2.0%,2018,15
3,Derrick Henry (TEN),33,170,5.2,22,1,2,1,1,0,0,0,0,1,30.2,30.2,99.9%,2018,15
4,Dalvin Cook (MIN),19,136,7.2,26,2,2,1,2,27,27,0,0,1,29.3,29.3,99.9%,2018,15
5,Joe Mixon (CIN),27,129,4.8,47,1,2,2,4,1,0.5,0,0,1,27,27,99.9%,2018,15
6,Chris Carson (FA),22,119,5.4,26,3,1,6,6,29,4.8,0,0,1,26.8,26.8,6.6%,2018,15
7,Christian McCaffrey (CAR),15,53,3.5,9,0,0,8,11,67,8.4,0,0,1,26,26,99.9%,2018,15
8,Marlon Mack (HOU),27,139,5.1,21,1,2,1,1,10,10,0,1,1,25.9,25.9,56.5%,2018,15
9,Alvin Kamara (NO),14,67,4.8,16,0,1,7,9,36,5.1,0,0,1,23.3,23.3,99.4%,2018,15
10,Tevin Coleman (NYJ),11,145,13.2,65,3,1,0,1,0,0,0,0,1,20.5,20.5,0.7%,2018,15
11,Ezekiel Elliott (DAL),18,87,4.8,24,1,0,7,8,41,5.9,0,0,1,19.8,19.8,98.3%,2018,15
12,Wendell Smallwood (FA),10,48,4.8,11,0,2,2,2,9,4.5,0,0,1,19.7,19.7,0.0%,2018,15
13,Jamaal Williams (DET),12,55,4.6,20,1,1,4,5,42,10.5,0,0,1,19.7,19.7,24.3%,2018,15
14,Jaylen Samuels (FA),19,142,7.5,25,1,0,2,2,30,15,0,0,1,19.2,19.2,0.0%,2018,15
15,David Johnson (FA),11,33,3,10,0,1,3,6,68,22.7,0,0,1,19.1,19.1,0.7%,2018,15
16,Kalen Ballage (FA),12,123,10.3,75,1,1,1,1,-2,-2,0,0,1,19.1,19.1,0.0%,2018,15
17,Justin Jackson (DET),16,58,3.6,9,0,1,3,4,27,9,0,0,1,17.5,17.5,1.2%,2018,15
18,Peyton Barber (FA),19,85,4.5,15,0,1,2,2,4,2,0,0,1,16.9,16.9,1.0%,2018,15
19,Gus Edwards (BAL),19,104,5.5,26,1,1,0,0,0,0,0,0,1,16.4,16.4,26.9%,2018,15
20,Mike Davis (BAL),5,21,4.2,6,0,0,8,8,63,7.9,0,0,1,16.4,16.4,2.6%,2018,15
21,Matt Breida (NYG),17,50,2.9,8,0,0,5,5,46,9.2,0,0,1,14.6,14.6,1.7%,2018,15
22,Tarik Cohen (FA),5,24,4.8,22,1,0,5,6,31,6.2,1,1,1,14.5,14.5,0.1%,2018,15
23,Jordan Howard (FA),19,60,3.2,9,0,1,1,1,15,15,0,0,1,14.5,14.5,0.1%,2018,15
24,Elijah McGuire (FA),18,42,2.3,14,0,1,3,4,29,9.7,0,1,1,14.1,14.1,0.0%,2018,15
25,Zach Zenner (FA),10,45,4.5,17,0,1,3,4,0,0,0,0,1,13.5,13.5,0.0%,2018,15
26,Latavius Murray (FA),15,68,4.5,18,0,1,0,0,0,0,0,0,1,12.8,12.8,0.6%,2018,15
27,Darrel Williams (ARI),2,13,6.5,8,0,0,2,2,19,9.5,1,0,1,11.2,11.2,17.5%,2018,15
28,Jalen Richard (FA),4,9,2.3,5,0,0,5,6,67,13.4,0,1,1,10.6,10.6,1.0%,2018,15
29,Nyheim Hines (IND),6,19,3.2,8,0,0,4,6,45,11.3,0,0,1,10.4,10.4,58.4%,2018,15
30,Nick Chubb (CLE),20,100,5,40,1,0,0,1,0,0,0,0,1,10,10,99.7%,2018,15
31,Saquon Barkley (NYG),14,31,2.2,17,0,0,4,10,25,6.3,0,0,1,9.6,9.6,98.9%,2018,15
32,Leonard Fournette (TB),11,46,4.2,25,1,0,3,4,18,6,0,0,1,9.4,9.4,99.8%,2018,15
33,Mark Ingram II (NO),12,63,5.3,22,1,0,2,2,11,5.5,0,0,1,9.4,9.4,23.9%,2018,15
34,Duke Johnson Jr. (BUF),4,28,7,15,0,0,4,5,25,6.3,0,0,1,9.3,9.3,0.8%,2018,15
35,Adrian Peterson (FA),19,51,2.7,15,0,0,2,3,20,10,0,0,1,9.1,9.1,2.1%,2018,15
36,Josh Adams (FA),15,28,1.9,8,0,1,0,1,0,0,0,0,1,8.8,8.8,0.0%,2018,15
37,James White (NE),2,12,6,6,0,0,5,7,25,5,0,0,1,8.7,8.7,7.7%,2018,15
38,Phillip Lindsay (IND),14,24,1.7,11,0,0,4,6,20,5,0,0,1,8.4,8.4,0.8%,2018,15
39,Theo Riddick (FA),8,47,5.9,19,0,0,2,3,9,4.5,0,0,1,7.6,7.6,0.0%,2018,15
40,Darren Sproles (FA),3,30,10,17,0,0,3,4,16,5.3,0,0,1,7.6,7.6,0.1%,2018,15
41,Dion Lewis (FA),7,35,5,17,0,0,3,3,9,3,0,0,1,7.4,7.4,2.0%,2018,15
42,Detrez Newsome (FA),6,34,5.7,16,0,0,2,2,19,9.5,0,0,1,7.3,7.3,0.0%,2018,15
43,Rex Burkhead (HOU),4,25,6.3,10,0,0,3,3,18,6,0,0,1,7.3,7.3,3.0%,2018,15
44,Trenton Cannon (TEN),7,13,1.9,8,0,0,3,4,24,8,0,0,1,6.7,6.7,0.1%,2018,15
45,Chase Edmonds (MIA),8,22,2.8,13,0,0,2,2,22,11,0,0,1,6.4,6.4,87.4%,2018,15
46,Kenyan Drake (LV),1,6,6,6,0,0,3,3,28,9.3,0,0,1,6.4,6.4,6.4%,2018,15
47,Keith Ford (FA),14,46,3.3,9,0,0,1,1,7,7,0,0,1,6.3,6.3,0.1%,2018,15
48,Kenneth Dixon (FA),11,48,4.4,17,0,0,1,1,2,2,0,0,1,6,6,0.1%,2018,15
49,Sony Michel (MIA),13,59,4.5,13,0,0,0,0,0,0,0,0,1,5.9,5.9,13.6%,2018,15
50,Ito Smith (FA),9,34,3.8,16,0,0,2,3,5,2.5,0,0,1,5.9,5.9,0.0%,2018,15
51,T.J. Logan (FA),1,-3,-3,0,0,0,4,4,18,4.5,0,0,1,5.5,5.5,0.0%,2018,15
52,Giovani Bernard (TB),6,7,1.2,6,0,0,2,2,25,12.5,0,0,1,5.2,5.2,0.9%,2018,15
53,Doug Martin (FA),9,39,4.3,9,0,0,0,1,0,0,0,0,1,3.9,3.9,0.0%,2018,15
54,James Develin (FA),0,0,0,0,0,0,2,2,18,9,0,0,1,3.8,3.8,0.0%,2018,15
55,Devontae Booker (FA),0,0,0,0,0,0,2,3,17,8.5,0,0,1,3.7,3.7,0.6%,2018,15
56,Marcus Murphy (FA),11,35,3.2,9,0,0,0,0,0,0,0,0,1,3.5,3.5,0.0%,2018,15
57,Alfred Blue (FA),9,6,0.7,5,0,0,2,2,9,4.5,0,0,1,3.5,3.5,0.0%,2018,15
58,David Williams (FA),5,32,6.4,15,0,0,0,0,0,0,0,0,1,3.2,3.2,0.0%,2018,15
59,Byron Marshall (FA),0,0,0,0,0,0,1,1,17,17,0,0,1,2.7,2.7,0.1%,2018,15
60,Jeff Wilson Jr. (SF),7,46,6.6,16,0,0,0,1,0,0,0,1,1,2.6,2.6,2.1%,2018,15
61,Chris Thompson (FA),5,9,1.8,4,0,0,1,2,4,4,0,0,1,2.3,2.3,0.0%,2018,15
62,T.J. Yeldon (FA),3,6,2,5,0,0,1,2,5,5,0,0,1,2.1,2.1,0.0%,2018,15
63,Taquan Mizzell (NYG),1,1,1,1,0,0,1,1,9,9,0,0,1,2,2,0.0%,2018,15
64,Royce Freeman (HOU),4,7,1.8,6,0,0,1,1,1,1,0,0,1,1.8,1.8,0.2%,2018,15
65,Stevan Ridley (FA),3,16,5.3,12,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,15
66,Jordan Wilkins (TEN),0,0,0,0,0,0,1,1,6,6,0,0,1,1.6,1.6,0.0%,2018,15
67,Frank Gore (FA),5,14,2.8,10,0,0,0,0,0,0,0,0,1,1.4,1.4,12.1%,2018,15
68,Rod Smith (FA),3,14,4.7,10,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2018,15
