Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Darren Waller (LV),9,12,150,16.7,35,4,1,0,0,0,0,1,25.5,25.5,83.6%,2020,15
2,Travis Kelce (KC),8,12,68,8.5,13,0,1,0,0,0,0,1,18.8,18.8,100.0%,2020,15
3,Noah Fant (SEA),8,11,68,8.5,16,0,1,0,0,0,0,1,16.8,16.8,33.6%,2020,15
4,Logan Thomas (WAS),13,16,101,7.8,20,1,0,0,0,0,0,1,16.6,16.6,6.7%,2020,15
5,Mark Andrews (BAL),5,5,66,13.2,27,1,1,0,0,0,0,1,15.1,15.1,99.3%,2020,15
6,Hunter Henry (NE),5,7,65,13,19,0,1,0,0,0,0,1,15,15,34.7%,2020,15
7,Tyler Higbee (LAR),4,5,67,16.8,44,3,1,0,0,0,0,1,14.7,14.7,74.0%,2020,15
8,Tyler Conklin (NYJ),3,4,57,19,30,3,1,0,0,0,0,1,13.2,13.2,33.2%,2020,15
9,Austin Hooper (TEN),5,6,41,8.2,17,0,1,0,0,0,0,1,12.6,12.6,12.7%,2020,15
10,Dawson Knox (BUF),2,4,36,18,27,1,1,0,0,0,0,1,10.6,10.6,79.9%,2020,15
11,Hayden Hurst (CIN),4,5,21,5.3,12,0,1,0,0,0,0,1,10.1,10.1,35.8%,2020,15
12,Robert Tonyan (GB),3,3,18,6,10,0,1,0,0,0,0,1,9.3,9.3,23.9%,2020,15
13,Jordan Reed (FA),2,5,18,9,13,0,1,0,0,0,0,1,8.8,8.8,19.0%,2020,15
14,Jacob Hollister (SEA),2,2,17,8.5,10,0,1,0,0,0,0,1,8.7,8.7,0.0%,2020,15
15,Dalton Schultz (DAL),2,2,14,7,12,0,1,0,0,0,0,1,8.4,8.4,94.4%,2020,15
16,Zach Ertz (ARI),2,7,69,34.5,42,4,0,0,0,0,0,1,7.9,7.9,30.9%,2020,15
17,Jonnu Smith (NE),5,5,52,10.4,19,0,0,0,0,0,0,1,7.7,7.7,1.0%,2020,15
18,Jordan Akins (HOU),5,6,50,10,20,1,0,0,0,0,0,1,7.5,7.5,1.0%,2020,15
19,Cameron Brate (TB),4,4,54,13.5,18,0,0,0,0,0,0,1,7.4,7.4,1.5%,2020,15
20,Dan Arnold (JAC),3,5,54,18,23,2,0,0,0,0,0,1,6.9,6.9,0.1%,2020,15
21,Evan Engram (JAC),4,7,46,11.5,24,1,0,0,0,0,0,1,6.6,6.6,85.1%,2020,15
22,Tyler Eifert (FA),3,4,51,17,28,1,0,0,0,0,0,1,6.6,6.6,0.0%,2020,15
23,Durham Smythe (MIA),5,5,40,8,15,0,0,0,0,0,0,1,6.5,6.5,0.1%,2020,15
24,Chris Herndon IV (FA),3,4,48,16,22,1,0,0,0,0,0,1,6.3,6.3,0.0%,2020,15
25,Dallas Goedert (PHI),4,8,39,9.8,16,0,0,0,0,0,0,1,5.9,5.9,91.9%,2020,15
26,Irv Smith Jr. (MIN),3,4,37,12.3,21,1,0,0,0,0,0,1,5.2,5.2,12.8%,2020,15
27,Hunter Bryant (FA),1,2,44,44,44,3,0,0,0,0,0,1,4.9,4.9,0.0%,2020,15
28,Maxx Williams (ARI),1,1,42,42,42,3,0,0,0,0,0,1,4.7,4.7,0.0%,2020,15
29,Ian Thomas (CAR),3,4,29,9.7,15,0,0,0,0,0,0,1,4.4,4.4,0.1%,2020,15
30,Rob Gronkowski (FA),3,7,29,9.7,17,0,0,0,0,0,0,1,4.4,4.4,1.7%,2020,15
31,Kahale Warring (FA),2,2,32,16,23,1,0,0,0,0,0,1,4.2,4.2,0.0%,2020,15
32,Jared Cook (FA),2,5,29,14.5,21,1,0,0,0,0,0,1,3.9,3.9,0.0%,2020,15
33,Gerald Everett (LAC),2,5,28,14,15,0,0,0,0,0,0,1,3.8,3.8,77.6%,2020,15
34,Ross Dwelley (SF),2,2,28,14,19,0,0,0,0,0,0,1,3.8,3.8,0.0%,2020,15
35,Jimmy Graham (FA),2,3,25,12.5,16,0,0,0,0,0,0,1,3.5,3.5,0.0%,2020,15
