Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),8,10,127,15.9,22,2,1,0,0,0,0,1,22.9,22.9,100.0%,2020,11
2,Darren Waller (LV),7,7,88,12.6,26,1,1,0,0,0,0,1,18.3,18.3,83.6%,2020,11
3,Mark Andrews (BAL),5,7,96,19.2,31,4,1,0,0,0,0,1,18.1,18.1,99.3%,2020,11
4,Dallas Goedert (PHI),5,6,77,15.4,32,3,1,0,0,0,0,1,16.2,16.2,91.9%,2020,11
5,Robert Tonyan (GB),5,5,44,8.8,25,1,1,0,0,0,0,1,12.9,12.9,23.9%,2020,11
6,Hunter Henry (NE),4,7,48,12,22,1,1,0,0,0,0,1,12.8,12.8,34.7%,2020,11
7,Richard Rodgers (LAC),2,2,48,24,29,1,1,0,0,0,0,1,11.8,11.8,0.0%,2020,11
8,Eric Ebron (FA),4,7,36,9,20,1,1,0,0,0,0,1,11.6,11.6,0.0%,2020,11
9,Jordan Akins (HOU),5,6,83,16.6,25,3,0,0,0,0,0,1,10.8,10.8,1.0%,2020,11
10,Dalton Schultz (DAL),4,6,25,6.3,10,0,1,0,0,0,0,1,10.5,10.5,94.4%,2020,11
11,Chris Herndon IV (FA),2,3,32,16,26,1,1,0,0,0,0,1,10.2,10.2,0.0%,2020,11
12,Jonnu Smith (NE),4,6,20,5,8,0,1,0,0,0,0,1,10,10,1.0%,2020,11
13,Trey Burton (FA),2,5,25,12.5,17,0,1,0,0,0,0,1,9.5,9.5,0.0%,2020,11
14,T.J. Hockenson (MIN),4,7,68,17,35,2,0,0,0,0,0,1,8.8,8.8,98.5%,2020,11
15,Noah Fant (SEA),4,5,55,13.8,29,1,0,0,0,0,0,1,7.5,7.5,33.6%,2020,11
16,Jack Doyle (FA),1,2,6,6,6,0,1,0,0,0,0,1,7.1,7.1,2.0%,2020,11
