Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Sammy Watkins (BAL),9,11,198,22,68,9,3,0,0,0,0,1,42.3,42.3,2.3%,2019,1
2,DeSean Jackson (FA),8,9,154,19.3,53,8,2,0,0,0,0,1,31.4,31.4,0.9%,2019,1
3,John Ross (FA),7,12,158,22.6,55,8,2,0,0,0,0,1,31.3,31.3,0.0%,2019,1
4,Marquise Brown (ARI),4,5,147,36.8,83,7,2,0,0,0,0,1,28.7,28.7,85.3%,2019,1
5,DeAndre Hopkins (ARI),8,13,111,13.9,38,3,2,0,0,0,0,1,27.1,27.1,93.7%,2019,1
6,T.Y. Hilton (DAL),8,9,87,10.9,19,0,2,0,0,0,0,1,24.7,24.7,2.7%,2019,1
7,Phillip Dorsett II (HOU),4,4,95,23.8,58,5,2,0,0,0,0,1,23.5,23.5,0.7%,2019,1
8,DJ Chark Jr. (DET),4,4,146,36.5,69,8,1,0,0,0,0,1,22.6,22.6,44.4%,2019,1
9,Keenan Allen (LAC),8,10,123,15.4,28,4,1,0,0,0,0,1,22.3,22.3,98.9%,2019,1
10,John Brown (BUF),7,10,123,17.6,38,3,1,0,0,0,0,1,21.8,21.8,0.0%,2019,1
11,Larry Fitzgerald (FA),8,13,113,14.1,45,6,1,0,0,0,0,1,21.3,21.3,0.2%,2019,1
12,Terry McLaurin (WAS),5,7,125,25,69,5,1,0,0,0,0,1,21,21,97.6%,2019,1
13,Danny Amendola (FA),7,13,104,14.9,47,3,1,0,0,0,0,1,19.9,19.9,0.0%,2019,1
14,Amari Cooper (CLE),6,9,106,17.7,45,4,1,0,0,0,0,1,19.6,19.6,96.3%,2019,1
15,Alshon Jeffery (FA),5,7,49,9.8,16,0,1,1,2,1,0,1,19.6,19.6,0.0%,2019,1
16,Tyrell Williams (FA),6,7,105,17.5,43,4,1,0,0,0,0,1,19.5,19.5,0.0%,2019,1
17,Michael Gallup (DAL),7,7,158,22.6,62,7,0,0,0,0,0,1,19.3,19.3,61.9%,2019,1
18,Chris Conley (TEN),6,7,97,16.2,21,3,1,0,0,0,0,1,18.7,18.7,0.1%,2019,1
19,Michael Thomas (NO),10,13,123,12.3,24,1,0,0,0,0,0,1,17.3,17.3,25.9%,2019,1
20,Jamison Crowder (BUF),14,17,99,7.1,19,0,0,1,4,0,0,1,17.3,17.3,1.3%,2019,1
21,Emmanuel Sanders (FA),5,7,86,17.2,53,5,1,0,0,0,0,1,17.1,17.1,0.0%,2019,1
22,Courtland Sutton (DEN),7,8,120,17.1,30,4,0,0,0,0,0,1,15.5,15.5,78.2%,2019,1
23,Randall Cobb (GB),4,5,69,17.3,25,1,1,0,0,0,0,1,14.9,14.9,4.9%,2019,1
24,Josh Gordon (FA),3,4,73,24.3,44,4,1,0,0,0,0,1,14.8,14.8,0.1%,2019,1
25,Calvin Ridley (JAC),4,6,64,16,20,2,1,0,0,0,0,1,14.4,14.4,2.4%,2019,1
26,Allen Robinson II (LAR),7,13,102,14.6,27,3,0,0,0,0,0,1,13.7,13.7,33.8%,2019,1
27,Ted Ginn Jr. (FA),7,7,101,14.4,41,3,0,0,0,0,0,1,13.6,13.6,0.0%,2019,1
28,Julian Edelman (FA),6,11,83,13.8,24,1,0,1,8,0,0,1,13.4,13.4,12.1%,2019,1
29,Chris Godwin (TB),3,6,53,17.7,28,1,1,0,0,0,0,1,12.8,12.8,96.3%,2019,1
30,Robert Woods (TEN),8,13,70,8.8,22,1,0,2,16,0,0,1,12.6,12.6,41.8%,2019,1
31,Kenny Golladay (NYG),4,9,42,10.5,13,0,1,0,0,0,0,1,12.2,12.2,6.8%,2019,1
32,Julio Jones (TB),6,11,31,5.2,10,0,1,0,0,0,0,1,12.1,12.1,17.4%,2019,1
33,Adam Thielen (MIN),3,3,43,14.3,23,1,1,0,0,0,0,1,11.8,11.8,89.3%,2019,1
34,Dede Westbrook (FA),5,6,30,6,15,0,1,1,2,0,0,1,11.7,11.7,0.0%,2019,1
35,A.J. Brown (PHI),3,4,100,33.3,51,7,0,0,0,0,0,1,11.5,11.5,99.9%,2019,1
36,Trey Quinn (FA),4,6,33,8.3,14,0,1,0,0,0,0,1,11.3,11.3,0.0%,2019,1
37,Kenny Stills (FA),3,3,37,12.3,37,2,1,0,0,0,0,1,11.2,11.2,0.0%,2019,1
38,Willie Snead IV (SF),2,3,41,20.5,33,2,1,0,0,0,0,1,11.1,11.1,0.0%,2019,1
39,Tyler Lockett (SEA),1,2,44,44,44,3,1,0,0,0,0,1,10.9,10.9,91.8%,2019,1
40,DK Metcalf (SEA),4,6,89,22.3,42,4,0,0,0,0,0,1,10.9,10.9,98.6%,2019,1
41,JuJu Smith-Schuster (KC),6,8,78,13,26,1,0,0,0,0,0,1,10.8,10.8,94.1%,2019,1
42,Odell Beckham Jr. (FA),7,11,71,10.1,24,1,0,0,0,0,0,1,10.6,10.6,14.7%,2019,1
43,Richie James Jr. (NYG),1,2,39,39,39,2,1,0,0,0,0,1,10.4,10.4,11.1%,2019,1
44,Tyler Boyd (CIN),8,12,60,7.5,14,0,0,1,3,0,0,1,10.3,10.3,71.8%,2019,1
45,Preston Williams (CAR),3,5,24,8,11,0,1,0,0,0,0,1,9.9,9.9,0.0%,2019,1
46,Jarvis Landry (NO),4,7,67,16.8,34,3,0,1,10,0,0,1,9.7,9.7,19.0%,2019,1
47,Tre'Quan Smith (NO),2,2,26,13,14,0,1,0,0,0,0,1,9.6,9.6,0.5%,2019,1
48,DJ Moore (CAR),7,10,76,10.9,15,0,0,0,0,0,1,1,9.1,9.1,94.0%,2019,1
49,DeVante Parker (NE),3,7,75,25,49,3,0,0,0,0,0,1,9,9,12.1%,2019,1
50,Cody Latimer (FA),3,7,74,24.7,43,4,0,0,0,0,0,1,8.9,8.9,0.0%,2019,1
51,Christian Kirk (JAC),4,12,32,8,10,0,0,1,12,0,0,1,8.4,8.4,95.2%,2019,1
52,Mohamed Sanu Sr. (FA),5,6,57,11.4,23,1,0,0,0,0,0,1,8.2,8.2,0.0%,2019,1
53,Cooper Kupp (LAR),7,10,46,6.6,10,0,0,0,0,0,0,1,8.1,8.1,77.5%,2019,1
54,Marvin Jones Jr. (JAC),4,4,56,14,23,2,0,1,4,0,0,1,8,8,12.8%,2019,1
55,William Fuller V (FA),2,3,69,34.5,54,4,0,0,0,0,0,1,7.9,7.9,0.1%,2019,1
56,Sterling Shepard (NYG),6,7,42,7,11,0,0,0,0,0,0,1,7.2,7.2,1.3%,2019,1
57,Marquez Valdes-Scantling (KC),4,6,52,13,47,3,0,1,0,0,0,1,7.2,7.2,43.5%,2019,1
58,KeeSean Johnson (BUF),5,10,46,9.2,15,0,0,0,0,0,0,1,7.1,7.1,0.0%,2019,1
59,Miles Boykin (PIT),1,1,5,5,5,0,1,0,0,0,0,1,7,7,0.0%,2019,1
60,Bennie Fowler III (FA),5,5,40,8,17,0,0,0,0,0,0,1,6.5,6.5,0.0%,2019,1
61,Cole Beasley (BUF),5,9,40,8,10,0,0,0,0,0,0,1,6.5,6.5,0.9%,2019,1
62,Damiere Byrd (ATL),4,7,42,10.5,19,0,0,0,0,0,0,1,6.2,6.2,0.1%,2019,1
63,Justin Hardy (FA),4,5,41,10.3,23,1,0,0,0,0,0,1,6.1,6.1,0.0%,2019,1
64,James Washington (FA),2,6,51,25.5,45,3,0,0,0,0,0,1,6.1,6.1,0.3%,2019,1
65,Ryan Switzer (FA),6,6,29,4.8,8,0,0,0,0,0,0,1,5.9,5.9,0.0%,2019,1
66,Paul Richardson Jr. (FA),4,7,36,9,17,0,0,0,0,0,0,1,5.6,5.6,0.0%,2019,1
67,Davante Adams (LV),4,8,36,9,11,0,0,0,0,0,0,1,5.6,5.6,100.0%,2019,1
68,Rashard Higgins (CAR),2,3,46,23,35,2,0,0,0,0,0,1,5.6,5.6,0.1%,2019,1
69,Brandin Cooks (HOU),2,6,39,19.5,24,1,0,0,0,0,0,1,4.9,4.9,66.0%,2019,1
70,Stefon Diggs (BUF),2,2,37,18.5,31,2,0,0,0,0,0,1,4.7,4.7,100.0%,2019,1
71,Curtis Samuel (WAS),3,4,32,10.7,16,0,0,0,0,0,0,1,4.7,4.7,58.3%,2019,1
72,Devin Funchess (FA),3,5,32,10.7,16,0,0,0,0,0,0,1,4.7,4.7,0.0%,2019,1
73,Deon Cain (FA),2,2,35,17.5,25,1,0,0,0,0,0,1,4.5,4.5,0.0%,2019,1
74,Damion Willis (FA),3,5,30,10,17,0,0,0,0,0,0,1,4.5,4.5,0.0%,2019,1
75,Kelvin Harmon (FA),2,2,31,15.5,21,1,0,0,0,0,0,1,4.1,4.1,0.0%,2019,1
76,Diontae Johnson (PIT),3,5,25,8.3,9,0,0,0,0,0,0,1,4,4,86.8%,2019,1
77,Mike Williams (LAC),2,3,29,14.5,17,0,0,0,0,0,0,1,3.9,3.9,96.0%,2019,1
78,Mike Evans (TB),2,5,28,14,16,0,0,0,0,0,0,1,3.8,3.8,98.6%,2019,1
79,Robbie Anderson (ARI),3,7,23,7.7,9,0,0,0,0,0,0,1,3.8,3.8,6.6%,2019,1
80,Taylor Gabriel (FA),2,5,24,12,15,0,0,0,0,0,0,1,3.4,3.4,0.1%,2019,1
81,Trevor Davis (FA),1,1,28,28,28,1,0,0,0,0,0,1,3.3,3.3,0.0%,2019,1
82,Deebo Samuel (SF),3,3,17,5.7,14,0,0,0,0,0,1,1,3.2,3.2,93.9%,2019,1
83,Tyreek Hill (MIA),2,2,16,8,8,0,0,1,5,0,0,1,3.1,3.1,100.0%,2019,1
84,Ryan Grant (FA),3,4,16,5.3,9,0,0,0,0,0,0,1,3.1,3.1,0.0%,2019,1
85,Zay Jones (JAC),2,4,18,9,20,1,0,0,0,0,0,1,2.8,2.8,71.5%,2019,1
86,Alex Erickson (WAS),4,4,28,7,13,0,0,0,0,0,1,1,2.8,2.8,0.0%,2019,1
87,Jakobi Meyers (NE),1,1,22,22,22,1,0,0,0,0,0,1,2.7,2.7,68.9%,2019,1
88,Allen Hurns (FA),1,2,22,22,22,1,0,0,0,0,0,1,2.7,2.7,0.0%,2019,1
89,Damion Ratley (FA),2,2,17,8.5,10,0,0,0,0,0,0,1,2.7,2.7,0.0%,2019,1
90,Albert Wilson (LV),2,4,13,6.5,12,0,0,1,1,0,0,1,2.4,2.4,0.0%,2019,1
91,Hunter Renfrow (LV),2,3,13,6.5,10,0,0,0,0,0,0,1,2.3,2.3,25.7%,2019,1
92,Travis Benjamin (FA),2,3,12,6,10,0,0,0,0,0,0,1,2.2,2.2,0.0%,2019,1
93,Donte Moncrief (FA),3,10,7,2.3,3,0,0,0,0,0,0,1,2.2,2.2,0.0%,2019,1
