Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,A.J. Brown (PHI),5,7,153,30.6,91,5,2,1,13,0,0,1,31.1,31.1,99.9%,2019,14
2,Emmanuel Sanders (FA),7,9,157,22.4,75,6,1,0,0,0,0,1,30.6,30.6,0.0%,2019,14
3,Darius Slayton (NYG),5,8,154,30.8,55,9,2,0,0,0,0,1,29.9,29.9,52.5%,2019,14
4,Michael Thomas (NO),11,15,134,12.2,49,4,1,0,0,0,0,1,24.9,24.9,25.9%,2019,14
5,DeAndre Hopkins (ARI),7,13,120,17.1,43,3,1,1,12,0,0,1,22.7,22.7,93.7%,2019,14
6,Diontae Johnson (PIT),6,8,60,10,18,0,1,1,16,0,0,1,22.6,22.6,86.8%,2019,14
7,Robert Woods (TEN),7,9,98,14,20,1,1,2,29,0,0,1,22.2,22.2,41.8%,2019,14
8,Robbie Anderson (ARI),7,11,117,16.7,39,3,1,1,4,0,0,1,21.6,21.6,6.6%,2019,14
9,Julian Edelman (FA),8,12,95,11.9,37,2,1,1,8,0,0,1,20.3,20.3,12.1%,2019,14
10,Allen Robinson II (LAR),5,8,48,9.6,22,1,2,0,0,0,0,1,19.3,19.3,33.8%,2019,14
11,Marcus Johnson (NYG),3,7,105,35,50,7,1,0,0,0,0,1,18,18,0.0%,2019,14
12,Zach Pascal (PHI),5,9,74,14.8,37,2,1,0,0,0,0,1,17.9,17.9,0.1%,2019,14
13,Amari Cooper (CLE),6,8,83,13.8,27,1,1,0,0,0,0,1,17.3,17.3,96.3%,2019,14
14,Calvin Ridley (JAC),5,5,76,15.2,18,0,1,0,0,0,0,1,16.1,16.1,2.4%,2019,14
15,Olamide Zaccheaus (ATL),1,2,93,93,93,4,1,0,0,0,0,1,15.8,15.8,0.8%,2019,14
16,Kendrick Bourne (NE),3,4,18,6,6,0,2,0,0,0,0,1,15.3,15.3,1.6%,2019,14
17,Kenny Golladay (NYG),6,8,58,9.7,18,0,1,0,0,0,0,1,14.8,14.8,6.8%,2019,14
18,Breshad Perriman (TB),3,5,70,23.3,31,3,1,0,0,0,0,1,14.5,14.5,0.2%,2019,14
19,Justin Watson (KC),5,8,59,11.8,17,0,1,0,0,0,0,1,14.4,14.4,0.9%,2019,14
20,Michael Gallup (DAL),6,10,109,18.2,24,3,0,0,0,0,0,1,13.9,13.9,61.9%,2019,14
21,Terry McLaurin (WAS),4,7,57,14.3,21,1,1,0,0,0,0,1,13.7,13.7,97.6%,2019,14
22,Deebo Samuel (SF),5,8,76,15.2,25,2,0,2,33,0,0,1,13.4,13.4,93.9%,2019,14
23,Mike Williams (LAC),2,3,63,31.5,44,3,1,0,0,0,0,1,13.3,13.3,96.0%,2019,14
24,Cole Beasley (BUF),4,7,29,7.3,14,0,1,0,0,0,0,1,12.9,12.9,0.9%,2019,14
25,Christian Kirk (JAC),8,9,85,10.6,31,2,0,1,4,0,0,1,12.9,12.9,95.2%,2019,14
26,Chris Godwin (TB),7,9,91,13,28,1,0,0,0,0,0,1,12.6,12.6,96.3%,2019,14
27,Mike Evans (TB),1,2,61,61,61,4,1,0,0,0,0,1,12.6,12.6,98.6%,2019,14
