Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Marvin Jones Jr. (JAC),10,13,93,9.3,24,1,4,0,0,0,0,1,38.3,38.3,12.8%,2019,7
2,Zach Pascal (PHI),6,7,106,17.7,34,4,2,0,0,0,0,1,25.6,25.6,0.1%,2019,7
3,DeAndre Hopkins (ARI),9,12,106,11.8,21,1,1,0,0,0,0,1,21.1,21.1,93.7%,2019,7
4,Marquez Valdes-Scantling (KC),2,3,133,66.5,74,8,1,0,0,0,0,1,20.3,20.3,43.5%,2019,7
5,Allen Robinson II (LAR),10,16,87,8.7,17,0,1,0,0,0,0,1,19.7,19.7,33.8%,2019,7
6,Stefon Diggs (BUF),7,8,143,20.4,66,5,0,0,0,0,0,1,17.8,17.8,100.0%,2019,7
7,Michael Thomas (NO),9,11,131,14.6,34,3,0,0,0,0,0,1,17.6,17.6,25.9%,2019,7
8,Alex Erickson (WAS),8,14,137,17.1,48,4,0,2,-2,0,0,1,17.5,17.5,0.0%,2019,7
9,Corey Davis (NYJ),6,7,80,13.3,38,2,1,0,0,0,0,1,17,17,16.1%,2019,7
10,John Brown (BUF),5,6,83,16.6,24,3,1,0,0,0,0,1,16.8,16.8,0.0%,2019,7
11,T.Y. Hilton (DAL),6,11,74,12.3,25,2,1,0,0,0,0,1,16.4,16.4,2.7%,2019,7
12,Tyreek Hill (MIA),3,5,74,24.7,57,4,1,0,0,0,0,1,14.9,14.9,100.0%,2019,7
13,Dede Westbrook (FA),6,9,103,17.2,33,3,0,2,14,0,0,1,14.7,14.7,0.0%,2019,7
14,Danny Amendola (FA),8,11,105,13.1,36,2,0,0,0,0,0,1,14.5,14.5,0.0%,2019,7
15,Tyler Lockett (SEA),5,7,61,12.2,33,2,1,1,-3,0,0,1,14.3,14.3,91.8%,2019,7
16,DeVante Parker (NE),5,10,55,11,14,0,1,0,0,0,0,1,14,14,12.1%,2019,7
17,Amari Cooper (CLE),5,5,106,21.2,44,4,0,0,0,0,0,1,13.1,13.1,96.3%,2019,7
18,Kenny Stills (FA),4,5,105,26.3,45,6,0,0,0,0,0,1,12.5,12.5,0.0%,2019,7
19,Jake Kumerow (BUF),2,2,54,27,37,2,1,0,0,0,0,1,12.4,12.4,0.0%,2019,7
20,Julio Jones (TB),6,9,93,15.5,39,2,0,0,0,0,0,1,12.3,12.3,17.4%,2019,7
21,Phillip Dorsett II (HOU),3,4,46,15.3,26,1,1,0,0,0,0,1,12.1,12.1,0.7%,2019,7
22,Bisi Johnson (MIN),4,8,40,10,19,0,1,0,0,0,0,1,12,12,0.0%,2019,7
23,Chris Conley (TEN),3,7,83,27.7,47,4,0,0,0,0,0,1,11.8,11.8,0.1%,2019,7
24,Courtland Sutton (DEN),6,8,87,14.5,41,3,0,0,0,0,0,1,11.7,11.7,78.2%,2019,7
25,Robert Woods (TEN),5,7,80,16,25,1,0,1,6,0,0,1,11.1,11.1,41.8%,2019,7
26,Golden Tate (FA),6,11,80,13.3,20,1,0,0,0,0,0,1,11,11,0.0%,2019,7
27,Keke Coutee (IND),3,5,25,8.3,13,0,0,1,4,1,0,1,10.4,10.4,0.0%,2019,7
28,Julian Edelman (FA),7,12,47,6.7,14,0,0,3,20,0,0,1,10.2,10.2,12.1%,2019,7
29,Mecole Hardman (KC),2,3,28,14,21,1,1,0,0,0,0,1,9.8,9.8,26.3%,2019,7
30,Preston Williams (CAR),6,8,82,13.7,35,2,0,0,0,0,1,1,9.2,9.2,0.0%,2019,7
31,A.J. Brown (PHI),6,8,64,10.7,16,0,0,1,-2,0,0,1,9.2,9.2,99.9%,2019,7
32,Cole Beasley (BUF),3,6,16,5.3,8,0,1,0,0,0,0,1,9.1,9.1,0.9%,2019,7
33,Adam Thielen (MIN),1,2,25,25,25,1,1,0,0,0,0,1,9,9,89.3%,2019,7
34,Tajae Sharpe (FA),2,3,19,9.5,14,0,1,0,0,0,0,1,8.9,8.9,0.0%,2019,7
35,DJ Chark Jr. (DET),3,5,53,17.7,33,2,0,1,20,0,0,1,8.8,8.8,44.4%,2019,7
36,Emmanuel Sanders (FA),5,6,60,12,16,0,0,0,0,0,0,1,8.5,8.5,0.0%,2019,7
