Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Breshad Perriman (TB),5,6,113,22.6,34,5,3,1,3,0,0,1,32.1,32.1,0.2%,2019,15
2,Julio Jones (TB),13,20,134,10.3,28,2,2,0,0,0,0,1,31.9,31.9,17.4%,2019,15
3,Michael Thomas (NO),12,12,128,10.7,24,2,1,0,0,0,0,1,24.8,24.8,25.9%,2019,15
4,Jamison Crowder (BUF),6,11,90,15,41,3,2,0,0,0,0,1,24,24,1.3%,2019,15
5,Anthony Miller (PIT),9,15,118,13.1,33,3,1,0,0,0,0,1,22.3,22.3,0.0%,2019,15
6,Tyler Lockett (SEA),8,9,120,15,44,4,1,0,0,0,0,1,22,22,91.8%,2019,15
7,Terry McLaurin (WAS),5,5,130,26,75,5,1,0,0,0,0,1,21.5,21.5,97.6%,2019,15
8,A.J. Brown (PHI),8,13,114,14.3,60,4,1,0,0,0,0,1,21.4,21.4,99.9%,2019,15
9,Tyreek Hill (MIA),5,7,67,13.4,41,3,2,1,1,0,0,1,21.3,21.3,100.0%,2019,15
10,DeVante Parker (NE),4,7,72,18,29,2,2,0,0,0,0,1,21.2,21.2,12.1%,2019,15
11,Davante Adams (LV),7,13,103,14.7,34,3,1,0,0,0,0,1,19.8,19.8,100.0%,2019,15
12,Chris Conley (TEN),4,8,49,12.3,21,1,2,0,0,0,0,1,18.9,18.9,0.1%,2019,15
13,Kenny Stills (FA),3,3,35,11.7,16,0,2,0,0,0,0,1,17,17,0.0%,2019,15
14,DJ Moore (CAR),8,12,113,14.1,22,2,0,1,10,0,0,1,16.3,16.3,94.0%,2019,15
15,Allen Robinson II (LAR),7,14,125,17.9,34,4,0,0,0,0,0,1,16,16,33.8%,2019,15
16,Sterling Shepard (NYG),9,11,111,12.3,24,3,0,0,0,0,0,1,15.6,15.6,1.3%,2019,15
17,Greg Ward (PHI),7,9,61,8.7,13,0,1,0,0,0,0,1,15.6,15.6,0.0%,2019,15
18,Mike Williams (LAC),4,9,71,17.8,39,2,1,0,0,0,0,1,15.1,15.1,96.0%,2019,15
19,DeAndre Hopkins (ARI),6,8,119,19.8,35,5,0,0,0,0,0,1,14.9,14.9,93.7%,2019,15
20,Chris Godwin (TB),5,8,121,24.2,51,7,0,0,0,0,0,1,14.6,14.6,96.3%,2019,15
21,Keenan Allen (LAC),9,10,99,11,19,0,0,0,0,0,0,1,14.4,14.4,98.9%,2019,15
22,Danny Amendola (FA),8,13,102,12.8,46,3,0,0,0,0,0,1,14.2,14.2,0.0%,2019,15
23,Seth Roberts (FA),3,3,66,22,33,3,1,0,0,0,0,1,14.1,14.1,0.0%,2019,15
24,Curtis Samuel (WAS),5,7,31,6.2,12,0,1,4,23,0,0,1,13.9,13.9,58.3%,2019,15
25,John Brown (BUF),7,10,99,14.1,40,4,0,0,0,0,0,1,13.4,13.4,0.0%,2019,15
26,Cooper Kupp (LAR),6,6,41,6.8,11,0,1,0,0,0,0,1,13.1,13.1,77.5%,2019,15
27,Steven Sims Jr. (PIT),5,11,45,9,19,0,1,0,0,0,0,1,13,13,0.3%,2019,15
28,Tavon Austin (FA),1,1,59,59,59,4,1,2,3,0,0,1,12.7,12.7,0.0%,2019,15
29,Marquise Brown (ARI),4,4,45,11.3,24,1,1,0,0,0,0,1,12.5,12.5,85.3%,2019,15
30,Scotty Miller (TB),3,3,49,16.3,33,2,1,0,0,0,0,1,12.4,12.4,0.1%,2019,15
31,Golden Tate (FA),1,4,51,51,51,4,1,0,0,0,0,1,11.6,11.6,0.0%,2019,15
32,Damiere Byrd (ATL),6,6,86,14.3,51,4,0,0,0,0,0,1,11.6,11.6,0.1%,2019,15
33,Tyrell Williams (FA),2,3,45,22.5,40,3,1,0,0,0,0,1,11.5,11.5,0.0%,2019,15
34,James Washington (FA),5,11,83,16.6,34,4,0,0,0,0,0,1,10.8,10.8,0.3%,2019,15
35,N'Keal Harry (CHI),2,4,15,7.5,8,0,1,2,22,0,0,1,10.7,10.7,0.1%,2019,15
36,Odell Beckham Jr. (FA),8,13,66,8.3,17,0,0,0,0,0,0,1,10.6,10.6,14.7%,2019,15
37,DK Metcalf (SEA),2,4,36,18,19,0,1,0,0,0,0,1,10.6,10.6,98.6%,2019,15
38,Robbie Anderson (ARI),4,6,66,16.5,41,3,0,0,0,0,0,1,10.6,10.6,6.6%,2019,15
39,Darius Slayton (NYG),2,3,31,15.5,26,1,1,0,0,0,0,1,10.1,10.1,52.5%,2019,15
40,Stefon Diggs (BUF),4,6,76,19,46,3,0,1,4,0,0,1,10,10,100.0%,2019,15
41,Courtland Sutton (DEN),4,10,79,19.8,33,3,0,0,0,0,0,1,9.9,9.9,78.2%,2019,15
42,Keelan Cole Sr. (LV),3,6,76,25.3,55,5,0,0,0,0,0,1,9.1,9.1,0.1%,2019,15
43,Tre'Quan Smith (NO),1,1,21,21,21,1,1,0,0,0,0,1,8.6,8.6,0.5%,2019,15
44,William Fuller V (FA),5,7,61,12.2,31,2,0,0,0,0,0,1,8.6,8.6,0.1%,2019,15
45,Sammy Watkins (BAL),3,4,49,16.3,29,1,0,0,0,0,0,1,8.4,8.4,2.3%,2019,15
46,Albert Wilson (LV),5,8,59,11.8,21,1,0,0,0,0,0,1,8.4,8.4,0.0%,2019,15
47,Christian Kirk (JAC),4,5,33,8.3,15,0,0,1,28,0,0,1,8.1,8.1,95.2%,2019,15
48,Corey Davis (NYJ),3,6,57,19,22,1,0,0,0,0,0,1,7.2,7.2,16.1%,2019,15
49,Miles Boykin (PIT),1,1,5,5,5,0,1,0,0,0,0,1,7,7,0.0%,2019,15
50,Diontae Johnson (PIT),5,7,62,12.4,29,1,0,0,0,0,1,1,6.7,6.7,86.8%,2019,15
51,Brandin Cooks (HOU),4,8,46,11.5,17,0,0,0,0,0,0,1,6.6,6.6,66.0%,2019,15
52,Zach Pascal (PHI),4,6,44,11,24,1,0,0,0,0,0,1,6.4,6.4,0.1%,2019,15
53,Kenny Golladay (NYG),3,7,44,14.7,26,1,0,0,0,0,0,1,5.9,5.9,6.8%,2019,15
54,Russell Gage (TB),5,6,27,5.4,11,0,0,1,6,0,0,1,5.8,5.8,19.1%,2019,15
55,Larry Fitzgerald (FA),3,5,42,14,16,0,0,0,0,0,0,1,5.7,5.7,0.2%,2019,15
56,Vyncint Smith (IND),3,5,40,13.3,31,2,0,0,0,0,0,1,5.5,5.5,0.0%,2019,15
57,Jake Kumerow (BUF),1,1,49,49,49,3,0,0,0,0,0,1,5.4,5.4,0.0%,2019,15
58,Chris Lacy (LV),1,2,48,48,48,3,0,0,0,0,0,1,5.3,5.3,0.0%,2019,15
59,Josh Gordon (FA),1,1,58,58,58,4,0,0,0,0,0,1,5.3,5.3,0.1%,2019,15
60,Jarvis Landry (NO),5,8,23,4.6,10,0,0,0,0,0,0,1,4.8,4.8,19.0%,2019,15
61,Marcus Johnson (NYG),2,4,37,18.5,20,1,0,0,0,0,0,1,4.7,4.7,0.0%,2019,15
62,Josh Reynolds (DET),2,4,36,18,28,1,0,0,0,0,0,1,4.6,4.6,6.1%,2019,15
