Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
38,Mike Williams (LAC),49,90,"1,001",20.4,56,38,2,1,2,0,0,15,136.8,9.1,96.0%,2019
39,Robbie Anderson (ARI),52,96,779,15,92,22,5,1,4,0,0,16,136.3,8.5,6.6%,2019
40,Christian Kirk (JAC),68,108,709,10.4,69,12,3,10,93,0,0,13,134.2,10.3,95.2%,2019
41,Diontae Johnson (PIT),59,92,680,11.5,45,13,5,4,41,0,2,16,133.6,8.4,86.8%,2019
42,Chris Conley (TEN),47,90,775,16.5,70,21,5,0,0,0,0,16,133,8.3,0.1%,2019
43,Golden Tate (FA),49,85,676,13.8,64,21,6,1,16,0,1,11,127.7,11.6,0.0%,2019
44,Randall Cobb (GB),55,83,828,15.1,59,24,3,3,11,0,1,15,127.4,8.5,4.9%,2019
45,Dede Westbrook (FA),66,101,660,10,39,14,3,5,27,0,0,15,123.7,8.2,0.0%,2019
46,Marquise Brown (ARI),46,71,584,12.7,83,18,7,0,0,0,0,14,123.4,8.8,85.3%,2019
47,Tyrell Williams (FA),42,64,651,15.5,46,20,6,0,0,0,0,14,122.1,8.7,0.0%,2019
48,Breshad Perriman (TB),36,69,645,17.9,44,23,6,2,16,0,0,14,120.1,8.6,0.2%,2019
49,Zach Pascal (PHI),41,72,607,14.8,37,14,5,2,16,0,0,16,114.8,7.2,0.1%,2019
50,Sterling Shepard (NYG),57,83,576,10.1,36,9,3,6,72,0,0,10,113.3,11.3,1.3%,2019
51,Sammy Watkins (BAL),52,90,673,12.9,68,16,3,2,12,0,1,14,112.5,8,2.3%,2019
52,James Washington (FA),44,80,735,16.7,79,27,3,0,0,0,1,15,111.5,7.4,0.3%,2019
53,Danny Amendola (FA),62,97,678,10.9,47,11,1,0,0,0,0,15,109.6,7.3,0.0%,2019
54,William Fuller V (FA),49,71,670,13.7,54,25,3,0,0,0,0,11,109.5,10,0.1%,2019
55,Hunter Renfrow (LV),49,71,605,12.3,65,14,4,0,0,0,0,13,109,8.4,25.7%,2019
56,Mecole Hardman (KC),26,41,538,20.7,83,22,6,4,17,0,2,16,106.5,6.7,26.3%,2019
57,T.Y. Hilton (DAL),45,68,501,11.1,35,8,5,0,0,0,0,10,102.6,10.3,2.7%,2019
58,Anthony Miller (PIT),52,85,656,12.6,35,16,2,1,-1,0,1,16,101.5,6.3,0.0%,2019
59,Alshon Jeffery (FA),43,73,490,11.4,38,8,4,1,2,1,0,10,100.7,10.1,0.0%,2019
60,Kenny Stills (FA),40,55,561,14,45,18,4,0,0,0,0,13,100.1,7.7,0.0%,2019
61,Adam Thielen (MIN),30,48,418,13.9,44,12,6,4,6,1,0,10,99.4,9.9,89.3%,2019
62,Brandin Cooks (HOU),42,72,583,13.9,57,12,2,6,52,0,0,14,96.5,6.9,66.0%,2019
63,Mohamed Sanu Sr. (FA),59,89,520,8.8,28,3,2,3,11,0,0,15,94.6,6.3,0.0%,2019
64,Corey Davis (NYJ),43,69,601,14,38,11,2,0,0,0,0,15,93.6,6.2,16.1%,2019
65,Steven Sims Jr. (PIT),34,56,310,9.1,65,6,4,9,85,1,0,16,92.5,5.8,0.3%,2019
66,JuJu Smith-Schuster (KC),42,70,552,13.1,76,14,3,0,0,0,1,12,92.2,7.7,94.1%,2019
67,Phillip Dorsett II (HOU),29,54,397,13.7,58,13,5,3,21,0,0,14,86.3,6.2,0.7%,2019
68,Allen Lazard (GB),35,52,477,13.6,43,10,3,1,21,0,0,16,85.3,5.3,85.5%,2019
69,Demarcus Robinson (BAL),32,55,449,14,44,12,4,0,0,0,0,16,84.9,5.3,12.7%,2019
70,Kendrick Bourne (NE),30,44,358,11.9,30,5,5,0,0,0,0,16,82.8,5.2,1.6%,2019
71,Auden Tate (ARI),40,80,575,14.4,33,10,1,0,0,0,1,13,81.5,6.3,0.0%,2019
72,John Ross (FA),28,56,506,18.1,66,19,3,3,4,0,1,8,81,10.1,0.0%,2019
73,Willie Snead IV (SF),31,46,339,10.9,50,8,5,2,2,0,0,16,79.6,5,0.0%,2019
74,Taylor Gabriel (FA),29,48,353,12.2,53,8,4,3,20,0,0,9,75.8,8.4,0.1%,2019
75,Preston Williams (CAR),32,60,428,13.4,35,7,3,0,0,0,1,8,74.8,9.4,0.0%,2019
76,Alex Erickson (WAS),43,78,529,12.3,52,11,0,5,33,0,2,16,74.7,4.7,0.0%,2019
77,Nelson Agholor (NE),39,69,363,9.3,43,7,3,2,7,0,1,11,74.5,6.8,3.3%,2019
78,Russell Gage (TB),49,74,446,9.1,19,0,1,4,12,0,1,16,74.3,4.6,19.1%,2019
79,Ted Ginn Jr. (FA),30,56,421,14,45,13,2,3,18,0,0,16,70.9,4.4,0.0%,2019
80,Marquez Valdes-Scantling (KC),26,56,444,17.1,74,19,2,2,9,0,0,16,70.3,4.4,43.5%,2019
81,Tajae Sharpe (FA),25,35,329,13.2,47,7,4,0,0,0,0,15,69.4,4.6,0.0%,2019
82,Adam Humphries (FA),37,47,374,10.1,30,5,2,1,1,0,0,12,68,5.7,1.0%,2019
83,Albert Wilson (LV),43,62,351,8.2,35,5,1,5,45,0,0,13,67.9,5.2,0.0%,2019
84,Allen Hurns (FA),32,47,416,13,27,4,2,0,0,0,1,14,67.6,4.8,0.0%,2019
85,Demaryius Thomas (FA),36,58,433,12,47,7,1,0,0,0,0,11,67.3,6.1,0.1%,2019
86,Keelan Cole Sr. (LV),24,36,361,15,55,11,3,1,6,0,0,16,66.7,4.2,0.1%,2019
87,Bisi Johnson (MIN),31,45,294,9.5,23,1,3,1,6,0,0,16,63.5,4,0.0%,2019
88,Tre'Quan Smith (NO),18,25,234,13,32,4,5,0,0,0,0,11,62.4,5.7,0.5%,2019
89,Josh Gordon (FA),27,47,426,15.8,58,14,1,1,1,0,0,11,61.2,5.6,0.1%,2019
90,Geronimo Allison (FA),34,55,287,8.4,31,4,2,1,7,0,1,16,58.4,3.7,0.0%,2019
91,Damiere Byrd (ATL),32,46,359,11.2,58,10,1,0,0,0,1,11,55.9,5.1,0.1%,2019
92,Cody Latimer (FA),24,42,300,12.5,43,8,2,0,0,0,0,15,54,3.6,0.0%,2019
93,Kelvin Harmon (FA),30,44,365,12.2,30,9,0,0,0,0,0,16,51.9,3.2,0.0%,2019
94,Josh Reynolds (DET),21,43,326,15.5,31,10,1,5,23,0,0,16,51.4,3.2,6.1%,2019
95,David Moore (FA),17,34,301,17.7,60,9,2,3,25,0,1,15,51.1,3.4,0.0%,2019
96,Paul Richardson Jr. (FA),28,42,245,8.8,22,1,2,1,0,0,0,10,50.5,5.1,0.0%,2019
97,Isaiah McKenzie (BUF),27,39,254,9.4,46,5,1,8,49,0,0,15,49.8,3.3,30.3%,2019
98,DaeSean Hamilton (FA),28,52,297,10.6,28,4,1,0,0,0,0,16,49.7,3.1,0.0%,2019
99,Seth Roberts (FA),21,35,271,12.9,33,4,2,0,0,0,0,16,49.6,3.1,0.0%,2019
100,Jakobi Meyers (NE),26,41,359,13.8,35,11,0,0,0,0,0,15,48.9,3.3,68.9%,2019
101,Marcus Johnson (NYG),17,33,277,16.3,50,8,2,0,0,0,0,9,48.2,5.4,0.0%,2019
102,Greg Ward (PHI),28,40,254,9.1,38,2,1,1,5,0,0,7,45.9,6.6,0.0%,2019
103,Miles Boykin (PIT),13,22,198,15.2,50,6,3,0,0,0,0,16,44.3,2.8,0.0%,2019
104,Pharoh Cooper (ARI),25,33,243,9.7,28,4,1,1,2,0,0,13,43,3.3,0.0%,2019
105,Jarius Wright (FA),28,58,296,10.6,33,4,0,1,-7,0,0,16,42.9,2.7,0.0%,2019
106,Keke Coutee (IND),22,36,254,11.5,51,7,0,2,14,1,1,10,41.8,4.2,0.0%,2019
107,Tavon Austin (FA),13,24,177,13.6,59,5,1,6,47,1,0,14,40.9,2.9,0.0%,2019
108,Vyncint Smith (IND),17,31,225,13.2,37,6,0,3,52,1,1,14,40.2,2.9,0.0%,2019
109,Jaron Brown (FA),16,28,220,13.8,48,6,2,0,0,0,1,14,40,2.9,0.0%,2019
110,Trey Quinn (FA),26,47,198,7.6,19,0,1,0,0,0,1,12,38.8,3.2,0.0%,2019
111,Malik Turner (HOU),15,22,245,16.3,33,8,1,0,0,0,0,15,38,2.5,0.0%,2019
112,Chester Rogers (FA),16,28,179,11.2,27,2,2,1,18,0,1,12,37.7,3.1,0.0%,2019
113,Isaiah Ford (FA),23,35,244,10.6,28,2,0,1,11,0,0,9,37,4.1,0.0%,2019
114,Jakeem Grant Sr. (CLE),19,33,164,8.6,18,0,0,4,5,1,1,10,36.4,3.6,0.0%,2019
115,Marvin Hall (FA),7,11,261,37.3,58,15,1,1,7,0,0,9,36.3,4,0.0%,2019
116,KeeSean Johnson (BUF),21,42,187,8.9,31,2,1,1,3,0,1,10,35.5,3.6,0.0%,2019
117,Zay Jones (JAC),27,45,216,8,23,2,0,1,3,0,0,15,35.4,2.4,71.5%,2019
118,Justin Watson (KC),15,26,159,10.6,17,0,2,0,0,0,0,16,35.4,2.2,0.9%,2019
119,Bennie Fowler III (FA),23,36,193,8.4,17,0,0,1,20,0,0,8,34.8,4.4,0.0%,2019
120,Scotty Miller (TB),13,26,200,15.4,48,6,1,2,16,0,0,10,34.1,3.4,0.1%,2019
121,Jake Kumerow (BUF),12,21,219,18.3,49,7,1,0,0,0,0,14,33.9,2.4,0.0%,2019
122,Javon Wims (ARI),18,39,186,10.3,37,2,1,0,0,0,0,16,33.6,2.1,0.0%,2019
123,N'Keal Harry (CHI),12,24,105,8.8,18,0,2,5,49,0,0,7,33.4,4.8,0.1%,2019
124,DeSean Jackson (FA),9,10,159,17.7,53,8,2,0,0,0,0,3,32.4,10.8,0.9%,2019
125,Marquise Goodwin (SEA),12,21,186,15.5,38,4,1,1,15,0,0,9,32.1,3.6,7.2%,2019
126,Damion Ratley (FA),12,24,200,16.7,46,6,1,0,0,0,0,13,32,2.5,0.0%,2019
127,Andy Isabella (BAL),9,13,189,21,88,8,1,4,15,0,0,15,30.9,2.1,0.0%,2019
128,Tim Patrick (DEN),16,31,218,13.6,38,5,0,0,0,0,0,8,29.8,3.7,0.7%,2019
129,Parris Campbell (IND),18,24,127,7.1,27,1,1,4,34,0,1,7,29.1,4.2,31.5%,2019
130,Dante Pettis (CHI),11,24,109,9.9,21,2,2,0,0,0,0,11,29,2.6,0.1%,2019
131,Byron Pringle (CHI),12,16,170,14.2,28,3,1,0,0,0,0,16,29,1.8,0.2%,2019
132,Justin Hardy (FA),19,26,195,10.3,23,2,0,0,0,0,0,16,29,1.8,0.0%,2019
133,Laquon Treadwell (SEA),9,16,184,20.4,58,7,1,0,0,0,0,14,28.9,2.1,0.0%,2019
134,Duke Williams (FA),12,19,166,13.8,41,5,1,0,0,0,0,4,28.6,7.2,0.0%,2019
135,J.J. Arcega-Whiteside (FA),10,22,169,16.9,30,5,1,0,0,0,0,16,27.9,1.7,0.0%,2019
136,Kalif Raymond (DET),9,12,170,18.9,52,8,1,1,-5,0,1,8,25,3.1,2.2%,2019
137,Trevor Davis (FA),8,11,111,13.9,28,2,0,4,73,1,2,14,24.4,1.7,0.0%,2019
138,Dontrelle Inman (FA),12,21,181,15.1,28,4,0,0,0,0,0,7,24.1,3.4,0.0%,2019
139,Richie James Jr. (NYG),6,10,165,27.5,57,9,1,2,-1,0,1,16,23.4,1.5,11.1%,2019
140,Devin Smith (FA),5,9,113,22.6,51,6,1,0,0,0,0,4,19.8,5,0.0%,2019
141,DeAndre Carter (LAC),11,14,162,14.7,46,7,0,0,0,0,1,16,19.7,1.2,12.3%,2019
142,Olamide Zaccheaus (ATL),3,5,115,38.3,93,4,1,0,0,0,0,10,19,1.9,0.8%,2019
143,Keelan Doss (LAC),11,14,133,12.1,31,2,0,0,0,0,0,8,18.8,2.4,0.0%,2019
144,Mack Hollins (LV),10,23,125,12.5,20,1,0,0,0,0,0,16,17.5,1.1,22.5%,2019
145,Deon Cain (FA),9,20,124,13.8,35,4,0,0,0,0,0,13,16.9,1.3,0.0%,2019
146,Christian Blake (FA),11,24,91,8.3,13,0,0,0,0,0,0,9,14.6,1.6,0.0%,2019
147,Brandon Zylstra (DET),8,12,106,13.3,40,4,0,0,0,0,0,8,14.6,1.8,0.0%,2019
148,Antonio Brown (FA),4,8,56,14,20,1,1,1,5,0,0,1,14.1,14.1,0.4%,2019
149,Rashard Higgins (CAR),4,11,55,13.8,35,2,1,0,0,0,0,10,13.5,1.4,0.1%,2019
150,Antonio Callaway (DAL),8,15,89,11.1,41,3,0,0,0,0,0,5,12.9,2.6,0.0%,2019
151,Damion Willis (FA),9,16,82,9.1,17,0,0,0,0,0,0,10,12.7,1.3,0.0%,2019
152,Braxton Berrios (NYJ),6,13,115,19.2,69,5,0,0,0,0,1,16,12.5,0.8,1.0%,2019
153,Deonte Harty (NO),6,6,24,4,13,0,0,4,31,0,1,14,12.5,0.9,0.0%,2019
154,Marcell Ateman (FA),5,10,116,23.2,36,5,0,0,0,0,1,12,12.1,1,0.0%,2019
155,J.J. Nelson (FA),4,5,36,9,29,1,1,0,0,0,0,2,11.6,5.8,0.0%,2019
156,T.J. Jones (FA),3,4,38,12.7,28,1,1,0,0,0,0,3,11.3,3.8,0.0%,2019
157,Jamal Agnew (JAC),1,2,-2,-2,0,0,0,1,9,0,1,13,11.2,0.9,0.4%,2019
158,Robert Foster (FA),3,18,64,21.3,24,3,0,2,29,0,0,13,10.8,0.8,0.0%,2019
159,Chris Hogan (FA),8,15,67,8.4,13,0,0,0,0,0,0,7,10.7,1.5,0.0%,2019
160,Trent Sherfield (MIA),4,13,80,20,38,3,0,0,0,0,0,16,10,0.6,1.3%,2019
161,Riley Ridley (FA),6,7,69,11.5,32,2,0,0,0,0,0,5,9.9,2,0.0%,2019
162,KhaDarel Hodge (ATL),4,10,76,19,41,3,0,0,0,0,0,16,9.6,0.6,0.0%,2019
163,Andre Patton (FA),6,17,56,9.3,15,0,0,0,0,0,0,13,8.6,0.7,0.0%,2019
164,Tevin Jones (FA),4,10,61,15.3,28,1,0,0,0,0,0,5,8.1,1.6,0.0%,2019
165,Ventell Bryant (FA),1,1,15,15,15,0,1,0,0,0,0,12,8,0.7,0.0%,2019
166,Chad Beebe (FA),2,2,70,35,61,4,0,0,0,0,0,3,8,2.7,0.0%,2019
167,Chris Lacy (LV),3,10,60,20,48,3,0,0,0,0,0,7,7.5,1.1,0.0%,2019
168,Cedrick Wilson Jr. (MIA),5,8,46,9.2,14,0,0,0,0,0,0,6,7.1,1.2,0.9%,2019
169,DeAndrew White (FA),4,9,51,12.8,18,0,0,0,0,0,0,10,7.1,0.7,0.0%,2019
170,Ryan Switzer (FA),8,11,27,3.4,8,0,0,0,0,0,0,9,6.7,0.7,0.0%,2019
171,Travis Benjamin (FA),6,16,30,5,13,0,0,0,0,0,0,5,6,1.2,0.0%,2019
172,Deontay Burnett (FA),2,4,48,24,41,3,0,0,0,0,0,2,5.8,2.9,0.0%,2019
173,Alexander Hollins (FA),2,4,46,23,35,2,0,0,0,0,0,5,5.6,1.1,0.0%,2019
174,Geremy Davis (FA),3,3,38,12.7,19,0,0,0,0,0,0,8,5.3,0.7,0.0%,2019
175,Jordan Matthews (SF),4,12,33,8.3,10,0,0,0,0,0,0,3,5.3,1.8,0.0%,2019
176,Jason Moore Jr. (LAC),2,5,43,21.5,32,2,0,0,0,0,0,10,5.3,0.5,0.0%,2019
177,Devin Funchess (FA),3,5,32,10.7,16,0,0,0,0,0,0,1,4.7,4.7,0.0%,2019
178,Diontae Spencer (NYJ),6,8,31,5.2,20,1,0,3,6,0,1,16,4.7,0.3,0.0%,2019
179,Steven Mitchell Jr. (FA),2,6,37,18.5,21,1,0,0,0,0,0,4,4.7,1.2,0.0%,2019
180,Johnny Holton (FA),3,15,21,7,18,0,0,1,9,0,0,16,4.5,0.3,0.0%,2019
181,Ishmael Hyman (FA),2,4,34,17,31,2,0,0,0,0,0,2,4.4,2.2,0.0%,2019
182,Cody Core (FA),3,5,28,9.3,11,0,0,0,0,0,0,16,4.3,0.3,0.0%,2019
183,Michael Crabtree (FA),4,5,22,5.5,9,0,0,0,0,0,0,3,4.2,1.4,0.0%,2019
184,Andre Roberts (CAR),3,7,20,6.7,7,0,0,1,7,0,0,13,4.2,0.3,0.0%,2019
185,C.J. Board (TEN),2,4,31,15.5,23,1,0,0,0,0,0,4,4.1,1,0.0%,2019
186,Russell Shepard (FA),3,8,25,8.3,12,0,0,0,0,0,0,3,4,1.3,0.0%,2019
187,Donte Moncrief (FA),4,15,18,4.5,11,0,0,0,0,0,0,8,3.8,0.5,0.0%,2019
188,Da'Mari Scott (FA),2,3,22,11,11,0,0,1,5,0,0,5,3.7,0.7,0.0%,2019
189,Cam Sims (WAS),2,3,27,13.5,15,0,0,0,0,0,0,8,3.7,0.5,0.0%,2019
190,Chris Moore (HOU),3,5,21,7,13,0,0,1,0,0,0,14,3.6,0.3,12.4%,2019
191,Marqise Lee (FA),3,4,18,6,8,0,0,1,1,0,0,6,3.4,0.6,0.0%,2019
192,Ryan Grant (FA),4,9,14,3.5,9,0,0,0,0,0,0,2,3.4,1.7,0.0%,2019
193,Stanley Morgan Jr. (CIN),3,10,18,6,9,0,0,0,0,0,0,11,3.3,0.3,0.0%,2019
194,Fred Brown (FA),2,3,21,10.5,16,0,0,0,0,0,0,13,3.1,0.2,0.0%,2019
195,Bobo Wilson (FA),3,11,35,11.7,14,0,0,0,0,0,1,6,3,0.5,0.1%,2019
196,Josh Bellamy (FA),2,3,20,10,15,0,0,0,0,0,0,7,3,0.4,0.0%,2019
197,Robert Davis (FA),2,5,17,8.5,11,0,0,0,0,0,0,6,2.7,0.5,0.0%,2019
198,Darius Jennings (FA),2,5,17,8.5,11,0,0,0,0,0,0,8,2.7,0.3,0.0%,2019
199,Ashton Dulin (IND),2,2,17,8.5,13,0,0,0,0,0,0,13,2.7,0.2,0.1%,2019
200,Mike Thomas (BAL),2,5,14,7,9,0,0,0,0,0,0,16,2.4,0.2,0.1%,2019
201,Gunner Olszewski (PIT),2,4,34,17,29,1,0,0,0,0,1,8,2.4,0.3,0.1%,2019
202,Cody Hollister (TEN),2,2,13,6.5,11,0,0,0,0,0,0,5,2.3,0.5,0.0%,2019
203,Rashard Davis (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.1,2.1,0.0%,2019
204,Jeff Smith (NYJ),1,2,12,12,12,0,0,0,0,0,0,1,1.7,1.7,0.0%,2019
205,John Ursua (FA),1,1,11,11,11,0,0,0,0,0,0,3,1.6,0.5,0.0%,2019
206,De'Anthony Thomas (FA),1,2,6,6,6,0,0,2,5,0,0,14,1.6,0.1,0.0%,2019
207,Austin Carr (FA),1,4,9,9,9,0,0,0,0,0,0,7,1.4,0.2,0.0%,2019
208,Dwayne Harris (FA),1,1,7,7,7,0,0,0,0,0,0,3,1.2,0.4,0.0%,2019
209,Jaleel Scott (FA),1,3,6,6,6,0,0,0,0,0,0,3,1.1,0.4,0.0%,2019
210,Krishawn Hogan (FA),1,1,4,4,4,0,0,0,0,0,0,8,0.9,0.1,0.0%,2019
211,Cyril Grayson Jr. (FA),1,1,3,3,3,0,0,0,0,0,0,2,0.8,0.4,0.0%,2019
212,Travis Fulgham (GB),0,3,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
213,Davion Davis (HOU),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2019
214,Trenton Irwin (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2019
215,Juwann Winfree (GB),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
216,Lil'Jordan Humphrey (FA),0,1,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2019
217,Gary Jennings Jr. (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
218,Rico Gafford (FA),2,2,66,33,49,3,1,0,0,0,0,4,0,0,0.0%,2019
219,Saeed Blacknall (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
220,Keith Kirkwood (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
221,Cam Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
222,Janarion Grant (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
223,John Franklin III (FA),0,0,0,0,0,0,0,1,11,0,0,1,0,0,0.0%,2019
224,Spencer Schnell (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
225,Jalen Guyton (LAC),0,2,0,0,0,0,0,0,0,0,0,3,0,0,0.1%,2019
226,Nsimba Webster (CHI),0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2019
227,Tom Kennedy (DET),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
228,Andre Holmes (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
229,Jeremy Ross (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
230,Rod Streater (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
231,Deonte Thompson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
232,Jeremy Kerley (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
233,Brian Quick (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
234,Kamar Aiken (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
235,Doug Baldwin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
236,Martavis Bryant (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
237,Kelvin Benjamin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
238,Terrance Williams (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
239,Justin Hunter (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
240,Markus Wheaton (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
241,Jordy Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2019
242,James Jones (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
243,Brandon Tate (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
244,Brandon Marshall (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6%,2019
245,Darrius Heyward-Bey (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
246,Brandon LaFell (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
247,Torrey Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
248,A.J. Green (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7%,2019
249,Matthew Slater (NE),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
250,Pierre Garcon (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
251,Mike Wallace (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
252,Josh Malone (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2019
