Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyreek Hill (MIA),10,14,215,21.5,73,5,2,0,0,0,0,1,43.5,43.5,99.9%,2018,11
2,T.Y. Hilton (FA),9,9,155,17.2,68,1,2,0,0,0,0,1,36.5,36.5,0.9%,2018,11
3,Tre'Quan Smith (NO),10,13,157,15.7,38,3,1,0,0,0,0,1,31.7,31.7,1.0%,2018,11
4,Stefon Diggs (BUF),13,18,126,9.7,25,1,1,0,0,0,0,1,31.6,31.6,99.9%,2018,11
5,DJ Moore (CAR),7,8,157,22.4,82,2,1,0,0,0,0,1,28.7,28.7,97.6%,2018,11
6,Davante Adams (LV),10,12,166,16.6,57,2,0,0,0,0,0,1,26.6,26.6,99.9%,2018,11
7,Chris Conley (HOU),7,8,74,10.6,27,1,2,0,0,0,0,1,26.4,26.4,0.5%,2018,11
8,Kenny Golladay (NYG),8,14,113,14.1,36,1,1,0,0,0,0,1,25.3,25.3,58.2%,2018,11
9,Keenan Allen (LAC),9,12,89,9.9,27,1,1,1,1,0,0,1,24,24,99.4%,2018,11
10,Mike Evans (TB),6,7,120,20,41,3,1,0,0,0,0,1,24,24,99.1%,2018,11
11,Julio Jones (FA),6,9,118,19.7,34,3,1,0,0,0,0,1,23.8,23.8,14.2%,2018,11
12,Antonio Brown (FA),5,13,117,23.4,78,2,1,0,0,0,0,1,22.7,22.7,4.8%,2018,11
13,Josh Reynolds (DET),6,8,80,13.3,27,1,1,0,0,0,0,1,20,20,0.9%,2018,11
14,Michael Thomas (NO),4,4,92,23,30,3,1,0,0,0,0,1,19.2,19.2,93.7%,2018,11
15,Brandin Cooks (HOU),8,12,107,13.4,30,3,0,1,0,0,0,1,18.7,18.7,94.7%,2018,11
16,Odell Beckham Jr. (FA),4,4,74,18.5,41,2,1,1,11,0,0,1,18.5,18.5,45.0%,2018,11
17,JuJu Smith-Schuster (KC),8,10,104,13,35,2,0,0,0,0,0,1,18.4,18.4,93.9%,2018,11
18,Doug Baldwin (FA),7,10,52,7.4,16,0,1,0,0,0,0,1,18.2,18.2,0.0%,2018,11
19,Robert Woods (TEN),4,11,72,18,36,2,1,0,0,0,0,1,17.2,17.2,86.5%,2018,11
20,Christian Kirk (JAC),3,4,77,25.7,59,1,1,0,0,0,0,1,16.7,16.7,87.4%,2018,11
21,Curtis Samuel (WAS),5,7,55,11,17,0,1,0,0,0,0,1,16.5,16.5,6.5%,2018,11
22,Larry Fitzgerald (FA),2,4,23,11.5,18,0,2,0,0,0,0,1,16.3,16.3,0.2%,2018,11
23,Adam Thielen (MIN),7,12,66,9.4,13,0,0,0,0,0,0,1,15.6,15.6,90.9%,2018,11
24,Adam Humphries (FA),3,5,60,20,39,1,1,0,0,0,0,1,15,15,0.6%,2018,11
25,Tajae Sharpe (FA),5,7,37,7.4,19,0,1,0,0,0,0,1,14.7,14.7,0.1%,2018,11
26,DeAndre Hopkins (ARI),5,6,56,11.2,16,0,1,0,0,0,1,1,14.6,14.6,96.4%,2018,11
27,Taylor Gabriel (FA),7,9,52,7.4,14,0,0,2,17,0,0,1,13.9,13.9,0.1%,2018,11
28,Dontrelle Inman (FA),4,6,34,8.5,12,0,1,0,0,0,0,1,13.4,13.4,0.0%,2018,11
29,Keke Coutee (IND),5,9,77,15.4,40,1,0,0,0,0,0,1,12.7,12.7,0.1%,2018,11
30,Tyler Lockett (SEA),5,5,71,14.2,34,1,0,1,1,0,0,1,12.2,12.2,92.2%,2018,11
31,Bruce Ellington (FA),6,9,52,8.7,21,1,0,0,0,0,0,1,11.2,11.2,0.0%,2018,11
32,Tyler Boyd (CIN),4,11,71,17.8,32,2,0,0,0,0,0,1,11.1,11.1,66.3%,2018,11
33,Brandon LaFell (FA),2,3,29,14.5,24,1,1,0,0,0,0,1,10.9,10.9,0.0%,2018,11
34,Courtland Sutton (DEN),3,6,78,26,39,2,0,0,0,0,0,1,10.8,10.8,92.4%,2018,11
35,John Ross (NYG),2,7,27,13.5,22,1,1,0,0,0,0,1,10.7,10.7,0.1%,2018,11
36,Anthony Miller (PIT),2,3,25,12.5,18,0,1,1,-1,0,0,1,10.4,10.4,0.6%,2018,11
37,Aldrick Robinson (FA),2,2,24,12,13,0,1,0,0,0,0,1,10.4,10.4,0.0%,2018,11
38,Emmanuel Sanders (BUF),4,6,56,14,38,1,0,1,6,0,0,1,10.2,10.2,1.9%,2018,11
39,Cole Beasley (FA),5,7,51,10.2,19,0,0,0,0,0,0,1,10.1,10.1,1.5%,2018,11
40,Willie Snead IV (FA),5,8,51,10.2,17,0,0,0,0,0,0,1,10.1,10.1,0.0%,2018,11
41,Mohamed Sanu Sr. (SF),4,6,56,14,18,0,0,1,3,0,0,1,9.9,9.9,0.0%,2018,11
42,David Moore (CHI),4,8,57,14.3,27,1,0,0,0,0,0,1,9.7,9.7,0.1%,2018,11
43,Marcell Ateman (FA),4,5,50,12.5,32,1,0,0,0,0,0,1,9,9,0.0%,2018,11
44,Golden Tate (FA),5,8,48,9.6,15,0,0,1,-8,0,0,1,9,9,0.0%,2018,11
45,Trey Quinn (DEN),4,4,49,12.3,15,0,0,1,0,0,0,1,8.9,8.9,0.0%,2018,11
46,Chris Godwin (TB),3,3,50,16.7,19,0,0,0,0,0,0,1,8,8,94.4%,2018,11
47,Seth Roberts (FA),4,7,38,9.5,20,1,0,0,0,0,0,1,7.8,7.8,0.0%,2018,11
48,DeSean Jackson (FA),4,7,38,9.5,20,1,0,0,0,0,0,1,7.8,7.8,2.8%,2018,11
49,Mike Williams (LAC),2,3,56,28,29,2,0,0,0,0,0,1,7.6,7.6,94.9%,2018,11
50,Austin Carr (FA),1,2,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,2018,11
51,Alshon Jeffery (FA),4,5,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,0.0%,2018,11
52,Jarius Wright (FA),3,3,40,13.3,21,1,0,0,0,0,0,1,7,7,0.0%,2018,11
53,Allen Robinson II (LAR),3,7,39,13,17,0,0,0,0,0,0,1,6.9,6.9,90.6%,2018,11
54,Calvin Ridley (ATL),3,4,32,10.7,14,0,0,1,5,0,0,1,6.7,6.7,2.0%,2018,11
55,Jordan Matthews (SF),3,4,37,12.3,19,0,0,0,0,0,0,1,6.7,6.7,0.0%,2018,11
56,Amari Cooper (CLE),3,5,36,12,17,0,0,0,0,0,0,1,6.6,6.6,95.6%,2018,11
57,Keith Kirkwood (FA),3,5,33,11,19,0,0,0,0,0,0,1,6.3,6.3,0.0%,2018,11
58,Josh Doctson (FA),3,7,32,10.7,12,0,0,0,0,0,0,1,6.2,6.2,0.0%,2018,11
59,Devin Funchess (FA),2,8,39,19.5,23,1,0,0,0,0,0,1,5.9,5.9,0.0%,2018,11
60,Ryan Switzer (FA),3,3,28,9.3,12,0,0,0,0,0,0,1,5.8,5.8,0.0%,2018,11
61,Josh Bellamy (FA),2,3,11,5.5,6,0,0,0,0,0,0,1,5.1,5.1,0.0%,2018,11
62,Corey Davis (NYJ),2,4,30,15,23,1,0,1,-1,0,0,1,4.9,4.9,55.8%,2018,11
63,Sterling Shepard (NYG),2,2,22,11,18,0,0,0,0,0,0,1,4.2,4.2,25.6%,2018,11
64,Tyrell Williams (FA),2,6,22,11,19,0,0,0,0,0,0,1,4.2,4.2,0.1%,2018,11
65,Dede Westbrook (FA),2,4,19,9.5,14,0,0,0,0,0,0,1,3.9,3.9,0.1%,2018,11
66,D.J. Chark Jr. (DET),2,5,15,7.5,10,0,0,0,0,0,0,1,3.5,3.5,64.9%,2018,11
67,Ryan Grant (FA),2,3,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.0%,2018,11
68,John Brown (FA),1,1,23,23,23,1,0,1,0,0,0,1,3.3,3.3,1.1%,2018,11
69,Chris Moore (HOU),1,1,14,14,14,0,0,1,8,0,0,1,3.2,3.2,0.1%,2018,11
70,Chester Rogers (FA),2,2,9,4.5,11,0,0,0,0,0,0,1,2.9,2.9,1.0%,2018,11
71,Michael Floyd (FA),1,3,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,2018,11
72,Chad Beebe (FA),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,2018,11
73,Equanimeous St. Brown (CHI),1,4,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.2%,2018,11
74,Demarcus Robinson (LV),1,2,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.5%,2018,11
75,Maurice Harris (FA),1,4,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,2018,11
76,Donte Moncrief (FA),1,2,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,2018,11
77,James Washington (DAL),1,3,11,11,11,0,0,0,0,0,0,1,2.1,2.1,13.9%,2018,11
78,Zach Pascal (PHI),1,1,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.8%,2018,11
79,Bennie Fowler III (FA),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2018,11
80,Michael Gallup (DAL),1,5,10,10,10,0,0,0,0,0,0,1,2,2,85.0%,2018,11
81,Corey Coleman (KC),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,11
82,Marquez Valdes-Scantling (KC),1,3,8,8,8,0,0,0,0,0,0,1,1.8,1.8,75.6%,2018,11
83,Laquon Treadwell (JAC),1,3,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.3%,2018,11
