Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cooper Kupp (LAR),9,11,162,18,70,2,2,0,0,0,0,1,37.2,37.2,99.9%,2018,4
2,Golden Tate (FA),8,8,132,16.5,45,3,2,0,0,0,0,1,33.2,33.2,0.0%,2018,4
3,DeAndre Hopkins (ARI),10,12,169,16.9,30,4,1,0,0,0,0,1,32.9,32.9,96.4%,2018,4
4,Corey Davis (NYJ),9,15,161,17.9,51,4,1,0,0,0,0,1,31.1,31.1,55.8%,2018,4
5,Taylor Gabriel (FA),7,7,104,14.9,33,2,2,1,10,0,0,1,30.4,30.4,0.1%,2018,4
6,Adam Thielen (MIN),8,12,135,16.9,45,2,1,0,0,0,0,1,27.5,27.5,90.9%,2018,4
7,Amari Cooper (CLE),8,11,128,16,36,2,1,0,0,0,0,1,26.8,26.8,95.6%,2018,4
8,Julio Jones (FA),9,12,173,19.2,49,2,0,0,0,0,0,1,26.3,26.3,14.2%,2018,4
9,Sterling Shepard (NYG),10,10,77,7.7,23,1,1,0,0,0,0,1,25.7,25.7,25.6%,2018,4
10,Brandin Cooks (HOU),7,8,116,16.6,47,2,1,1,10,0,0,1,25.6,25.6,94.7%,2018,4
11,Alshon Jeffery (FA),8,9,105,13.1,31,1,1,0,0,0,0,1,24.5,24.5,0.0%,2018,4
12,Stefon Diggs (BUF),11,15,123,11.2,34,2,0,0,0,0,0,1,23.3,23.3,99.9%,2018,4
13,Donte Moncrief (FA),5,5,109,21.8,67,1,1,0,0,0,0,1,21.9,21.9,0.0%,2018,4
14,Keke Coutee (IND),11,15,109,9.9,19,0,0,2,-2,0,0,1,21.7,21.7,0.1%,2018,4
15,Calvin Ridley (ATL),4,6,54,13.5,30,1,2,1,1,0,0,1,21.5,21.5,2.0%,2018,4
16,Robert Woods (TEN),5,5,101,20.2,36,2,1,0,0,0,0,1,21.1,21.1,86.5%,2018,4
17,Dede Westbrook (FA),9,13,130,14.4,27,4,0,1,11,0,1,1,21.1,21.1,0.1%,2018,4
18,Tyler Boyd (CIN),11,15,100,9.1,13,0,0,0,0,0,0,1,21,21,66.3%,2018,4
19,John Brown (FA),3,7,116,38.7,71,2,1,1,3,0,0,1,20.9,20.9,1.1%,2018,4
20,Chester Rogers (FA),8,11,85,10.6,22,1,0,0,0,0,0,1,18.5,18.5,1.0%,2018,4
21,A.J. Green (ARI),4,8,78,19.5,38,1,1,0,0,0,0,1,17.8,17.8,5.5%,2018,4
22,Jordy Nelson (FA),5,8,48,9.6,19,0,1,0,0,0,0,1,17.8,17.8,0.1%,2018,4
23,Zach Pascal (PHI),6,10,56,9.3,18,0,1,0,0,0,0,1,17.6,17.6,0.8%,2018,4
24,Aldrick Robinson (FA),2,2,33,16.5,17,0,2,0,0,0,0,1,17.3,17.3,0.0%,2018,4
25,Antonio Brown (FA),5,11,62,12.4,26,1,1,0,0,0,0,1,17.2,17.2,4.8%,2018,4
26,Mohamed Sanu Sr. (SF),6,9,111,18.5,36,2,0,0,0,0,0,1,17.1,17.1,0.0%,2018,4
27,DeSean Jackson (FA),5,8,112,22.4,48,2,0,0,0,0,0,1,16.2,16.2,2.8%,2018,4
28,Davante Adams (LV),8,14,81,10.1,25,1,0,0,0,0,0,1,16.1,16.1,99.9%,2018,4
29,T.Y. Hilton (FA),4,6,115,28.8,42,2,0,0,0,0,0,1,15.5,15.5,0.9%,2018,4
30,Phillip Dorsett II (HOU),4,7,55,13.8,20,1,1,0,0,0,0,1,15.5,15.5,0.2%,2018,4
31,William Fuller V (FA),4,5,49,12.3,22,1,1,0,0,0,0,1,14.9,14.9,4.7%,2018,4
32,Taywan Taylor (FA),7,9,77,11,19,0,0,0,0,0,0,1,14.7,14.7,0.0%,2018,4
33,Tyreek Hill (MIA),9,13,54,6,15,0,0,1,2,0,0,1,14.6,14.6,99.9%,2018,4
34,Odell Beckham Jr. (FA),7,11,60,8.6,27,1,0,1,10,0,0,1,14,14,45.0%,2018,4
35,Geronimo Allison (FA),6,11,80,13.3,27,1,0,0,0,0,0,1,14,14,0.0%,2018,4
36,Jarvis Landry (FA),4,10,34,8.5,15,0,1,0,0,0,0,1,13.4,13.4,66.0%,2018,4
37,Keenan Allen (LAC),7,10,63,9,18,0,0,0,0,0,0,1,13.3,13.3,99.4%,2018,4
38,John Ross (NYG),2,2,52,26,39,1,1,0,0,0,0,1,13.2,13.2,0.1%,2018,4
39,Jordan Matthews (SF),1,3,56,56,56,1,1,0,0,0,0,1,12.6,12.6,0.0%,2018,4
40,Kendrick Bourne (NE),3,4,34,11.3,17,0,1,0,0,0,0,1,12.4,12.4,21.5%,2018,4
41,Mike Evans (TB),6,9,59,9.8,17,0,0,0,0,0,0,1,11.9,11.9,99.1%,2018,4
42,Willie Snead IV (FA),6,7,56,9.3,14,0,0,0,0,0,0,1,11.6,11.6,0.0%,2018,4
43,Kenny Golladay (NYG),4,4,74,18.5,22,2,0,0,0,0,0,1,11.4,11.4,58.2%,2018,4
44,Ryan Grant (FA),5,7,64,12.8,23,1,0,0,0,0,0,1,11.4,11.4,0.0%,2018,4
45,Emmanuel Sanders (BUF),5,7,45,9,17,0,0,1,18,0,0,1,11.3,11.3,1.9%,2018,4
46,Tajae Sharpe (FA),2,3,27,13.5,16,0,1,0,0,0,0,1,10.7,10.7,0.1%,2018,4
47,Quincy Enunwa (FA),4,8,66,16.5,42,1,0,0,0,0,0,1,10.6,10.6,0.0%,2018,4
48,Tyler Lockett (SEA),5,6,53,10.6,13,0,0,0,0,0,0,1,10.3,10.3,92.2%,2018,4
49,Ryan Switzer (FA),7,7,32,4.6,11,0,0,1,1,0,0,1,10.3,10.3,0.0%,2018,4
50,Allen Robinson II (LAR),2,4,23,11.5,14,0,1,0,0,0,0,1,10.3,10.3,90.6%,2018,4
51,Rashard Higgins (CAR),4,5,61,15.3,23,2,0,0,0,0,0,1,10.1,10.1,0.7%,2018,4
52,JuJu Smith-Schuster (KC),4,11,60,15,38,1,0,0,0,0,0,1,10,10,93.9%,2018,4
53,Adam Humphries (FA),6,7,36,6,11,0,0,0,0,0,0,1,9.6,9.6,0.6%,2018,4
54,Cole Beasley (FA),4,5,53,13.3,19,0,0,0,0,0,0,1,9.3,9.3,1.5%,2018,4
55,Pierre Garcon (FA),4,7,52,13,23,1,0,0,0,0,0,1,9.2,9.2,0.0%,2018,4
56,Chad Williams (FA),1,3,22,22,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,2018,4
57,Doug Baldwin (FA),5,7,41,8.2,18,0,0,0,0,0,0,1,9.1,9.1,0.0%,2018,4
58,Josh Bellamy (FA),1,1,20,20,20,1,1,0,0,0,0,1,9,9,0.0%,2018,4
59,Michael Thomas (NO),4,4,47,11.8,15,0,0,0,0,0,0,1,8.7,8.7,93.7%,2018,4
60,Laquon Treadwell (JAC),4,7,47,11.8,19,0,0,0,0,0,0,1,8.7,8.7,0.3%,2018,4
61,Marvin Jones Jr. (JAC),3,6,56,18.7,34,1,0,0,0,0,0,1,8.6,8.6,30.1%,2018,4
62,Antonio Callaway (FA),3,9,54,18,59,1,0,0,0,0,0,1,8.4,8.4,0.0%,2018,4
63,Courtland Sutton (DEN),3,6,51,17,42,1,0,0,0,0,0,1,8.1,8.1,92.4%,2018,4
64,Martavis Bryant (FA),3,7,51,17,28,2,0,0,0,0,0,1,8.1,8.1,0.0%,2018,4
65,Tyrell Williams (FA),3,5,48,16,24,2,0,0,0,0,0,1,7.8,7.8,0.1%,2018,4
66,Zay Jones (JAC),4,7,38,9.5,15,0,0,0,0,0,0,1,7.8,7.8,1.0%,2018,4
67,Christian Kirk (JAC),4,5,28,7,11,0,0,1,7,0,0,1,7.5,7.5,87.4%,2018,4
68,Nelson Agholor (NE),5,12,22,4.4,10,0,0,0,0,0,0,1,7.2,7.2,1.4%,2018,4
69,Kenny Stills (FA),3,6,40,13.3,22,1,0,0,0,0,0,1,7,7,0.0%,2018,4
