Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Tyreek Hill (MIA),7,10,117,16.7,38,2,2,1,20,0,0,1,32.7,32.7,99.9%,2018,10
2,Allen Robinson II (LAR),6,8,133,22.2,36,4,2,0,0,0,0,1,31.3,31.3,90.6%,2018,10
3,Michael Thomas (NO),8,8,70,8.8,17,0,2,0,0,0,0,1,27,27,93.7%,2018,10
4,Brandin Cooks (HOU),10,12,100,10,17,0,0,1,9,1,0,1,26.9,26.9,94.7%,2018,10
5,Corey Davis (NYJ),7,10,125,17.9,27,4,1,0,0,0,0,1,25.5,25.5,55.8%,2018,10
6,Julio Jones (FA),7,11,107,15.3,30,3,1,0,0,0,0,1,23.7,23.7,14.2%,2018,10
7,Zay Jones (JAC),8,11,93,11.6,33,1,1,0,0,0,0,1,23.3,23.3,1.0%,2018,10
8,Odell Beckham Jr. (FA),4,11,73,18.3,30,2,2,0,0,0,0,1,23.3,23.3,45.0%,2018,10
9,Anthony Miller (PIT),5,6,122,24.4,55,2,1,0,0,0,0,1,23.2,23.2,0.6%,2018,10
10,Davante Adams (LV),4,7,57,14.3,25,1,2,0,0,0,0,1,21.7,21.7,99.9%,2018,10
11,Antonio Brown (FA),6,6,96,16,53,2,1,0,0,0,0,1,21.6,21.6,4.8%,2018,10
12,Kenny Golladay (NYG),6,13,78,13,25,1,1,0,0,0,0,1,19.8,19.8,58.2%,2018,10
13,Julian Edelman (FA),9,12,104,11.6,30,2,0,0,0,0,0,1,19.6,19.6,13.1%,2018,10
14,Tyler Lockett (SEA),5,6,67,13.4,29,2,1,1,18,0,0,1,19.5,19.5,92.2%,2018,10
15,JuJu Smith-Schuster (KC),3,5,90,30,75,1,1,1,13,0,0,1,19.3,19.3,93.9%,2018,10
16,Donte Moncrief (FA),3,4,98,32.7,80,1,1,0,0,0,0,1,18.8,18.8,0.0%,2018,10
