Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Odell Beckham Jr. (FA),8,14,131,16.4,33,1,1,0,0,0,1,1,31.4,31.4,45.0%,2018,5
2,Davante Adams (LV),9,12,140,15.6,30,3,1,0,0,0,0,1,29,29,99.9%,2018,5
3,Antonio Brown (FA),6,13,101,16.8,47,1,2,0,0,0,0,1,28.1,28.1,4.8%,2018,5
4,Robby Anderson (CAR),3,5,123,41,76,2,2,0,0,0,0,1,27.3,27.3,23.2%,2018,5
5,Tre'Quan Smith (NO),3,3,111,37,62,2,2,0,0,0,0,1,26.1,26.1,1.0%,2018,5
6,Adam Thielen (MIN),7,10,116,16.6,68,2,1,0,0,0,0,1,24.6,24.6,90.9%,2018,5
7,DeAndre Hopkins (ARI),9,13,151,16.8,49,2,0,0,0,0,1,1,22.1,22.1,96.4%,2018,5
8,Stefon Diggs (BUF),10,11,91,9.1,25,2,0,2,25,0,0,1,21.6,21.6,99.9%,2018,5
9,Demaryius Thomas (FA),5,6,105,21,42,2,1,0,0,0,0,1,21.5,21.5,0.1%,2018,5
10,Cooper Kupp (LAR),6,9,90,15,27,2,1,0,0,0,0,1,21,21,99.9%,2018,5
11,Kenny Golladay (NYG),4,9,98,24.5,60,1,1,0,0,0,0,1,19.8,19.8,58.2%,2018,5
12,Marquez Valdes-Scantling (KC),7,10,68,9.7,14,0,1,0,0,0,0,1,19.8,19.8,75.6%,2018,5
13,Robert Woods (TEN),5,7,92,18.4,31,2,0,2,53,0,0,1,19.5,19.5,86.5%,2018,5
14,Tyler Lockett (SEA),3,5,98,32.7,44,2,1,1,6,0,0,1,19.4,19.4,92.2%,2018,5
15,Trent Taylor (CIN),7,8,61,8.7,16,0,1,0,0,0,0,1,19.1,19.1,0.2%,2018,5
16,David Moore (CHI),3,4,38,12.7,30,1,2,0,0,0,0,1,18.8,18.8,0.1%,2018,5
17,Christian Kirk (JAC),3,4,85,28.3,75,1,1,1,5,0,0,1,18,18,87.4%,2018,5
18,Keenan Allen (LAC),8,9,90,11.3,19,0,0,1,5,0,0,1,17.5,17.5,99.4%,2018,5
19,Mohamed Sanu Sr. (SF),4,7,73,18.3,43,1,1,0,0,0,0,1,17.3,17.3,0.0%,2018,5
20,Keke Coutee (IND),6,7,51,8.5,18,0,1,1,2,0,0,1,17.3,17.3,0.1%,2018,5
21,A.J. Green (ARI),6,10,112,18.7,23,3,0,0,0,0,0,1,17.2,17.2,5.5%,2018,5
22,Emmanuel Sanders (BUF),9,14,72,8,13,0,0,0,0,0,0,1,16.2,16.2,1.9%,2018,5
23,Rashard Higgins (CAR),3,4,66,22,26,2,1,0,0,0,0,1,15.6,15.6,0.7%,2018,5
24,Chester Rogers (FA),8,11,66,8.3,24,1,0,0,0,0,0,1,14.6,14.6,1.0%,2018,5
