Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Odell Beckham Jr. (FA),8,11,143,17.9,51,2,1,1,-1,0,0,1,28.2,28.2,45.0%,2018,7
2,Emmanuel Sanders (BUF),6,7,102,17,64,1,1,0,0,0,0,1,27.3,27.3,1.9%,2018,7
3,John Brown (FA),7,7,134,19.1,56,1,1,0,0,0,0,1,26.4,26.4,1.1%,2018,7
4,Adam Thielen (MIN),9,10,110,12.2,34,2,1,0,0,0,0,1,26,26,90.9%,2018,7
5,Jarvis Landry (FA),10,15,97,9.7,20,1,1,0,0,0,0,1,25.7,25.7,66.0%,2018,7
6,Alshon Jeffery (FA),7,10,88,12.6,29,2,1,0,0,0,0,1,21.8,21.8,0.0%,2018,7
7,Tyrell Williams (FA),4,4,118,29.5,75,2,1,0,0,0,0,1,21.8,21.8,0.1%,2018,7
8,Sterling Shepard (NYG),5,8,167,33.4,58,3,0,0,0,0,0,1,21.7,21.7,25.6%,2018,7
9,Tyreek Hill (MIA),7,10,68,9.7,27,1,1,2,8,0,0,1,20.6,20.6,99.9%,2018,7
10,Danny Amendola (FA),6,7,84,14,24,1,1,0,0,0,0,1,20.4,20.4,0.0%,2018,7
11,Michael Thomas (NO),7,9,69,9.9,32,1,1,0,0,0,0,1,19.9,19.9,93.7%,2018,7
12,A.J. Green (ARI),7,14,117,16.7,31,3,0,0,0,0,0,1,18.7,18.7,5.5%,2018,7
13,T.Y. Hilton (FA),4,4,25,6.3,11,0,2,0,0,0,0,1,18.5,18.5,0.9%,2018,7
14,Devin Funchess (FA),6,11,62,10.3,18,0,1,0,0,0,0,1,18.2,18.2,0.0%,2018,7
15,Mike Evans (TB),7,11,107,15.3,29,2,0,0,0,0,0,1,17.7,17.7,99.1%,2018,7
16,Julio Jones (FA),9,12,104,11.6,19,0,0,0,0,0,1,1,17.4,17.4,14.2%,2018,7
17,Brandin Cooks (HOU),4,5,64,16,23,2,1,1,7,0,0,1,17.1,17.1,94.7%,2018,7
18,Michael Gallup (DAL),3,5,81,27,49,2,1,0,0,0,0,1,17.1,17.1,85.0%,2018,7
19,Tajae Sharpe (FA),7,9,101,14.4,19,0,0,0,0,0,0,1,17.1,17.1,0.1%,2018,7
20,Marvin Hall (FA),3,3,63,21,47,1,1,0,0,0,0,1,15.3,15.3,0.0%,2018,7
21,Julian Edelman (FA),5,8,36,7.2,11,0,1,0,0,0,0,1,14.6,14.6,13.1%,2018,7
22,Donte Moncrief (FA),7,10,76,10.9,24,1,0,0,0,0,0,1,14.6,14.6,0.0%,2018,7
23,Josh Gordon (KC),4,7,100,25,55,2,0,0,0,0,0,1,14,14,0.8%,2018,7
24,Larry Fitzgerald (FA),4,8,40,10,18,0,1,0,0,0,0,1,14,14,0.2%,2018,7
25,DeAndre Hopkins (ARI),3,8,50,16.7,31,1,1,0,0,0,0,1,14,14,96.4%,2018,7
26,Robert Woods (TEN),5,7,78,15.6,32,2,0,1,6,0,0,1,13.4,13.4,86.5%,2018,7
27,William Fuller V (FA),6,8,68,11.3,18,0,0,0,0,0,0,1,12.8,12.8,4.7%,2018,7
28,Mike Williams (LAC),1,3,55,55,55,1,1,1,3,0,0,1,12.8,12.8,94.9%,2018,7
29,Cole Beasley (FA),7,8,56,8,18,0,0,0,0,0,0,1,12.6,12.6,1.5%,2018,7
30,Allen Hurns (FA),5,6,74,14.8,33,2,0,0,0,0,0,1,12.4,12.4,0.0%,2018,7
31,Chris Hogan (FA),6,7,63,10.5,20,1,0,0,0,0,0,1,12.3,12.3,0.0%,2018,7
32,Keenan Allen (LAC),5,5,72,14.4,24,1,0,0,0,0,0,1,12.2,12.2,99.4%,2018,7
33,Michael Crabtree (FA),5,9,66,13.2,18,0,0,0,0,0,0,1,11.6,11.6,0.0%,2018,7
34,Sammy Watkins (GB),4,7,74,18.5,50,1,0,0,0,0,0,1,11.4,11.4,6.1%,2018,7
35,DeSean Jackson (FA),2,4,25,12.5,14,0,0,2,8,1,0,1,11.3,11.3,2.8%,2018,7
36,Jarius Wright (FA),2,2,37,18.5,28,1,0,1,34,0,0,1,11.1,11.1,0.0%,2018,7
37,Kelvin Benjamin (FA),4,5,71,17.8,32,1,0,0,0,0,0,1,11.1,11.1,0.1%,2018,7
38,Chris Godwin (TB),5,6,59,11.8,23,1,0,0,0,0,0,1,10.9,10.9,94.4%,2018,7
39,Golden Tate (FA),4,6,36,9,22,1,0,1,30,0,0,1,10.6,10.6,0.0%,2018,7
40,Stefon Diggs (BUF),8,15,33,4.1,10,0,0,2,-7,0,0,1,10.6,10.6,99.9%,2018,7
41,Aldrick Robinson (FA),1,3,34,34,34,1,1,0,0,0,0,1,10.4,10.4,0.0%,2018,7
42,Torrey Smith (FA),4,6,61,15.3,35,1,0,0,0,0,0,1,10.1,10.1,0.0%,2018,7
43,Courtland Sutton (DEN),1,3,28,28,28,1,1,0,0,0,0,1,9.8,9.8,92.4%,2018,7
44,Curtis Samuel (WAS),1,1,16,16,16,0,0,2,9,1,0,1,9.5,9.5,6.5%,2018,7
45,Calvin Ridley (ATL),5,6,43,8.6,19,0,0,0,0,0,0,1,9.3,9.3,2.0%,2018,7
46,Demaryius Thomas (FA),5,6,42,8.4,12,0,0,0,0,0,0,1,9.2,9.2,0.1%,2018,7
47,Christian Kirk (JAC),3,6,57,19,27,2,0,0,0,0,0,1,8.7,8.7,87.4%,2018,7
48,Kevin White (NO),2,2,64,32,54,1,0,0,0,0,0,1,8.4,8.4,0.0%,2018,7
49,Chester Rogers (FA),4,4,40,10,29,1,0,0,0,0,0,1,8,8,1.0%,2018,7
50,Nelson Agholor (NE),6,7,20,3.3,13,0,0,0,0,0,0,1,8,8,1.4%,2018,7
51,Adam Humphries (FA),4,9,37,9.3,12,0,0,0,0,0,0,1,7.7,7.7,0.6%,2018,7
52,Kenny Stills (FA),1,3,5,5,5,0,1,0,0,0,0,1,7.5,7.5,0.0%,2018,7
53,Robby Anderson (CAR),3,10,44,14.7,25,1,0,0,0,0,0,1,7.4,7.4,23.2%,2018,7
54,Tre'Quan Smith (NO),3,6,44,14.7,26,1,0,0,0,0,0,1,7.4,7.4,1.0%,2018,7
55,Chad Williams (FA),4,8,34,8.5,16,0,0,0,0,0,0,1,7.4,7.4,0.0%,2018,7
56,Josh Doctson (FA),3,6,42,14,15,0,0,0,0,0,0,1,7.2,7.2,0.0%,2018,7
57,D.J. Chark Jr. (DET),4,7,31,7.8,15,0,0,0,0,0,0,1,7.1,7.1,64.9%,2018,7
58,Willie Snead IV (FA),3,7,23,7.7,9,0,0,1,13,0,0,1,6.6,6.6,0.0%,2018,7
59,Albert Wilson (MIA),3,3,32,10.7,25,1,0,2,4,0,0,1,6.6,6.6,1.0%,2018,7
60,Cody Core (MIA),3,3,30,10,18,0,0,0,0,0,0,1,6,6,0.0%,2018,7
61,DJ Moore (CAR),3,5,29,9.7,16,0,0,0,0,0,0,1,5.9,5.9,97.6%,2018,7
62,Marvin Jones Jr. (JAC),3,4,29,9.7,16,0,0,0,0,0,0,1,5.9,5.9,30.1%,2018,7
63,Kenny Golladay (NYG),2,2,37,18.5,22,1,0,0,0,0,0,1,5.7,5.7,58.2%,2018,7
64,Zay Jones (JAC),3,5,27,9,15,0,0,0,0,0,0,1,5.7,5.7,1.0%,2018,7
