Rank,Player,CMP,PassATT,PCT,PassYDS,PassY/A,PassTD,INT,SACKS,RushATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Allen (BUF),17,26,65.4,224,8.6,3,1,1,9,95,2,0,1,40.5,40.5,100.0%,2018,17
2,Dak Prescott (DAL),27,44,61.4,387,8.8,4,0,4,4,0,0,0,1,33.5,33.5,90.6%,2018,17
3,Jameis Winston (NO),22,35,62.9,345,9.9,4,1,1,2,23,0,0,1,30.1,30.1,19.2%,2018,17
4,Matt Ryan (IND),31,44,70.5,378,8.6,2,1,1,4,7,0,0,1,29.3,29.3,21.0%,2018,17
5,Lamar Jackson (BAL),14,24,58.3,179,7.5,0,0,2,20,90,2,1,1,26.2,26.2,99.9%,2018,17
6,Tom Brady (TB),24,33,72.7,250,7.6,4,0,1,0,0,0,0,1,26,26,94.6%,2018,17
7,Kyle Allen (HOU),16,27,59.3,228,8.4,2,0,0,5,19,1,0,1,25,25,0.0%,2018,17
8,Jared Goff (DET),15,26,57.7,199,7.7,4,0,0,1,0,0,0,1,24,24,47.3%,2018,17
9,Andrew Luck (FA),24,35,68.6,285,8.1,3,1,1,7,17,0,0,1,23.1,23.1,2.2%,2018,17
10,Deshaun Watson (CLE),25,35,71.4,234,6.7,0,0,6,13,66,1,0,1,22,22,18.0%,2018,17
11,Baker Mayfield (CAR),23,42,54.8,376,9,3,3,0,0,0,0,0,1,21,21,4.3%,2018,17
12,Nick Mullens (MIN),23,33,69.7,282,8.5,3,3,3,1,-2,0,0,1,19.1,19.1,0.0%,2018,17
13,Matthew Stafford (LAR),20,32,62.5,266,8.3,2,0,1,2,-2,0,0,1,18.4,18.4,68.0%,2018,17
14,Eli Manning (FA),24,41,58.5,301,7.3,2,1,1,1,2,0,1,1,18.2,18.2,2.3%,2018,17
15,Patrick Mahomes II (KC),14,24,58.3,281,11.7,2,1,0,2,1,0,0,1,17.3,17.3,100.0%,2018,17
16,Nick Foles (IND),28,33,84.8,221,6.7,2,1,3,2,4,0,0,1,15.2,15.2,0.1%,2018,17
17,Ben Roethlisberger (FA),31,45,68.9,287,6.4,1,1,1,3,3,0,0,1,13.8,13.8,13.6%,2018,17
18,Case Keenum (BUF),31,48,64.6,292,6.1,1,1,1,3,8,0,1,1,12.5,12.5,0.1%,2018,17
19,Mitch Trubisky (PIT),18,26,69.2,163,6.3,0,0,0,3,16,0,0,1,10.1,10.1,1.5%,2018,17
20,Kirk Cousins (MIN),20,33,60.6,132,4,1,0,4,1,7,0,0,1,10,10,81.8%,2018,17
21,Taysom Hill (NO),0,0,0,0,0,0,0,0,3,11,1,0,1,8.4,8.4,66.2%,2018,17
22,Ryan Tannehill (TEN),18,31,58.1,147,4.7,0,2,4,2,9,0,1,1,8.1,8.1,13.5%,2018,17
23,Russell Wilson (DEN),12,21,57.1,152,7.2,1,1,6,2,-2,0,0,1,7.9,7.9,62.7%,2018,17
24,Teddy Bridgewater (MIA),14,22,63.6,118,5.4,1,1,2,4,12,0,0,1,7.9,7.9,1.5%,2018,17
25,Sam Darnold (CAR),16,28,57.1,167,6,0,0,4,1,28,0,1,1,7.5,7.5,0.7%,2018,17
26,DeShone Kizer (FA),16,35,45.7,132,3.8,0,1,2,4,40,0,0,1,7.3,7.3,0.0%,2018,17
27,Philip Rivers (FA),14,24,58.3,176,7.3,1,2,0,1,0,0,0,1,7,7,20.6%,2018,17
28,Blaine Gabbert (TB),18,29,62.1,165,5.7,1,2,0,0,0,0,0,1,6.6,6.6,0.0%,2018,17
29,Josh Rosen (FA),18,34,52.9,149,4.4,1,0,6,0,0,0,2,1,6,6,0.0%,2018,17
30,Jeff Driskel (HOU),12,24,50,95,4,0,0,4,2,13,0,0,1,5.1,5.1,0.0%,2018,17
31,Nate Sudfeld (DET),1,1,100,22,22,1,0,0,2,-2,0,0,1,4.7,4.7,0.0%,2018,17
32,Blake Bortles (FA),15,28,53.6,107,3.8,0,1,3,4,15,0,0,1,3.8,3.8,0.0%,2018,17
33,Josh Johnson (DEN),12,27,44.4,91,3.4,0,1,4,3,4,0,0,1,2,2,0.0%,2018,17
34,Garrett Gilbert (NE),2,3,66.7,40,13.3,0,0,1,0,0,0,0,1,1.6,1.6,0.0%,2018,17
35,Chad Henne (KC),2,3,66.7,29,9.7,0,0,0,1,3,0,0,1,1.5,1.5,0.1%,2018,17
36,Derek Carr (LV),24,33,72.7,185,5.6,0,2,3,0,0,0,1,1,1.4,1.4,80.4%,2018,17
37,Aaron Rodgers (GB),3,5,60,26,5.2,0,0,1,0,0,0,0,1,1,1,87.4%,2018,17
38,Sean Mannion (SEA),2,3,66.7,23,7.7,0,0,0,2,-8,0,0,1,0.1,0.1,0.0%,2018,17
39,Joe Webb III (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,17
40,Kyle Lauletta (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,17
41,Brian Hoyer (NE),0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.1%,2018,17
42,Geno Smith (SEA),0,0,0,0,0,0,0,1,2,-2,0,1,1,-2.2,-2.2,79.6%,2018,17
