Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Justin Jefferson (MIN),9,11,166,18.4,49,0,2,0,0,0,0,1,39.6,39.6,99.9%,2020,6
2,Julio Jones (FA),8,10,137,17.1,40,0,2,0,0,0,0,1,33.7,33.7,14.2%,2020,6
3,William Fuller V (FA),6,11,123,20.5,53,0,1,0,0,0,0,1,24.3,24.3,4.7%,2020,6
4,A.J. Brown (PHI),5,7,58,11.6,18,0,2,0,0,0,0,1,22.8,22.8,99.4%,2020,6
5,Christian Kirk (JAC),2,3,86,43,80,0,2,0,0,0,0,1,22.6,22.6,87.4%,2020,6
6,Brandin Cooks (HOU),9,9,68,7.6,19,0,1,0,0,0,0,1,21.8,21.8,94.7%,2020,6
7,Amari Cooper (CLE),7,10,79,11.3,26,0,1,0,0,0,0,1,20.9,20.9,95.6%,2020,6
8,Keelan Cole Sr. (NYJ),6,9,143,23.8,51,0,0,0,0,0,0,1,20.3,20.3,0.6%,2020,6
9,Travis Fulgham (DEN),6,10,75,12.5,19,0,1,0,0,0,0,1,19.5,19.5,0.1%,2020,6
10,Calvin Ridley (ATL),6,7,61,10.2,18,0,1,1,8,0,0,1,18.9,18.9,2.0%,2020,6
11,Tee Higgins (CIN),6,8,125,20.8,67,0,0,1,2,0,0,1,18.7,18.7,98.4%,2020,6
12,Adam Humphries (FA),6,6,64,10.7,22,0,1,0,0,0,0,1,18.4,18.4,0.6%,2020,6
13,Chase Claypool (PIT),4,4,74,18.5,36,0,0,2,7,1,0,1,18.1,18.1,89.1%,2020,6
14,Deebo Samuel (SF),6,6,66,11,35,0,1,1,-6,0,0,1,18,18,99.8%,2020,6
15,A.J. Green (ARI),8,11,96,12,19,0,0,0,0,0,0,1,17.6,17.6,5.5%,2020,6
16,James Washington (DAL),4,7,68,17,28,0,1,0,0,0,0,1,16.8,16.8,13.9%,2020,6
17,Stefon Diggs (BUF),6,8,46,7.7,15,0,1,0,0,0,0,1,16.6,16.6,99.9%,2020,6
18,Marcus Johnson (SF),5,8,108,21.6,55,0,0,0,0,0,0,1,15.8,15.8,0.1%,2020,6
19,Zach Pascal (PHI),4,7,54,13.5,22,0,1,0,0,0,0,1,15.4,15.4,0.8%,2020,6
