Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Davante Adams (LV),11,12,142,12.9,32,0,3,0,0,0,0,1,43.2,43.2,99.9%,2020,16
2,Stefon Diggs (BUF),9,11,145,16.1,50,0,3,0,0,0,0,1,41.5,41.5,99.9%,2020,16
3,Mike Evans (TB),10,12,181,18.1,33,0,2,0,0,0,0,1,40.1,40.1,99.1%,2020,16
4,Michael Gallup (DAL),6,8,121,20.2,55,0,2,0,0,0,0,1,30.1,30.1,85.0%,2020,16
5,Jamison Crowder (BUF),7,9,92,13.1,30,0,1,1,14,0,0,1,29.3,29.3,12.8%,2020,16
6,Brandin Cooks (HOU),7,10,141,20.1,50,0,1,0,0,0,0,1,27.1,27.1,94.7%,2020,16
7,Nelson Agholor (NE),5,6,155,31,85,0,1,0,0,0,0,1,26.5,26.5,1.4%,2020,16
8,JuJu Smith-Schuster (KC),9,13,96,10.7,25,0,1,0,0,0,0,1,24.6,24.6,93.9%,2020,16
9,Adam Thielen (MIN),8,9,97,12.1,24,0,1,0,0,0,0,1,23.7,23.7,90.9%,2020,16
10,CeeDee Lamb (DAL),3,5,65,21.7,52,0,1,1,19,1,0,1,23.4,23.4,99.7%,2020,16
11,Sterling Shepard (NYG),9,12,77,8.6,16,0,1,0,0,0,0,1,22.7,22.7,25.6%,2020,16
12,Tee Higgins (CIN),6,9,99,16.5,30,0,1,0,0,0,0,1,21.9,21.9,98.4%,2020,16
13,Diontae Johnson (PIT),8,14,74,9.3,39,0,1,1,2,0,0,1,21.6,21.6,98.1%,2020,16
14,Curtis Samuel (WAS),5,5,106,21.2,44,0,0,7,52,0,0,1,20.8,20.8,6.5%,2020,16
15,Allen Robinson II (LAR),10,13,103,10.3,21,0,0,0,0,0,0,1,20.3,20.3,90.6%,2020,16
16,Chris Godwin (TB),5,9,84,16.8,47,0,1,0,0,0,0,1,19.4,19.4,94.4%,2020,16
17,Calvin Ridley (ATL),5,9,130,26,54,0,0,1,-7,0,0,1,17.3,17.3,2.0%,2020,16
18,Robby Anderson (CAR),7,10,39,5.6,14,0,1,0,0,0,0,1,16.9,16.9,23.2%,2020,16
19,D.J. Chark Jr. (DET),4,6,62,15.5,20,0,1,0,0,0,0,1,16.2,16.2,64.9%,2020,16
20,Amari Cooper (CLE),4,6,121,30.3,69,0,0,0,0,0,0,1,16.1,16.1,95.6%,2020,16
