Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Richie James Jr. (NYG),9,13,184,20.4,47,0,1,0,0,0,0,1,33.4,33.4,0.1%,2020,9
2,Davante Adams (LV),10,12,173,17.3,49,0,1,0,0,0,0,1,33.3,33.3,99.9%,2020,9
3,Tyreek Hill (MIA),9,18,113,12.6,28,0,2,1,8,0,0,1,33.1,33.1,99.9%,2020,9
4,Jakobi Meyers (NE),12,14,169,14.1,33,0,0,0,0,0,0,1,28.9,28.9,80.6%,2020,9
5,D.J. Chark Jr. (DET),7,12,146,20.9,73,0,1,0,0,0,0,1,27.6,27.6,64.9%,2020,9
6,Breshad Perriman (TB),5,7,101,20.2,50,0,2,0,0,0,0,1,27.1,27.1,0.2%,2020,9
7,Curtis Samuel (WAS),9,9,105,11.7,28,0,1,3,13,0,0,1,26.8,26.8,6.5%,2020,9
8,Jerry Jeudy (DEN),7,14,125,17.9,41,0,1,0,0,0,0,1,25.5,25.5,93.6%,2020,9
9,Keenan Allen (LAC),9,11,103,11.4,27,0,1,0,0,0,0,1,25.3,25.3,99.4%,2020,9
10,Terry McLaurin (WAS),7,8,115,16.4,68,0,1,0,0,0,0,1,24.5,24.5,97.4%,2020,9
11,DK Metcalf (SEA),7,9,108,15.4,41,0,1,0,0,0,0,1,23.8,23.8,98.3%,2020,9
12,Christian Kirk (JAC),5,8,123,24.6,56,0,1,0,0,0,0,1,23.3,23.3,87.4%,2020,9
13,JuJu Smith-Schuster (KC),6,7,93,15.5,31,0,1,0,0,0,0,1,21.3,21.3,93.9%,2020,9
14,William Fuller V (FA),5,5,100,20,77,0,1,0,0,0,0,1,21,21,4.7%,2020,9
15,Stefon Diggs (BUF),9,12,118,13.1,25,0,0,0,0,0,0,1,20.8,20.8,99.9%,2020,9
16,Olamide Zaccheaus (ATL),4,6,103,25.8,51,0,1,0,0,0,0,1,20.3,20.3,1.0%,2020,9
17,A.J. Brown (PHI),4,9,101,25.3,40,0,1,0,0,0,0,1,20.1,20.1,99.4%,2020,9
18,Marquez Valdes-Scantling (KC),2,4,53,26.5,52,0,2,0,0,0,0,1,19.3,19.3,75.6%,2020,9
19,John Brown (FA),8,11,99,12.4,33,0,0,0,0,0,0,1,17.9,17.9,1.1%,2020,9
20,Brandin Cooks (HOU),3,9,83,27.7,57,0,1,0,0,0,0,1,17.3,17.3,94.7%,2020,9
21,David Moore (CHI),4,6,71,17.8,55,0,1,0,0,0,0,1,17.1,17.1,0.1%,2020,9
22,Gabriel Davis (BUF),4,5,70,17.5,39,0,1,0,0,0,0,1,17,17,90.5%,2020,9
23,Julio Jones (FA),5,7,54,10.8,21,0,1,0,0,0,0,1,16.4,16.4,14.2%,2020,9
24,Preston Williams (MIA),4,5,60,15,35,0,1,0,0,0,0,1,16,16,0.2%,2020,9
25,Robby Anderson (CAR),9,13,63,7,22,0,0,0,0,0,0,1,15.3,15.3,23.2%,2020,9
26,Chase Claypool (PIT),8,13,69,8.6,14,0,0,1,4,0,0,1,15.3,15.3,89.1%,2020,9
27,Allen Robinson II (LAR),7,9,81,11.6,27,0,0,0,0,0,0,1,15.1,15.1,90.6%,2020,9
28,CeeDee Lamb (DAL),4,7,71,17.8,32,0,1,0,0,0,1,1,15.1,15.1,99.7%,2020,9
29,KJ Hamler (DEN),6,10,75,12.5,36,0,0,1,15,0,0,1,15,15,1.0%,2020,9
30,Danny Amendola (FA),7,10,77,11,28,0,0,1,2,0,0,1,14.9,14.9,0.0%,2020,9
31,Diontae Johnson (PIT),6,10,77,12.8,42,0,0,1,4,0,0,1,14.1,14.1,98.1%,2020,9
32,Cam Sims (WAS),3,4,110,36.7,45,0,0,0,0,0,0,1,14,14,0.1%,2020,9
33,Emmanuel Sanders (BUF),4,5,38,9.5,12,0,1,0,0,0,0,1,13.8,13.8,1.9%,2020,9
34,Nelson Agholor (NE),2,3,55,27.5,45,0,1,0,0,0,0,1,13.5,13.5,1.4%,2020,9
35,Marvin Jones Jr. (JAC),3,4,43,14.3,16,0,1,0,0,0,0,1,13.3,13.3,30.1%,2020,9
36,Mike Williams (LAC),5,7,81,16.2,23,0,0,0,0,0,0,1,13.1,13.1,94.9%,2020,9
37,Tim Patrick (DEN),4,9,29,7.3,9,0,1,0,0,0,0,1,12.9,12.9,39.3%,2020,9
38,Amari Cooper (CLE),5,6,67,13.4,32,0,0,1,8,0,0,1,12.5,12.5,95.6%,2020,9
39,DeVante Parker (NE),6,7,64,10.7,17,0,0,0,0,0,0,1,12.4,12.4,55.0%,2020,9
40,Chris Conley (HOU),7,8,52,7.4,21,0,0,0,0,0,0,1,12.2,12.2,0.5%,2020,9
41,Sterling Shepard (NYG),6,8,39,6.5,21,0,0,1,18,0,0,1,11.7,11.7,25.6%,2020,9
42,Damiere Byrd (ATL),5,9,65,13,31,0,0,0,0,0,0,1,11.5,11.5,0.2%,2020,9
43,Austin Mack (SF),4,5,72,18,50,0,0,0,0,0,0,1,11.2,11.2,0.1%,2020,9
44,Jamison Crowder (BUF),2,2,26,13,20,0,1,0,0,0,0,1,10.6,10.6,12.8%,2020,9
45,Zach Pascal (PHI),5,6,55,11,20,0,0,0,0,0,0,1,10.5,10.5,0.8%,2020,9
46,Demarcus Robinson (LV),3,3,34,11.3,28,0,1,0,0,0,1,1,10.4,10.4,0.5%,2020,9
47,Mike Evans (TB),4,6,64,16,22,0,0,0,0,0,0,1,10.4,10.4,99.1%,2020,9
48,Denzel Mims (NYJ),4,8,62,15.5,26,0,0,0,0,0,0,1,10.2,10.2,0.5%,2020,9
49,Michael Thomas (NO),5,6,51,10.2,20,0,0,0,0,0,0,1,10.1,10.1,93.7%,2020,9
50,Michael Pittman Jr. (IND),4,7,56,14,18,0,0,0,0,0,0,1,9.6,9.6,97.9%,2020,9
51,Isaiah McKenzie (BUF),1,1,25,25,25,0,1,1,1,0,0,1,9.6,9.6,0.9%,2020,9
52,DeMichael Harris (IND),4,4,27,6.8,13,0,0,2,28,0,0,1,9.5,9.5,0.0%,2020,9
53,Justin Jefferson (MIN),3,4,64,21.3,35,0,0,0,0,0,0,1,9.4,9.4,99.9%,2020,9
54,Larry Fitzgerald (FA),4,5,54,13.5,17,0,0,0,0,0,0,1,9.4,9.4,0.2%,2020,9
55,Darnell Mooney (CHI),5,11,43,8.6,22,0,0,0,0,0,0,1,9.3,9.3,93.0%,2020,9
56,Anthony Miller (PIT),5,8,59,11.8,34,0,0,0,0,0,1,1,8.9,8.9,0.6%,2020,9
57,James Washington (DAL),1,2,17,17,17,0,1,0,0,0,0,1,8.7,8.7,13.9%,2020,9
58,Tre'Quan Smith (NO),1,2,14,14,14,0,1,0,0,0,0,1,8.4,8.4,1.0%,2020,9
59,Brandon Powell (LAR),1,1,9,9,9,0,1,1,4,0,0,1,8.3,8.3,0.1%,2020,9
60,Mack Hollins (LV),1,1,11,11,11,0,1,0,0,0,0,1,8.1,8.1,0.1%,2020,9
61,Hunter Renfrow (LV),2,3,60,30,53,0,0,0,0,0,0,1,8,8,91.5%,2020,9
