Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Calvin Ridley (ATL),10,14,163,16.3,33,0,1,0,0,0,0,1,32.3,32.3,2.0%,2020,15
2,DeAndre Hopkins (ARI),9,11,169,18.8,45,0,1,1,1,0,1,1,30,30,96.4%,2020,15
3,Marvin Jones Jr. (JAC),10,12,112,11.2,39,0,1,0,0,0,0,1,27.2,27.2,30.1%,2020,15
4,Stefon Diggs (BUF),11,13,147,13.4,55,0,0,0,0,0,0,1,25.7,25.7,99.9%,2020,15
5,Zach Pascal (PHI),5,6,79,15.8,26,0,2,0,0,0,0,1,24.9,24.9,0.8%,2020,15
6,Brandon Aiyuk (SF),9,13,73,8.1,26,0,1,0,0,0,0,1,22.3,22.3,86.5%,2020,15
7,Robert Woods (TEN),6,7,56,9.3,16,0,1,1,40,0,0,1,21.6,21.6,86.5%,2020,15
8,Corey Davis (NYJ),4,6,110,27.5,75,0,1,0,0,0,0,1,21,21,55.8%,2020,15
9,Antonio Brown (FA),5,7,93,18.6,46,0,1,0,0,0,0,1,20.3,20.3,4.8%,2020,15
10,Diontae Johnson (PIT),8,13,59,7.4,23,0,1,0,0,0,0,1,19.9,19.9,98.1%,2020,15
11,CeeDee Lamb (DAL),5,7,85,17,45,0,0,0,0,0,0,1,19.5,19.5,99.7%,2020,15
12,DJ Moore (CAR),6,8,131,21.8,40,0,0,1,1,0,0,1,19.2,19.2,97.6%,2020,15
13,Cole Beasley (FA),8,10,112,14,27,0,0,0,0,0,0,1,19.2,19.2,1.5%,2020,15
14,Jarvis Landry (FA),7,8,61,8.7,22,0,1,0,0,0,0,1,19.1,19.1,66.0%,2020,15
15,Kendrick Bourne (NE),4,4,86,21.5,49,0,1,0,0,0,0,1,18.6,18.6,21.5%,2020,15
16,Justin Jefferson (MIN),8,11,104,13,26,0,0,0,0,0,0,1,18.4,18.4,99.9%,2020,15
17,Russell Gage (TB),5,10,68,13.6,27,0,1,0,0,0,0,1,17.8,17.8,85.4%,2020,15
18,Greg Ward (PHI),4,5,15,3.8,12,0,2,0,0,0,0,1,17.5,17.5,0.1%,2020,15
19,Tyreek Hill (MIA),6,10,53,8.8,19,0,1,1,1,0,0,1,17.4,17.4,99.9%,2020,15
20,Mike Evans (TB),6,7,110,18.3,32,0,0,0,0,0,0,1,17,17,99.1%,2020,15
21,Darnell Mooney (CHI),4,5,49,12.3,22,0,1,1,16,0,0,1,16.5,16.5,93.0%,2020,15
22,Jakobi Meyers (NE),7,10,111,15.9,35,0,0,0,0,0,1,1,16.1,16.1,80.6%,2020,15
23,Marquise Brown (ARI),6,7,98,16.3,44,0,0,0,0,0,0,1,15.8,15.8,95.4%,2020,15
24,A.J. Brown (PHI),5,6,44,8.8,14,0,1,0,0,0,0,1,15.4,15.4,99.4%,2020,15
25,Tyron Johnson (LV),3,5,61,20.3,26,0,1,0,0,0,0,1,15.1,15.1,0.1%,2020,15
26,Terry McLaurin (WAS),7,12,77,11,30,0,0,0,0,0,0,1,14.7,14.7,97.4%,2020,15
27,Keke Coutee (IND),5,7,53,10.6,15,0,1,0,0,0,1,1,14.3,14.3,0.1%,2020,15
