Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Odell Beckham Jr. (FA),5,8,81,16.2,37,0,2,2,73,1,0,1,38.4,38.4,45.0%,2020,4
2,Amari Cooper (CLE),12,16,134,11.2,20,0,1,0,0,0,0,1,33.4,33.4,95.6%,2020,4
3,D.J. Chark Jr. (DET),8,9,95,11.9,22,0,2,0,0,0,0,1,29.5,29.5,64.9%,2020,4
4,Adam Thielen (MIN),8,10,114,14.3,39,0,1,1,8,0,0,1,26.2,26.2,90.9%,2020,4
5,Mike Evans (TB),7,8,122,17.4,48,0,1,0,0,0,0,1,25.2,25.2,99.1%,2020,4
6,CeeDee Lamb (DAL),5,7,79,15.8,43,0,2,1,3,0,0,1,25.2,25.2,99.7%,2020,4
7,Tim Patrick (DEN),6,7,113,18.8,40,0,1,0,0,0,0,1,23.3,23.3,39.3%,2020,4
8,Allen Robinson II (LAR),7,10,101,14.4,27,0,1,0,0,0,0,1,23.1,23.1,90.6%,2020,4
9,William Fuller V (FA),6,7,108,18,43,0,1,0,0,0,0,1,22.8,22.8,4.7%,2020,4
10,Terry McLaurin (WAS),10,14,118,11.8,39,0,0,0,0,0,0,1,21.8,21.8,97.4%,2020,4
11,Tre'Quan Smith (NO),4,4,54,13.5,20,0,2,0,0,0,0,1,21.4,21.4,1.0%,2020,4
12,DeVante Parker (NE),10,12,110,11,21,0,0,0,0,0,0,1,21,21,55.0%,2020,4
13,Scotty Miller (TB),5,7,83,16.6,44,0,1,0,0,0,0,1,19.3,19.3,0.6%,2020,4
14,David Moore (CHI),3,4,95,31.7,57,0,1,0,0,0,0,1,18.5,18.5,0.1%,2020,4
15,Robby Anderson (CAR),8,11,99,12.4,24,0,0,0,0,0,0,1,17.9,17.9,23.2%,2020,4
16,Cooper Kupp (LAR),5,7,69,13.8,55,0,1,1,-2,0,0,1,17.7,17.7,99.9%,2020,4
17,Stefon Diggs (BUF),6,7,115,19.2,49,0,0,0,0,0,0,1,17.5,17.5,99.9%,2020,4
18,Jamison Crowder (BUF),7,10,104,14.9,35,0,0,0,0,0,0,1,17.4,17.4,12.8%,2020,4
19,Olamide Zaccheaus (ATL),8,9,86,10.8,16,0,0,0,0,0,0,1,16.6,16.6,1.0%,2020,4
20,Tyler Boyd (CIN),7,8,90,12.9,20,0,0,1,4,0,0,1,16.4,16.4,66.3%,2020,4
21,Tyreek Hill (MIA),4,6,64,16,22,0,1,0,0,0,0,1,16.4,16.4,99.9%,2020,4
22,Kenny Golladay (NYG),4,8,62,15.5,17,0,1,0,0,0,0,1,16.2,16.2,58.2%,2020,4
23,Jarvis Landry (FA),5,6,48,9.6,11,0,0,0,0,0,0,1,15.3,15.3,66.0%,2020,4
24,Emmanuel Sanders (BUF),6,9,93,15.5,25,0,0,0,0,0,0,1,15.3,15.3,1.9%,2020,4
25,Jeff Smith (NYJ),7,9,81,11.6,21,0,0,0,0,0,0,1,15.1,15.1,0.0%,2020,4
26,DK Metcalf (SEA),4,6,106,26.5,37,0,0,0,0,0,0,1,14.6,14.6,98.3%,2020,4
27,Nelson Agholor (NE),4,4,44,11,14,0,1,0,0,0,0,1,14.4,14.4,1.4%,2020,4
28,Justin Jefferson (MIN),4,5,103,25.8,29,0,0,0,0,0,0,1,14.3,14.3,99.9%,2020,4
29,Jalen Guyton (LAC),1,1,72,72,72,0,1,0,0,0,0,1,14.2,14.2,0.8%,2020,4
30,Keenan Allen (LAC),8,11,62,7.8,17,0,0,0,0,0,0,1,14.2,14.2,99.4%,2020,4
31,Jerry Jeudy (DEN),2,4,61,30.5,48,0,1,0,0,0,0,1,14.1,14.1,93.6%,2020,4
32,Laviska Shenault Jr. (JAC),5,6,86,17.2,28,0,0,1,5,0,0,1,14.1,14.1,1.8%,2020,4
33,Travis Fulgham (DEN),2,3,57,28.5,42,0,1,0,0,0,0,1,13.7,13.7,0.1%,2020,4
34,Brandon Aiyuk (SF),2,5,18,9,14,0,0,1,38,1,0,1,13.6,13.6,86.5%,2020,4
35,Tee Higgins (CIN),4,7,77,19.3,30,0,0,1,13,0,0,1,13,13,98.4%,2020,4
36,Damiere Byrd (ATL),5,10,80,16,30,0,0,0,0,0,0,1,13,13,0.2%,2020,4
37,Mecole Hardman (KC),4,4,27,6.8,10,0,1,0,0,0,0,1,12.7,12.7,70.0%,2020,4
38,Marquise Brown (ARI),4,8,86,21.5,33,0,0,0,0,0,0,1,12.6,12.6,95.4%,2020,4
39,Tyron Johnson (LV),1,1,53,53,53,0,1,0,0,0,0,1,12.3,12.3,0.1%,2020,4
40,Cole Beasley (FA),3,4,32,10.7,14,0,1,0,0,0,0,1,12.2,12.2,1.5%,2020,4
41,Kenny Stills (FA),2,4,39,19.5,24,0,1,0,0,0,0,1,11.9,11.9,0.0%,2020,4
