Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Darren Waller (LV),9,10,117,13,28,0,1,0,0,0,1,1,26.7,26.7,98.4%,2020,17
2,Chris Herndon IV (FA),7,9,63,9,21,0,1,0,0,0,0,1,19.3,19.3,0.0%,2020,17
3,Pharaoh Brown (HOU),5,5,48,9.6,14,0,1,0,0,0,0,1,15.8,15.8,0.2%,2020,17
4,Jared Cook (FA),4,5,43,10.8,18,0,1,0,0,0,0,1,14.3,14.3,0.9%,2020,17
5,Dalton Schultz (DAL),7,10,70,10,16,0,0,0,0,0,0,1,14,14,96.2%,2020,17
6,George Kittle (SF),7,9,68,9.7,41,0,0,0,0,0,0,1,13.8,13.8,99.3%,2020,17
7,Austin Hooper (TEN),4,5,37,9.3,13,0,1,0,0,0,0,1,13.7,13.7,11.1%,2020,17
8,Hayden Hurst (CIN),4,6,28,7,14,0,1,0,0,0,0,1,12.8,12.8,6.9%,2020,17
9,Donald Parham Jr. (LAC),3,4,37,12.3,22,0,1,0,0,0,0,1,12.7,12.7,0.8%,2020,17
10,Logan Thomas (WAS),3,6,37,12.3,18,0,1,0,0,0,0,1,12.7,12.7,63.2%,2020,17
11,Devin Asiasi (NE),2,3,39,19.5,26,0,1,0,0,0,0,1,11.9,11.9,0.1%,2020,17
12,Robert Tonyan (GB),2,2,18,9,15,0,1,0,0,0,0,1,9.8,9.8,46.6%,2020,17
13,Mike Gesicki (MIA),5,10,47,9.4,23,0,0,0,0,0,0,1,9.7,9.7,89.3%,2020,17
14,Troy Fumagalli (NE),2,3,15,7.5,14,0,1,0,0,0,0,1,9.5,9.5,0.0%,2020,17
15,Cole Kmet (CHI),7,8,41,5.9,11,0,0,0,0,0,1,1,9.1,9.1,53.8%,2020,17
16,Noah Fant (SEA),4,6,48,12,20,0,0,0,0,0,0,1,8.8,8.8,86.3%,2020,17
17,Dominique Dafney (GB),1,1,13,13,13,0,1,0,0,0,0,1,8.3,8.3,0.1%,2020,17
18,Vance McDonald (FA),5,6,33,6.6,14,0,0,0,0,0,0,1,8.3,8.3,0.0%,2020,17
19,Stephen Anderson (ARI),3,3,52,17.3,18,0,0,0,0,0,0,1,8.2,8.2,0.0%,2020,17
20,Dan Arnold (JAC),3,3,46,15.3,25,0,0,0,0,0,0,1,7.6,7.6,3.4%,2020,17
21,Tyler Higbee (LAR),3,4,41,13.7,26,0,0,0,0,0,0,1,7.1,7.1,61.6%,2020,17
22,Tyler Conklin (NYJ),3,6,40,13.3,19,0,0,0,0,0,0,1,7,7,2.1%,2020,17
23,Mark Andrews (BAL),4,7,27,6.8,9,0,0,0,0,0,0,1,6.7,6.7,99.8%,2020,17
24,T.J. Hockenson (DET),3,3,25,8.3,15,0,0,0,0,0,0,1,5.5,5.5,94.4%,2020,17
25,Durham Smythe (MIA),3,3,23,7.7,11,0,0,0,0,0,0,1,5.3,5.3,0.1%,2020,17
26,Irv Smith Jr. (MIN),2,3,30,15,25,0,0,0,0,0,0,1,5,5,62.0%,2020,17
27,Rob Gronkowski (FA),2,4,29,14.5,18,0,0,0,0,0,0,1,4.9,4.9,88.1%,2020,17
28,Dawson Knox (BUF),2,8,29,14.5,19,0,0,0,0,0,0,1,4.9,4.9,88.8%,2020,17
29,Jack Doyle (FA),3,3,17,5.7,8,0,0,0,0,0,0,1,4.7,4.7,2.2%,2020,17
30,Zach Ertz (ARI),3,6,16,5.3,7,0,0,0,0,0,0,1,4.6,4.6,92.6%,2020,17
31,Gerald Everett (LAC),2,7,25,12.5,13,0,0,0,0,0,0,1,4.5,4.5,21.9%,2020,17
32,Ross Dwelley (SF),2,2,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,0.1%,2020,17
33,Anthony Firkser (ATL),2,2,18,9,12,0,0,0,0,0,0,1,3.8,3.8,0.7%,2020,17
34,Evan Engram (JAC),2,4,17,8.5,14,0,0,0,0,0,0,1,3.7,3.7,27.1%,2020,17
35,Drew Sample (CIN),2,3,15,7.5,8,0,0,0,0,0,0,1,3.5,3.5,0.2%,2020,17
36,David Njoku (CLE),2,5,13,6.5,14,0,0,0,0,0,0,1,3.3,3.3,52.7%,2020,17
37,Adam Shaheen (MIA),1,3,22,22,22,0,0,0,0,0,0,1,3.2,3.2,0.1%,2020,17
38,Cethan Carter (MIA),1,2,21,21,21,0,0,0,0,0,0,1,3.1,3.1,0.0%,2020,17
39,Will Dissly (SEA),1,2,20,20,20,0,0,0,0,0,0,1,3,3,0.3%,2020,17
40,Daniel Brown (NYJ),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,2020,17
41,Deon Yelder (ARI),2,6,6,3,8,0,0,0,0,0,0,1,2.6,2.6,0.0%,2020,17
42,Kaden Smith (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.1%,2020,17
43,Jimmy Graham (FA),2,2,5,2.5,3,0,0,0,0,0,0,1,2.5,2.5,0.6%,2020,17
44,Luke Stocker (FA),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,2020,17
45,Cameron Brate (TB),1,2,11,11,11,0,0,0,0,0,0,1,2.1,2.1,1.9%,2020,17
46,James O'Shaughnessy (CHI),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.2%,2020,17
47,Tyler Eifert (FA),1,2,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2020,17
48,Levine Toilolo (FA),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2020,17
49,Eric Saubert (DEN),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,17
50,Jordan Akins (NYG),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.3%,2020,17
51,Marcedes Lewis (GB),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.6%,2020,17
52,Jonnu Smith (NE),1,2,8,8,8,0,0,0,0,0,0,1,1.8,1.8,1.7%,2020,17
53,Foster Moreau (LV),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.9%,2020,17
54,Dalton Keene (NE),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,17
55,Jacob Hollister (LV),1,3,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,17
56,Adam Trautman (NO),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,3.2%,2020,17
57,Charlie Woerner (SF),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,17
58,Jesse James (FA),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,17
59,Ian Thomas (CAR),1,3,-1,-1,0,0,0,0,0,0,0,1,0.9,0.9,0.2%,2020,17
61,Tyler Davis (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
62,Tommy Stevens (FA),0,0,0,0,0,0,0,4,24,0,0,1,0,0,0.0%,2020,17
64,Rashod Berry (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
67,Sean McKeon (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
69,Brycen Hopkins (LAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
70,Hunter Bryant (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
71,Colby Parkinson (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
78,Juwan Johnson (NO),1,1,4,4,4,0,0,0,0,0,0,1,0,0,0.1%,2020,17
92,Kevin Rader (PIT),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
95,Nick Keizer (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
97,Colin Thompson (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
101,Marcus Baugh (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
104,Jaeden Graham (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
106,Nate Becker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
108,Matt Sokol (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
114,Trevon Wesco (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
115,J.J. Arcega-Whiteside (PHI),2,3,40,20,30,0,0,0,0,0,0,1,0,0,0.1%,2020,17
123,Hale Hentges (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
125,Caleb Wilson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
127,Kahale Warring (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
129,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
130,Stephen Carlson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
200,Taysom Hill (NO),1,1,5,5,5,0,0,7,41,1,0,1,0,0,2.7%,2020,17
202,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
206,Ryan Griffin (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
207,Demetrius Harris (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
208,Jordan Matthews (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
210,Derek Carrier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
217,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2020,17
218,Jason Witten (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
222,Seth DeValve (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
223,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
224,Nick Vannett (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
225,Eric Tomlinson (DEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,17
228,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
229,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
230,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,17
