Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Harrison Bryant (CLE),4,5,56,14,35,0,2,0,0,0,0,1,21.6,21.6,0.9%,2020,7
2,Rob Gronkowski (FA),5,8,62,12.4,26,0,1,0,0,0,0,1,17.2,17.2,88.1%,2020,7
3,Darren Waller (LV),6,9,50,8.3,14,0,1,0,0,0,0,1,17,17,98.4%,2020,7
4,T.J. Hockenson (DET),5,6,59,11.8,16,0,1,0,0,0,0,1,16.9,16.9,94.4%,2020,7
5,Logan Thomas (WAS),4,4,60,15,26,0,1,0,0,0,0,1,16,16,63.2%,2020,7
6,Richard Rodgers (PHI),6,8,85,14.2,30,0,0,0,0,0,0,1,14.5,14.5,0.1%,2020,7
7,Albert Okwuegbunam (DEN),7,7,60,8.6,17,0,0,0,0,0,0,1,13,13,54.7%,2020,7
8,Hayden Hurst (CIN),6,7,68,11.3,17,0,0,0,0,0,0,1,12.8,12.8,6.9%,2020,7
9,Gerald Everett (LAC),4,5,28,7,16,0,1,0,0,0,0,1,12.8,12.8,21.9%,2020,7
10,Jared Cook (FA),3,4,32,10.7,22,0,1,0,0,0,0,1,12.2,12.2,0.9%,2020,7
11,Eric Ebron (FA),6,8,50,8.3,22,0,0,0,0,0,0,1,11,11,0.2%,2020,7
12,Evan Engram (JAC),6,9,46,7.7,17,0,0,2,3,0,0,1,10.9,10.9,27.1%,2020,7
13,George Kittle (SF),5,7,55,11,15,0,0,0,0,0,0,1,10.5,10.5,99.3%,2020,7
14,Tyler Kroft (NYJ),4,4,64,16,38,0,0,0,0,0,0,1,10.4,10.4,0.0%,2020,7
15,Drew Sample (CIN),5,6,52,10.4,16,0,0,0,0,0,0,1,10.2,10.2,0.2%,2020,7
16,David Njoku (CLE),2,3,20,10,16,0,1,0,0,0,0,1,10,10,52.7%,2020,7
17,Virgil Green (FA),1,2,26,26,26,0,1,0,0,0,0,1,9.6,9.6,0.0%,2020,7
18,Donald Parham Jr. (LAC),1,1,22,22,22,0,1,0,0,0,0,1,9.2,9.2,0.8%,2020,7
19,Jimmy Graham (FA),5,6,31,6.2,14,0,0,0,0,0,0,1,8.1,8.1,0.6%,2020,7
20,Johnny Mundt (MIN),3,3,48,16,34,0,0,0,0,0,0,1,7.8,7.8,0.1%,2020,7
21,Dan Arnold (JAC),2,3,57,28.5,41,0,0,0,0,0,0,1,7.7,7.7,3.4%,2020,7
22,Jace Sternberger (PIT),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.1%,2020,7
23,Noah Fant (SEA),3,7,38,12.7,24,0,0,0,0,0,0,1,6.8,6.8,86.3%,2020,7
24,Cole Kmet (CHI),2,2,45,22.5,38,0,0,0,0,0,0,1,6.5,6.5,53.8%,2020,7
