Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dallas Goedert (PHI),8,9,101,12.6,34,0,1,0,0,0,0,1,24.1,24.1,92.9%,2020,1
2,Mark Andrews (BAL),5,6,58,11.6,21,0,2,0,0,0,0,1,22.8,22.8,99.8%,2020,1
3,Noah Fant (SEA),5,6,81,16.2,31,0,1,0,0,0,0,1,19.1,19.1,86.3%,2020,1
4,Travis Kelce (KC),6,6,50,8.3,15,0,1,0,0,0,0,1,17,17,99.9%,2020,1
5,T.J. Hockenson (DET),5,5,56,11.2,24,0,1,0,0,0,0,1,16.6,16.6,94.4%,2020,1
6,David Njoku (CLE),3,3,50,16.7,28,0,1,0,0,0,0,1,14,14,52.7%,2020,1
7,Logan Thomas (WAS),4,8,37,9.3,19,0,1,0,0,0,0,1,13.7,13.7,63.2%,2020,1
8,Jonnu Smith (NE),4,7,36,9,22,0,1,0,0,0,0,1,13.6,13.6,1.7%,2020,1
9,O.J. Howard (BUF),4,6,36,9,15,0,1,0,0,0,0,1,13.6,13.6,3.6%,2020,1
10,Jared Cook (FA),5,7,80,16,46,0,0,0,0,0,0,1,13,13,0.9%,2020,1
11,Greg Olsen (FA),4,4,24,6,9,0,1,0,0,0,0,1,12.4,12.4,7.0%,2020,1
12,Hunter Henry (NE),5,8,73,14.6,33,0,0,0,0,0,0,1,12.3,12.3,88.6%,2020,1
13,Jordan Akins (NYG),2,2,39,19.5,20,0,1,0,0,0,0,1,11.9,11.9,0.3%,2020,1
14,Jimmy Graham (FA),3,7,25,8.3,16,0,1,0,0,0,0,1,11.5,11.5,0.6%,2020,1
15,Zach Ertz (ARI),3,7,18,6,7,0,1,0,0,0,0,1,10.8,10.8,92.6%,2020,1
16,Darren Waller (LV),6,8,45,7.5,8,0,0,0,0,0,0,1,10.5,10.5,98.4%,2020,1
17,George Kittle (SF),4,5,44,11,14,0,0,1,9,0,0,1,9.3,9.3,99.3%,2020,1
18,C.J. Uzomah (NYJ),4,5,45,11.3,19,0,0,0,0,0,0,1,8.5,8.5,5.1%,2020,1
19,Jack Doyle (FA),3,4,49,16.3,28,0,0,0,0,0,0,1,7.9,7.9,2.2%,2020,1
20,Chris Herndon IV (FA),6,7,37,6.2,18,0,0,0,0,0,1,1,7.7,7.7,0.0%,2020,1
21,MyCole Pruitt (FA),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,2020,1
22,Tyler Higbee (LAR),3,4,40,13.3,21,0,0,0,0,0,0,1,7,7,61.6%,2020,1
