Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),8,12,108,13.5,32,0,1,0,0,0,0,1,24.8,24.8,99.9%,2020,5
2,Jonnu Smith (NE),5,7,40,8,14,0,2,0,0,0,0,1,21,21,1.7%,2020,5
3,Mark Andrews (BAL),6,9,56,9.3,14,0,1,0,0,0,0,1,17.6,17.6,99.8%,2020,5
4,Darren Waller (LV),5,7,48,9.6,23,0,1,0,0,0,0,1,15.8,15.8,98.4%,2020,5
5,Mike Gesicki (MIA),5,6,91,18.2,70,0,0,0,0,0,0,1,14.1,14.1,89.3%,2020,5
6,Darren Fells (FA),2,2,57,28.5,44,0,1,0,0,0,0,1,13.7,13.7,0.0%,2020,5
7,Jared Cook (FA),2,3,52,26,41,0,1,0,0,0,0,1,13.2,13.2,0.9%,2020,5
8,Gerald Everett (LAC),4,4,90,22.5,40,0,0,0,0,0,0,1,13,13,21.9%,2020,5
9,Jimmy Graham (FA),3,5,33,11,13,0,1,0,0,0,0,1,12.3,12.3,0.6%,2020,5
10,Hunter Henry (NE),4,8,23,5.8,8,0,1,0,0,0,0,1,12.3,12.3,88.6%,2020,5
11,Austin Hooper (TEN),5,10,57,11.4,18,0,0,0,0,0,0,1,10.7,10.7,11.1%,2020,5
12,Irv Smith Jr. (MIN),4,5,64,16,25,0,0,0,0,0,0,1,10.4,10.4,62.0%,2020,5
13,Evan Engram (JAC),1,2,16,16,16,0,0,2,9,1,0,1,9.5,9.5,27.1%,2020,5
14,Cameron Brate (TB),5,6,44,8.8,20,0,0,0,0,0,0,1,9.4,9.4,1.9%,2020,5
15,Will Dissly (SEA),1,1,19,19,19,0,1,0,0,0,0,1,8.9,8.9,0.3%,2020,5
16,George Kittle (SF),4,8,44,11,12,0,0,0,0,0,0,1,8.4,8.4,99.3%,2020,5
17,Trey Burton (FA),5,6,33,6.6,10,0,0,0,0,0,0,1,8.3,8.3,0.0%,2020,5
18,Rob Gronkowski (FA),3,6,52,17.3,23,0,0,0,0,0,0,1,8.2,8.2,88.1%,2020,5
19,Adam Shaheen (MIA),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.1%,2020,5
20,Eric Ebron (FA),5,6,43,8.6,17,0,0,0,0,0,1,1,7.3,7.3,0.2%,2020,5
21,Darrell Daniels (FA),2,2,37,18.5,31,0,0,0,0,0,0,1,5.7,5.7,0.0%,2020,5
22,James O'Shaughnessy (CHI),3,3,20,6.7,8,0,0,0,0,0,0,1,5,5,0.2%,2020,5
23,Anthony Firkser (ATL),3,5,19,6.3,12,0,0,0,0,0,0,1,4.9,4.9,0.7%,2020,5
24,Tyler Eifert (FA),3,7,16,5.3,13,0,0,0,0,0,0,1,4.6,4.6,0.0%,2020,5
25,Chris Herndon IV (FA),2,3,24,12,15,0,0,0,0,0,0,1,4.4,4.4,0.0%,2020,5
26,Drew Sample (CIN),2,2,22,11,14,0,0,0,0,0,0,1,4.2,4.2,0.2%,2020,5
27,Tyler Higbee (LAR),2,2,12,6,9,0,0,0,0,0,0,1,3.2,3.2,61.6%,2020,5
28,Greg Olsen (FA),1,1,20,20,20,0,0,0,0,0,0,1,3,3,7.0%,2020,5
29,Hayden Hurst (CIN),2,6,8,4,9,0,0,0,0,0,0,1,2.8,2.8,6.9%,2020,5
30,Richard Rodgers (PHI),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.1%,2020,5
31,Jason Witten (FA),2,2,6,3,4,0,0,0,0,0,0,1,2.6,2.6,0.1%,2020,5
32,Dawson Knox (BUF),1,3,15,15,15,0,0,0,0,0,0,1,2.5,2.5,88.8%,2020,5
33,Virgil Green (FA),1,1,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,2020,5
34,Blake Bell (KC),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.3%,2020,5
35,Kyle Rudolph (FA),1,2,10,10,10,0,0,0,0,0,0,1,2,2,0.1%,2020,5
36,Temarrick Hemingway (FA),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2020,5
37,Demetrius Harris (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,5
38,Tanner Hudson (SF),1,4,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,5
39,Jaeden Graham (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,5
40,Kaden Smith (FA),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,2020,5
41,Dalton Schultz (DAL),1,3,6,6,6,0,0,0,0,0,0,1,1.6,1.6,96.2%,2020,5
42,David Njoku (CLE),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,52.7%,2020,5
43,Zach Ertz (ARI),1,6,6,6,6,0,0,0,0,0,0,1,1.6,1.6,92.6%,2020,5
44,Trevon Wesco (NYJ),1,1,5,5,5,0,0,1,0,0,0,1,1.5,1.5,0.1%,2020,5
45,Pharaoh Brown (HOU),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.2%,2020,5
46,Logan Thomas (WAS),1,4,4,4,4,0,0,0,0,0,0,1,1.4,1.4,63.2%,2020,5
47,Vance McDonald (FA),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,2020,5
48,Luke Stocker (FA),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,5
49,Nick Boyle (BAL),1,2,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.2%,2020,5
50,Josh Hill (FA),1,1,1,1,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,5
53,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
54,Harrison Bryant (CLE),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2020,5
61,Tyler Davis (GB),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
67,Charlie Woerner (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
77,Sean McKeon (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
85,Cole Kmet (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.8%,2020,5
88,Deon Yelder (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
89,Ross Dwelley (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
91,Nick Keizer (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
92,Tyler Conklin (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1%,2020,5
94,Colin Thompson (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
96,Ian Thomas (CAR),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,5
104,Donald Parham Jr. (LAC),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8%,2020,5
112,J.J. Arcega-Whiteside (PHI),1,1,37,37,37,0,0,0,0,0,0,1,0,0,0.1%,2020,5
117,Foster Moreau (LV),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2020,5
127,Stephen Carlson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
198,Dan Arnold (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4%,2020,5
200,Bruce Miller (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
204,Levine Toilolo (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
205,Luke Willson (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
206,Ryan Griffin (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
207,Jack Doyle (FA),0,2,0,0,0,0,0,0,0,0,0,1,0,0,2.2%,2020,5
210,Derek Carrier (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
216,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2020,5
221,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
223,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
224,Stephen Anderson (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
225,Daniel Brown (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
226,Beau Brinkley (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,5
227,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
228,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
229,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
233,Evan Baylis (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
236,Johnny Mundt (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
237,Jason Croom (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
238,Taysom Hill (NO),0,2,0,0,0,0,0,3,13,1,0,1,0,0,2.7%,2020,5
239,Mo Alie-Cox (IND),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.8%,2020,5
240,Garrett Griffin (DET),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
242,Jeremy Sprinkle (DAL),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
245,Jacob Hollister (LV),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
246,Mason Schreck (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
247,Cethan Carter (MIA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
249,Geoff Swaim (TEN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,5
252,Chris Manhertz (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,5
253,Tyler Kroft (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,5
