Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),8,10,127,15.9,22,0,1,0,0,0,0,1,26.9,26.9,99.9%,2020,11
2,Darren Waller (LV),7,7,88,12.6,26,0,1,0,0,0,0,1,21.8,21.8,98.4%,2020,11
3,Mark Andrews (BAL),5,7,96,19.2,31,0,1,0,0,0,0,1,20.6,20.6,99.8%,2020,11
4,Dallas Goedert (PHI),5,6,77,15.4,32,0,1,0,0,0,0,1,18.7,18.7,92.9%,2020,11
5,Robert Tonyan (GB),5,5,44,8.8,25,0,1,0,0,0,0,1,15.4,15.4,46.6%,2020,11
6,Hunter Henry (NE),4,7,48,12,22,0,1,0,0,0,0,1,14.8,14.8,88.6%,2020,11
7,Eric Ebron (FA),4,7,36,9,20,0,1,0,0,0,0,1,13.6,13.6,0.2%,2020,11
8,Jordan Akins (NYG),5,6,83,16.6,25,0,0,0,0,0,0,1,13.3,13.3,0.3%,2020,11
9,Richard Rodgers (PHI),2,2,48,24,29,0,1,0,0,0,0,1,12.8,12.8,0.1%,2020,11
10,Dalton Schultz (DAL),4,6,25,6.3,10,0,1,0,0,0,0,1,12.5,12.5,96.2%,2020,11
11,Jonnu Smith (NE),4,6,20,5,8,0,1,0,0,0,0,1,12,12,1.7%,2020,11
12,Chris Herndon IV (FA),2,3,32,16,26,0,1,0,0,0,0,1,11.2,11.2,0.0%,2020,11
13,T.J. Hockenson (DET),4,7,68,17,35,0,0,0,0,0,0,1,10.8,10.8,94.4%,2020,11
14,Trey Burton (FA),2,5,25,12.5,17,0,1,0,0,0,0,1,10.5,10.5,0.0%,2020,11
15,Noah Fant (SEA),4,5,55,13.8,29,0,0,0,0,0,0,1,9.5,9.5,86.3%,2020,11
16,Mike Gesicki (MIA),4,5,43,10.8,25,0,0,0,0,0,0,1,8.3,8.3,89.3%,2020,11
17,Ryan Izzo (TEN),2,3,59,29.5,50,0,0,0,0,0,0,1,7.9,7.9,0.0%,2020,11
18,Jack Doyle (FA),1,2,6,6,6,0,1,0,0,0,0,1,7.6,7.6,2.2%,2020,11
19,Dan Arnold (JAC),1,2,4,4,4,0,1,0,0,0,0,1,7.4,7.4,3.4%,2020,11
20,Anthony Firkser (ATL),4,5,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,0.7%,2020,11
21,Jason Witten (FA),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.1%,2020,11
22,Gerald Everett (LAC),4,5,27,6.8,18,0,0,0,0,0,0,1,6.7,6.7,21.9%,2020,11
23,Austin Hooper (TEN),3,5,33,11,21,0,0,0,0,0,0,1,6.3,6.3,11.1%,2020,11
24,Tyler Higbee (LAR),4,4,19,4.8,7,0,0,1,1,0,0,1,6,6,61.6%,2020,11
25,Kyle Rudolph (FA),3,3,28,9.3,12,0,0,0,0,0,0,1,5.8,5.8,0.1%,2020,11
26,Cameron Brate (TB),3,4,23,7.7,9,0,0,0,0,0,0,1,5.3,5.3,1.9%,2020,11
27,Jace Sternberger (PIT),3,3,23,7.7,12,0,0,0,0,0,0,1,5.3,5.3,0.1%,2020,11
28,Tyler Eifert (FA),2,5,32,16,17,0,0,0,0,0,0,1,5.2,5.2,0.0%,2020,11
29,Darren Fells (FA),2,2,29,14.5,16,0,0,0,0,0,0,1,4.9,4.9,0.0%,2020,11
30,Drew Sample (CIN),2,4,29,14.5,18,0,0,0,0,0,0,1,4.9,4.9,0.2%,2020,11
31,Maxx Williams (ARI),2,2,29,14.5,25,0,0,0,0,0,0,1,4.9,4.9,0.7%,2020,11
32,Rob Gronkowski (FA),2,6,25,12.5,16,0,0,0,0,0,0,1,4.5,4.5,88.1%,2020,11
33,Nick Vannett (NO),2,2,24,12,15,0,0,0,0,0,0,1,4.4,4.4,0.1%,2020,11
34,Irv Smith Jr. (MIN),2,2,23,11.5,12,0,0,0,0,0,0,1,4.3,4.3,62.0%,2020,11
35,Pharaoh Brown (HOU),2,3,22,11,18,0,0,0,0,0,0,1,4.2,4.2,0.2%,2020,11
36,Greg Olsen (FA),2,2,20,10,10,0,0,0,0,0,0,1,4,4,7.0%,2020,11
37,Jacob Hollister (LV),2,3,14,7,9,0,0,0,0,0,0,1,3.4,3.4,0.0%,2020,11
38,Adam Trautman (NO),1,1,19,19,19,0,0,0,0,0,0,1,2.9,2.9,3.2%,2020,11
39,Logan Thomas (WAS),2,5,6,3,6,0,0,1,2,0,0,1,2.8,2.8,63.2%,2020,11
40,Derek Carrier (FA),1,1,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,2020,11
41,Blake Bell (KC),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.3%,2020,11
42,Ben Ellefson (MIN),1,3,10,10,10,0,0,0,0,0,0,1,2,2,0.1%,2020,11
43,Will Dissly (SEA),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.3%,2020,11
44,Geoff Swaim (TEN),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.2%,2020,11
45,Marcedes Lewis (GB),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.6%,2020,11
46,Mo Alie-Cox (IND),2,3,16,8,8,0,0,0,0,0,1,1,1.6,1.6,1.8%,2020,11
47,Jared Cook (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.9%,2020,11
48,Nick Keizer (FA),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2020,11
49,Jesse James (FA),1,2,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,11
50,Eric Saubert (DEN),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,11
60,Harrison Bryant (CLE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9%,2020,11
75,Sean McKeon (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,11
87,Tyler Conklin (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1%,2020,11
88,Deon Yelder (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,11
