Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),10,12,159,15.9,44,0,0,0,0,0,0,1,25.9,25.9,99.9%,2020,9
2,Jimmy Graham (FA),6,6,55,9.2,24,0,1,0,0,0,0,1,17.5,17.5,0.6%,2020,9
3,Evan Engram (JAC),5,10,48,9.6,16,0,1,0,0,0,0,1,15.8,15.8,27.1%,2020,9
4,Irv Smith Jr. (MIN),2,4,10,5,9,0,2,0,0,0,0,1,15,15,62.0%,2020,9
5,T.J. Hockenson (DET),5,8,39,7.8,11,0,1,0,0,0,0,1,14.9,14.9,94.4%,2020,9
6,Darren Waller (LV),5,10,22,4.4,8,0,1,0,0,0,0,1,13.2,13.2,98.4%,2020,9
7,Hayden Hurst (CIN),7,8,62,8.9,24,0,0,0,0,0,0,1,13.2,13.2,6.9%,2020,9
8,Adam Trautman (NO),3,3,39,13,29,0,1,0,0,0,0,1,12.9,12.9,3.2%,2020,9
9,Jonnu Smith (NE),2,2,32,16,30,0,1,0,0,0,0,1,11.2,11.2,1.7%,2020,9
10,Eric Ebron (FA),3,6,22,7.3,9,0,1,0,0,0,0,1,11.2,11.2,0.2%,2020,9
11,Jacob Hollister (LV),5,7,60,12,19,0,0,0,0,0,0,1,11,11,0.0%,2020,9
12,Josh Hill (FA),2,2,14,7,11,0,1,0,0,0,0,1,9.4,9.4,0.0%,2020,9
13,Darrell Daniels (FA),1,1,21,21,21,0,1,0,0,0,0,1,9.1,9.1,0.0%,2020,9
14,Tyler Eifert (FA),4,5,48,12,17,0,0,0,0,0,0,1,8.8,8.8,0.0%,2020,9
15,Dalton Schultz (DAL),4,7,48,12,16,0,0,0,0,0,0,1,8.8,8.8,96.2%,2020,9
16,Nick Boyle (BAL),4,4,46,11.5,21,0,0,0,0,0,0,1,8.6,8.6,0.2%,2020,9
17,Ross Dwelley (SF),3,3,52,17.3,36,0,0,0,0,0,0,1,8.2,8.2,0.1%,2020,9
18,Noah Fant (SEA),3,3,45,15,32,0,0,0,0,0,0,1,7.5,7.5,86.3%,2020,9
19,Maxx Williams (ARI),1,1,4,4,4,0,1,0,0,0,0,1,7.4,7.4,0.7%,2020,9
20,Mo Alie-Cox (IND),3,3,43,14.3,21,0,0,0,0,0,0,1,7.3,7.3,1.8%,2020,9
21,Hunter Henry (NE),4,7,33,8.3,11,0,0,0,0,0,0,1,7.3,7.3,88.6%,2020,9
22,Mike Gesicki (MIA),3,4,42,14,19,0,0,0,0,0,0,1,7.2,7.2,89.3%,2020,9
23,Marcedes Lewis (GB),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.6%,2020,9
