Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Anthony Firkser (ATL),8,9,113,14.1,45,0,1,0,0,0,0,1,25.3,25.3,0.7%,2020,6
2,George Kittle (SF),7,10,109,15.6,44,0,1,0,0,0,0,1,23.9,23.9,99.3%,2020,6
3,Trey Burton (FA),4,5,58,14.5,20,0,1,1,1,1,0,1,21.9,21.9,0.0%,2020,6
4,Travis Kelce (KC),5,7,65,13,20,0,2,0,0,0,1,1,21.5,21.5,99.9%,2020,6
5,Darren Fells (FA),6,7,85,14.2,35,0,1,0,0,0,0,1,20.5,20.5,0.0%,2020,6
6,Rob Gronkowski (FA),5,8,78,15.6,31,0,1,0,0,0,0,1,18.8,18.8,88.1%,2020,6
7,Hayden Hurst (CIN),4,4,57,14.3,35,0,1,0,0,0,0,1,15.7,15.7,6.9%,2020,6
8,Adam Shaheen (MIA),3,3,51,17,43,0,1,0,0,0,0,1,14.1,14.1,0.1%,2020,6
9,Logan Thomas (WAS),3,4,42,14,29,0,1,0,0,0,0,1,13.2,13.2,63.2%,2020,6
10,Nick Boyle (BAL),3,3,33,11,17,0,1,0,0,0,0,1,12.3,12.3,0.2%,2020,6
11,Irv Smith Jr. (MIN),4,5,55,13.8,36,0,0,0,0,0,0,1,11.5,11.5,62.0%,2020,6
12,Austin Hooper (TEN),5,6,52,10.4,36,0,0,0,0,0,0,1,10.2,10.2,11.1%,2020,6
13,Cole Kmet (CHI),2,2,20,10,11,0,1,0,0,0,0,1,10,10,53.8%,2020,6
14,Jack Doyle (FA),3,3,29,9.7,17,0,1,0,0,0,1,1,9.9,9.9,2.2%,2020,6
15,T.J. Hockenson (DET),2,5,17,8.5,16,0,1,0,0,0,0,1,9.7,9.7,94.4%,2020,6
16,Tyler Higbee (LAR),3,4,56,18.7,31,0,0,0,0,0,0,1,8.6,8.6,61.6%,2020,6
17,Jimmy Graham (FA),5,8,34,6.8,10,0,0,0,0,0,0,1,8.4,8.4,0.6%,2020,6
18,Kyle Rudolph (FA),3,4,47,15.7,19,0,0,0,0,0,0,1,7.7,7.7,0.1%,2020,6
19,Dalton Schultz (DAL),4,5,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,96.2%,2020,6
20,Durham Smythe (MIA),1,2,4,4,4,0,1,0,0,0,0,1,7.4,7.4,0.1%,2020,6
21,Jason Croom (FA),1,1,3,3,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,2020,6
22,Zach Ertz (ARI),4,10,33,8.3,11,0,0,0,0,0,0,1,7.3,7.3,92.6%,2020,6
23,Albert Okwuegbunam (DEN),2,6,45,22.5,27,0,0,0,0,0,0,1,6.5,6.5,54.7%,2020,6
24,Richard Rodgers (PHI),3,3,31,10.3,16,0,0,0,0,0,0,1,6.1,6.1,0.1%,2020,6
25,Gerald Everett (LAC),3,4,27,9,17,0,0,0,0,0,0,1,5.7,5.7,21.9%,2020,6
26,Robert Tonyan (GB),3,4,25,8.3,11,0,0,0,0,0,0,1,5.5,5.5,46.6%,2020,6
27,Evan Engram (JAC),2,3,30,15,21,0,0,0,0,0,0,1,5,5,27.1%,2020,6
28,Pharaoh Brown (HOU),2,2,28,14,22,0,0,0,0,0,0,1,4.8,4.8,0.2%,2020,6
29,Ryan Izzo (TEN),3,3,38,12.7,16,0,0,0,0,0,1,1,4.8,4.8,0.0%,2020,6
30,Kaden Smith (FA),3,3,15,5,9,0,0,0,0,0,0,1,4.5,4.5,0.1%,2020,6
31,Mark Andrews (BAL),2,4,21,10.5,11,0,0,0,0,0,0,1,4.1,4.1,99.8%,2020,6
32,Ryan Griffin (CHI),2,3,17,8.5,9,0,0,0,0,0,0,1,3.7,3.7,0.1%,2020,6
33,Geoff Swaim (TEN),2,3,10,5,8,0,0,0,0,0,0,1,3,3,0.2%,2020,6
34,Eric Ebron (FA),2,4,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,0.2%,2020,6
35,Jonnu Smith (NE),1,2,13,13,13,0,0,0,0,0,0,1,2.3,2.3,1.7%,2020,6
36,Harrison Bryant (CLE),1,2,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.9%,2020,6
37,Ian Thomas (CAR),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.2%,2020,6
38,Nick Vannett (NO),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,2020,6
39,Tyler Kroft (NYJ),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2020,6
40,David Njoku (CLE),1,3,7,7,7,0,0,0,0,0,0,1,1.7,1.7,52.7%,2020,6
41,Chris Manhertz (JAC),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,2020,6
42,Cameron Brate (TB),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,1.9%,2020,6
43,Jesse James (FA),1,2,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,6
44,Nick Keizer (FA),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,6
45,Darrell Daniels (FA),1,1,1,1,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,6
48,Tyler Davis (GB),0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,6
49,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,6
50,Rashod Berry (JAC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,6
52,Sean McKeon (DAL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,6
