Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jerick McKinnon (KC),6,22,3.7,7,0,0,7,9,112,16,2,0,1,28.9,28.9,86.0%,2022,14
2,Christian McCaffrey (SF),14,119,8.5,38,3,1,2,3,34,17,1,0,1,28.3,28.3,100.0%,2022,14
3,Miles Sanders (PHI),17,144,8.5,40,4,2,1,3,11,11,0,0,1,28,28,96.7%,2022,14
4,Austin Ekeler (LAC),15,45,3,12,0,1,8,8,59,7.4,0,0,1,20.4,20.4,100.0%,2022,14
5,James Conner (ARI),15,85,5.7,23,1,1,6,7,29,4.8,0,0,1,20.4,20.4,97.1%,2022,14
6,Tony Pollard (DAL),10,42,4.2,18,0,1,4,5,20,5,1,0,1,20.2,20.2,94.9%,2022,14
7,Derrick Henry (TEN),17,121,7.1,50,5,1,3,5,34,11.3,0,2,1,19,19,98.4%,2022,14
8,Josh Jacobs (LV),27,99,3.7,15,0,1,2,2,15,7.5,0,0,1,18.4,18.4,99.4%,2022,14
9,J.K. Dobbins (BAL),15,120,8,44,3,1,0,0,0,0,0,0,1,18,18,83.2%,2022,14
10,Chuba Hubbard (CAR),14,74,5.3,12,0,1,3,3,25,8.3,0,0,1,17.4,17.4,33.1%,2022,14
11,Pierre Strong Jr. (NE),5,70,14,44,3,1,2,2,20,10,0,0,1,16,16,4.5%,2022,14
12,Ezekiel Elliott (DAL),15,62,4.1,25,1,1,3,5,19,6.3,0,0,1,15.6,15.6,97.4%,2022,14
13,Zonovan Knight (NYJ),17,71,4.2,13,0,1,2,2,6,3,0,0,1,14.7,14.7,64.7%,2022,14
14,Marlon Mack (DEN),3,15,5,6,0,0,2,3,62,31,1,0,1,14.7,14.7,5.7%,2022,14
15,Najee Harris (PIT),12,33,2.8,8,0,1,2,3,17,8.5,0,0,1,12,12,97.8%,2022,14
16,Dameon Pierce (HOU),22,78,3.5,24,1,1,0,0,0,0,0,1,1,11.8,11.8,65.5%,2022,14
17,Joe Mixon (CIN),14,96,6.9,40,3,0,2,2,10,5,0,0,1,11.6,11.6,99.9%,2022,14
18,Raheem Blackshear (CAR),4,32,8,16,0,1,1,1,17,17,0,0,1,11.4,11.4,0.6%,2022,14
19,Isiah Pacheco (KC),13,70,5.4,10,0,0,3,3,23,7.7,0,0,1,10.8,10.8,86.3%,2022,14
20,Boston Scott (PHI),6,33,5.5,11,0,1,1,1,4,4,0,0,1,10.2,10.2,1.2%,2022,14
21,Justin Jackson (DET),4,19,4.8,15,0,1,1,1,12,12,0,0,1,9.6,9.6,1.1%,2022,14
22,Samaje Perine (CIN),4,22,5.5,14,0,1,1,5,2,2,0,0,1,8.9,8.9,46.7%,2022,14
23,Cam Akers (LAR),12,42,3.5,9,0,1,1,1,1,1,0,1,1,8.8,8.8,87.1%,2022,14
24,Kevin Harris (NE),8,26,3.3,14,0,1,0,0,0,0,0,0,1,8.6,8.6,1.0%,2022,14
25,Rachaad White (TB),13,56,4.3,9,0,0,5,5,21,4.2,0,1,1,8.2,8.2,73.2%,2022,14
26,Dalvin Cook (MIN),15,23,1.5,5,0,1,1,2,13,13,0,1,1,8.1,8.1,99.9%,2022,14
27,D'Onta Foreman (CAR),21,74,3.5,11,0,0,1,1,1,1,0,0,1,8,8,80.2%,2022,14
28,Leonard Fournette (TB),4,13,3.3,8,0,0,6,7,33,5.5,0,0,1,7.6,7.6,97.5%,2022,14
29,Nick Chubb (CLE),14,34,2.4,13,0,0,3,3,20,6.7,0,0,1,6.9,6.9,99.9%,2022,14
30,Gus Edwards (BAL),13,66,5.1,16,0,0,0,0,0,0,0,0,1,6.6,6.6,34.8%,2022,14
31,Saquon Barkley (NYG),9,28,3.1,9,0,0,2,2,20,10,0,0,1,5.8,5.8,99.7%,2022,14
32,Jordan Mason (SF),11,56,5.1,18,0,0,0,0,0,0,0,0,1,5.6,5.6,6.6%,2022,14
33,D'Andre Swift (DET),6,21,3.5,9,0,0,3,4,18,6,0,0,1,5.4,5.4,97.7%,2022,14
34,Gary Brightwell (NYG),5,23,4.6,13,0,0,2,3,18,9,0,0,1,5.1,5.1,0.6%,2022,14
35,Raheem Mostert (MIA),11,37,3.4,13,0,0,1,1,7,7,0,0,1,4.9,4.9,81.6%,2022,14
36,Devin Singletary (BUF),8,39,4.9,16,0,0,1,2,4,4,0,0,1,4.8,4.8,91.5%,2022,14
37,Latavius Murray (DEN),8,32,4,8,0,0,3,5,-1,-0.3,0,0,1,4.6,4.6,76.1%,2022,14
38,Travis Homer (SEA),9,26,2.9,16,0,0,2,3,8,4,0,0,1,4.4,4.4,15.5%,2022,14
39,Joshua Kelley (LAC),4,29,7.3,22,1,0,1,2,6,6,0,0,1,4,4,6.7%,2022,14
40,Mike Boone (DEN),3,2,0.7,1,0,0,2,2,27,13.5,0,0,1,3.9,3.9,4.0%,2022,14
41,Jaylen Warren (PIT),3,11,3.7,8,0,0,2,3,16,8,0,0,1,3.7,3.7,10.6%,2022,14
42,Jamaal Williams (DET),16,37,2.3,8,0,0,0,1,0,0,0,0,1,3.7,3.7,88.5%,2022,14
