Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Jacobs (LV),28,144,5.1,43,3,2,5,6,31,6.2,0,0,1,32,32,99.4%,2022,4
2,Austin Ekeler (LAC),13,60,4.6,20,1,2,6,7,49,8.2,1,0,1,31.9,31.9,100.0%,2022,4
3,Miles Sanders (PHI),27,134,5,35,2,2,2,3,22,11,0,0,1,28.6,28.6,96.7%,2022,4
4,Rashaad Penny (SEA),17,151,8.9,41,6,2,1,1,6,6,0,0,1,28.2,28.2,15.8%,2022,4
5,Jamaal Williams (DET),19,108,5.7,51,4,2,1,3,1,1,0,0,1,23.4,23.4,88.5%,2022,4
6,Dameon Pierce (HOU),14,131,9.4,75,4,1,6,6,8,1.3,0,0,1,22.9,22.9,65.5%,2022,4
7,Derrick Henry (TEN),22,114,5.2,19,0,1,3,5,33,11,0,0,1,22.2,22.2,98.4%,2022,4
8,Clyde Edwards-Helaire (KC),19,92,4.8,20,1,1,1,2,2,2,1,0,1,21.9,21.9,38.1%,2022,4
9,Christian McCaffrey (SF),8,27,3.4,10,0,0,9,9,81,9,1,0,1,21.3,21.3,100.0%,2022,4
10,J.K. Dobbins (BAL),13,41,3.2,16,0,1,4,4,22,5.5,1,0,1,20.3,20.3,83.2%,2022,4
11,Nick Chubb (CLE),19,118,6.2,28,1,1,2,3,9,4.5,0,0,1,19.7,19.7,99.9%,2022,4
12,Saquon Barkley (NYG),31,146,4.7,29,1,0,2,2,16,8,0,0,1,17.2,17.2,99.7%,2022,4
13,Joe Mixon (CIN),24,61,2.5,7,0,1,4,4,13,3.3,0,0,1,15.4,15.4,99.9%,2022,4
14,Leonard Fournette (TB),3,-3,-1,3,0,0,7,7,57,8.1,1,0,1,14.9,14.9,97.5%,2022,4
15,Damien Harris (NE),18,86,4.8,14,0,1,1,1,-2,-2,0,0,1,14.9,14.9,50.3%,2022,4
16,Breece Hall (NYJ),17,66,3.9,16,0,1,2,6,12,6,0,0,1,14.8,14.8,31.5%,2022,4
17,Jeff Wilson Jr. (MIA),18,74,4.1,32,2,1,0,0,0,0,0,0,1,13.4,13.4,70.1%,2022,4
18,Aaron Jones (GB),16,110,6.9,20,1,0,3,4,5,1.7,0,0,1,13,13,99.2%,2022,4
19,Latavius Murray (DEN),11,57,5.2,10,0,1,1,1,8,8,0,0,1,13,13,76.1%,2022,4
20,Rex Burkhead (HOU),0,0,0,0,0,0,5,5,39,7.8,1,0,1,12.4,12.4,9.1%,2022,4
