Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Jonathan Taylor (IND),22,147,6.7,66,4,1,2,2,16,8,0,0,1,23.3,23.3,80.5%,2022,10
2,Aaron Jones (GB),24,138,5.8,30,2,1,2,2,18,9,0,0,1,22.6,22.6,99.2%,2022,10
3,Saquon Barkley (NYG),35,152,4.3,27,1,1,1,1,8,8,0,0,1,22.5,22.5,99.7%,2022,10
4,Dalvin Cook (MIN),14,119,8.5,81,4,1,3,5,27,9,0,0,1,22.1,22.1,99.9%,2022,10
5,James Conner (ARI),21,69,3.3,9,0,2,3,3,17,5.7,0,0,1,22.1,22.1,97.1%,2022,10
6,Jeff Wilson Jr. (MIA),17,119,7,20,1,1,2,5,24,12,0,0,1,21.3,21.3,70.1%,2022,10
7,Tony Pollard (DAL),22,115,5.2,14,0,1,3,6,13,4.3,0,0,1,20.3,20.3,94.9%,2022,10
8,Josh Jacobs (LV),21,78,3.7,22,1,1,6,8,28,4.7,0,0,1,19.6,19.6,99.4%,2022,10
9,D'Onta Foreman (CAR),31,130,4.2,23,1,1,0,1,0,0,0,0,1,19,19,80.2%,2022,10
10,Raheem Mostert (MIA),8,65,8.1,24,1,1,4,4,22,5.5,0,0,1,16.7,16.7,81.6%,2022,10
11,Christian McCaffrey (SF),14,38,2.7,12,0,1,4,6,39,9.8,0,0,1,15.7,15.7,100.0%,2022,10
12,Devin Singletary (BUF),13,47,3.6,21,1,2,1,2,0,0,0,1,1,15.2,15.2,91.5%,2022,10
13,Brian Robinson Jr. (WAS),26,86,3.3,11,0,1,0,0,0,0,0,0,1,14.6,14.6,76.7%,2022,10
14,Nick Chubb (CLE),11,63,5.7,33,2,1,3,4,18,6,0,1,1,13.6,13.6,99.9%,2022,10
15,Antonio Gibson (WAS),14,44,3.1,7,0,1,3,3,14,4.7,0,0,1,13.3,13.3,77.4%,2022,10
16,Alec Ingold (MIA),0,0,0,0,0,0,4,4,45,11.3,1,0,1,12.5,12.5,0.1%,2022,10
17,Jamaal Williams (DET),16,59,3.7,13,0,1,0,0,0,0,0,0,1,11.9,11.9,88.5%,2022,10
18,Leonard Fournette (TB),14,57,4.1,10,0,1,1,1,1,1,0,0,1,11.3,11.3,97.5%,2022,10
19,Dameon Pierce (HOU),17,94,5.5,44,3,0,2,3,28,14,0,1,1,11.2,11.2,65.5%,2022,10
20,Rachaad White (TB),22,105,4.8,29,1,0,0,0,0,0,0,0,1,10.5,10.5,73.2%,2022,10
21,Kenneth Walker III (SEA),10,17,1.7,5,0,0,6,8,55,9.2,0,0,1,10.2,10.2,96.4%,2022,10
22,Najee Harris (PIT),20,99,5,36,2,0,0,1,0,0,0,0,1,9.9,9.9,97.8%,2022,10
23,Austin Ekeler (LAC),6,24,4,12,0,0,7,12,39,5.6,0,0,1,9.8,9.8,100.0%,2022,10
24,Darrell Henderson Jr. (FA),6,21,3.5,6,0,1,1,1,11,11,0,0,1,9.7,9.7,22.3%,2022,10
25,Elijah Mitchell (SF),18,89,4.9,12,0,0,1,2,-1,-1,0,0,1,9.3,9.3,29.5%,2022,10
26,Jaylen Warren (PIT),9,37,4.1,21,1,0,3,3,40,13.3,0,0,1,9.2,9.2,10.6%,2022,10
27,Melvin Gordon III (KC),7,24,3.4,11,0,0,4,6,46,11.5,0,0,1,9,9,27.2%,2022,10
28,Jerick McKinnon (KC),1,2,2,2,0,0,6,8,56,9.3,0,0,1,8.8,8.8,86.0%,2022,10
29,Travis Etienne Jr. (JAC),11,45,4.1,10,0,0,3,3,28,9.3,0,0,1,8.8,8.8,98.8%,2022,10
30,D'Andre Swift (DET),6,6,1,9,0,1,1,3,6,6,0,0,1,7.7,7.7,97.7%,2022,10
31,Derrick Henry (TEN),19,53,2.8,10,0,0,2,3,14,7,0,0,1,7.7,7.7,98.4%,2022,10
32,AJ Dillon (GB),13,65,5,17,0,0,0,0,0,0,0,0,1,6.5,6.5,84.3%,2022,10
33,C.J. Ham (MIN),1,3,3,3,0,1,0,0,0,0,0,0,1,6.3,6.3,0.1%,2022,10
34,Isiah Pacheco (KC),16,82,5.1,13,0,0,0,0,0,0,0,1,1,6.2,6.2,86.3%,2022,10
35,Latavius Murray (DEN),9,24,2.7,10,0,0,3,3,23,7.7,0,0,1,6.2,6.2,76.1%,2022,10
36,Alvin Kamara (NO),8,26,3.3,14,0,0,3,4,19,6.3,0,0,1,6,6,99.3%,2022,10
37,Khalil Herbert (CHI),10,57,5.7,12,0,0,0,0,0,0,0,0,1,5.7,5.7,31.3%,2022,10
