Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Deon Jackson (IND),12,42,3.5,11,0,1,10,10,79,7.9,0,0,1,23.1,23.1,17.3%,2022,6
2,Rhamondre Stevenson (NE),19,76,4,31,2,2,4,5,15,3.8,0,0,1,23.1,23.1,97.5%,2022,6
3,Christian McCaffrey (SF),13,69,5.3,17,0,0,7,8,89,12.7,0,0,1,19.3,19.3,100.0%,2022,6
4,Austin Ekeler (LAC),14,36,2.6,11,0,1,10,16,47,4.7,0,0,1,19.3,19.3,100.0%,2022,6
5,Kenyan Drake (BAL),10,119,11.9,30,5,1,1,2,8,8,0,0,1,19.2,19.2,22.0%,2022,6
6,Leonard Fournette (TB),21,63,3,13,0,0,6,6,38,6.3,1,0,1,19.1,19.1,97.5%,2022,6
7,Breece Hall (NYJ),20,116,5.8,34,2,1,2,2,5,2.5,0,0,1,19.1,19.1,31.5%,2022,6
8,Kenneth Walker III (SEA),21,97,4.6,34,3,1,2,3,13,6.5,0,0,1,18,18,96.4%,2022,6
9,Saquon Barkley (NYG),22,83,3.8,8,0,1,3,3,12,4,0,0,1,17,17,99.7%,2022,6
10,Alvin Kamara (NO),19,99,5.2,24,1,0,6,9,25,4.2,0,0,1,15.4,15.4,99.3%,2022,6
11,Ezekiel Elliott (DAL),13,81,6.2,14,0,1,1,1,5,5,0,0,1,15.1,15.1,97.4%,2022,6
12,Joe Mixon (CIN),8,45,5.6,10,0,0,4,6,23,5.8,1,0,1,14.8,14.8,99.9%,2022,6
13,Dalvin Cook (MIN),13,77,5.9,53,4,1,1,1,6,6,0,0,1,14.8,14.8,99.9%,2022,6
14,Miles Sanders (PHI),18,71,3.9,13,0,1,1,1,1,1,0,0,1,13.7,13.7,96.7%,2022,6
15,Devin Singletary (BUF),17,85,5,14,0,0,4,5,22,5.5,0,0,1,12.7,12.7,91.5%,2022,6
16,Darrell Henderson Jr. (FA),12,43,3.6,16,0,1,2,3,9,4.5,0,0,1,12.2,12.2,22.3%,2022,6
17,Brian Robinson Jr. (WAS),17,60,3.5,16,0,1,0,0,0,0,0,0,1,12,12,76.7%,2022,6
18,Najee Harris (PIT),14,42,3,14,0,0,2,3,7,3.5,1,0,1,11.9,11.9,97.8%,2022,6
19,Travis Etienne Jr. (JAC),10,86,8.6,48,4,0,2,2,22,11,0,0,1,11.8,11.8,98.8%,2022,6
20,JaMycal Hasty (JAC),3,57,19,61,4,1,1,1,-5,-5,0,0,1,11.7,11.7,4.2%,2022,6
21,David Montgomery (CHI),15,67,4.5,13,0,0,1,1,13,13,0,0,1,8.5,8.5,95.9%,2022,6
22,Eno Benjamin (NO),15,37,2.5,6,0,0,3,3,28,9.3,0,0,1,8,8,10.5%,2022,6
23,Nick Chubb (CLE),12,56,4.7,18,0,0,1,2,14,14,0,0,1,7.5,7.5,99.9%,2022,6
24,Khalil Herbert (CHI),7,74,10.6,63,4,0,0,0,0,0,0,0,1,7.4,7.4,31.3%,2022,6
25,AJ Dillon (GB),10,41,4.1,19,0,0,4,6,11,2.8,0,0,1,7.2,7.2,84.3%,2022,6
26,Latavius Murray (DEN),15,66,4.4,14,0,0,1,1,-2,-2,0,0,1,6.9,6.9,76.1%,2022,6
27,Antonio Gibson (WAS),5,35,7,18,0,0,3,4,18,6,0,0,1,6.8,6.8,77.4%,2022,6
28,Tony Pollard (DAL),11,44,4,15,0,0,2,3,8,4,0,0,1,6.2,6.2,94.9%,2022,6
29,Mark Ingram II (NO),9,46,5.1,14,0,0,1,2,11,11,0,0,1,6.2,6.2,4.2%,2022,6
30,James Robinson (NYJ),12,54,4.5,14,0,0,1,1,1,1,0,0,1,6,6,35.9%,2022,6
31,Aaron Jones (GB),9,19,2.1,7,0,0,3,4,25,8.3,0,0,1,5.9,5.9,99.2%,2022,6
32,Caleb Huntley (ATL),16,59,3.7,16,0,0,0,0,0,0,0,0,1,5.9,5.9,4.3%,2022,6
33,Sony Michel (FA),8,28,3.5,7,0,0,3,3,14,4.7,0,0,1,5.7,5.7,2.1%,2022,6
34,Kyle Juszczyk (SF),0,0,0,0,0,0,4,4,33,8.3,0,0,1,5.3,5.3,0.4%,2022,6
35,Raheem Mostert (MIA),14,49,3.5,16,0,0,1,2,-1,-1,0,0,1,5.3,5.3,81.6%,2022,6
36,Michael Carter (NYJ),6,41,6.8,25,1,0,1,1,6,6,0,0,1,5.2,5.2,70.3%,2022,6
37,Tyler Allgeier (ATL),15,51,3.4,8,0,0,0,0,0,0,0,0,1,5.1,5.1,68.0%,2022,6
38,Phillip Lindsay (FA),3,7,2.3,3,0,0,3,3,5,1.7,0,0,1,4.7,4.7,0.3%,2022,6
39,Jerick McKinnon (KC),2,1,0.5,1,0,0,3,3,29,9.7,0,0,1,4.5,4.5,86.0%,2022,6
40,Chase Edmonds (DEN),2,3,1.5,2,0,0,2,2,28,14,0,0,1,4.1,4.1,24.1%,2022,6
41,Rachaad White (TB),4,12,3,8,0,0,3,4,11,3.7,0,0,1,3.8,3.8,73.2%,2022,6
42,Reggie Gilliam (BUF),0,0,0,0,0,0,3,3,18,6,0,0,1,3.3,3.3,0.1%,2022,6
43,Malcolm Brown (LAR),7,15,2.1,10,0,0,1,1,13,13,0,0,1,3.3,3.3,0.1%,2022,6
44,Clyde Edwards-Helaire (KC),9,33,3.7,11,0,0,0,0,0,0,0,0,1,3.3,3.3,38.1%,2022,6
45,Isiah Pacheco (KC),2,9,4.5,5,0,0,2,2,9,4.5,0,0,1,2.8,2.8,86.3%,2022,6
46,Samaje Perine (CIN),2,5,2.5,5,0,0,2,2,11,5.5,0,0,1,2.6,2.6,46.7%,2022,6
47,Kenneth Gainwell (PHI),5,25,5,9,0,0,0,0,0,0,0,0,1,2.5,2.5,11.2%,2022,6
48,Alec Ingold (MIA),1,2,2,2,0,0,2,2,10,5,0,0,1,2.2,2.2,0.1%,2022,6
49,Matt Breida (NYG),3,-6,-2,1,0,0,2,2,17,8.5,0,0,1,2.1,2.1,3.3%,2022,6
50,J.D. McKissic (WAS),2,20,10,16,0,0,0,3,0,0,0,0,1,2,2,8.2%,2022,6
51,D'Ernest Johnson (CLE),0,0,0,0,0,0,2,2,9,4.5,0,0,1,1.9,1.9,0.7%,2022,6
52,Ronnie Rivers (LAR),1,0,0,0,0,0,1,1,14,14,0,0,1,1.9,1.9,0.4%,2022,6
53,D'Onta Foreman (CAR),5,19,3.8,8,0,0,0,0,0,0,0,0,1,1.9,1.9,80.2%,2022,6
54,Boston Scott (PHI),6,16,2.7,8,0,0,0,0,0,0,0,0,1,1.6,1.6,1.2%,2022,6
55,Keith Smith (ATL),1,2,2,2,0,0,1,1,8,8,0,0,1,1.5,1.5,0.0%,2022,6
56,J.K. Dobbins (BAL),7,15,2.1,6,0,0,0,0,0,0,0,0,1,1.5,1.5,83.2%,2022,6
57,Avery Williams (ATL),2,6,3,3,0,0,1,1,2,2,0,0,1,1.3,1.3,0.6%,2022,6
58,Chuba Hubbard (CAR),2,6,3,4,0,0,1,1,1,1,0,0,1,1.2,1.2,33.1%,2022,6
59,Kareem Hunt (CLE),4,12,3,9,0,0,0,1,0,0,0,0,1,1.2,1.2,71.2%,2022,6
60,Mike Boone (DEN),1,1,1,1,0,0,1,4,3,3,0,0,1,0.9,0.9,4.0%,2022,6
61,James Cook (BUF),2,8,4,4,0,0,0,0,0,0,0,0,1,0.8,0.8,51.4%,2022,6
62,Melvin Gordon III (KC),3,8,2.7,4,0,0,0,0,0,0,0,0,1,0.8,0.8,27.2%,2022,6
63,Keaontay Ingram (ARI),3,7,2.3,7,0,0,0,0,0,0,0,0,1,0.7,0.7,1.2%,2022,6
64,Pierre Strong Jr. (NE),1,5,5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,4.5%,2022,6
65,Jeff Wilson Jr. (MIA),7,25,3.6,9,0,0,0,1,0,0,0,1,1,0.5,0.5,70.1%,2022,6
66,Kevin Harris (NE),3,5,1.7,3,0,0,0,0,0,0,0,0,1,0.5,0.5,1.0%,2022,6
67,Zander Horvath (LAC),0,0,0,0,0,0,1,1,0,0,0,0,1,0.5,0.5,0.0%,2022,6
68,C.J. Ham (MIN),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%,2022,6
69,Alexander Mattison (MIN),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,25.1%,2022,6
70,Tevin Coleman (SF),4,3,0.8,5,0,0,0,0,0,0,0,0,1,0.3,0.3,0.2%,2022,6
71,Jaylen Warren (PIT),2,2,1,1,0,0,0,0,0,0,0,0,1,0.2,0.2,10.6%,2022,6
72,DeeJay Dallas (SEA),2,1,0.5,2,0,0,0,0,0,0,0,0,1,0.1,0.1,4.0%,2022,6
76,Raheem Blackshear (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2022,6
101,Travis Homer (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.5%,2022,6
110,Ke'Shawn Vaughn (TB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2022,6
119,Andrew Beck (DEN),0,0,0,0,0,0,1,1,7,7,0,0,1,0,0,0.0%,2022,6
120,Cullen Gillaspia (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,6
122,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,6
132,Gary Brightwell (NYG),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2022,6
134,Kene Nwangwu (MIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2022,6
142,John Lovett (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,6
149,Connor Heyward (PIT),0,0,0,0,0,0,2,3,49,24.5,0,0,1,0,0,0.1%,2022,6
160,Chris Evans (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2022,6
173,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,6
192,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,6
195,Patrick Ricard (BAL),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2022,6
215,Michael Burton (KC),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2022,6
