Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Josh Jacobs (LV),20,143,7.2,15,0,3,3,4,12,4,0,0,1,35,35,99.4%,2022,7
2,Austin Ekeler (LAC),9,31,3.4,13,0,1,12,12,96,8,1,0,1,30.7,30.7,100.0%,2022,7
3,Kenneth Walker III (SEA),23,167,7.3,74,4,2,0,0,0,0,0,0,1,28.7,28.7,96.4%,2022,7
4,Aaron Jones (GB),8,23,2.9,8,0,0,9,10,53,5.9,2,0,1,24.1,24.1,99.2%,2022,7
5,Eno Benjamin (NO),12,92,7.7,45,3,1,4,5,21,5.3,0,0,1,21.3,21.3,10.5%,2022,7
6,Rhamondre Stevenson (NE),11,39,3.5,7,0,1,8,8,59,7.4,0,0,1,19.8,19.8,97.5%,2022,7
7,Raheem Mostert (MIA),16,79,4.9,12,0,0,4,5,30,7.5,1,0,1,18.9,18.9,81.6%,2022,7
8,Gus Edwards (BAL),16,66,4.1,12,0,2,0,1,0,0,0,0,1,18.6,18.6,34.8%,2022,7
9,Travis Etienne Jr. (JAC),14,114,8.1,49,3,1,1,5,5,5,0,1,1,18.4,18.4,98.8%,2022,7
10,Ezekiel Elliott (DAL),15,57,3.8,18,0,2,0,0,0,0,0,0,1,17.7,17.7,97.4%,2022,7
11,Nick Chubb (CLE),16,91,5.7,22,1,1,2,3,16,8,0,0,1,17.7,17.7,99.9%,2022,7
12,Joe Mixon (CIN),17,58,3.4,11,0,1,3,3,33,11,0,0,1,16.6,16.6,99.9%,2022,7
13,D'Onta Foreman (CAR),15,118,7.9,60,5,0,2,2,27,13.5,0,0,1,15.5,15.5,80.2%,2022,7
14,Saquon Barkley (NYG),24,110,4.6,20,1,0,4,4,25,6.3,0,0,1,15.5,15.5,99.7%,2022,7
15,Derrick Henry (TEN),30,128,4.3,23,2,0,3,3,10,3.3,0,0,1,15.3,15.3,98.4%,2022,7
16,Antonio Gibson (WAS),10,59,5.9,20,1,0,3,4,18,6,1,0,1,15.2,15.2,77.4%,2022,7
17,Khalil Herbert (CHI),12,62,5.2,13,0,0,1,2,25,25,1,0,1,15.2,15.2,31.3%,2022,7
18,Chuba Hubbard (CAR),9,63,7,17,0,1,2,3,10,5,0,0,1,14.3,14.3,33.1%,2022,7
19,Alvin Kamara (NO),11,49,4.5,17,0,0,7,9,56,8,0,0,1,14,14,99.3%,2022,7
20,Dameon Pierce (HOU),20,92,4.6,22,1,0,4,4,25,6.3,0,0,1,13.7,13.7,65.5%,2022,7
21,Breece Hall (NYJ),4,72,18,62,4,1,0,0,0,0,0,0,1,13.2,13.2,31.5%,2022,7
22,David Montgomery (CHI),15,62,4.1,12,0,1,0,0,0,0,0,0,1,12.2,12.2,95.9%,2022,7
23,Jonathan Taylor (IND),10,58,5.8,14,0,0,7,8,27,3.9,0,0,1,12,12,80.5%,2022,7
24,Tony Pollard (DAL),12,83,6.9,28,2,0,2,2,26,13,0,0,1,11.9,11.9,94.9%,2022,7
25,Tyler Allgeier (ATL),16,50,3.1,9,0,1,0,0,0,0,0,0,1,11,11,68.0%,2022,7
26,Keaontay Ingram (ARI),9,14,1.6,11,0,1,2,2,23,11.5,0,0,1,10.7,10.7,1.2%,2022,7
27,Brian Robinson Jr. (WAS),20,73,3.7,24,1,0,2,2,13,6.5,0,0,1,9.6,9.6,76.7%,2022,7
28,Najee Harris (PIT),17,65,3.8,16,0,0,3,4,15,5,0,0,1,9.5,9.5,97.8%,2022,7
29,Latavius Murray (DEN),8,24,3,5,0,1,2,3,-1,-0.5,0,0,1,9.3,9.3,76.1%,2022,7
30,Clyde Edwards-Helaire (KC),6,32,5.3,16,0,1,0,1,0,0,0,0,1,9.2,9.2,38.1%,2022,7
31,Dare Ogunbowale (HOU),1,8,8,8,0,0,5,7,54,10.8,0,0,1,8.7,8.7,2.7%,2022,7
32,Michael Carter (NYJ),13,29,2.2,5,0,0,2,2,45,22.5,0,0,1,8.4,8.4,70.3%,2022,7
33,Kareem Hunt (CLE),5,4,0.8,6,0,1,1,2,4,4,0,0,1,7.3,7.3,71.2%,2022,7
34,Christian McCaffrey (SF),8,38,4.8,12,0,0,2,2,24,12,0,0,1,7.2,7.2,100.0%,2022,7
35,Nyheim Hines (BUF),4,2,0.5,2,0,0,5,5,41,8.2,0,0,1,6.8,6.8,28.2%,2022,7
36,Jamaal Williams (DET),15,79,5.3,20,1,0,1,1,4,4,0,1,1,6.8,6.8,88.5%,2022,7
37,Melvin Gordon III (KC),11,33,3,7,0,0,2,4,17,8.5,0,0,1,6,6,27.2%,2022,7
38,Jerick McKinnon (KC),2,12,6,9,0,0,2,3,36,18,0,0,1,5.8,5.8,86.0%,2022,7
39,Jeff Wilson Jr. (MIA),7,54,7.7,15,0,0,0,1,0,0,0,0,1,5.4,5.4,70.1%,2022,7
40,DeeJay Dallas (SEA),6,35,5.8,11,0,0,2,2,6,3,0,0,1,5.1,5.1,4.0%,2022,7
41,Kyle Juszczyk (SF),0,0,0,0,0,0,3,4,34,11.3,0,0,1,4.9,4.9,0.4%,2022,7
42,Craig Reynolds (DET),4,12,3,8,0,0,3,3,18,6,0,0,1,4.5,4.5,0.5%,2022,7
43,Rex Burkhead (HOU),2,8,4,4,0,0,5,6,11,2.2,0,0,1,4.4,4.4,9.1%,2022,7
44,Isiah Pacheco (KC),8,43,5.4,17,0,0,0,0,0,0,0,0,1,4.3,4.3,86.3%,2022,7
45,Matt Breida (NYG),4,19,4.8,6,0,0,1,1,14,14,0,0,1,3.8,3.8,3.3%,2022,7
46,Rachaad White (TB),6,24,4,11,0,0,1,2,8,8,0,0,1,3.7,3.7,73.2%,2022,7
47,Mark Ingram II (NO),4,6,1.5,5,0,0,3,3,16,5.3,0,0,1,3.7,3.7,4.2%,2022,7
48,Leonard Fournette (TB),8,19,2.4,9,0,0,2,3,7,3.5,0,0,1,3.6,3.6,97.5%,2022,7
49,Jaylen Warren (PIT),2,7,3.5,4,0,0,2,2,17,8.5,0,0,1,3.4,3.4,10.6%,2022,7
50,Patrick Ricard (BAL),1,0,0,0,0,0,2,2,20,10,0,0,1,3,3,0.1%,2022,7
51,Mike Boone (DEN),4,23,5.8,15,0,0,0,0,0,0,0,0,1,2.3,2.3,4.0%,2022,7
52,Caleb Huntley (ATL),6,22,3.7,10,0,0,0,0,0,0,0,0,1,2.2,2.2,4.3%,2022,7
53,Samaje Perine (CIN),1,0,0,0,0,0,2,2,8,4,0,0,1,1.8,1.8,46.7%,2022,7
54,Sony Michel (FA),2,5,2.5,4,0,0,1,3,8,8,0,0,1,1.8,1.8,2.1%,2022,7
55,Chase Edmonds (DEN),7,17,2.4,9,0,0,0,2,0,0,0,0,1,1.7,1.7,24.1%,2022,7
56,Ameer Abdullah (LV),0,0,0,0,0,0,2,2,7,3.5,0,0,1,1.7,1.7,2.7%,2022,7
57,AJ Dillon (GB),4,15,3.8,7,0,0,0,0,0,0,0,0,1,1.5,1.5,84.3%,2022,7
58,Damien Harris (NE),3,8,2.7,4,0,0,1,2,2,2,0,0,1,1.5,1.5,50.3%,2022,7
59,Ty Johnson (NYJ),1,3,3,3,0,0,1,1,6,6,0,0,1,1.4,1.4,2.7%,2022,7
60,Hassan Haskins (TEN),0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,14.3%,2022,7
61,Trestan Ebner (CHI),3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.5%,2022,7
62,JaMycal Hasty (JAC),1,6,6,6,0,0,0,0,0,0,0,0,1,0.6,0.6,4.2%,2022,7
63,Justice Hill (BAL),5,26,5.2,9,0,0,0,0,0,0,0,1,1,0.6,0.6,0.8%,2022,7
64,Kenyan Drake (BAL),11,5,0.5,4,0,0,0,1,0,0,0,0,1,0.5,0.5,22.0%,2022,7
65,Tyrion Davis-Price (SF),2,4,2,3,0,0,0,2,0,0,0,0,1,0.4,0.4,0.9%,2022,7
66,Dontrell Hilliard (TEN),1,4,4,4,0,0,0,2,0,0,0,0,1,0.4,0.4,6.3%,2022,7
67,J.D. McKissic (WAS),1,4,4,4,0,0,0,2,0,0,0,0,1,0.4,0.4,8.2%,2022,7
68,Avery Williams (ATL),1,4,4,4,0,0,0,1,0,0,0,0,1,0.4,0.4,0.6%,2022,7
69,Deon Jackson (IND),2,3,1.5,4,0,0,0,0,0,0,0,0,1,0.3,0.3,17.3%,2022,7
70,Justin Jackson (DET),3,2,0.7,5,0,0,0,0,0,0,0,0,1,0.2,0.2,1.1%,2022,7
71,Zamir White (LV),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,2.5%,2022,7
78,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,7
88,Benny Snell Jr. (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3%,2022,7
111,James Robinson (NYJ),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35.9%,2022,7
117,Andrew Beck (DEN),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2022,7
119,Jakob Johnson (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,7
126,D'Ernest Johnson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2022,7
147,Connor Heyward (PIT),0,0,0,0,0,0,1,1,6,6,0,0,1,0,0,0.1%,2022,7
148,Troy Hairston II (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2022,7
159,Chris Evans (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2022,7
170,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,7
175,Brandon Bolden (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2022,7
186,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,7
187,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2022,7
209,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2022,7
214,Isaiah Spiller (LAC),1,-5,-5,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5,2.5%,2022,7
215,Raheem Blackshear (CAR),2,-5,-2.5,0,0,0,0,0,0,0,0,0,1,-0.5,-0.5,0.6%,2022,7
