Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Austin Ekeler (LAC),10,122,12.2,72,4,2,4,4,39,9.8,0,0,1,30.1,30.1,100.0%,2022,18
2,Christian McCaffrey (SF),19,121,6.4,37,2,1,6,9,72,12,0,0,1,28.3,28.3,100.0%,2022,18
3,D'Andre Swift (DET),11,78,7.1,35,2,1,4,4,39,9.8,1,0,1,25.7,25.7,97.7%,2022,18
4,Jamaal Williams (DET),22,144,6.5,58,4,1,1,1,13,13,0,0,1,22.2,22.2,88.5%,2022,18
5,Travis Etienne Jr. (JAC),9,108,12,62,5,1,3,3,32,10.7,0,0,1,21.5,21.5,98.8%,2022,18
6,Jerick McKinnon (KC),2,4,2,4,0,0,5,6,52,10.4,2,0,1,20.1,20.1,86.0%,2022,18
7,Najee Harris (PIT),22,111,5,15,0,0,2,3,12,6,1,0,1,19.3,19.3,97.8%,2022,18
8,Raheem Mostert (MIA),9,29,3.2,6,0,0,8,8,62,7.8,1,0,1,19.1,19.1,81.6%,2022,18
9,Josh Jacobs (LV),17,69,4.1,9,0,1,4,5,26,6.5,0,0,1,17.5,17.5,99.4%,2022,18
10,Cordarrelle Patterson (ATL),9,42,4.7,22,1,1,6,8,42,7,0,0,1,17.4,17.4,83.0%,2022,18
11,Tyler Allgeier (ATL),20,83,4.2,17,0,1,1,1,12,12,0,0,1,16,16,68.0%,2022,18
12,Kenneth Walker III (SEA),23,133,5.8,60,4,0,1,1,9,9,0,0,1,14.7,14.7,96.4%,2022,18
13,JaMycal Hasty (JAC),10,33,3.3,11,0,1,6,6,23,3.8,0,0,1,14.6,14.6,4.2%,2022,18
14,Cam Akers (LAR),19,123,6.5,42,3,0,1,2,10,10,0,0,1,13.8,13.8,87.1%,2022,18
15,James Conner (ARI),16,79,4.9,16,0,0,3,3,31,10.3,0,0,1,12.5,12.5,97.1%,2022,18
16,Aaron Jones (GB),14,111,7.9,31,2,0,2,3,2,1,0,0,1,12.3,12.3,99.2%,2022,18
17,Nick Chubb (CLE),14,104,7.4,35,2,0,1,1,12,12,0,0,1,12.1,12.1,99.9%,2022,18
18,Isiah Pacheco (KC),9,31,3.4,6,0,1,2,2,18,9,0,0,1,11.9,11.9,86.3%,2022,18
19,DeeJay Dallas (SEA),7,43,6.1,17,0,0,3,4,55,18.3,0,0,1,11.3,11.3,4.0%,2022,18
20,Jaylen Warren (PIT),12,76,6.3,31,2,0,3,3,22,7.3,0,0,1,11.3,11.3,10.6%,2022,18
21,AJ Dillon (GB),12,41,3.4,10,0,1,0,1,0,0,0,0,1,10.1,10.1,84.3%,2022,18
22,Ezekiel Elliott (DAL),19,37,1.9,6,0,1,0,0,0,0,0,0,1,9.7,9.7,97.4%,2022,18
23,J.K. Dobbins (BAL),17,93,5.5,22,1,0,0,0,0,0,0,0,1,9.3,9.3,83.2%,2022,18
24,Latavius Murray (DEN),12,56,4.7,19,0,0,4,6,16,4,0,0,1,9.2,9.2,76.1%,2022,18
25,Jeff Wilson Jr. (MIA),15,45,3,11,0,0,3,7,31,10.3,0,0,1,9.1,9.1,70.1%,2022,18
26,Chase Edmonds (DEN),7,34,4.9,10,0,0,3,3,39,13,0,0,1,8.8,8.8,24.1%,2022,18
27,Brian Robinson Jr. (WAS),24,87,3.6,14,0,0,0,1,0,0,0,0,1,8.7,8.7,76.7%,2022,18
28,Alvin Kamara (NO),16,73,4.6,15,0,0,1,1,7,7,0,0,1,8.5,8.5,99.3%,2022,18
29,Malcolm Brown (LAR),1,23,23,23,1,1,0,0,0,0,0,0,1,8.3,8.3,0.1%,2022,18
