Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Saquon Barkley (NYG),18,164,9.1,68,6,1,6,7,30,5,0,0,1,30.4,30.4,99.7%,2022,1
2,Jonathan Taylor (IND),31,161,5.2,17,0,1,4,7,14,3.5,0,0,1,25.5,25.5,80.5%,2022,1
3,D'Andre Swift (DET),15,144,9.6,50,4,1,3,3,31,10.3,0,0,1,25,25,97.7%,2022,1
4,Cordarrelle Patterson (ATL),22,120,5.5,15,0,1,3,5,16,5.3,0,0,1,21.1,21.1,83.0%,2022,1
5,Kareem Hunt (CLE),11,46,4.2,24,1,1,4,4,24,6,1,0,1,21,21,71.2%,2022,1
6,Clyde Edwards-Helaire (KC),7,42,6,18,0,0,3,3,32,10.7,2,0,1,20.9,20.9,38.1%,2022,1
7,Dontrell Hilliard (TEN),2,8,4,5,0,0,3,4,61,20.3,2,0,1,20.4,20.4,6.3%,2022,1
8,James Robinson (NYJ),11,66,6,22,1,1,1,2,3,3,1,0,1,19.4,19.4,35.9%,2022,1
9,Joe Mixon (CIN),27,82,3,31,2,0,7,9,63,9,0,0,1,18,18,99.9%,2022,1
10,AJ Dillon (GB),10,45,4.5,14,0,1,5,6,46,9.2,0,0,1,17.6,17.6,84.3%,2022,1
11,Miles Sanders (PHI),13,96,7.4,24,2,1,2,2,9,4.5,0,0,1,17.5,17.5,96.7%,2022,1
12,Antonio Gibson (WAS),14,58,4.1,13,0,0,7,8,72,10.3,0,0,1,16.5,16.5,77.4%,2022,1
13,Jamaal Williams (DET),11,28,2.5,7,0,2,1,2,2,2,0,0,1,15.5,15.5,88.5%,2022,1
14,Nick Chubb (CLE),22,141,6.4,25,2,0,1,1,2,2,0,0,1,14.8,14.8,99.9%,2022,1
15,Leonard Fournette (TB),21,127,6,17,0,0,2,2,10,5,0,0,1,14.7,14.7,97.5%,2022,1
16,Javonte Williams (DEN),7,43,6.1,13,0,0,11,12,65,5.9,0,1,1,14.3,14.3,24.3%,2022,1
17,James Conner (ARI),10,26,2.6,8,0,1,5,6,29,5.8,0,0,1,14,14,97.1%,2022,1
18,Christian McCaffrey (SF),10,33,3.3,9,0,1,4,5,24,6,0,0,1,13.7,13.7,100.0%,2022,1
19,Michael Carter (NYJ),10,60,6,22,1,0,7,9,40,5.7,0,0,1,13.5,13.5,70.3%,2022,1
20,Dalvin Cook (MIN),20,90,4.5,16,0,0,3,5,18,6,0,0,1,12.3,12.3,99.9%,2022,1
21,Isiah Pacheco (KC),12,62,5.2,22,1,1,0,0,0,0,0,0,1,12.2,12.2,86.3%,2022,1
22,Khalil Herbert (CHI),9,45,5,12,0,1,1,1,-2,-2,0,0,1,10.8,10.8,31.3%,2022,1
23,Kenneth Gainwell (PHI),5,20,4,7,0,1,2,4,12,6,0,0,1,10.2,10.2,11.2%,2022,1
24,Brandon Bolden (LV),3,7,2.3,5,0,0,2,2,21,10.5,1,0,1,9.8,9.8,0.2%,2022,1
25,Darrell Henderson Jr. (FA),13,47,3.6,18,0,0,5,5,26,5.2,0,0,1,9.8,9.8,22.3%,2022,1
26,Najee Harris (PIT),10,23,2.3,11,0,0,2,2,3,1.5,1,0,1,9.6,9.6,97.8%,2022,1
27,Rex Burkhead (HOU),14,40,2.9,8,0,0,5,8,30,6,0,0,1,9.5,9.5,9.1%,2022,1
28,Austin Ekeler (LAC),14,36,2.6,8,0,0,4,4,36,9,0,0,1,9.2,9.2,100.0%,2022,1
29,Aaron Jones (GB),5,49,9.8,29,1,0,3,5,27,9,0,0,1,9.1,9.1,99.2%,2022,1
30,Ty Montgomery (NE),2,-2,-1,0,0,0,3,4,15,5,1,0,1,8.8,8.8,0.5%,2022,1
31,Chase Edmonds (DEN),12,25,2.1,7,0,0,4,4,40,10,0,0,1,8.5,8.5,24.1%,2022,1
32,Nyheim Hines (BUF),3,4,1.3,3,0,0,6,6,50,8.3,0,0,1,8.4,8.4,28.2%,2022,1
33,Derrick Henry (TEN),21,82,3.9,18,0,0,0,1,0,0,0,0,1,8.2,8.2,98.4%,2022,1
