Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Austin Ekeler (LAC),16,173,10.8,71,5,1,4,4,26,6.5,1,0,1,33.9,33.9,100.0%,2022,5
2,Leonard Fournette (TB),14,56,4,14,0,1,10,11,83,8.3,1,0,1,30.9,30.9,97.5%,2022,5
3,Josh Jacobs (LV),21,154,7.3,37,3,1,5,5,39,7.8,0,0,1,27.8,27.8,99.4%,2022,5
4,Breece Hall (NYJ),18,97,5.4,17,0,1,2,2,100,50,0,0,1,26.7,26.7,31.5%,2022,5
5,Derrick Henry (TEN),28,102,3.6,15,0,2,2,2,30,15,0,0,1,26.2,26.2,98.4%,2022,5
6,Nick Chubb (CLE),17,134,7.9,41,4,2,0,1,0,0,0,0,1,25.4,25.4,99.9%,2022,5
7,Dalvin Cook (MIN),18,94,5.2,15,0,2,2,2,27,13.5,0,0,1,25.1,25.1,99.9%,2022,5
8,Alvin Kamara (NO),23,103,4.5,13,0,0,6,6,91,15.2,0,1,1,20.4,20.4,99.3%,2022,5
9,Tevin Coleman (SF),8,23,2.9,14,0,1,3,3,44,14.7,1,0,1,20.2,20.2,0.2%,2022,5
10,Christian McCaffrey (SF),14,54,3.9,19,0,1,7,12,50,7.1,0,0,1,19.9,19.9,100.0%,2022,5
11,Jeff Wilson Jr. (MIA),17,120,7.1,41,4,1,1,2,12,12,0,0,1,19.7,19.7,70.1%,2022,5
12,Dameon Pierce (HOU),26,99,3.8,20,1,1,3,5,14,4.7,0,0,1,18.8,18.8,65.5%,2022,5
13,Raheem Mostert (MIA),18,113,6.3,24,2,1,1,3,9,9,0,0,1,18.7,18.7,81.6%,2022,5
14,Rhamondre Stevenson (NE),25,161,6.4,49,4,0,2,2,14,7,0,0,1,18.5,18.5,97.5%,2022,5
15,Saquon Barkley (NYG),13,70,5.4,40,3,1,3,6,36,12,0,0,1,18.1,18.1,99.7%,2022,5
16,Michael Carter (NYJ),10,21,2.1,8,0,2,2,2,12,6,0,0,1,16.3,16.3,70.3%,2022,5
17,David Montgomery (CHI),12,20,1.7,9,0,1,4,4,62,15.5,0,0,1,16.2,16.2,95.9%,2022,5
18,Joshua Kelley (LAC),10,49,4.9,16,0,1,2,2,33,16.5,0,0,1,15.2,15.2,6.7%,2022,5
19,Kenneth Walker III (SEA),8,88,11,69,4,1,0,0,0,0,0,0,1,14.8,14.8,96.4%,2022,5
20,Tony Pollard (DAL),8,86,10.8,57,4,1,0,0,0,0,0,0,1,14.6,14.6,94.9%,2022,5
21,Kareem Hunt (CLE),11,47,4.3,17,0,1,3,3,10,3.3,0,0,1,13.2,13.2,71.2%,2022,5
22,Travis Etienne Jr. (JAC),10,71,7.1,30,2,0,3,5,43,14.3,0,0,1,12.9,12.9,98.8%,2022,5
23,Eno Benjamin (NO),8,25,3.1,11,0,1,3,4,28,9.3,0,0,1,12.8,12.8,10.5%,2022,5
24,Melvin Gordon III (KC),15,54,3.6,17,0,0,3,3,49,16.3,0,0,1,11.8,11.8,27.2%,2022,5
25,Deon Jackson (IND),13,62,4.8,17,0,0,4,4,29,7.3,0,0,1,11.1,11.1,17.3%,2022,5
26,Craig Reynolds (DET),6,24,4,19,0,0,3,3,68,22.7,0,0,1,10.7,10.7,0.5%,2022,5
27,Joe Mixon (CIN),14,78,5.6,12,0,0,3,3,10,3.3,0,0,1,10.3,10.3,99.9%,2022,5
28,Dontrell Hilliard (TEN),1,0,0,0,0,0,4,5,23,5.8,1,0,1,10.3,10.3,6.3%,2022,5
29,Mike Boone (DEN),7,38,5.4,18,0,0,3,3,47,15.7,0,0,1,10,10,4.0%,2022,5
30,James Cook (BUF),4,31,7.8,24,1,1,0,0,0,0,0,0,1,9.1,9.1,51.4%,2022,5
31,Avery Williams (ATL),3,11,3.7,8,0,1,2,2,10,5,0,0,1,9.1,9.1,0.6%,2022,5
32,Aaron Jones (GB),13,63,4.8,11,0,0,2,3,17,8.5,0,0,1,9,9,99.2%,2022,5
33,Jaylen Warren (PIT),5,24,4.8,12,0,0,4,5,39,9.8,0,0,1,8.3,8.3,10.6%,2022,5
34,Jerick McKinnon (KC),8,53,6.6,30,2,0,2,3,19,9.5,0,0,1,8.2,8.2,86.0%,2022,5
35,Ezekiel Elliott (DAL),22,78,3.5,12,0,0,0,0,0,0,0,0,1,7.8,7.8,97.4%,2022,5
36,Samaje Perine (CIN),3,17,5.7,9,0,0,4,4,39,9.8,0,0,1,7.6,7.6,46.7%,2022,5
37,Miles Sanders (PHI),15,58,3.9,12,0,0,2,3,6,3,0,0,1,7.4,7.4,96.7%,2022,5
