Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Khalil Herbert (CHI),20,157,7.9,52,4,2,2,2,12,6,0,0,1,29.9,29.9,31.3%,2022,3
2,Jamaal Williams (DET),20,87,4.4,15,0,2,2,2,20,10,0,0,1,23.7,23.7,88.5%,2022,3
3,Derrick Henry (TEN),20,85,4.3,24,1,1,5,6,58,11.6,0,0,1,22.8,22.8,98.4%,2022,3
4,Cordarrelle Patterson (ATL),17,141,8.3,40,3,1,1,1,12,12,0,0,1,21.8,21.8,83.0%,2022,3
5,Saquon Barkley (NYG),14,81,5.8,36,2,1,4,4,45,11.3,0,0,1,20.6,20.6,99.7%,2022,3
6,Devin Singletary (BUF),9,13,1.4,6,0,0,9,11,78,8.7,1,0,1,19.6,19.6,91.5%,2022,3
7,James Robinson (NYJ),17,100,5.9,50,5,1,3,3,16,5.3,0,0,1,19.1,19.1,35.9%,2022,3
8,Rhamondre Stevenson (NE),12,73,6.1,18,0,1,4,5,28,7,0,0,1,18.1,18.1,97.5%,2022,3
9,Nick Chubb (CLE),23,113,4.9,36,2,1,0,1,0,0,0,0,1,17.3,17.3,99.9%,2022,3
10,Dameon Pierce (HOU),20,80,4,24,1,1,2,2,21,10.5,0,0,1,17.1,17.1,65.5%,2022,3
11,Chase Edmonds (DEN),6,21,3.5,8,0,2,1,1,6,6,0,0,1,15.2,15.2,24.1%,2022,3
12,Melvin Gordon III (KC),12,26,2.2,6,0,1,5,6,29,5.8,0,0,1,14,14,27.2%,2022,3
13,Ezekiel Elliott (DAL),15,73,4.9,27,1,1,1,1,2,2,0,0,1,14,14,97.4%,2022,3
14,Dalvin Cook (MIN),17,96,5.6,13,0,1,0,0,0,0,0,1,1,13.6,13.6,99.9%,2022,3
15,Samaje Perine (CIN),9,47,5.2,7,0,0,2,2,14,7,1,0,1,13.1,13.1,46.7%,2022,3
16,Christian McCaffrey (SF),25,108,4.3,18,0,0,2,4,7,3.5,0,0,1,12.5,12.5,100.0%,2022,3
17,Clyde Edwards-Helaire (KC),7,0,0,4,0,1,5,5,39,7.8,0,0,1,12.4,12.4,38.1%,2022,3
18,Breece Hall (NYJ),8,39,4.9,16,0,0,6,11,53,8.8,0,0,1,12.2,12.2,31.5%,2022,3
19,Josh Jacobs (LV),13,66,5.1,13,0,0,5,5,31,6.2,0,0,1,12.2,12.2,99.4%,2022,3
20,Najee Harris (PIT),15,56,3.7,10,0,1,3,3,5,1.7,0,1,1,11.6,11.6,97.8%,2022,3
21,Damien Harris (NE),11,41,3.7,10,0,1,2,3,5,2.5,0,0,1,11.6,11.6,50.3%,2022,3
22,Alexander Mattison (MIN),7,28,4,9,0,1,1,1,16,16,0,0,1,10.9,10.9,25.1%,2022,3
23,Jonathan Taylor (IND),21,71,3.4,13,0,0,3,5,20,6.7,0,0,1,10.6,10.6,80.5%,2022,3
24,Antonio Gibson (WAS),12,38,3.2,11,0,1,1,1,2,2,0,0,1,10.5,10.5,77.4%,2022,3
25,Tony Pollard (DAL),13,105,8.1,46,3,0,0,1,0,0,0,0,1,10.5,10.5,94.9%,2022,3
26,Jeff Wilson Jr. (MIA),12,75,6.3,37,2,0,3,3,31,10.3,0,1,1,10.1,10.1,70.1%,2022,3
27,Cam Akers (LAR),12,61,5.1,14,0,1,0,0,0,0,0,1,1,10.1,10.1,87.1%,2022,3
28,Leonard Fournette (TB),12,35,2.9,6,0,0,5,6,35,7,0,0,1,9.5,9.5,97.5%,2022,3
29,Austin Ekeler (LAC),4,5,1.3,3,0,0,8,8,48,6,0,0,1,9.3,9.3,100.0%,2022,3
30,Travis Etienne Jr. (JAC),13,45,3.5,9,0,0,3,3,30,10,0,0,1,9,9,98.8%,2022,3
31,Mark Ingram II (NO),5,18,3.6,7,0,1,0,0,0,0,0,0,1,7.8,7.8,4.2%,2022,3
32,Kareem Hunt (CLE),12,47,3.9,11,0,0,3,4,14,4.7,0,0,1,7.6,7.6,71.2%,2022,3
33,Javonte Williams (DEN),15,58,3.9,16,0,0,3,5,2,0.7,0,0,1,7.5,7.5,24.3%,2022,3
34,Rashaad Penny (SEA),14,66,4.7,14,0,0,1,1,3,3,0,0,1,7.4,7.4,15.8%,2022,3
35,James Conner (ARI),13,39,3,10,0,0,3,5,18,6,0,0,1,7.2,7.2,97.1%,2022,3
36,J.D. McKissic (WAS),3,8,2.7,6,0,0,6,9,32,5.3,0,0,1,7,7,8.2%,2022,3
37,Alvin Kamara (NO),15,61,4.1,27,1,0,2,7,12,6,0,1,1,6.3,6.3,99.3%,2022,3
38,D'Andre Swift (DET),7,31,4.4,9,0,0,3,4,15,5,0,0,1,6.1,6.1,97.7%,2022,3
39,James Cook (BUF),1,3,3,3,0,0,4,5,37,9.3,0,0,1,6,6,51.4%,2022,3
40,Justice Hill (BAL),6,60,10,34,2,0,0,0,0,0,0,0,1,6,6,0.8%,2022,3
41,Zack Moss (IND),4,46,11.5,43,3,0,1,1,6,6,0,0,1,5.7,5.7,46.2%,2022,3
42,Nyheim Hines (BUF),3,7,2.3,7,0,0,5,6,23,4.6,0,0,1,5.5,5.5,28.2%,2022,3
43,Joe Mixon (CIN),12,24,2,9,0,0,3,7,14,4.7,0,0,1,5.3,5.3,99.9%,2022,3
44,Michael Carter (NYJ),11,39,3.5,9,0,0,1,2,7,7,0,0,1,5.1,5.1,70.3%,2022,3
45,Rex Burkhead (HOU),3,9,3,4,0,0,4,5,21,5.3,0,0,1,5,5,9.1%,2022,3
46,J.K. Dobbins (BAL),7,23,3.3,5,0,0,2,2,17,8.5,0,0,1,5,5,83.2%,2022,3
47,Miles Sanders (PHI),15,46,3.1,13,0,0,1,1,-2,-2,0,0,1,4.9,4.9,96.7%,2022,3
48,Dontrell Hilliard (TEN),2,14,7,10,0,0,1,1,30,30,0,0,1,4.9,4.9,6.3%,2022,3
49,AJ Dillon (GB),12,32,2.7,7,0,0,2,3,6,3,0,0,1,4.8,4.8,84.3%,2022,3
50,Kenneth Walker III (SEA),3,19,6.3,21,1,0,3,3,14,4.7,0,0,1,4.8,4.8,96.4%,2022,3
51,DeeJay Dallas (SEA),3,21,7,16,0,0,2,2,17,8.5,0,0,1,4.8,4.8,4.0%,2022,3
52,Aaron Jones (GB),12,36,3,10,0,0,3,4,11,3.7,0,1,1,4.2,4.2,99.2%,2022,3
53,Jaylen Warren (PIT),4,30,7.5,10,0,0,1,1,3,3,0,0,1,3.8,3.8,10.6%,2022,3
54,Sony Michel (FA),5,22,4.4,8,0,0,1,2,9,9,0,0,1,3.6,3.6,2.1%,2022,3
55,Tyler Allgeier (ATL),6,25,4.2,7,0,0,1,1,5,5,0,0,1,3.5,3.5,68.0%,2022,3
56,Eno Benjamin (NO),5,16,3.2,9,0,0,2,4,7,3.5,0,0,1,3.3,3.3,10.5%,2022,3
57,Reggie Gilliam (BUF),0,0,0,0,0,0,2,3,22,11,0,0,1,3.2,3.2,0.1%,2022,3
58,Brandon Bolden (LV),3,17,5.7,12,0,0,2,2,4,2,0,0,1,3.1,3.1,0.2%,2022,3
