Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Nick Chubb (CLE),17,87,5.1,22,1,3,3,3,26,8.7,0,0,1,30.8,30.8,99.9%,2022,2
2,Aaron Jones (GB),15,132,8.8,36,2,1,3,3,38,12.7,1,0,1,30.5,30.5,99.2%,2022,2
3,Tony Pollard (DAL),9,43,4.8,17,0,1,4,7,55,13.8,0,0,1,17.8,17.8,94.9%,2022,2
4,D'Andre Swift (DET),5,56,11.2,50,4,0,2,5,31,15.5,1,0,1,15.7,15.7,97.7%,2022,2
5,Damien Harris (NE),15,71,4.7,16,0,1,2,2,16,8,0,0,1,15.7,15.7,50.3%,2022,2
6,James Robinson (NYJ),23,64,2.8,37,2,1,2,2,14,7,0,0,1,14.8,14.8,35.9%,2022,2
7,Christian McCaffrey (SF),15,102,6.8,49,3,0,4,5,26,6.5,0,0,1,14.8,14.8,100.0%,2022,2
8,David Montgomery (CHI),15,122,8.1,28,1,0,2,2,14,7,0,0,1,14.6,14.6,95.9%,2022,2
9,Austin Ekeler (LAC),14,39,2.8,8,0,0,9,10,55,6.1,0,0,1,13.9,13.9,100.0%,2022,2
10,Clyde Edwards-Helaire (KC),8,74,9.3,52,4,0,4,4,44,11,0,0,1,13.8,13.8,38.1%,2022,2
11,Darrel Williams (ARI),8,59,7.4,30,2,1,2,3,3,1.5,0,0,1,13.2,13.2,1.5%,2022,2
12,Breece Hall (NYJ),7,50,7.1,23,1,0,1,1,10,10,1,0,1,12.5,12.5,31.5%,2022,2
13,Najee Harris (PIT),15,49,3.3,8,0,0,5,6,40,8,0,0,1,11.4,11.4,97.8%,2022,2
14,Jeff Wilson Jr. (MIA),18,84,4.7,16,0,0,2,2,19,9.5,0,0,1,11.3,11.3,70.1%,2022,2
15,Antonio Gibson (WAS),14,28,2,8,0,1,2,4,13,6.5,0,0,1,11.1,11.1,77.4%,2022,2
16,Darrell Henderson Jr. (FA),10,47,4.7,13,0,1,0,0,0,0,0,0,1,10.7,10.7,22.3%,2022,2
17,Saquon Barkley (NYG),21,72,3.4,16,0,0,3,4,16,5.3,0,0,1,10.3,10.3,99.7%,2022,2
18,Miles Sanders (PHI),17,80,4.7,12,0,0,3,3,6,2,0,0,1,10.1,10.1,96.7%,2022,2
19,J.D. McKissic (WAS),3,9,3,4,0,0,7,7,54,7.7,0,0,1,9.8,9.8,8.2%,2022,2
20,Joe Mixon (CIN),19,57,3,10,0,0,3,4,26,8.7,0,0,1,9.8,9.8,99.9%,2022,2
21,Raheem Mostert (MIA),11,51,4.6,11,0,0,3,3,28,9.3,0,0,1,9.4,9.4,81.6%,2022,2
22,Javonte Williams (DEN),15,75,5,17,0,0,1,4,10,10,0,0,1,9,9,24.3%,2022,2
23,Reggie Gilliam (BUF),0,0,0,0,0,0,2,3,17,8.5,1,0,1,8.7,8.7,0.1%,2022,2
24,Josh Jacobs (LV),19,69,3.6,13,0,0,1,1,12,12,0,0,1,8.6,8.6,99.4%,2022,2
25,Jerick McKinnon (KC),4,12,3,5,0,0,2,2,4,2,1,0,1,8.6,8.6,86.0%,2022,2
26,Derrick Henry (TEN),13,25,1.9,9,0,1,0,0,0,0,0,0,1,8.5,8.5,98.4%,2022,2
27,Leonard Fournette (TB),24,65,2.7,13,0,0,2,4,9,4.5,0,0,1,8.4,8.4,97.5%,2022,2
28,Kareem Hunt (CLE),13,58,4.5,13,0,0,2,2,16,8,0,0,1,8.4,8.4,71.2%,2022,2
29,Dameon Pierce (HOU),15,69,4.6,12,0,0,1,1,8,8,0,0,1,8.2,8.2,65.5%,2022,2
30,Michael Carter (NYJ),7,23,3.3,8,0,0,5,5,27,5.4,0,0,1,7.5,7.5,70.3%,2022,2
31,Cam Akers (LAR),15,44,2.9,8,0,0,2,3,18,9,0,0,1,7.2,7.2,87.1%,2022,2
32,AJ Dillon (GB),18,61,3.4,11,0,0,1,3,6,6,0,0,1,7.2,7.2,84.3%,2022,2
33,Travis Etienne Jr. (JAC),9,20,2.2,6,0,0,3,3,33,11,0,0,1,6.8,6.8,98.8%,2022,2
34,Jonathan Taylor (IND),9,54,6,21,2,0,1,1,9,9,0,0,1,6.8,6.8,80.5%,2022,2
35,Eno Benjamin (NO),8,31,3.9,7,0,0,3,4,20,6.7,0,0,1,6.6,6.6,10.5%,2022,2
36,Zander Horvath (LAC),0,0,0,0,0,0,1,2,1,1,1,0,1,6.6,6.6,0.0%,2022,2
37,Jamaal Williams (DET),12,53,4.4,12,0,0,1,1,7,7,0,0,1,6.5,6.5,88.5%,2022,2
38,Travis Homer (SEA),2,9,4.5,5,0,0,4,4,33,8.3,0,0,1,6.2,6.2,15.5%,2022,2
