Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Cam Akers (LAR),23,118,5.1,21,1,3,2,2,29,14.5,0,0,1,33.7,33.7,87.1%,2022,16
2,Saquon Barkley (NYG),14,84,6,27,1,1,8,10,49,6.1,0,0,1,23.3,23.3,99.7%,2022,16
3,D'Onta Foreman (CAR),21,165,7.9,38,5,1,0,0,0,0,0,0,1,22.5,22.5,80.2%,2022,16
4,Austin Ekeler (LAC),18,67,3.7,16,0,2,4,4,12,3,0,0,1,21.9,21.9,100.0%,2022,16
5,James Conner (ARI),15,79,5.3,22,1,1,7,8,41,5.9,0,0,1,21.5,21.5,97.1%,2022,16
6,Leonard Fournette (TB),20,72,3.6,23,1,0,9,10,90,10,0,0,1,20.7,20.7,97.5%,2022,16
7,Devin Singletary (BUF),12,106,8.8,33,3,1,2,3,19,9.5,0,0,1,19.5,19.5,91.5%,2022,16
8,Alvin Kamara (NO),20,76,3.8,14,0,1,2,4,34,17,0,0,1,18,18,99.3%,2022,16
9,Derrick Henry (TEN),23,126,5.5,48,3,1,2,2,0,0,0,1,1,17.6,17.6,98.4%,2022,16
10,James Cook (BUF),11,99,9,27,2,1,1,2,9,9,0,0,1,17.3,17.3,51.4%,2022,16
11,Joe Mixon (CIN),16,65,4.1,19,0,0,7,9,43,6.1,0,0,1,14.3,14.3,99.9%,2022,16
12,Tyler Allgeier (ATL),18,74,4.1,16,0,0,4,5,43,10.8,0,0,1,13.7,13.7,68.0%,2022,16
13,Rachaad White (TB),7,36,5.1,18,0,0,4,4,17,4.3,1,0,1,13.3,13.3,73.2%,2022,16
14,Christian McCaffrey (SF),15,46,3.1,9,0,1,2,2,12,6,0,0,1,12.8,12.8,100.0%,2022,16
15,Travis Etienne Jr. (JAC),22,83,3.8,19,0,0,3,3,29,9.7,0,0,1,12.7,12.7,98.8%,2022,16
16,Ezekiel Elliott (DAL),16,55,3.4,22,1,1,1,1,6,6,0,0,1,12.6,12.6,97.4%,2022,16
17,Chuba Hubbard (CAR),12,125,10.4,35,6,0,0,0,0,0,0,0,1,12.5,12.5,33.1%,2022,16
18,Najee Harris (PIT),16,53,3.3,14,0,0,6,9,42,7,0,0,1,12.5,12.5,97.8%,2022,16
19,AJ Dillon (GB),11,36,3.3,11,0,1,2,3,12,6,0,0,1,11.8,11.8,84.3%,2022,16
20,Kenneth Walker III (SEA),26,107,4.1,20,2,0,2,2,-2,-1,0,0,1,11.5,11.5,96.4%,2022,16
21,Jerick McKinnon (KC),5,7,1.4,5,0,0,3,3,31,10.3,1,0,1,11.3,11.3,86.0%,2022,16
22,Tony Pollard (DAL),9,19,2.1,8,0,0,6,8,61,10.2,0,0,1,11,11,94.9%,2022,16
23,Nick Chubb (CLE),24,92,3.8,19,0,0,1,1,10,10,0,0,1,10.7,10.7,99.9%,2022,16
24,Jeff Wilson Jr. (MIA),9,37,4.1,12,0,1,1,2,3,3,0,0,1,10.5,10.5,70.1%,2022,16
25,Gus Edwards (BAL),11,99,9,37,2,0,0,0,0,0,0,0,1,9.9,9.9,34.8%,2022,16
