Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Zach Ertz (ARI),14,16,145,10.4,23,2,2,0,0,0,0,1,40.5,40.5,92.6%,2018,10
2,Eric Ebron (FA),3,3,69,23,53,1,2,1,2,1,0,1,28.1,28.1,0.2%,2018,10
3,Austin Hooper (TEN),10,11,56,5.6,10,0,1,0,0,0,0,1,21.6,21.6,11.1%,2018,10
4,George Kittle (SF),9,10,83,9.2,22,1,0,0,0,0,0,1,17.3,17.3,99.3%,2018,10
5,Vance McDonald (FA),4,4,44,11,19,0,1,0,0,0,0,1,14.4,14.4,0.0%,2018,10
6,Jonnu Smith (NE),3,3,45,15,29,1,1,0,0,0,0,1,13.5,13.5,1.7%,2018,10
7,Tyler Higbee (LAR),3,3,25,8.3,10,0,1,0,0,0,0,1,11.5,11.5,61.6%,2018,10
8,Mo Alie-Cox (IND),2,4,28,14,27,1,1,0,0,0,0,1,10.8,10.8,1.8%,2018,10
9,Travis Kelce (KC),6,7,46,7.7,10,0,0,0,0,0,0,1,10.6,10.6,99.9%,2018,10
10,Ricky Seals-Jones (NYG),5,9,51,10.2,21,1,0,0,0,0,0,1,10.1,10.1,8.9%,2018,10
11,Trey Burton (FA),4,4,40,10,24,1,0,0,0,0,0,1,10,10,0.0%,2018,10
12,James O'Shaughnessy (CHI),5,6,46,9.2,17,0,0,0,0,0,0,1,9.6,9.6,0.2%,2018,10
13,Gerald Everett (LAC),2,2,15,7.5,10,0,1,0,0,0,0,1,9.5,9.5,21.9%,2018,10
14,Jared Cook (FA),4,9,52,13,31,1,0,0,0,0,0,1,9.2,9.2,0.9%,2018,10
15,Jordan Reed (FA),4,6,51,12.8,24,1,0,0,0,0,0,1,9.1,9.1,19.0%,2018,10
16,Evan Engram (JAC),4,5,46,11.5,31,1,0,0,0,0,0,1,8.6,8.6,27.1%,2018,10
17,Greg Olsen (FA),4,6,40,10,14,0,0,0,0,0,0,1,8,8,7.0%,2018,10
18,Nick Vannett (NO),1,2,8,8,8,0,1,0,0,0,0,1,7.8,7.8,0.1%,2018,10
19,Jesse James (FA),1,1,8,8,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,2018,10
20,Jack Doyle (FA),3,3,36,12,20,1,0,0,0,0,0,1,6.6,6.6,2.2%,2018,10
21,Chris Herndon IV (FA),3,4,34,11.3,22,1,0,0,0,0,0,1,6.4,6.4,0.0%,2018,10
22,C.J. Uzomah (NYJ),3,4,23,7.7,10,0,0,0,0,0,0,1,5.3,5.3,5.1%,2018,10
23,Virgil Green (FA),2,3,30,15,23,1,0,0,0,0,0,1,5,5,0.0%,2018,10
24,Blake Bell (KC),2,3,27,13.5,16,0,0,0,0,0,0,1,4.7,4.7,0.3%,2018,10
25,Lance Kendricks (FA),2,2,24,12,18,0,0,0,0,0,0,1,4.4,4.4,0.0%,2018,10
26,Geoff Swaim (TEN),3,3,13,4.3,7,0,0,0,0,0,0,1,4.3,4.3,0.2%,2018,10
27,Dalton Schultz (DAL),2,2,21,10.5,17,0,0,0,0,0,0,1,4.1,4.1,96.2%,2018,10
28,Marcedes Lewis (GB),1,1,30,30,30,1,0,0,0,0,0,1,4,4,0.6%,2018,10
29,Ed Dickson (FA),1,1,24,24,24,1,0,0,0,0,0,1,3.4,3.4,0.0%,2018,10
30,Logan Paulsen (FA),2,2,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.0%,2018,10
31,Ben Braunecker (FA),1,1,20,20,20,1,0,0,0,0,0,1,3,3,0.0%,2018,10
32,David Njoku (CLE),1,1,18,18,18,0,0,0,0,0,0,1,2.8,2.8,52.7%,2018,10
33,Antonio Gates (FA),1,2,18,18,18,0,0,0,0,0,0,1,2.8,2.8,0.2%,2018,10
34,Eric Saubert (DEN),1,2,17,17,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,2018,10
35,Jacob Hollister (LV),1,2,17,17,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,2018,10
36,Levine Toilolo (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,2018,10
37,O.J. Howard (BUF),1,2,15,15,15,0,0,0,0,0,0,1,2.5,2.5,3.6%,2018,10
38,Jimmy Graham (FA),1,1,14,14,14,0,0,0,0,0,0,1,2.4,2.4,0.6%,2018,10
39,Cameron Brate (TB),1,3,14,14,14,0,0,0,0,0,0,1,2.4,2.4,1.9%,2018,10
40,A.J. Derby (FA),1,2,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,2018,10
41,Dwayne Allen (FA),1,1,10,10,10,0,0,0,0,0,0,1,2,2,0.0%,2018,10
42,Michael Roberts (FA),1,3,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,10
43,Logan Thomas (WAS),1,1,1,1,1,0,0,0,0,0,0,1,1.7,1.7,63.2%,2018,10
44,Jordan Leggett (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,10
45,Rhett Ellison (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,10
46,Orson Charles (FA),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2018,10
47,Nick O'Leary (FA),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2018,10
48,Derek Carrier (FA),1,3,5,5,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,2018,10
49,Mike Gesicki (MIA),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,89.3%,2018,10
50,Benjamin Watson (FA),1,2,1,1,1,0,0,0,0,0,0,1,1.1,1.1,2.8%,2018,10
86,Ross Dwelley (SF),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
89,Deon Yelder (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
92,Jordan Franks (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
94,Dallas Goedert (PHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,92.9%,2018,10
97,Ian Thomas (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2018,10
207,Luke Stocker (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
208,Lee Smith (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
210,Demetrius Harris (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
211,Kelvin Benjamin (FA),0,3,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,10
212,Jordan Matthews (SF),3,3,40,13.3,18,0,0,0,0,0,0,1,0,0,0.0%,2018,10
213,Xavier Grimble (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
215,Garrett Celek (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
222,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0%,2018,10
223,Vernon Davis (FA),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.6%,2018,10
224,Jermaine Gresham (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
226,John Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
229,David Grinnage (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
232,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
233,Rico Gathers (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
234,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
235,Beau Brinkley (ATL),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2018,10
236,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
237,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
240,Jeff Driskel (HOU),0,0,0,0,0,0,0,2,35,1,0,1,0,0,0.0%,2018,10
241,Seth DeValve (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
243,Alan Cross (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
244,Daniel Brown (NYJ),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
245,Sean Culkin (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
247,Jason Croom (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,10
