Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
36,Rhett Ellison (FA),25,35,272,10.9,29,2,1,0,0,0,0,14,60.2,4.3,0.0%,2018
37,Geoff Swaim (TEN),26,32,242,9.3,43,3,1,0,0,0,0,9,56.2,6.2,0.2%,2018
38,Matt LaCosse (FA),24,37,250,10.4,44,1,1,0,0,0,0,15,55,3.7,0.0%,2018
39,Ryan Griffin (CHI),24,43,305,12.7,47,3,0,0,0,0,0,14,54.5,3.9,0.1%,2018
40,Levine Toilolo (FA),21,24,263,12.5,39,2,1,0,0,0,0,16,53.3,3.3,0.0%,2018
41,Jason Croom (FA),22,35,259,11.8,26,5,1,0,0,0,2,15,49.9,3.3,0.0%,2018
42,Demetrius Harris (FA),12,25,164,13.7,35,2,3,0,0,0,0,15,46.4,3.1,0.0%,2018
43,Virgil Green (FA),19,27,210,11.1,26,5,1,0,0,0,0,16,46,2.9,0.0%,2018
44,James O'Shaughnessy (CHI),24,38,214,8.9,17,0,0,0,0,0,0,14,45.4,3.2,0.2%,2018
45,Ed Dickson (FA),12,13,143,11.9,42,2,3,1,9,0,0,10,45.2,4.5,0.0%,2018
46,Nick Boyle (BAL),23,37,213,9.3,25,1,0,0,0,0,0,16,44.3,2.8,0.2%,2018
47,Luke Stocker (FA),15,21,165,11,31,2,2,1,0,0,0,16,43.5,2.7,0.0%,2018
48,Lance Kendricks (FA),19,26,170,8.9,22,2,1,0,0,0,0,16,42,2.6,0.0%,2018
49,Darren Fells (FA),11,12,117,10.6,49,1,3,0,0,0,0,16,40.7,2.5,0.0%,2018
50,Josh Hill (FA),16,24,185,11.6,23,4,1,0,0,0,0,16,40.5,2.5,0.0%,2018
51,Mike Gesicki (MIA),22,32,202,9.2,27,1,0,0,0,0,1,16,40.2,2.5,89.3%,2018
52,Jordan Akins (NYG),17,25,225,13.2,28,3,0,0,0,0,0,16,39.5,2.5,0.3%,2018
53,Tyler Eifert (FA),15,19,179,11.9,29,2,1,0,0,0,0,4,38.9,9.7,0.0%,2018
54,Charles Clay (FA),21,36,184,8.8,21,2,0,0,0,0,1,13,37.4,2.9,0.0%,2018
55,Maxx Williams (ARI),16,17,143,8.9,25,3,1,3,8,0,0,13,37.1,2.9,0.7%,2018
56,Michael Roberts (FA),9,20,100,11.1,29,1,3,0,0,0,0,8,37,4.6,0.0%,2018
57,Will Dissly (SEA),8,14,156,19.5,66,3,2,0,0,0,0,4,35.6,8.9,0.3%,2018
58,Hayden Hurst (CIN),13,23,163,12.5,32,3,1,1,0,0,0,12,35.3,2.9,6.9%,2018
59,Lee Smith (FA),10,11,73,7.3,30,1,3,0,0,0,0,16,35.3,2.2,0.0%,2018
60,Erik Swoope (FA),8,10,87,10.9,26,1,3,0,0,0,0,7,34.7,5,0.0%,2018
61,Mo Alie-Cox (IND),7,14,133,19,34,4,2,0,0,0,0,9,32.3,3.6,1.8%,2018
62,Jordan Leggett (FA),14,25,114,8.1,16,0,1,0,0,0,0,15,31.4,2.1,0.0%,2018
63,Austin Seferian-Jenkins (FA),11,19,90,8.2,21,1,1,0,0,0,0,5,26,5.2,0.0%,2018
64,Garrett Celek (FA),5,8,90,18,41,2,2,0,0,0,0,15,26,1.7,0.0%,2018
65,MyCole Pruitt (FA),9,11,102,11.3,27,1,1,0,0,0,0,15,25.2,1.7,0.0%,2018
66,Logan Paulsen (FA),9,9,91,10.1,19,0,1,0,0,0,0,15,24.1,1.6,0.0%,2018
67,Scott Simonson (FA),9,14,86,9.6,24,1,1,0,0,0,0,16,23.6,1.5,0.0%,2018
68,Dalton Schultz (DAL),12,17,116,9.7,17,0,0,0,0,0,0,11,23.6,2.1,96.2%,2018
69,Nick O'Leary (FA),8,10,86,10.8,19,0,1,0,0,0,0,12,22.6,1.9,0.0%,2018
70,Luke Willson (FA),13,19,87,6.7,13,0,0,0,0,0,0,14,21.7,1.6,0.0%,2018
71,Logan Thomas (WAS),12,17,77,6.4,24,1,0,0,0,0,0,12,20.3,1.7,63.2%,2018
72,Derek Carrier (FA),7,12,67,9.6,23,1,1,0,0,0,0,16,19.7,1.2,0.0%,2018
73,Niles Paul (FA),10,13,98,9.8,22,1,0,1,-3,0,0,6,19.5,3.3,0.0%,2018
74,Seth DeValve (FA),5,7,74,14.8,26,2,1,0,0,0,0,13,18.4,1.4,0.0%,2018
75,Adam Shaheen (MIA),5,6,48,9.6,23,1,1,0,0,0,0,6,17.8,3,0.1%,2018
76,Robert Tonyan (GB),4,6,77,19.3,54,1,1,0,0,0,0,16,17.7,1.1,46.6%,2018
77,Jake Butt (FA),8,13,85,10.6,22,2,0,0,0,0,0,3,16.5,5.5,0.1%,2018
78,Jermaine Gresham (FA),9,12,94,10.4,26,1,0,0,0,0,1,13,16.4,1.3,0.0%,2018
79,Darren Waller (LV),6,6,75,12.5,44,1,0,1,21,0,0,4,15.6,3.9,98.4%,2018
80,Eric Tomlinson (DEN),8,14,72,9,24,1,0,0,0,0,0,15,15.2,1,0.1%,2018
81,Jeremy Sprinkle (DAL),5,9,41,8.2,15,0,1,0,0,0,0,16,15.1,0.9,0.1%,2018
82,Blake Bell (KC),8,11,67,8.4,16,0,0,0,0,0,0,10,14.7,1.5,0.3%,2018
83,A.J. Derby (FA),3,5,48,16,19,0,1,0,0,0,0,4,13.8,3.5,0.0%,2018
84,Chris Manhertz (JAC),2,5,52,26,50,1,1,0,0,0,0,16,13.2,0.8,0.1%,2018
85,Xavier Grimble (FA),6,8,86,14.3,23,2,0,0,0,0,1,16,12.6,0.8,0.0%,2018
86,David Grinnage (FA),6,8,61,10.2,24,1,0,0,0,0,0,4,12.1,3,0.0%,2018
87,Antony Auclair (HOU),7,8,48,6.9,12,0,0,0,0,0,0,16,11.8,0.7,0.1%,2018
88,Joshua Perkins (FA),5,11,67,13.4,30,1,0,0,0,0,0,9,11.7,1.3,0.0%,2018
89,Anthony Firkser (ATL),19,20,225,11.8,28,3,1,0,0,0,0,12,11.1,0.9,0.7%,2018
90,Durham Smythe (MIA),6,11,50,8.3,21,1,0,0,0,0,0,15,11,0.7,0.1%,2018
91,Neal Sterling (FA),6,8,47,7.8,12,0,0,0,0,0,0,5,10.7,2.1,0.0%,2018
92,Matt Lengel (FA),3,8,17,5.7,9,0,1,0,0,0,0,11,10.7,1,0.0%,2018
93,Eric Saubert (DEN),5,9,48,9.6,17,0,0,0,0,0,0,16,9.8,0.6,0.0%,2018
94,Jacob Hollister (LV),4,5,52,13,23,1,0,0,0,0,0,8,9.2,1.2,0.0%,2018
95,Delanie Walker (FA),4,7,52,13,16,0,0,0,0,0,0,1,9.2,9.2,0.1%,2018
96,David Morgan II (FA),5,6,36,7.2,13,0,0,0,0,0,0,11,8.6,0.8,0.0%,2018
97,Brian Parker (FA),5,10,33,6.6,11,0,0,0,0,0,0,13,8.3,0.6,0.0%,2018
98,Tyler Kroft (NYJ),4,6,36,9,16,0,0,0,0,0,0,5,7.6,1.5,0.0%,2018
99,Rico Gathers (FA),3,7,45,15,32,1,0,0,0,0,0,15,7.5,0.5,0.0%,2018
100,Ben Braunecker (FA),3,5,42,14,20,1,0,0,0,0,0,15,7.2,0.5,0.0%,2018
101,Marcedes Lewis (GB),3,4,39,13,30,1,0,0,0,0,0,16,6.9,0.4,0.6%,2018
102,John Phillips (FA),3,3,38,12.7,24,1,0,0,0,0,0,8,6.8,0.9,0.0%,2018
103,Dwayne Allen (FA),3,4,27,9,21,1,0,0,0,0,0,13,5.7,0.4,0.0%,2018
104,Jordan Franks (KC),2,3,37,18.5,32,1,0,0,0,0,0,6,5.7,1,0.0%,2018
105,Orson Charles (FA),3,5,23,7.7,9,0,0,0,0,0,0,13,5.3,0.4,0.0%,2018
106,Dan Arnold (JAC),12,19,150,12.5,25,4,1,0,0,0,0,10,4,0.4,3.4%,2018
107,Ross Dwelley (SF),2,2,14,7,8,0,0,0,0,0,0,11,3.4,0.3,0.1%,2018
108,Sean Culkin (FA),1,1,24,24,24,1,0,0,0,0,0,13,3.4,0.3,0.0%,2018
109,Tyrone Swoopes (FA),1,1,23,23,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,2018
110,Hakeem Valles (FA),2,3,11,5.5,6,0,0,0,0,0,0,3,3.1,1,0.0%,2018
111,Dion Sims (FA),2,4,9,4.5,9,0,0,0,0,0,0,8,2.9,0.4,0.0%,2018
112,Alan Cross (FA),2,5,9,4.5,6,0,0,0,0,0,0,14,2.9,0.2,0.0%,2018
113,Matt Flanagan (FA),1,2,14,14,14,0,0,0,0,0,0,3,2.4,0.8,0.0%,2018
114,Richard Rodgers (PHI),1,1,7,7,7,0,0,0,0,0,0,7,1.7,0.2,0.1%,2018
115,Khari Lee (FA),1,1,5,5,5,0,0,0,0,0,0,2,1.5,0.8,0.0%,2018
116,Johnny Mundt (MIN),1,1,5,5,5,0,0,0,0,0,0,10,1.5,0.2,0.1%,2018
154,Deon Yelder (ARI),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2018
156,Donnie Ernsberger (FA),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2018
158,Garrett Dickerson (FA),0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0%,2018
259,Kelvin Benjamin (FA),25,67,380,15.2,40,5,1,0,0,0,0,15,0,0,0.1%,2018
260,Jordan Matthews (SF),20,28,300,15,56,3,2,0,0,0,0,14,0,0,0.0%,2018
267,Clark Harris (CIN),0,0,0,0,0,0,0,0,0,0,0,16,0,0,1.0%,2018
271,Tyler Conklin (NYJ),5,7,77,15.4,33,2,0,0,0,0,0,16,0,0,2.1%,2018
272,Alex Ellis (ARI),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2018
273,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2018
274,Cole Wick (FA),0,1,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2018
275,Mitchell Loewen (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018
278,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2018
279,Patrick Scales (CHI),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2018
280,Kevin McDermott (FA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2018
281,Andrew DePaola (MIN),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018
283,Bronson Kaufusi (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2018
284,Jeff Driskel (HOU),0,0,0,0,0,0,0,25,130,2,1,9,0,0,0.0%,2018
286,Temarrick Hemingway (FA),0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0%,2018
287,Mason Schreck (FA),0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0%,2018
288,Beau Brinkley (ATL),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.2%,2018
295,James Looney (FA),0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2018
297,Darrell Daniels (FA),0,2,0,0,0,0,0,0,0,0,0,11,0,0,0.0%,2018
298,Shane Smith (FA),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.1%,2018
300,Taysom Hill (NO),3,7,4,1.3,5,0,0,37,196,2,1,16,0,0,2.7%,2018
301,James Winchester (KC),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2018
302,Ryan Hewitt (FA),1,2,1,1,1,0,1,0,0,0,0,12,0,0,0.0%,2018
303,Gabe Holmes (FA),0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0%,2018
304,Daniel Brown (NYJ),0,0,0,0,0,0,0,0,0,0,0,14,0,0,0.0%,2018
305,Jerome Cunningham (FA),0,1,0,0,0,0,0,0,0,0,0,3,0,0,0.0%,2018
306,Kyle Nelson (FA),0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.0%,2018
307,Clive Walford (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018
308,Ben Koyack (FA),0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.0%,2018
309,Jake Fisher (FA),0,0,0,0,0,0,0,0,0,0,0,11,0,0,0.0%,2018
