Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Evan Engram (JAC),8,12,75,9.4,22,1,0,0,0,0,0,1,15.5,15.5,27.1%,2018,15
2,Garrett Celek (FA),2,2,61,30.5,41,2,1,0,0,0,0,1,14.1,14.1,0.0%,2018,15
3,Trey Burton (FA),4,7,36,9,13,0,1,0,0,0,0,1,13.6,13.6,0.0%,2018,15
4,Travis Kelce (KC),7,9,61,8.7,16,0,0,0,0,0,0,1,13.1,13.1,99.9%,2018,15
5,Chris Manhertz (JAC),1,2,50,50,50,1,1,0,0,0,0,1,12,12,0.1%,2018,15
6,Jeremy Sprinkle (DAL),3,3,19,6.3,9,0,1,0,0,0,0,1,10.9,10.9,0.1%,2018,15
7,Gerald Everett (LAC),5,7,46,9.2,20,1,0,0,0,0,0,1,9.6,9.6,21.9%,2018,15
8,Antonio Gates (FA),4,5,54,13.5,22,1,0,0,0,0,0,1,9.4,9.4,0.2%,2018,15
9,Vance McDonald (FA),2,3,13,6.5,8,0,1,0,0,0,0,1,9.3,9.3,0.0%,2018,15
10,Blake Jarwin (FA),4,7,45,11.3,18,0,0,0,0,0,0,1,8.5,8.5,2.1%,2018,15
11,Matt LaCosse (FA),4,6,43,10.8,14,0,0,0,0,0,0,1,8.3,8.3,0.0%,2018,15
12,Chris Herndon IV (FA),3,4,53,17.7,25,1,0,0,0,0,0,1,8.3,8.3,0.0%,2018,15
13,George Kittle (SF),3,8,51,17,21,2,0,0,0,0,0,1,8.1,8.1,99.3%,2018,15
14,Darren Waller (LV),1,1,44,44,44,1,0,1,21,0,0,1,7.5,7.5,98.4%,2018,15
15,Lee Smith (FA),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,2018,15
16,Levine Toilolo (FA),4,4,28,7,18,0,0,0,0,0,0,1,6.8,6.8,0.0%,2018,15
17,Lance Kendricks (FA),4,4,27,6.8,16,0,0,0,0,0,0,1,6.7,6.7,0.0%,2018,15
18,Jimmy Graham (FA),3,4,32,10.7,13,0,0,0,0,0,0,1,6.2,6.2,0.6%,2018,15
19,David Njoku (CLE),3,5,30,10,20,1,0,0,0,0,0,1,6,6,52.7%,2018,15
20,Adam Shaheen (MIA),2,2,39,19.5,23,1,0,0,0,0,0,1,5.9,5.9,0.1%,2018,15
21,Kyle Rudolph (FA),3,3,23,7.7,12,0,0,0,0,0,0,1,5.3,5.3,0.1%,2018,15
22,Dalton Schultz (DAL),3,4,23,7.7,8,0,0,0,0,0,0,1,5.3,5.3,96.2%,2018,15
23,Ricky Seals-Jones (NYG),3,8,22,7.3,9,0,0,0,0,0,0,1,5.2,5.2,8.9%,2018,15
24,Zach Ertz (ARI),3,7,22,7.3,11,0,0,0,0,0,0,1,5.2,5.2,92.6%,2018,15
25,Mark Andrews (BAL),2,4,31,15.5,17,0,0,0,0,0,0,1,5.1,5.1,99.8%,2018,15
26,Hayden Hurst (CIN),3,3,20,6.7,8,0,0,0,0,0,0,1,5,5,6.9%,2018,15
27,Luke Stocker (FA),2,2,27,13.5,15,0,0,0,0,0,0,1,4.7,4.7,0.0%,2018,15
28,Josh Hill (FA),2,3,24,12,14,0,0,0,0,0,0,1,4.4,4.4,0.0%,2018,15
29,Mike Gesicki (MIA),2,3,23,11.5,14,0,0,0,0,0,0,1,4.3,4.3,89.3%,2018,15
30,Jared Cook (FA),2,5,23,11.5,13,0,0,0,0,0,0,1,4.3,4.3,0.9%,2018,15
31,Rob Gronkowski (FA),2,5,21,10.5,13,0,0,0,0,0,0,1,4.1,4.1,88.1%,2018,15
32,Brian Parker (FA),2,2,18,9,11,0,0,0,0,0,0,1,3.8,3.8,0.0%,2018,15
33,Benjamin Watson (FA),1,2,28,28,28,1,0,0,0,0,0,1,3.8,3.8,2.8%,2018,15
34,C.J. Uzomah (NYJ),1,5,27,27,27,1,0,0,0,0,0,1,3.7,3.7,5.1%,2018,15
35,Vernon Davis (FA),2,3,16,8,9,0,0,0,0,0,0,1,3.6,3.6,1.6%,2018,15
36,Jason Croom (FA),1,1,25,25,25,1,0,0,0,0,0,1,3.5,3.5,0.0%,2018,15
37,Ian Thomas (CAR),2,4,14,7,8,0,0,0,0,0,0,1,3.4,3.4,0.2%,2018,15
38,Tyler Higbee (LAR),2,2,14,7,11,0,0,0,0,0,0,1,3.4,3.4,61.6%,2018,15
39,Ed Dickson (FA),2,2,14,7,8,0,0,0,0,0,0,1,3.4,3.4,0.0%,2018,15
40,Dallas Goedert (PHI),2,2,12,6,10,0,0,0,0,0,0,1,3.2,3.2,92.9%,2018,15
41,Virgil Green (FA),2,3,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,0.0%,2018,15
42,Jermaine Gresham (FA),1,1,16,16,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,2018,15
43,Eric Tomlinson (DEN),1,1,11,11,11,0,0,0,0,0,0,1,2.1,2.1,0.1%,2018,15
44,Cameron Brate (TB),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,1.9%,2018,15
45,Jesse James (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,15
46,Eric Ebron (FA),1,3,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.2%,2018,15
47,Jordan Leggett (FA),1,1,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,2018,15
48,James O'Shaughnessy (CHI),1,1,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.2%,2018,15
49,Blake Bell (KC),1,1,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.3%,2018,15
50,Maxx Williams (ARI),1,2,6,6,6,0,0,0,0,0,0,1,1.6,1.6,0.7%,2018,15
51,Jordan Thomas (DET),1,1,2,2,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,2018,15
