Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),6,10,79,13.2,18,0,1,0,0,0,0,1,19.9,19.9,99.9%,2018,8
2,Jack Doyle (FA),6,7,70,11.7,17,0,1,0,0,0,0,1,19,19,2.2%,2018,8
3,Jordan Thomas (DET),4,4,29,7.3,13,0,2,0,0,0,0,1,18.9,18.9,0.0%,2018,8
4,Jared Cook (FA),4,5,74,18.5,30,2,1,0,0,0,0,1,17.4,17.4,0.9%,2018,8
5,O.J. Howard (BUF),4,4,68,17,20,1,1,0,0,0,0,1,16.8,16.8,3.6%,2018,8
6,Greg Olsen (FA),4,4,56,14,17,0,1,0,0,0,0,1,15.6,15.6,7.0%,2018,8
7,Evan Engram (JAC),5,9,25,5,11,0,1,0,0,0,0,1,13.5,13.5,27.1%,2018,8
8,Ed Dickson (FA),2,2,54,27,42,1,1,0,0,0,0,1,13.4,13.4,0.0%,2018,8
9,Eric Ebron (FA),3,3,37,12.3,20,1,1,0,0,0,0,1,12.7,12.7,0.2%,2018,8
10,Zach Ertz (ARI),4,6,26,6.5,15,0,1,0,0,0,0,1,12.6,12.6,92.6%,2018,8
11,Hayden Hurst (CIN),2,3,29,14.5,26,1,1,0,0,0,0,1,10.9,10.9,6.9%,2018,8
12,Seth DeValve (FA),2,2,28,14,24,1,1,0,0,0,0,1,10.8,10.8,0.0%,2018,8
13,Jordan Reed (FA),7,12,38,5.4,7,0,0,0,0,0,0,1,10.8,10.8,19.0%,2018,8
14,George Kittle (SF),5,8,57,11.4,20,1,0,0,0,0,0,1,10.7,10.7,99.3%,2018,8
15,Dallas Goedert (PHI),1,1,32,32,32,1,1,0,0,0,0,1,10.2,10.2,92.9%,2018,8
16,Mo Alie-Cox (IND),1,1,26,26,26,1,1,0,0,0,0,1,9.6,9.6,1.8%,2018,8
17,Chris Herndon IV (FA),1,2,16,16,16,0,1,0,0,0,0,1,8.6,8.6,0.0%,2018,8
18,Kyle Rudolph (FA),4,7,39,9.8,25,1,0,0,0,0,0,1,7.9,7.9,0.1%,2018,8
19,Vance McDonald (FA),3,3,47,15.7,22,1,0,0,0,0,0,1,7.7,7.7,0.0%,2018,8
20,Jeff Heuerman (FA),1,5,4,4,4,0,1,0,0,0,0,1,7.4,7.4,0.0%,2018,8
21,Rob Gronkowski (FA),3,8,43,14.3,22,1,0,0,0,0,0,1,7.3,7.3,88.1%,2018,8
22,Mark Andrews (BAL),4,5,31,7.8,10,0,0,0,0,0,0,1,7.1,7.1,99.8%,2018,8
23,Matt LaCosse (FA),4,5,29,7.3,8,0,0,0,0,0,0,1,6.9,6.9,0.0%,2018,8
24,David Grinnage (FA),3,5,37,12.3,24,1,0,0,0,0,0,1,6.7,6.7,0.0%,2018,8
25,Charles Clay (FA),3,6,36,12,21,1,0,0,0,0,0,1,6.6,6.6,0.0%,2018,8
26,Mike Gesicki (MIA),4,5,14,3.5,10,0,0,0,0,0,0,1,5.4,5.4,89.3%,2018,8
27,Luke Willson (FA),3,4,21,7,9,0,0,0,0,0,0,1,5.1,5.1,0.0%,2018,8
28,Trey Burton (FA),3,4,18,6,18,0,0,0,0,0,0,1,4.8,4.8,0.0%,2018,8
29,Jordan Franks (KC),1,1,32,32,32,1,0,0,0,0,0,1,4.2,4.2,0.0%,2018,8
30,Ricky Seals-Jones (NYG),2,4,12,6,13,0,0,0,0,0,0,1,3.2,3.2,8.9%,2018,8
31,Jermaine Gresham (FA),3,3,22,7.3,13,0,0,0,0,0,1,1,3.2,3.2,0.0%,2018,8
