Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Travis Kelce (KC),12,13,168,14,28,4,2,0,0,0,1,1,38.8,38.8,99.9%,2018,13
2,Jared Cook (FA),7,8,100,14.3,29,3,1,0,0,0,0,1,23,23,0.9%,2018,13
3,Zach Ertz (ARI),9,10,83,9.2,20,1,0,0,0,0,0,1,17.3,17.3,92.6%,2018,13
4,Austin Hooper (TEN),5,5,44,8.8,17,0,1,0,0,0,0,1,15.4,15.4,11.1%,2018,13
5,Eric Ebron (FA),10,16,81,8.1,20,1,0,1,-9,0,1,1,15.2,15.2,0.2%,2018,13
6,George Kittle (SF),6,9,70,11.7,28,1,0,0,0,0,0,1,13,13,99.3%,2018,13
7,Jimmy Graham (FA),8,11,50,6.3,10,0,0,0,0,0,0,1,13,13,0.6%,2018,13
8,Levine Toilolo (FA),4,6,90,22.5,39,2,0,0,0,0,0,1,13,13,0.0%,2018,13
9,Demetrius Harris (FA),3,6,39,13,16,0,1,0,0,0,0,1,12.9,12.9,0.0%,2018,13
10,Jordan Thomas (DET),3,3,32,10.7,15,0,1,0,0,0,0,1,12.2,12.2,0.0%,2018,13
11,Ian Thomas (CAR),5,5,46,9.2,20,1,0,0,0,0,0,1,9.6,9.6,0.2%,2018,13
12,Adam Shaheen (MIA),2,2,5,2.5,3,0,1,0,0,0,0,1,8.5,8.5,0.1%,2018,13
13,C.J. Uzomah (NYJ),5,7,33,6.6,20,1,0,0,0,0,0,1,8.3,8.3,5.1%,2018,13
14,Rhett Ellison (FA),4,7,42,10.5,15,0,0,0,0,0,0,1,8.2,8.2,0.0%,2018,13
15,Mark Andrews (BAL),3,3,47,15.7,21,1,0,0,0,0,0,1,7.7,7.7,99.8%,2018,13
16,Lee Smith (FA),1,1,1,1,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,2018,13
17,Vance McDonald (FA),4,7,28,7,10,0,0,0,0,0,0,1,6.8,6.8,0.0%,2018,13
18,Kyle Rudolph (FA),3,3,38,12.7,23,1,0,0,0,0,0,1,6.8,6.8,0.1%,2018,13
19,Cameron Brate (TB),3,6,36,12,18,0,0,0,0,0,0,1,6.6,6.6,1.9%,2018,13
20,Jordan Reed (FA),4,5,21,5.3,7,0,0,0,0,0,0,1,6.1,6.1,19.0%,2018,13
21,Rob Gronkowski (FA),3,4,26,8.7,15,0,0,0,0,0,0,1,5.6,5.6,88.1%,2018,13
22,Chris Herndon IV (FA),2,6,31,15.5,20,1,0,0,0,0,0,1,5.1,5.1,0.0%,2018,13
23,Jonnu Smith (NE),2,3,29,14.5,18,0,0,0,0,0,0,1,4.9,4.9,1.7%,2018,13
24,Scott Simonson (FA),2,3,25,12.5,15,0,0,0,0,0,0,1,4.5,4.5,0.0%,2018,13
25,Dan Arnold (JAC),2,2,20,10,15,0,0,0,0,0,0,1,4,4,3.4%,2018,13
26,Tyler Higbee (LAR),2,3,19,9.5,16,0,0,0,0,0,0,1,3.9,3.9,61.6%,2018,13
27,James O'Shaughnessy (CHI),2,2,19,9.5,14,0,0,0,0,0,0,1,3.9,3.9,0.2%,2018,13
28,David Njoku (CLE),3,6,8,2.7,9,0,0,0,0,0,0,1,3.8,3.8,52.7%,2018,13
29,Jordan Leggett (FA),2,2,18,9,10,0,0,0,0,0,0,1,3.8,3.8,0.0%,2018,13
30,Vernon Davis (FA),2,2,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,1.6%,2018,13
31,Seth DeValve (FA),1,2,19,19,19,0,0,0,0,0,0,1,2.9,2.9,0.0%,2018,13
32,Jordan Akins (NYG),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,0.3%,2018,13
33,Greg Olsen (FA),1,1,13,13,13,0,0,0,0,0,0,1,2.3,2.3,7.0%,2018,13
34,Blake Jarwin (FA),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,2.1%,2018,13
35,Ryan Griffin (CHI),1,1,12,12,12,0,0,0,0,0,0,1,2.2,2.2,0.1%,2018,13
36,Antonio Gates (FA),0,1,0,0,0,0,0,0,0,0,0,1,2,2,0.2%,2018,13
37,Ricky Seals-Jones (NYG),1,3,10,10,10,0,0,0,0,0,0,1,2,2,8.9%,2018,13
38,Matt Lengel (FA),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,13
39,Charles Clay (FA),1,2,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,13
40,Nick O'Leary (FA),1,1,9,9,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,2018,13
41,Luke Willson (FA),1,2,8,8,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,2018,13
42,Gerald Everett (LAC),1,3,7,7,7,0,0,0,0,0,0,1,1.7,1.7,21.9%,2018,13
43,Jesse James (FA),1,3,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2018,13
44,Nick Boyle (BAL),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,0.2%,2018,13
45,Dalton Schultz (DAL),1,2,7,7,7,0,0,0,0,0,0,1,1.7,1.7,96.2%,2018,13
46,Robert Tonyan (GB),1,1,5,5,5,0,0,0,0,0,0,1,1.5,1.5,46.6%,2018,13
47,Erik Swoope (FA),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,2018,13
48,Nick Vannett (NO),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.1%,2018,13
49,MyCole Pruitt (FA),1,1,4,4,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,2018,13
50,Alan Cross (FA),1,1,3,3,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,2018,13
