Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Jason Sanders (MIA),5,5,100,50,0,2,1,1,1,4,4,1,22,22,9.0%,2020,5
2,Graham Gano (NYG),4,4,100,55,0,1,0,0,3,2,2,1,20,20,34.0%,2020,5
3,Wil Lutz (NO),3,3,100,53,0,0,1,1,1,3,3,1,15,15,4.0%,2020,5
4,Ryan Succop (TB),4,4,100,46,0,1,2,1,0,1,1,1,14,14,16.1%,2020,5
5,Greg Zuerlein (NYJ),3,3,100,40,0,1,1,1,0,4,4,1,14,14,17.8%,2020,5
6,Cody Parkey (FA),3,3,100,46,0,1,1,1,0,3,3,1,13,13,0.1%,2020,5
7,Younghoe Koo (ATL),3,3,100,54,0,0,1,1,1,1,1,1,13,13,42.3%,2020,5
8,Ka'imi Fairbairn (HOU),3,3,100,46,0,0,2,1,0,3,3,1,13,13,0.3%,2020,5
9,Rodrigo Blankenship (IND),3,3,100,37,0,1,2,0,0,2,2,1,11,11,7.5%,2020,5
10,Daniel Carlson (LV),2,2,100,43,0,0,1,1,0,4,5,1,11,11,89.9%,2020,5
11,Dan Bailey (FA),2,2,100,52,0,0,0,1,1,2,2,1,11,11,0.0%,2020,5
12,Joey Slye (WAS),3,3,100,39,0,1,2,0,0,2,2,1,11,11,0.6%,2020,5
13,Justin Tucker (BAL),2,3,66.7,46,0,0,1,1,0,3,3,1,10,10,99.5%,2020,5
14,Chris Boswell (PIT),1,1,100,41,0,0,0,1,0,5,5,1,9,9,10.7%,2020,5
15,Cairo Santos (CHI),2,2,100,47,0,0,1,1,0,2,2,1,9,9,0.7%,2020,5
16,Zane Gonzalez (CAR),1,1,100,47,0,0,0,1,0,3,3,1,7,7,0.5%,2020,5
17,Sam Sloman (PIT),1,1,100,28,0,1,0,0,0,3,4,1,6,6,0.0%,2020,5
18,Harrison Butker (KC),1,1,100,32,0,0,1,0,0,3,3,1,6,6,81.3%,2020,5
19,Stephen Gostkowski (FA),0,0,0,0,0,0,0,0,0,6,6,1,6,6,0.1%,2020,5
20,Robbie Gould (SF),1,1,100,37,0,0,1,0,0,2,2,1,5,5,32.9%,2020,5
21,Tyler Bass (BUF),1,1,100,43,0,0,0,1,0,1,1,1,5,5,83.0%,2020,5
22,Dustin Hopkins (LAC),1,1,100,48,0,0,0,1,0,1,1,1,5,5,3.2%,2020,5
23,Sam Ficken (FA),1,1,100,26,0,1,0,0,0,1,1,1,4,4,0.1%,2020,5
24,Michael Badgley (FA),0,1,0,0,0,0,0,0,0,3,4,1,3,3,15.6%,2020,5
25,Jason Myers (SEA),0,0,0,0,0,0,0,0,0,3,3,1,3,3,3.6%,2020,5
26,Jake Elliott (PHI),0,1,0,0,0,0,0,0,0,3,3,1,3,3,14.1%,2020,5
27,Randy Bullock (TEN),1,1,100,38,0,0,1,0,0,0,0,1,3,3,2.0%,2020,5
28,Stephen Hauschka (FA),0,2,0,0,0,0,0,0,0,2,2,1,2,2,0.0%,2020,5
33,Ty Long (FA),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2020,5
