Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),29,130,4.5,15,0,3,0,0,0,0,0,0,1,31,31,98.4%,2021,5
2,Austin Ekeler (LAC),17,66,3.9,9,0,2,5,5,53,10.6,1,1,1,30.4,30.4,100.0%,2021,5
3,Jonathan Taylor (IND),15,53,3.5,19,0,1,3,4,116,38.7,1,0,1,30.4,30.4,80.5%,2021,5
4,Myles Gaskin (MIA),5,25,5,13,0,0,10,10,74,7.4,2,0,1,26.9,26.9,0.3%,2021,5
5,Alvin Kamara (NO),16,71,4.4,23,1,1,5,8,51,10.2,1,0,1,26.7,26.7,99.3%,2021,5
6,Ezekiel Elliott (DAL),21,110,5.2,15,0,1,2,3,2,1,1,0,1,24.2,24.2,97.4%,2021,5
7,Nick Chubb (CLE),21,161,7.7,52,6,1,1,1,9,9,0,0,1,23.5,23.5,99.9%,2021,5
8,Kareem Hunt (CLE),12,61,5.1,12,0,2,5,6,28,5.6,0,0,1,23.4,23.4,71.2%,2021,5
9,Alexander Mattison (MIN),25,113,4.5,48,3,0,7,7,40,5.7,1,1,1,22.8,22.8,25.1%,2021,5
10,James Robinson (NYJ),18,149,8.3,58,4,1,1,1,-2,-2,0,0,1,21.2,21.2,35.9%,2021,5
11,Najee Harris (PIT),23,122,5.3,20,1,1,2,5,20,10,0,0,1,21.2,21.2,97.8%,2021,5
12,Antonio Gibson (WAS),20,60,3,16,0,2,2,2,12,6,0,0,1,20.2,20.2,77.4%,2021,5
13,D'Andre Swift (DET),11,51,4.6,12,0,1,6,6,53,8.8,0,0,1,19.4,19.4,97.7%,2021,5
14,Devontae Booker (FA),16,42,2.6,14,0,1,3,4,16,5.3,1,0,1,19.3,19.3,0.0%,2021,5
15,Leonard Fournette (TB),12,67,5.6,17,0,1,4,5,43,10.8,0,0,1,19,19,97.5%,2021,5
16,Darrell Henderson Jr. (FA),17,82,4.8,29,1,1,1,1,17,17,0,0,1,16.4,16.4,22.3%,2021,5
17,Samaje Perine (CIN),11,59,5.4,11,0,0,4,5,24,6,1,0,1,16.3,16.3,46.7%,2021,5
18,AJ Dillon (GB),8,30,3.8,17,0,0,4,4,49,12.3,1,0,1,15.9,15.9,84.3%,2021,5
19,Chuba Hubbard (CAR),24,101,4.2,26,1,0,5,6,33,6.6,0,0,1,15.9,15.9,33.1%,2021,5
20,Damien Williams (FA),16,64,4,14,0,1,2,3,20,10,0,0,1,15.4,15.4,1.0%,2021,5
21,Cordarrelle Patterson (ATL),14,54,3.9,12,0,0,7,9,60,8.6,0,0,1,14.9,14.9,83.0%,2021,5
22,Josh Jacobs (LV),15,48,3.2,11,0,1,4,5,19,4.8,0,0,1,14.7,14.7,99.4%,2021,5
23,Michael Carter (NYJ),10,38,3.8,9,0,1,3,3,20,6.7,0,0,1,13.3,13.3,70.3%,2021,5
24,Aaron Jones (GB),14,103,7.4,57,4,0,4,5,6,1.5,0,0,1,12.9,12.9,99.2%,2021,5
25,Tony Pollard (DAL),14,75,5.4,17,0,0,4,4,28,7,0,0,1,12.3,12.3,94.9%,2021,5
26,Mike Davis (FA),13,53,4.1,17,0,1,2,5,8,4,0,1,1,11.1,11.1,1.0%,2021,5
27,Sony Michel (FA),11,37,3.4,15,0,1,1,1,8,8,0,0,1,11,11,2.1%,2021,5
28,Zack Moss (IND),11,37,3.4,8,0,0,3,4,55,18.3,0,0,1,10.7,10.7,46.2%,2021,5
29,Giovani Bernard (TB),4,21,5.3,17,0,0,2,2,14,7,1,0,1,10.5,10.5,0.2%,2021,5
30,Ty Johnson (NYJ),4,12,3,6,0,1,2,3,22,11,0,0,1,10.4,10.4,2.7%,2021,5
31,James Conner (ARI),10,29,2.9,8,0,1,1,1,8,8,0,0,1,10.2,10.2,97.1%,2021,5
32,Javonte Williams (DEN),8,61,7.6,49,3,0,3,3,25,8.3,0,0,1,10.1,10.1,24.3%,2021,5
33,Joe Mixon (CIN),10,33,3.3,10,0,1,1,1,2,2,0,0,1,10,10,99.9%,2021,5
34,Damien Harris (NE),14,58,4.1,15,0,1,0,0,0,0,0,1,1,9.8,9.8,50.3%,2021,5
35,Alex Collins (FA),15,47,3.1,13,0,0,2,3,25,12.5,0,0,1,8.2,8.2,19.0%,2021,5
36,Miles Sanders (PHI),11,45,4.1,18,0,0,5,5,6,1.2,0,0,1,7.6,7.6,96.7%,2021,5
37,David Johnson (NO),2,5,2.5,3,0,0,5,6,46,9.2,0,0,1,7.6,7.6,0.1%,2021,5
38,Jamaal Williams (DET),13,57,4.4,13,0,0,2,2,8,4,0,0,1,7.5,7.5,88.5%,2021,5
39,Khalil Herbert (CHI),18,75,4.2,11,0,0,0,0,0,0,0,0,1,7.5,7.5,31.3%,2021,5
40,Elijah Mitchell (SF),9,43,4.8,14,0,0,2,2,19,9.5,0,0,1,7.2,7.2,29.5%,2021,5
41,Darrel Williams (ARI),5,27,5.4,9,0,0,3,5,18,6,0,0,1,6,6,1.5%,2021,5
42,Marlon Mack (DEN),5,47,9.4,22,1,0,1,2,7,7,0,0,1,5.9,5.9,5.7%,2021,5
43,Melvin Gordon III (KC),9,34,3.8,8,0,0,2,2,9,4.5,0,0,1,5.3,5.3,27.2%,2021,5
44,Brandon Bolden (LV),2,25,12.5,24,1,0,4,4,6,1.5,0,0,1,5.1,5.1,0.2%,2021,5
45,Kyle Juszczyk (SF),1,0,0,0,0,0,3,4,35,11.7,0,0,1,5,5,0.4%,2021,5
46,Devonta Freeman (FA),1,1,1,1,0,0,3,4,34,11.3,0,0,1,5,5,0.0%,2021,5
47,DeeJay Dallas (SEA),4,7,1.8,4,0,0,2,2,32,16,0,0,1,4.9,4.9,4.0%,2021,5
48,Jeremy McNichols (PIT),1,9,9,9,0,0,2,2,26,13,0,0,1,4.5,4.5,0.0%,2021,5
49,Ronald Jones II (KC),5,21,4.2,5,0,0,1,1,15,15,0,0,1,4.1,4.1,2.5%,2021,5
50,Mark Ingram II (NO),16,41,2.6,8,0,0,0,0,0,0,0,0,1,4.1,4.1,4.2%,2021,5
51,Latavius Murray (DEN),6,17,2.8,6,0,0,2,3,13,6.5,0,0,1,4,4,76.1%,2021,5
52,Salvon Ahmed (MIA),2,5,2.5,4,0,0,2,3,16,8,0,0,1,3.1,3.1,0.1%,2021,5
53,Ty'Son Williams (ARI),4,6,1.5,5,0,0,2,2,15,7.5,0,0,1,3.1,3.1,0.0%,2021,5
54,Chase Edmonds (DEN),6,15,2.5,5,0,0,3,4,19,6.3,0,1,1,2.9,2.9,24.1%,2021,5
55,Kenneth Gainwell (PHI),2,16,8,12,0,0,1,3,8,8,0,0,1,2.9,2.9,11.2%,2021,5
56,Clyde Edwards-Helaire (KC),7,13,1.9,6,0,0,1,2,11,11,0,0,1,2.9,2.9,38.1%,2021,5
57,Devin Singletary (BUF),6,25,4.2,9,0,0,1,2,-2,-2,0,0,1,2.8,2.8,91.5%,2021,5
58,Jerick McKinnon (KC),1,2,2,2,0,0,2,2,13,6.5,0,0,1,2.5,2.5,86.0%,2021,5
59,Chris Evans (CIN),0,0,0,0,0,0,2,2,15,7.5,0,0,1,2.5,2.5,0.5%,2021,5
60,Dare Ogunbowale (HOU),0,0,0,0,0,0,1,1,19,19,0,0,1,2.4,2.4,2.7%,2021,5
61,Rhamondre Stevenson (NE),11,23,2.1,9,0,0,0,0,0,0,0,0,1,2.3,2.3,97.5%,2021,5
62,Travis Homer (SEA),1,5,5,5,0,0,1,1,13,13,0,0,1,2.3,2.3,15.5%,2021,5
63,Benny Snell Jr. (PIT),5,20,4,9,0,0,0,1,0,0,0,0,1,2,2,1.3%,2021,5
64,C.J. Ham (MIN),1,1,1,1,0,0,1,1,14,14,0,0,1,2,2,0.1%,2021,5
65,Phillip Lindsay (FA),5,19,3.8,10,0,0,0,0,0,0,0,0,1,1.9,1.9,0.3%,2021,5
66,Nyheim Hines (BUF),4,18,4.5,11,0,0,0,1,0,0,0,0,1,1.8,1.8,28.2%,2021,5
