Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Christian McCaffrey (SF),21,98,4.7,18,0,0,9,9,89,9.9,0,0,1,23.2,23.2,100.0%,2021,1
2,Joe Mixon (CIN),29,127,4.4,19,0,1,4,4,23,5.8,0,0,1,23,23,99.9%,2021,1
3,Nick Chubb (CLE),15,83,5.5,18,0,2,2,2,18,9,0,1,1,21.1,21.1,99.9%,2021,1
4,Jamaal Williams (DET),9,54,6,20,1,1,8,9,56,7,0,0,1,21,21,88.5%,2021,1
5,D'Andre Swift (DET),11,39,3.5,16,0,0,8,11,65,8.1,1,0,1,20.4,20.4,97.7%,2021,1
6,Melvin Gordon III (KC),11,101,9.2,70,4,1,3,3,17,5.7,0,0,1,19.3,19.3,27.2%,2021,1
7,David Montgomery (CHI),16,108,6.8,41,3,1,1,1,10,10,0,0,1,18.3,18.3,95.9%,2021,1
8,Dalvin Cook (MIN),20,61,3.1,17,0,1,6,7,43,7.2,0,1,1,17.4,17.4,99.9%,2021,1
9,Ty'Son Williams (ARI),9,65,7.2,35,2,1,3,4,29,9.7,0,0,1,16.9,16.9,0.0%,2021,1
10,Alvin Kamara (NO),20,83,4.2,14,0,0,3,4,8,2.7,1,0,1,16.6,16.6,99.3%,2021,1
11,Josh Jacobs (LV),10,34,3.4,15,0,2,1,2,6,6,0,0,1,16.5,16.5,99.4%,2021,1
12,Elijah Mitchell (SF),19,104,5.5,38,2,1,0,0,0,0,0,0,1,16.4,16.4,29.5%,2021,1
13,Kareem Hunt (CLE),6,33,5.5,15,0,1,3,3,28,9.3,0,0,1,15.6,15.6,71.2%,2021,1
14,Miles Sanders (PHI),15,74,4.9,23,1,0,4,5,39,9.8,0,0,1,15.3,15.3,96.7%,2021,1
15,Darrell Henderson Jr. (FA),16,70,4.4,15,0,1,1,1,17,17,0,0,1,15.2,15.2,22.3%,2021,1
16,Jonathan Taylor (IND),17,56,3.3,12,0,0,6,7,60,10,0,0,1,14.6,14.6,80.5%,2021,1
17,Mark Ingram II (NO),26,85,3.3,11,0,1,0,1,0,0,0,0,1,14.5,14.5,4.2%,2021,1
18,Chase Edmonds (DEN),12,63,5.3,16,0,0,4,4,43,10.8,0,0,1,12.6,12.6,24.1%,2021,1
19,Austin Ekeler (LAC),15,57,3.8,14,0,1,0,0,0,0,0,0,1,11.7,11.7,100.0%,2021,1
20,Kenneth Gainwell (PHI),9,37,4.1,8,0,1,2,3,6,3,0,0,1,11.3,11.3,11.2%,2021,1
21,Chris Carson (FA),16,91,5.7,33,2,0,3,3,26,8.7,0,1,1,11.2,11.2,0.3%,2021,1
22,Nyheim Hines (BUF),9,34,3.8,8,0,0,6,8,48,8,0,0,1,11.2,11.2,28.2%,2021,1
23,Damien Harris (NE),23,100,4.3,35,2,0,2,3,17,8.5,0,1,1,10.7,10.7,50.3%,2021,1
24,David Johnson (NO),3,10,3.3,5,0,0,3,4,18,6,1,0,1,10.3,10.3,0.1%,2021,1
25,Antonio Gibson (WAS),20,90,4.5,27,1,0,3,5,18,6,0,1,1,10.3,10.3,77.4%,2021,1
26,Myles Gaskin (MIA),9,49,5.4,15,0,0,5,5,27,5.4,0,0,1,10.1,10.1,0.3%,2021,1
27,Kenyan Drake (BAL),6,11,1.8,6,0,0,5,5,59,11.8,0,0,1,9.5,9.5,22.0%,2021,1
28,Devin Singletary (BUF),11,72,6.5,25,1,0,3,5,8,2.7,0,0,1,9.5,9.5,91.5%,2021,1
29,Derrick Henry (TEN),17,58,3.4,19,0,0,3,4,19,6.3,0,0,1,9.2,9.2,98.4%,2021,1
30,James White (FA),4,12,3,10,0,0,6,7,49,8.2,0,0,1,9.1,9.1,0.1%,2021,1
31,Latavius Murray (DEN),10,28,2.8,8,0,1,0,0,0,0,0,0,1,8.8,8.8,76.1%,2021,1
32,Mike Davis (FA),15,49,3.3,12,0,0,3,6,23,7.7,0,0,1,8.7,8.7,1.0%,2021,1
33,Clyde Edwards-Helaire (KC),14,43,3.1,9,0,0,3,3,29,9.7,0,0,1,8.7,8.7,38.1%,2021,1
34,Phillip Lindsay (FA),8,25,3.1,8,0,1,0,1,0,0,0,0,1,8.5,8.5,0.3%,2021,1
35,Leonard Fournette (TB),9,32,3.6,7,0,0,5,7,27,5.4,0,0,1,8.4,8.4,97.5%,2021,1
36,JaMycal Hasty (JAC),1,3,3,3,0,1,1,1,15,15,0,0,1,8.3,8.3,4.2%,2021,1
37,Cordarrelle Patterson (ATL),7,54,7.7,14,0,0,2,2,13,6.5,0,0,1,7.7,7.7,83.0%,2021,1
38,James Robinson (NYJ),5,25,5,7,0,0,3,6,29,9.7,0,0,1,6.9,6.9,35.9%,2021,1
39,Carlos Hyde (FA),9,44,4.9,13,0,0,2,2,14,7,0,0,1,6.8,6.8,0.0%,2021,1
40,Tony Pollard (DAL),3,14,4.7,11,0,0,4,4,29,7.3,0,0,1,6.3,6.3,94.9%,2021,1
41,Damien Williams (FA),6,12,2,6,0,0,4,5,28,7,0,0,1,6,6,1.0%,2021,1
42,Tony Jones Jr. (SEA),11,50,4.5,9,0,0,1,1,3,3,0,0,1,5.8,5.8,6.4%,2021,1
43,Najee Harris (PIT),16,45,2.8,18,0,0,1,3,4,4,0,0,1,5.4,5.4,97.8%,2021,1
44,James Conner (ARI),16,53,3.3,8,0,0,0,0,0,0,0,0,1,5.3,5.3,97.1%,2021,1
45,Ezekiel Elliott (DAL),11,33,3,13,0,0,2,2,6,3,0,0,1,4.9,4.9,97.4%,2021,1
46,Jeremy McNichols (PIT),2,9,4.5,8,0,0,3,4,24,8,0,0,1,4.8,4.8,0.0%,2021,1
47,Javonte Williams (DEN),14,45,3.2,12,0,0,1,1,-4,-4,0,0,1,4.6,4.6,24.3%,2021,1
48,Keith Smith (ATL),2,13,6.5,8,0,0,3,3,18,6,0,0,1,4.6,4.6,0.0%,2021,1
49,Alec Ingold (MIA),0,0,0,0,0,0,4,4,22,5.5,0,0,1,4.2,4.2,0.1%,2021,1
50,Salvon Ahmed (MIA),3,4,1.3,8,0,0,2,3,24,12,0,0,1,3.8,3.8,0.1%,2021,1
51,Samaje Perine (CIN),5,22,4.4,13,0,0,1,1,7,7,0,0,1,3.4,3.4,46.7%,2021,1
52,Aaron Jones (GB),5,9,1.8,3,0,0,2,2,13,6.5,0,0,1,3.2,3.2,99.2%,2021,1
53,Saquon Barkley (NYG),10,26,2.6,5,0,0,1,3,1,1,0,0,1,3.2,3.2,99.7%,2021,1
54,AJ Dillon (GB),4,19,4.8,6,0,0,1,2,7,7,0,0,1,3.1,3.1,84.3%,2021,1
55,Ty Johnson (NYJ),4,15,3.8,12,0,0,1,3,11,11,0,0,1,3.1,3.1,2.7%,2021,1
56,Ameer Abdullah (LV),1,4,4,4,0,0,2,2,15,7.5,0,0,1,2.9,2.9,2.7%,2021,1
57,Larry Rountree III (LAC),8,27,3.4,13,0,0,0,0,0,0,0,0,1,2.7,2.7,0.0%,2021,1
58,Michael Carter (NYJ),4,6,1.5,2,0,0,1,2,14,14,0,0,1,2.5,2.5,70.3%,2021,1
59,Patrick Ricard (BAL),0,0,0,0,0,0,2,3,15,7.5,0,0,1,2.5,2.5,0.1%,2021,1
60,Tevin Coleman (SF),9,24,2.7,9,0,0,0,0,0,0,0,0,1,2.4,2.4,0.2%,2021,1
61,Giovani Bernard (TB),0,0,0,0,0,0,2,3,12,6,0,0,1,2.2,2.2,0.2%,2021,1
62,Raheem Mostert (MIA),2,20,10,11,0,0,0,0,0,0,0,0,1,2,2,81.6%,2021,1
63,C.J. Ham (MIN),0,0,0,0,0,0,2,2,9,4.5,0,0,1,1.9,1.9,0.1%,2021,1
64,Devontae Booker (FA),4,7,1.8,6,0,0,1,1,6,6,0,0,1,1.8,1.8,0.0%,2021,1
65,Malcolm Brown (LAR),5,16,3.2,5,0,0,0,0,0,0,0,0,1,1.6,1.6,0.1%,2021,1
66,DeeJay Dallas (SEA),1,5,5,5,0,0,1,1,5,5,0,0,1,1.5,1.5,4.0%,2021,1
67,Kylin Hill (FA),5,14,2.8,8,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,1
68,Chuba Hubbard (CAR),0,0,0,0,0,0,2,2,4,2,0,0,1,1.4,1.4,33.1%,2021,1
69,Justin Jackson (DET),1,5,5,5,0,0,1,1,2,2,0,0,1,1.2,1.2,1.1%,2021,1
70,Kyle Juszczyk (SF),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,0.4%,2021,1
71,Rex Burkhead (HOU),0,0,0,0,0,0,1,2,6,6,0,0,1,1.1,1.1,9.1%,2021,1
72,Alexander Mattison (MIN),1,2,2,2,0,0,1,1,4,4,0,0,1,1.1,1.1,25.1%,2021,1
73,Gary Brightwell (NYG),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.6%,2021,1
74,Ty Montgomery (NE),0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,0.5%,2021,1
75,Jaret Patterson (WAS),2,9,4.5,5,0,0,0,1,0,0,0,0,1,0.9,0.9,0.0%,2021,1
76,J.D. McKissic (WAS),1,8,8,8,0,0,0,1,0,0,0,0,1,0.8,0.8,8.2%,2021,1
77,Rashaad Penny (SEA),2,8,4,4,0,0,0,0,0,0,0,0,1,0.8,0.8,15.8%,2021,1
78,Brandon Bolden (LV),1,5,5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.2%,2021,1
79,Trenton Cannon (TEN),2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,1
80,Darrel Williams (ARI),1,4,4,4,0,0,0,0,0,0,0,0,1,0.4,0.4,1.5%,2021,1
81,Matt Breida (NYG),4,4,1,7,0,0,0,0,0,0,0,0,1,0.4,0.4,3.3%,2021,1
82,Gabe Nabers (FA),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,1
83,Sony Michel (FA),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,2.1%,2021,1
84,Michael Burton (KC),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,1
85,Mekhi Sargent (JAC),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,1
86,Jonathan Ward (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
87,Demetric Felton Jr. (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
88,Travis Homer (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.5%,2021,1
89,Benny Snell Jr. (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3%,2021,1
90,Sewo Olonilua (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
91,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
92,Avery Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,1
93,Spencer Brown (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
94,Jake Funk (IND),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,1
95,Khalil Herbert (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.3%,2021,1
96,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,1
97,Elijhaa Penny (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2021,1
98,Wayne Gallman Jr. (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
99,Andy Janovich (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2021,1
100,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,1
101,Boston Scott (PHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2%,2021,1
102,Jason Cabinda (DET),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2021,1
103,Godwin Igwebuike (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
104,Corey Clement (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2021,1
105,Tarik Cohen (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,1
106,Dare Ogunbowale (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7%,2021,1
107,Rhamondre Stevenson (NE),1,2,2,2,0,0,1,1,9,9,0,1,1,-0.4,-0.4,97.5%,2021,1
108,Ronald Jones II (KC),4,14,3.5,5,0,0,0,0,0,0,0,1,1,-0.6,-0.6,2.5%,2021,1
