Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Javonte Williams (DEN),23,102,4.4,14,0,0,6,9,76,12.7,1,0,1,26.8,26.8,24.3%,2021,13
2,Jonathan Taylor (IND),32,143,4.5,16,0,2,0,0,0,0,0,1,1,24.3,24.3,80.5%,2021,13
3,David Montgomery (CHI),21,90,4.3,24,1,1,8,9,51,6.4,0,0,1,24.1,24.1,95.9%,2021,13
4,Sony Michel (FA),24,121,5,25,1,1,3,4,8,2.7,0,0,1,20.4,20.4,2.1%,2021,13
5,Alexander Mattison (MIN),22,90,4.1,11,0,1,3,3,34,11.3,0,0,1,19.9,19.9,25.1%,2021,13
6,Antonio Gibson (WAS),23,88,3.8,22,1,0,5,6,23,4.6,1,0,1,19.6,19.6,77.4%,2021,13
7,Josh Jacobs (LV),13,52,4,15,0,1,9,9,38,4.2,0,0,1,19.5,19.5,99.4%,2021,13
8,Leonard Fournette (TB),13,44,3.4,9,0,0,7,8,48,6.9,1,0,1,18.7,18.7,97.5%,2021,13
9,Devonta Freeman (FA),14,52,3.7,18,0,1,5,8,45,9,0,0,1,18.2,18.2,0.0%,2021,13
10,James Conner (ARI),20,75,3.8,21,1,0,2,2,36,18,1,0,1,18.1,18.1,97.1%,2021,13
11,Kenneth Gainwell (PHI),12,54,4.5,18,0,1,5,5,33,6.6,0,0,1,17.2,17.2,11.2%,2021,13
12,Damien Harris (NE),10,111,11.1,64,5,1,0,0,0,0,0,0,1,17.1,17.1,50.3%,2021,13
13,Travis Homer (SEA),3,80,26.7,73,4,1,4,5,10,2.5,0,0,1,17,17,15.5%,2021,13
14,Elijah Mitchell (SF),22,66,3,9,0,1,3,3,18,6,0,0,1,15.9,15.9,29.5%,2021,13
15,Miles Sanders (PHI),24,120,5,34,2,0,3,3,22,7.3,0,0,1,15.7,15.7,96.7%,2021,13
16,Mike Davis (FA),4,32,8,17,0,1,4,4,37,9.3,0,0,1,14.9,14.9,1.0%,2021,13
17,Austin Ekeler (LAC),14,59,4.2,15,0,1,5,5,45,9,0,2,1,14.9,14.9,100.0%,2021,13
18,Tony Pollard (DAL),7,71,10.1,58,4,1,2,4,3,1.5,0,0,1,14.4,14.4,94.9%,2021,13
19,Najee Harris (PIT),21,71,3.4,13,0,0,5,5,36,7.2,0,0,1,13.2,13.2,97.8%,2021,13
20,Cordarrelle Patterson (ATL),13,78,6,39,2,0,3,5,18,6,0,0,1,11.1,11.1,83.0%,2021,13
21,Saquon Barkley (NYG),11,55,5,23,1,0,6,9,19,3.2,0,0,1,10.4,10.4,99.7%,2021,13
22,Clyde Edwards-Helaire (KC),14,54,3.9,10,0,0,3,3,28,9.3,0,0,1,9.7,9.7,38.1%,2021,13
23,Darrel Williams (ARI),5,20,4,12,0,0,3,3,60,20,0,0,1,9.5,9.5,1.5%,2021,13
24,Joe Mixon (CIN),19,54,2.8,10,0,1,0,1,0,0,0,1,1,9.4,9.4,99.9%,2021,13
25,Tevin Coleman (SF),11,58,5.3,17,0,0,3,4,19,6.3,0,0,1,9.2,9.2,0.2%,2021,13
26,Jamaal Williams (DET),17,71,4.2,11,0,0,1,1,9,9,0,0,1,8.5,8.5,88.5%,2021,13
27,Deon Jackson (IND),6,19,3.2,10,0,1,0,0,0,0,0,0,1,7.9,7.9,17.3%,2021,13
28,Rhamondre Stevenson (NE),24,78,3.3,11,0,0,0,0,0,0,0,0,1,7.8,7.8,97.5%,2021,13
29,Adrian Peterson (FA),11,16,1.5,7,0,1,0,0,0,0,0,0,1,7.6,7.6,2.1%,2021,13
30,Devontae Booker (FA),6,36,6,17,0,0,4,4,18,4.5,0,0,1,7.4,7.4,0.0%,2021,13
31,Nyheim Hines (BUF),3,24,8,10,0,0,3,4,32,10.7,0,0,1,7.1,7.1,28.2%,2021,13
32,Carlos Hyde (FA),9,24,2.7,10,0,1,1,1,-1,-1,0,1,1,6.8,6.8,0.0%,2021,13
33,Rashaad Penny (SEA),10,35,3.5,11,0,0,1,1,27,27,0,0,1,6.7,6.7,15.8%,2021,13
34,Brandon Bolden (LV),4,28,7,16,0,0,1,1,7,7,0,0,1,6,6,0.2%,2021,13
35,Mike Boone (DEN),4,35,8.8,16,0,0,1,1,19,19,0,0,1,5.9,5.9,4.0%,2021,13
36,Myles Gaskin (MIA),15,44,2.9,6,0,0,2,2,5,2.5,0,0,1,5.9,5.9,0.3%,2021,13
37,Ezekiel Elliott (DAL),13,45,3.5,10,0,0,2,3,2,1,0,0,1,5.7,5.7,97.4%,2021,13
38,Samaje Perine (CIN),5,36,7.2,17,0,0,2,2,5,2.5,0,0,1,5.1,5.1,46.7%,2021,13
39,Ty Montgomery (NE),4,21,5.3,9,0,0,4,7,9,2.3,0,0,1,5,5,0.5%,2021,13
40,Rex Burkhead (HOU),8,30,3.8,7,0,0,1,2,15,15,0,0,1,5,5,9.1%,2021,13
41,Latavius Murray (DEN),2,1,0.5,3,0,0,2,2,34,17,0,0,1,4.5,4.5,76.1%,2021,13
42,Zack Moss (IND),8,21,2.6,4,0,0,2,3,12,6,0,0,1,4.3,4.3,46.2%,2021,13
43,Devin Singletary (BUF),10,36,3.6,17,0,0,0,0,0,0,0,0,1,3.6,3.6,91.5%,2021,13
44,Wendell Smallwood (FA),1,13,13,13,0,0,2,2,12,6,0,0,1,3.5,3.5,0.0%,2021,13
45,Khalil Herbert (CHI),4,16,4,7,0,0,1,1,11,11,0,0,1,3.2,3.2,31.3%,2021,13
46,Justin Jackson (DET),6,15,2.5,7,0,0,2,2,6,3,0,0,1,3.1,3.1,1.1%,2021,13
47,Kyle Juszczyk (SF),0,0,0,0,0,0,2,3,21,10.5,0,0,1,3.1,3.1,0.4%,2021,13
48,Mark Ingram II (NO),10,28,2.8,9,0,0,1,2,-2,-2,0,0,1,3.1,3.1,4.2%,2021,13
49,Royce Freeman (HOU),3,10,3.3,5,0,0,1,1,11,11,0,0,1,2.6,2.6,1.5%,2021,13
50,Godwin Igwebuike (SEA),2,8,4,6,0,0,1,2,13,13,0,0,1,2.6,2.6,0.0%,2021,13
51,Ty Johnson (NYJ),1,1,1,1,0,0,2,4,14,7,0,0,1,2.5,2.5,2.7%,2021,13
52,C.J. Ham (MIN),0,0,0,0,0,0,1,1,19,19,0,0,1,2.4,2.4,0.1%,2021,13
