Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Austin Ekeler (LAC),16,64,4,14,0,1,5,12,35,7,1,0,1,26.4,26.4,100.0%,2021,18
2,Rashaad Penny (SEA),23,190,8.3,62,6,1,0,0,0,0,0,0,1,25,25,15.8%,2021,18
3,James Conner (ARI),15,52,3.5,19,0,1,6,6,41,6.8,1,0,1,24.3,24.3,97.1%,2021,18
4,Devin Singletary (BUF),19,88,4.6,40,3,1,2,2,24,12,1,0,1,24.2,24.2,91.5%,2021,18
5,Antonio Gibson (WAS),21,146,7,27,1,1,1,3,5,5,0,0,1,21.6,21.6,77.4%,2021,18
6,Josh Jacobs (LV),26,132,5.1,28,1,1,2,2,12,6,0,0,1,21.4,21.4,99.4%,2021,18
7,Latavius Murray (DEN),16,150,9.4,46,5,1,0,0,0,0,0,0,1,21,21,76.1%,2021,18
8,D'Ernest Johnson (CLE),25,123,4.9,13,0,1,1,1,10,10,0,0,1,19.8,19.8,0.7%,2021,18
9,Brandon Bolden (LV),7,46,6.6,19,0,1,2,2,20,10,1,0,1,19.6,19.6,0.2%,2021,18
10,Duke Johnson Jr. (BUF),25,117,4.7,27,1,1,1,1,5,5,0,0,1,18.7,18.7,0.0%,2021,18
11,Alvin Kamara (NO),30,146,4.9,27,1,0,2,2,16,8,0,0,1,17.2,17.2,99.3%,2021,18
12,Kenneth Gainwell (PHI),12,78,6.5,18,0,1,4,7,9,2.3,0,0,1,16.7,16.7,11.2%,2021,18
13,Melvin Gordon III (KC),12,110,9.2,47,4,1,1,2,6,6,0,1,1,16.1,16.1,27.2%,2021,18
14,Corey Clement (ARI),7,58,8.3,38,2,0,4,4,22,5.5,1,0,1,16,16,0.2%,2021,18
15,Damien Harris (NE),11,37,3.4,7,0,1,4,4,36,9,0,0,1,15.3,15.3,50.3%,2021,18
16,Chris Evans (CIN),7,35,5,12,0,0,4,5,24,6,1,0,1,13.9,13.9,0.5%,2021,18
17,Ameer Abdullah (LV),7,26,3.7,10,0,0,9,11,56,6.2,0,0,1,12.7,12.7,2.7%,2021,18
18,D'Andre Swift (DET),7,30,4.3,14,0,1,4,5,16,4,0,0,1,12.6,12.6,97.7%,2021,18
19,Patrick Taylor Jr. (GB),11,53,4.8,12,0,1,2,2,3,1.5,0,0,1,12.6,12.6,0.0%,2021,18
20,Chuba Hubbard (CAR),9,48,5.3,19,0,0,2,2,8,4,1,0,1,12.6,12.6,33.1%,2021,18
21,Jerick McKinnon (KC),5,24,4.8,7,0,0,3,3,26,8.7,1,0,1,12.5,12.5,86.0%,2021,18
