Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,James Conner (ARI),21,96,4.6,35,2,2,5,5,77,15.4,1,0,1,37.8,37.8,97.1%,2021,9
2,Jonathan Taylor (IND),19,172,9.1,78,5,2,2,2,28,14,0,0,1,33,33,80.5%,2021,9
3,Nick Chubb (CLE),14,137,9.8,70,5,2,2,2,26,13,0,0,1,29.3,29.3,99.9%,2021,9
4,Joe Mixon (CIN),13,64,4.9,21,1,2,5,5,46,9.2,0,0,1,25.5,25.5,99.9%,2021,9
5,Nyheim Hines (BUF),6,74,12.3,34,3,1,4,6,34,8.5,0,0,1,18.8,18.8,28.2%,2021,9
6,Alvin Kamara (NO),13,50,3.8,14,0,1,4,7,54,13.5,0,0,1,18.4,18.4,99.3%,2021,9
7,Cordarrelle Patterson (ATL),9,10,1.1,4,0,0,6,6,126,21,0,0,1,16.6,16.6,83.0%,2021,9
8,Melvin Gordon III (KC),21,80,3.8,14,0,1,2,2,15,7.5,0,0,1,16.5,16.5,27.2%,2021,9
9,Najee Harris (PIT),22,62,2.8,13,0,1,3,3,16,5.3,0,0,1,15.3,15.3,97.8%,2021,9
10,Devonta Freeman (FA),13,79,6.1,19,0,0,2,3,4,2,1,0,1,15.3,15.3,0.0%,2021,9
11,Devontae Booker (FA),21,99,4.7,20,1,0,3,3,23,7.7,0,0,1,13.7,13.7,0.0%,2021,9
12,Dalvin Cook (MIN),17,110,6.5,66,5,0,3,3,12,4,0,0,1,13.7,13.7,99.9%,2021,9
13,Jordan Howard (FA),17,71,4.2,18,0,1,0,0,0,0,0,0,1,13.1,13.1,0.0%,2021,9
14,Kenyan Drake (BAL),4,30,7.5,21,1,0,6,8,70,11.7,0,0,1,13,13,22.0%,2021,9
15,Myles Gaskin (MIA),20,34,1.7,6,0,1,6,6,23,3.8,0,1,1,12.7,12.7,0.3%,2021,9
16,Christian McCaffrey (SF),14,52,3.7,10,0,0,4,5,54,13.5,0,0,1,12.6,12.6,100.0%,2021,9
17,Rhamondre Stevenson (NE),10,62,6.2,13,0,0,2,2,44,22,0,0,1,11.6,11.6,97.5%,2021,9
18,Josh Jacobs (LV),13,76,5.8,14,0,0,4,4,19,4.8,0,0,1,11.5,11.5,99.4%,2021,9
19,Ezekiel Elliott (DAL),10,51,5.1,11,0,0,3,3,25,8.3,0,0,1,11.1,11.1,97.4%,2021,9
20,Javonte Williams (DEN),17,111,6.5,30,3,0,0,0,0,0,0,0,1,11.1,11.1,24.3%,2021,9
21,Ty Johnson (NYJ),4,21,5.3,9,0,0,2,3,40,20,1,1,1,11.1,11.1,2.7%,2021,9
22,Patrick Ricard (BAL),0,0,0,0,0,0,3,5,35,11.7,1,0,1,11,11,0.1%,2021,9
23,AJ Dillon (GB),8,46,5.8,15,0,0,4,4,44,11,0,0,1,11,11,84.3%,2021,9
24,Le'Veon Bell (FA),11,48,4.4,12,0,1,0,0,0,0,0,0,1,10.8,10.8,0.1%,2021,9
25,Elijah Mitchell (SF),8,36,4.5,14,0,0,5,5,43,8.6,0,0,1,10.4,10.4,29.5%,2021,9
26,Eno Benjamin (NO),9,39,4.3,21,1,1,0,0,0,0,0,0,1,9.9,9.9,10.5%,2021,9
27,Damien Harris (NE),15,30,2,8,0,1,1,1,3,3,0,0,1,9.8,9.8,50.3%,2021,9
28,Austin Ekeler (LAC),17,59,3.5,16,0,0,3,3,23,7.7,0,0,1,9.7,9.7,100.0%,2021,9
29,Sony Michel (FA),7,20,2.9,8,0,0,2,3,6,3,1,0,1,9.6,9.6,2.1%,2021,9
30,Devin Singletary (BUF),6,16,2.7,5,0,0,7,8,43,6.1,0,0,1,9.4,9.4,91.5%,2021,9
31,Darrel Williams (ARI),19,70,3.7,11,0,0,3,4,7,2.3,0,0,1,9.2,9.2,1.5%,2021,9
32,Adrian Peterson (FA),10,21,2.1,6,0,1,1,1,5,5,0,0,1,9.1,9.1,2.1%,2021,9
33,Brandon Bolden (LV),8,54,6.8,16,0,0,2,2,27,13.5,0,0,1,9.1,9.1,0.2%,2021,9
34,Michael Carter (NYJ),13,49,3.8,16,0,0,1,2,37,37,0,0,1,9.1,9.1,70.3%,2021,9
35,David Montgomery (CHI),13,63,4.8,21,1,0,2,2,17,8.5,0,0,1,9,9,95.9%,2021,9
36,Mark Ingram II (NO),9,43,4.8,11,0,0,5,5,21,4.2,0,0,1,8.9,8.9,4.2%,2021,9
37,Darrell Henderson Jr. (FA),11,55,5,14,0,0,3,4,3,1,0,0,1,7.3,7.3,22.3%,2021,9
38,Kene Nwangwu (MIN),1,9,9,9,0,0,0,0,0,0,0,0,1,6.9,6.9,0.2%,2021,9
39,Kenneth Gainwell (PHI),2,3,1.5,2,0,1,0,0,0,0,0,0,1,6.3,6.3,11.2%,2021,9
40,Carlos Hyde (FA),21,67,3.2,15,0,0,1,2,6,6,0,1,1,5.8,5.8,0.0%,2021,9
41,David Johnson (NO),4,11,2.8,4,0,0,3,5,29,9.7,0,0,1,5.5,5.5,0.1%,2021,9
42,Aaron Jones (GB),12,53,4.4,9,0,0,0,2,0,0,0,0,1,5.3,5.3,99.2%,2021,9
43,Jeremy McNichols (PIT),7,24,3.4,14,0,0,3,3,11,3.7,0,0,1,5,5,0.0%,2021,9
