Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),20,143,7.2,76,4,3,2,3,13,6.5,0,0,1,34.6,34.6,98.4%,2021,6
2,Jonathan Taylor (IND),14,145,10.4,83,4,2,1,2,13,13,0,0,1,28.3,28.3,80.5%,2021,6
3,Leonard Fournette (TB),22,81,3.7,20,1,2,6,6,46,7.7,0,0,1,27.7,27.7,97.5%,2021,6
4,Joe Mixon (CIN),18,94,5.2,18,0,0,5,6,59,11.8,1,0,1,23.8,23.8,99.9%,2021,6
5,Darrell Henderson Jr. (FA),21,78,3.7,10,0,1,2,3,29,14.5,1,0,1,23.7,23.7,22.3%,2021,6
6,Darrel Williams (ARI),21,62,3,11,0,2,3,4,27,9,0,0,1,22.4,22.4,1.5%,2021,6
7,Najee Harris (PIT),24,81,3.4,10,0,0,6,7,46,7.7,1,0,1,21.7,21.7,97.8%,2021,6
8,Dalvin Cook (MIN),29,140,4.8,23,1,1,2,2,3,1.5,0,0,1,21.3,21.3,99.9%,2021,6
9,Kenyan Drake (BAL),4,34,8.5,18,0,1,2,2,39,19.5,1,0,1,20.3,20.3,22.0%,2021,6
10,Aaron Jones (GB),13,76,5.8,28,1,0,4,4,34,8.5,1,0,1,19,19,99.2%,2021,6
11,Khalil Herbert (CHI),19,97,5.1,25,1,1,2,3,15,7.5,0,0,1,18.2,18.2,31.3%,2021,6
12,James Robinson (NYJ),17,73,4.3,24,1,1,3,4,28,9.3,0,0,1,17.6,17.6,35.9%,2021,6
13,Damien Harris (NE),18,101,5.6,21,2,1,1,1,7,7,0,0,1,17.3,17.3,50.3%,2021,6
14,Alex Collins (FA),20,101,5.1,21,1,1,1,1,-3,-3,0,0,1,16.3,16.3,19.0%,2021,6
15,Ezekiel Elliott (DAL),17,69,4.1,21,1,0,7,9,50,7.1,0,0,1,15.4,15.4,97.4%,2021,6
16,D'Andre Swift (DET),13,24,1.8,9,0,1,5,7,43,8.6,0,0,1,15.2,15.2,97.7%,2021,6
17,J.D. McKissic (WAS),8,45,5.6,11,0,0,8,10,65,8.1,0,0,1,15,15,8.2%,2021,6
18,Josh Jacobs (LV),16,53,3.3,6,0,1,1,1,29,29,0,0,1,14.7,14.7,99.4%,2021,6
19,Chris Evans (CIN),4,18,4.5,6,0,0,3,3,49,16.3,1,0,1,14.2,14.2,0.5%,2021,6
20,Rhamondre Stevenson (NE),5,23,4.6,11,0,1,3,3,39,13,0,0,1,13.7,13.7,97.5%,2021,6
21,Chuba Hubbard (CAR),16,61,3.8,9,0,1,1,3,4,4,0,0,1,13,13,33.1%,2021,6
22,Latavius Murray (DEN),9,44,4.9,14,0,1,2,2,12,6,0,0,1,12.6,12.6,76.1%,2021,6
23,Devonta Freeman (FA),9,53,5.9,16,0,1,0,2,0,0,0,0,1,11.3,11.3,0.0%,2021,6
24,Kareem Hunt (CLE),14,66,4.7,17,0,0,3,3,12,4,0,0,1,9.3,9.3,71.2%,2021,6
25,Mark Ingram II (NO),18,73,4.1,24,1,0,2,2,8,4,0,0,1,9.1,9.1,4.2%,2021,6
26,Devontae Booker (FA),12,41,3.4,14,0,0,4,4,28,7,0,0,1,8.9,8.9,0.0%,2021,6
27,Melvin Gordon III (KC),10,50,5,10,0,0,3,3,23,7.7,0,0,1,8.8,8.8,27.2%,2021,6
28,Javonte Williams (DEN),11,53,4.8,30,2,0,3,3,15,5,0,0,1,8.3,8.3,24.3%,2021,6
29,Elijhaa Penny (FA),3,15,5,6,0,1,1,2,1,1,0,0,1,8.1,8.1,0.0%,2021,6
30,Le'Veon Bell (FA),8,18,2.3,7,0,1,0,0,0,0,0,0,1,7.8,7.8,0.1%,2021,6
31,Tony Pollard (DAL),10,41,4.1,9,0,0,3,3,22,7.3,0,0,1,7.8,7.8,94.9%,2021,6
32,Miles Sanders (PHI),9,56,6.2,23,1,0,2,4,10,5,0,0,1,7.6,7.6,96.7%,2021,6
33,James Conner (ARI),16,71,4.4,16,0,0,1,1,0,0,0,0,1,7.6,7.6,97.1%,2021,6
34,DeeJay Dallas (SEA),4,17,4.3,10,0,0,5,5,33,6.6,0,0,1,7.5,7.5,4.0%,2021,6
35,Austin Ekeler (LAC),6,7,1.2,5,0,0,4,7,48,12,0,0,1,7.5,7.5,100.0%,2021,6
36,Devin Singletary (BUF),5,27,5.4,14,0,0,5,5,16,3.2,0,0,1,6.8,6.8,91.5%,2021,6
37,Chase Edmonds (DEN),4,46,11.5,40,3,0,3,4,4,1.3,0,0,1,6.5,6.5,24.1%,2021,6
38,Phillip Lindsay (FA),7,39,5.6,35,2,0,2,2,15,7.5,0,0,1,6.4,6.4,0.3%,2021,6
39,AJ Dillon (GB),11,59,5.4,36,2,0,0,0,0,0,0,0,1,5.9,5.9,84.3%,2021,6
40,Travis Homer (SEA),2,27,13.5,26,1,0,1,1,27,27,0,0,1,5.9,5.9,15.5%,2021,6
41,Zack Moss (IND),8,24,3,7,0,0,2,4,15,7.5,0,0,1,4.9,4.9,46.2%,2021,6
42,Salvon Ahmed (MIA),7,22,3.1,5,0,0,1,2,15,15,0,0,1,4.2,4.2,0.1%,2021,6
43,Sony Michel (FA),9,42,4.7,15,0,0,0,0,0,0,0,0,1,4.2,4.2,2.1%,2021,6
44,Malcolm Brown (LAR),5,24,4.8,16,0,0,1,1,7,7,0,0,1,3.6,3.6,0.1%,2021,6
45,Ronald Jones II (KC),5,20,4,9,0,0,1,1,9,9,0,0,1,3.4,3.4,2.5%,2021,6
46,Antonio Gibson (WAS),10,44,4.4,15,0,0,2,3,0,0,0,1,1,3.4,3.4,77.4%,2021,6
47,C.J. Ham (MIN),1,30,30,30,2,0,0,0,0,0,0,0,1,3,3,0.1%,2021,6
48,Nyheim Hines (BUF),4,13,3.3,7,0,0,1,2,9,9,0,0,1,2.7,2.7,28.2%,2021,6
49,Myles Gaskin (MIA),5,9,1.8,4,0,0,2,6,5,2.5,0,0,1,2.4,2.4,0.3%,2021,6
50,Demetric Felton Jr. (CLE),0,0,0,0,0,0,2,2,14,7,0,0,1,2.4,2.4,0.0%,2021,6
51,Jerick McKinnon (KC),3,10,3.3,5,0,0,1,4,5,5,0,0,1,2,2,86.0%,2021,6
52,Kalen Ballage (FA),2,15,7.5,11,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,6
53,D'Ernest Johnson (CLE),1,2,2,2,0,0,1,1,7,7,0,0,1,1.4,1.4,0.7%,2021,6
54,Giovani Bernard (TB),0,0,0,0,0,0,2,2,4,2,0,0,1,1.4,1.4,0.2%,2021,6
55,Jonathan Ward (TEN),4,14,3.5,7,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,6
56,Jamaal Williams (DET),4,11,2.8,6,0,0,1,2,-2,-2,0,0,1,1.4,1.4,88.5%,2021,6
57,Trayveon Williams (CIN),6,13,2.2,6,0,0,0,0,0,0,0,0,1,1.3,1.3,0.1%,2021,6
58,Justin Jackson (DET),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,1.1%,2021,6
59,Marlon Mack (DEN),5,12,2.4,8,0,0,0,0,0,0,0,0,1,1.2,1.2,5.7%,2021,6
60,Gabe Nabers (FA),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.0%,2021,6
61,Johnny Stanton IV (FA),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.0%,2021,6
62,Alexander Mattison (MIN),3,10,3.3,5,0,0,0,0,0,0,0,0,1,1,1,25.1%,2021,6
63,Mike Boone (DEN),0,0,0,0,0,0,1,1,3,3,0,0,1,0.8,0.8,4.0%,2021,6
64,Jaret Patterson (WAS),1,5,5,5,0,0,1,1,-2,-2,0,0,1,0.8,0.8,0.0%,2021,6
65,Jalen Richard (FA),1,0,0,0,0,0,1,1,3,3,0,0,1,0.8,0.8,1.0%,2021,6
66,Joshua Kelley (LAC),4,7,1.8,4,0,0,0,0,0,0,0,0,1,0.7,0.7,6.7%,2021,6
67,Brandon Bolden (LV),1,-1,-1,0,0,0,1,1,3,3,0,0,1,0.7,0.7,0.2%,2021,6
68,Kenneth Gainwell (PHI),0,0,0,0,0,0,1,2,1,1,0,0,1,0.6,0.6,11.2%,2021,6
69,David Johnson (NO),2,7,3.5,6,0,0,1,2,14,14,0,1,1,0.6,0.6,0.1%,2021,6
70,Royce Freeman (HOU),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.5%,2021,6
71,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,6
72,Benny Snell Jr. (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3%,2021,6
73,Alec Ingold (MIA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1%,2021,6
74,Artavis Pierce (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,6
75,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,6
