Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Leonard Fournette (TB),17,100,5.9,28,1,3,7,8,31,4.4,1,0,1,40.6,40.6,97.5%,2021,12
2,Joe Mixon (CIN),28,165,5.9,32,3,2,4,4,-2,-0.5,0,0,1,30.3,30.3,99.9%,2021,12
3,Cordarrelle Patterson (ATL),16,108,6.8,27,1,2,2,3,27,13.5,0,0,1,26.5,26.5,83.0%,2021,12
4,Elijah Mitchell (SF),27,133,4.9,15,0,1,5,6,35,7,0,0,1,25.3,25.3,29.5%,2021,12
5,Antonio Gibson (WAS),29,111,3.8,17,0,0,7,7,35,5,0,0,1,20.1,20.1,77.4%,2021,12
6,J.D. McKissic (WAS),7,30,4.3,10,0,1,5,5,26,5.2,1,0,1,20.1,20.1,8.2%,2021,12
7,Austin Ekeler (LAC),12,31,2.6,6,0,0,6,8,68,11.3,1,0,1,18.9,18.9,100.0%,2021,12
8,Javonte Williams (DEN),14,54,3.9,12,0,1,3,4,57,19,0,0,1,18.6,18.6,24.3%,2021,12
9,Josh Jacobs (LV),22,87,4,21,1,1,2,4,25,12.5,0,0,1,18.2,18.2,99.4%,2021,12
10,Myles Gaskin (MIA),16,49,3.1,8,0,2,2,2,3,1.5,0,0,1,18.2,18.2,0.3%,2021,12
11,Dontrell Hilliard (TEN),12,131,10.9,68,4,1,1,2,2,2,0,1,1,17.8,17.8,6.3%,2021,12
12,Jonathan Taylor (IND),16,83,5.2,15,0,1,4,5,14,3.5,0,0,1,17.7,17.7,80.5%,2021,12
13,AJ Dillon (GB),20,69,3.5,8,0,0,5,5,21,4.2,1,0,1,17.5,17.5,84.3%,2021,12
14,Darrell Henderson Jr. (FA),16,55,3.4,7,0,0,4,4,18,4.5,1,0,1,15.3,15.3,22.3%,2021,12
15,Tony Pollard (DAL),10,36,3.6,12,0,0,4,4,32,8,0,0,1,14.8,14.8,94.9%,2021,12
16,Ezekiel Elliott (DAL),9,25,2.8,8,0,1,6,8,24,4,0,0,1,13.9,13.9,97.4%,2021,12
17,Matt Breida (NYG),9,26,2.9,9,0,0,2,2,29,14.5,1,0,1,12.5,12.5,3.3%,2021,12
18,Boston Scott (PHI),15,64,4.3,12,0,1,2,3,8,4,0,1,1,12.2,12.2,1.2%,2021,12
19,Damien Harris (NE),11,40,3.6,14,0,1,1,1,12,12,0,0,1,11.7,11.7,50.3%,2021,12
20,Dalvin Cook (MIN),10,39,3.9,30,2,0,6,7,64,10.7,0,1,1,11.3,11.3,99.9%,2021,12
21,James Robinson (NYJ),17,86,5.1,12,0,0,3,4,29,9.7,0,1,1,11,11,35.9%,2021,12
22,Jamaal Williams (DET),15,65,4.3,19,0,0,5,5,18,3.6,0,0,1,10.8,10.8,88.5%,2021,12
23,Alexander Mattison (MIN),7,21,3,7,0,1,2,3,7,3.5,0,0,1,9.8,9.8,25.1%,2021,12
24,Austin Walter (LV),9,38,4.2,13,0,1,0,1,0,0,0,0,1,9.8,9.8,0.0%,2021,12
25,D'Onta Foreman (CAR),19,109,5.7,30,2,0,1,1,3,3,0,1,1,9.7,9.7,80.2%,2021,12
26,Ronald Jones II (KC),7,37,5.3,11,0,1,0,0,0,0,0,0,1,9.7,9.7,2.5%,2021,12
27,Melvin Gordon III (KC),17,83,4.9,16,0,0,1,2,5,5,0,0,1,9.3,9.3,27.2%,2021,12
28,David Montgomery (CHI),17,46,2.7,12,0,0,3,3,28,9.3,0,0,1,8.9,8.9,95.9%,2021,12
