Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
20,Derrick Gore (NO),12,43,3.6,10,0,0,3,3,61,20.3,0,0,1,11.9,11.9,0.0%,2021,16
21,Aaron Jones (GB),12,66,5.5,27,1,0,5,6,21,4.2,0,0,1,11.2,11.2,99.2%,2021,16
22,Josh Jacobs (LV),27,129,4.8,19,0,0,1,3,-5,-5,0,1,1,10.9,10.9,99.4%,2021,16
23,Jonathan Taylor (IND),27,108,4,43,3,0,0,2,0,0,0,0,1,10.8,10.8,80.5%,2021,16
24,Boston Scott (PHI),12,41,3.4,9,0,1,0,0,0,0,0,0,1,10.1,10.1,1.2%,2021,16
25,Darrel Williams (ARI),11,55,5,12,0,0,3,3,30,10,0,0,1,10,10,1.5%,2021,16
26,Clyde Edwards-Helaire (KC),9,27,3,7,0,1,1,1,4,4,0,0,1,9.6,9.6,38.1%,2021,16
27,Khalil Herbert (CHI),2,21,10.5,20,1,1,1,1,7,7,0,0,1,9.3,9.3,31.3%,2021,16
28,Devonta Freeman (FA),6,17,2.8,8,0,1,2,2,3,1.5,0,0,1,9,9,0.0%,2021,16
29,Javonte Williams (DEN),7,12,1.7,3,0,1,2,2,8,4,0,0,1,9,9,24.3%,2021,16
30,Peyton Barber (FA),5,22,4.4,8,0,1,1,1,0,0,0,0,1,8.7,8.7,1.0%,2021,16
31,Cordarrelle Patterson (ATL),7,14,2,6,0,1,1,2,-1,-1,0,0,1,7.8,7.8,83.0%,2021,16
32,D'Onta Foreman (CAR),9,17,1.9,8,0,1,0,0,0,0,0,0,1,7.7,7.7,80.2%,2021,16
33,Jamaal Williams (DET),19,77,4.1,14,0,0,0,0,0,0,0,0,1,7.7,7.7,88.5%,2021,16
34,AJ Dillon (GB),9,41,4.6,8,0,0,3,3,15,5,0,0,1,7.1,7.1,84.3%,2021,16
35,D'Ernest Johnson (CLE),4,58,14.5,30,2,0,1,2,8,8,0,0,1,7.1,7.1,0.7%,2021,16
36,Alvin Kamara (NO),13,52,4,19,0,0,2,4,7,3.5,0,0,1,6.9,6.9,99.3%,2021,16
37,Tevin Coleman (SF),14,57,4.1,12,0,0,1,1,4,4,0,0,1,6.6,6.6,0.2%,2021,16
38,Jordan Howard (FA),9,37,4.1,6,0,0,2,4,19,9.5,0,0,1,6.6,6.6,0.0%,2021,16
39,Devontae Booker (FA),6,27,4.5,10,0,0,4,4,19,4.8,0,0,1,6.6,6.6,0.0%,2021,16
40,Craig Reynolds (DET),11,29,2.6,5,0,0,3,4,22,7.3,0,0,1,6.6,6.6,0.5%,2021,16
41,Tony Pollard (DAL),8,34,4.3,9,0,0,2,3,16,8,0,0,1,6,6,94.9%,2021,16
42,Kyle Juszczyk (SF),0,0,0,0,0,0,3,5,45,15,0,0,1,6,6,0.4%,2021,16
43,DeeJay Dallas (SEA),4,15,3.8,7,0,0,4,4,23,5.8,0,0,1,5.8,5.8,4.0%,2021,16
44,Miles Sanders (PHI),7,45,6.4,15,0,0,1,3,3,3,0,0,1,5.3,5.3,96.7%,2021,16
45,JaMycal Hasty (JAC),1,3,3,3,0,0,3,3,26,8.7,0,0,1,4.4,4.4,4.2%,2021,16
46,Elijhaa Penny (FA),1,2,2,2,0,0,4,4,18,4.5,0,0,1,4,4,0.0%,2021,16
47,Mike Davis (FA),7,28,4,9,0,0,1,1,7,7,0,0,1,4,4,1.0%,2021,16
48,Duke Johnson Jr. (BUF),13,39,3,10,0,0,0,0,0,0,0,0,1,3.9,3.9,0.0%,2021,16
49,Phillip Lindsay (FA),13,36,2.8,6,0,0,0,0,0,0,0,0,1,3.6,3.6,0.3%,2021,16
50,Brandon Bolden (LV),2,4,2,3,0,0,2,5,20,10,0,0,1,3.4,3.4,0.2%,2021,16
51,Royce Freeman (HOU),12,34,2.8,13,0,0,0,0,0,0,0,0,1,3.4,3.4,1.5%,2021,16
52,Saquon Barkley (NYG),15,32,2.1,7,0,0,1,1,-4,-4,0,0,1,3.3,3.3,99.7%,2021,16
53,Jaret Patterson (WAS),9,33,3.7,10,0,0,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,16
54,Benny Snell Jr. (PIT),5,20,4,8,0,0,1,1,6,6,0,0,1,3.1,3.1,1.3%,2021,16
55,Jeremy McNichols (PIT),7,31,4.4,10,0,0,0,1,0,0,0,0,1,3.1,3.1,0.0%,2021,16
56,Zack Moss (IND),3,12,4,6,0,0,1,1,13,13,0,0,1,3,3,46.2%,2021,16
57,Latavius Murray (DEN),5,12,2.4,6,0,0,1,1,12,12,0,0,1,2.9,2.9,76.1%,2021,16
58,Joshua Kelley (LAC),5,7,1.4,5,0,0,1,1,14,14,0,0,1,2.6,2.6,6.7%,2021,16
59,Reggie Bonnafon (WAS),1,4,4,4,0,0,2,2,12,6,0,0,1,2.6,2.6,0.0%,2021,16
60,Ameer Abdullah (LV),2,1,0.5,3,0,0,3,6,8,2.7,0,0,1,2.4,2.4,2.7%,2021,16
61,Dontrell Hilliard (TEN),5,20,4,9,0,0,2,2,-6,-3,0,0,1,2.4,2.4,6.3%,2021,16
62,Nyheim Hines (BUF),3,11,3.7,5,0,0,1,1,7,7,0,0,1,2.3,2.3,28.2%,2021,16
63,C.J. Ham (MIN),0,0,0,0,0,0,2,2,13,6.5,0,0,1,2.3,2.3,0.1%,2021,16
64,Kene Nwangwu (MIN),5,8,1.6,5,0,0,2,2,5,2.5,0,0,1,2.3,2.3,0.2%,2021,16
65,Myles Gaskin (MIA),3,10,3.3,5,0,0,1,3,6,6,0,0,1,2.1,2.1,0.3%,2021,16
66,Damien Williams (FA),1,12,12,12,0,0,1,2,2,2,0,0,1,1.9,1.9,1.0%,2021,16
67,Corey Clement (ARI),4,18,4.5,8,0,0,0,0,0,0,0,0,1,1.8,1.8,0.2%,2021,16
68,Mark Ingram II (NO),4,17,4.3,7,0,0,0,0,0,0,0,0,1,1.7,1.7,4.2%,2021,16
69,Darrell Henderson Jr. (FA),1,17,17,17,0,0,0,0,0,0,0,0,1,1.7,1.7,22.3%,2021,16
70,Jonathan Williams (WAS),3,9,3,4,0,0,1,2,2,2,0,0,1,1.6,1.6,5.0%,2021,16
71,Andy Janovich (FA),0,0,0,0,0,0,2,2,6,3,0,0,1,1.6,1.6,0.0%,2021,16
72,Samaje Perine (CIN),0,0,0,0,0,0,2,2,6,3,0,0,1,1.6,1.6,46.7%,2021,16
73,Jakob Johnson (LV),0,0,0,0,0,0,1,1,9,9,0,0,1,1.4,1.4,0.0%,2021,16
74,Jalen Richard (FA),1,4,4,4,0,0,1,1,5,5,0,0,1,1.4,1.4,1.0%,2021,16
75,Reggie Gilliam (BUF),0,0,0,0,0,0,1,1,8,8,0,0,1,1.3,1.3,0.1%,2021,16
76,Kenneth Gainwell (PHI),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,11.2%,2021,16
77,James Robinson (NYJ),3,10,3.3,9,0,0,0,0,0,0,0,0,1,1,1,35.9%,2021,16
78,Chuba Hubbard (CAR),6,9,1.5,4,0,0,0,1,0,0,0,0,1,0.9,0.9,33.1%,2021,16
79,Tony Jones Jr. (SEA),2,6,3,4,0,0,0,0,0,0,0,0,1,0.6,0.6,6.4%,2021,16
80,Melvin Gordon III (KC),7,-4,-0.6,4,0,0,1,1,4,4,0,0,1,0.5,0.5,27.2%,2021,16
81,Khari Blasingame (CHI),0,0,0,0,0,0,1,1,-1,-1,0,0,1,0.4,0.4,0.0%,2021,16
82,Nathan Cottrell (FA),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,16
83,Jonathan Ward (TEN),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,16
84,Adam Prentice (NO),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,16
85,Michael Burton (KC),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,16
86,Chris Evans (CIN),1,1,1,1,0,0,0,1,0,0,0,0,1,0.1,0.1,0.5%,2021,16
87,Demetric Felton Jr. (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
88,Deon Jackson (IND),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.3%,2021,16
89,Patrick Taylor Jr. (GB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
90,Travis Homer (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.5%,2021,16
91,Giovanni Ricci (CAR),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2021,16
92,Avery Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,16
93,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2021,16
94,Kenjon Barner (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
95,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
96,Wayne Gallman Jr. (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
97,Jason Cabinda (DET),0,0,0,0,0,0,2,2,6,3,0,0,1,0,0,0.0%,2021,16
98,Godwin Igwebuike (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
99,Jaylen Samuels (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
100,Ty Montgomery (NE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2021,16
101,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,16
102,Le'Veon Bell (FA),2,-1,-0.5,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.1%,2021,16
103,Jake Funk (IND),1,-1,-1,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.1%,2021,16
