Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Michael Carter (NYJ),15,77,5.1,18,0,1,9,14,95,10.6,0,0,1,27.7,27.7,70.3%,2021,8
2,Joe Mixon (CIN),14,33,2.4,8,0,1,4,5,58,14.5,1,0,1,23.1,23.1,99.9%,2021,8
3,Darrell Henderson Jr. (FA),14,90,6.4,19,0,1,1,2,3,3,1,0,1,21.8,21.8,22.3%,2021,8
4,Austin Ekeler (LAC),11,64,5.8,28,1,1,6,10,60,10,0,0,1,21.4,21.4,100.0%,2021,8
5,Aaron Jones (GB),15,59,3.9,16,0,1,7,11,51,7.3,0,0,1,20.5,20.5,99.2%,2021,8
6,Elijah Mitchell (SF),18,137,7.6,39,4,1,0,0,0,0,0,0,1,19.7,19.7,29.5%,2021,8
7,Jonathan Taylor (IND),16,70,4.4,12,0,1,3,4,52,17.3,0,0,1,19.7,19.7,80.5%,2021,8
8,Najee Harris (PIT),26,91,3.5,11,0,1,3,3,29,9.7,0,0,1,19.5,19.5,97.8%,2021,8
9,Boston Scott (PHI),12,60,5,19,0,2,0,1,0,0,0,0,1,18,18,1.2%,2021,8
10,Jordan Howard (FA),12,57,4.8,10,0,2,0,0,0,0,0,0,1,17.7,17.7,0.0%,2021,8
11,Melvin Gordon III (KC),10,47,4.7,11,0,1,3,3,15,5,1,1,1,17.7,17.7,27.2%,2021,8
12,Ty Johnson (NYJ),4,15,3.8,8,0,0,5,6,71,14.2,1,0,1,17.1,17.1,2.7%,2021,8
13,Cordarrelle Patterson (ATL),9,35,3.9,14,0,0,5,5,37,7.4,1,0,1,15.7,15.7,83.0%,2021,8
14,Alvin Kamara (NO),19,61,3.2,15,0,1,3,4,15,5,0,0,1,15.1,15.1,99.3%,2021,8
15,Devontae Booker (FA),15,60,4,14,0,0,5,6,65,13,0,0,1,15,15,0.0%,2021,8
16,Chase Edmonds (DEN),7,30,4.3,11,0,1,3,4,39,13,0,0,1,14.4,14.4,24.1%,2021,8
17,James Conner (ARI),5,22,4.4,9,0,2,0,0,0,0,0,0,1,14.2,14.2,97.1%,2021,8
18,Darrel Williams (ARI),13,49,3.8,12,0,0,6,6,61,10.2,0,0,1,14,14,1.5%,2021,8
19,Damien Harris (NE),23,80,3.5,10,0,1,0,1,0,0,0,0,1,14,14,50.3%,2021,8
20,Chuba Hubbard (CAR),24,82,3.4,9,0,1,1,2,9,9,0,1,1,13.6,13.6,33.1%,2021,8
21,J.D. McKissic (WAS),3,10,3.3,4,0,0,8,8,83,10.4,0,0,1,13.3,13.3,8.2%,2021,8
22,Rex Burkhead (HOU),4,21,5.3,14,0,1,3,4,27,9,0,0,1,12.3,12.3,9.1%,2021,8
23,Jermar Jefferson (DET),2,6,3,8,0,1,4,4,23,5.8,0,0,1,10.9,10.9,0.0%,2021,8
24,Derrick Gore (NO),11,48,4.4,10,0,1,0,0,0,0,0,0,1,10.8,10.8,0.0%,2021,8
25,Carlos Hyde (FA),9,32,3.6,7,0,0,6,8,40,6.7,0,0,1,10.2,10.2,0.0%,2021,8
26,Giovani Bernard (TB),2,30,15,24,1,0,1,1,7,7,1,0,1,10.2,10.2,0.2%,2021,8
27,D'Ernest Johnson (CLE),4,22,5.5,11,0,1,1,3,7,7,0,0,1,9.4,9.4,0.7%,2021,8
28,Ezekiel Elliott (DAL),16,50,3.1,8,0,0,4,6,23,5.8,0,0,1,9.3,9.3,97.4%,2021,8
29,Mike Davis (FA),9,44,4.9,18,0,0,5,6,22,4.4,0,0,1,9.1,9.1,1.0%,2021,8
30,Zack Moss (IND),8,19,2.4,7,0,0,6,7,39,6.5,0,0,1,8.8,8.8,46.2%,2021,8
31,Ameer Abdullah (LV),8,31,3.9,9,0,0,3,5,35,11.7,0,0,1,8.1,8.1,2.7%,2021,8
32,Justin Jackson (DET),3,79,26.3,75,4,0,0,0,0,0,0,0,1,7.9,7.9,1.1%,2021,8
33,Khalil Herbert (CHI),23,72,3.1,22,1,0,2,2,-4,-2,0,0,1,7.8,7.8,31.3%,2021,8
34,AJ Dillon (GB),16,78,4.9,12,0,0,0,0,0,0,0,0,1,7.8,7.8,84.3%,2021,8
35,Dalvin Cook (MIN),18,78,4.3,19,0,0,0,2,0,0,0,0,1,7.8,7.8,99.9%,2021,8
36,Travis Homer (SEA),4,9,2.3,7,0,0,1,1,3,3,0,0,1,7.7,7.7,15.5%,2021,8
37,Nick Chubb (CLE),16,61,3.8,21,1,0,1,1,8,8,0,0,1,7.4,7.4,99.9%,2021,8
38,Myles Gaskin (MIA),12,36,3,7,0,0,3,4,19,6.3,0,0,1,7,7,0.3%,2021,8
39,Antonio Gibson (WAS),8,34,4.3,12,0,0,3,3,20,6.7,0,0,1,6.9,6.9,77.4%,2021,8
40,Derrick Henry (TEN),28,68,2.4,9,0,0,0,0,0,0,0,0,1,6.8,6.8,98.4%,2021,8
41,Sony Michel (FA),9,42,4.7,14,0,0,2,2,14,7,0,0,1,6.6,6.6,2.1%,2021,8
42,Alex Armah Jr. (WAS),0,0,0,0,0,0,1,1,1,1,1,0,1,6.6,6.6,0.0%,2021,8
43,Mark Ingram II (NO),6,27,4.5,11,0,0,2,2,25,12.5,0,0,1,6.2,6.2,4.2%,2021,8
44,Leonard Fournette (TB),8,26,3.3,13,0,0,3,5,17,5.7,0,0,1,5.8,5.8,97.5%,2021,8
45,Javonte Williams (DEN),9,35,3.9,14,0,0,2,4,13,6.5,0,0,1,5.8,5.8,24.3%,2021,8
46,D'Andre Swift (DET),12,27,2.3,7,0,0,5,5,24,4.8,0,1,1,5.6,5.6,97.7%,2021,8
47,Jeremy McNichols (PIT),0,0,0,0,0,0,3,3,33,11,0,0,1,4.8,4.8,0.0%,2021,8
48,Jaret Patterson (WAS),11,46,4.2,13,0,0,0,1,0,0,0,0,1,4.6,4.6,0.0%,2021,8
49,James Robinson (NYJ),4,22,5.5,14,0,0,1,2,17,17,0,0,1,4.4,4.4,35.9%,2021,8
50,Alex Collins (FA),10,44,4.4,12,0,0,0,0,0,0,0,0,1,4.4,4.4,19.0%,2021,8
51,Nyheim Hines (BUF),1,2,2,2,0,0,4,5,22,5.5,0,0,1,4.4,4.4,28.2%,2021,8
52,JaMycal Hasty (JAC),3,4,1.3,2,0,0,2,2,29,14.5,0,0,1,4.3,4.3,4.2%,2021,8
53,Rhamondre Stevenson (NE),8,26,3.3,8,0,0,1,2,5,5,0,0,1,3.6,3.6,97.5%,2021,8
54,Devin Singletary (BUF),7,28,4,13,0,0,1,1,1,1,0,0,1,3.4,3.4,91.5%,2021,8
55,Salvon Ahmed (MIA),7,22,3.1,12,0,0,1,2,6,6,0,0,1,3.3,3.3,0.1%,2021,8
56,Tony Pollard (DAL),7,26,3.7,7,0,0,1,1,1,1,0,0,1,3.2,3.2,94.9%,2021,8
57,Scottie Phillips (FA),5,11,2.2,4,0,0,2,3,9,4.5,0,0,1,3,3,0.0%,2021,8
58,Kenneth Gainwell (PHI),13,27,2.1,8,0,0,0,0,0,0,0,0,1,2.7,2.7,11.2%,2021,8
59,Brandon Bolden (LV),4,26,6.5,14,0,0,0,0,0,0,0,0,1,2.6,2.6,0.2%,2021,8
60,Samaje Perine (CIN),0,0,0,0,0,0,2,2,16,8,0,0,1,2.6,2.6,46.7%,2021,8
61,Royce Freeman (HOU),6,25,4.2,6,0,0,0,1,0,0,0,0,1,2.5,2.5,1.5%,2021,8
62,Ronald Jones II (KC),3,13,4.3,9,0,0,1,1,6,6,0,0,1,2.4,2.4,2.5%,2021,8
63,Dare Ogunbowale (HOU),2,9,4.5,5,0,0,1,1,9,9,0,0,1,2.3,2.3,2.7%,2021,8
64,Demetric Felton Jr. (CLE),1,3,3,3,0,0,1,1,14,14,0,0,1,2.2,2.2,0.0%,2021,8
65,Elijhaa Penny (FA),0,0,0,0,0,0,1,1,16,16,0,0,1,2.1,2.1,0.0%,2021,8
66,C.J. Ham (MIN),1,0,0,0,0,0,3,3,3,1,0,0,1,1.8,1.8,0.1%,2021,8
67,Kyle Juszczyk (SF),0,0,0,0,0,0,1,2,11,11,0,0,1,1.6,1.6,0.4%,2021,8
68,Patrick Laird (TB),0,0,0,0,0,0,1,1,10,10,0,0,1,1.5,1.5,0.0%,2021,8
69,Benny Snell Jr. (PIT),0,0,0,0,0,0,1,1,7,7,0,0,1,1.2,1.2,1.3%,2021,8
70,Buddy Howell (FA),5,11,2.2,4,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,8
71,Larry Rountree III (LAC),4,11,2.8,4,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,8
72,Alexander Mattison (MIN),2,5,2.5,4,0,0,2,2,-5,-2.5,0,0,1,1,1,25.1%,2021,8
73,Ty Montgomery (NE),0,0,0,0,0,0,1,2,4,4,0,0,1,0.9,0.9,0.5%,2021,8
74,David Johnson (NO),2,4,2,4,0,0,1,1,-1,-1,0,0,1,0.8,0.8,0.1%,2021,8
75,Phillip Lindsay (FA),3,8,2.7,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.3%,2021,8
76,Rashaad Penny (SEA),7,7,1,5,0,0,0,0,0,0,0,0,1,0.7,0.7,15.8%,2021,8
77,Jakob Johnson (LV),0,0,0,0,0,0,1,2,2,2,0,0,1,0.7,0.7,0.0%,2021,8
78,DeeJay Dallas (SEA),1,6,6,6,0,0,0,0,0,0,0,0,1,0.6,0.6,4.0%,2021,8
79,Ryan Nall (FA),1,4,4,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,8
80,La'Mical Perine (MIA),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,8
81,Anthony McFarland Jr. (PIT),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2021,8
82,Jonathan Ward (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
83,Giovanni Ricci (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
84,David Montgomery (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95.9%,2021,8
85,Dontrell Hilliard (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3%,2021,8
86,Cam Akers (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.1%,2021,8
87,Kylin Hill (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
88,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
89,Tory Carter (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
90,Avery Williams (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6%,2021,8
91,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021,8
