Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Ezekiel Elliott (DAL),17,95,5.6,13,0,2,3,3,21,7,0,0,1,25.1,25.1,97.4%,2021,3
2,Kareem Hunt (CLE),10,81,8.1,29,1,1,6,7,74,12.3,0,0,1,24.5,24.5,71.2%,2021,3
3,James Robinson (NYJ),15,88,5.9,21,1,1,6,6,46,7.7,0,0,1,22.4,22.4,35.9%,2021,3
4,Peyton Barber (FA),23,111,4.8,27,1,1,3,5,31,10.3,0,0,1,21.7,21.7,1.0%,2021,3
5,Najee Harris (PIT),14,40,2.9,20,1,0,14,19,102,7.3,0,0,1,21.2,21.2,97.8%,2021,3
6,D'Andre Swift (DET),14,47,3.4,14,0,1,7,7,60,8.6,0,0,1,20.2,20.2,97.7%,2021,3
7,Alexander Mattison (MIN),26,112,4.3,24,1,0,6,8,59,9.8,0,0,1,20.1,20.1,25.1%,2021,3
8,Austin Ekeler (LAC),11,55,5,11,0,0,6,6,52,8.7,1,0,1,19.7,19.7,100.0%,2021,3
9,Alvin Kamara (NO),24,89,3.7,11,0,0,3,4,29,9.7,1,0,1,19.3,19.3,99.3%,2021,3
10,Saquon Barkley (NYG),16,51,3.2,15,0,1,6,7,43,7.2,0,0,1,18.4,18.4,99.7%,2021,3
11,Derrick Henry (TEN),28,113,4,19,0,0,3,3,31,10.3,0,0,1,17.9,17.9,98.4%,2021,3
12,James Conner (ARI),11,43,3.9,11,0,2,1,1,10,10,0,0,1,17.8,17.8,97.1%,2021,3
13,Antonio Gibson (WAS),12,31,2.6,7,0,0,1,2,73,73,1,0,1,16.9,16.9,77.4%,2021,3
14,Aaron Jones (GB),19,82,4.3,12,0,1,2,2,14,7,0,0,1,16.6,16.6,99.2%,2021,3
15,Zack Moss (IND),13,60,4.6,9,0,0,3,3,31,10.3,1,0,1,16.6,16.6,46.2%,2021,3
