Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,New York Jets (NYJ),4,0,1,1,0,0,1,1,20,20,19.1%,2022,6
2,Seattle Seahawks (SEA),6,1,1,3,0,0,0,1,17,17,15.0%,2022,6
3,Arizona Cardinals (ARI),5,0,1,1,1,0,0,1,14,14,9.3%,2022,6
4,Atlanta Falcons (ATL),0,2,1,1,1,0,0,1,13,13,2.7%,2022,6
5,New England Patriots (NE),4,2,2,2,0,0,0,1,13,13,52.5%,2022,6
6,Minnesota Vikings (MIN),6,2,1,1,0,0,0,1,13,13,19.7%,2022,6
7,Washington Commanders (WAS),5,1,1,1,0,0,0,1,13,13,51.3%,2022,6
8,Los Angeles Rams (LAR),2,1,0,0,0,0,0,1,11,11,34.8%,2022,6
9,Carolina Panthers (CAR),1,1,0,0,1,0,0,1,9,9,7.6%,2022,6
10,Buffalo Bills (BUF),3,2,0,0,0,0,0,1,8,8,96.0%,2022,6
11,Los Angeles Chargers (LAC),4,0,1,0,0,0,0,1,7,7,42.7%,2022,6
12,Philadelphia Eagles (PHI),0,3,0,0,0,0,0,1,7,7,57.2%,2022,6
13,Chicago Bears (CHI),3,0,0,1,0,0,0,1,7,7,2.2%,2022,6
14,New York Giants (NYG),2,1,1,1,0,0,0,1,7,7,24.7%,2022,6
15,Baltimore Ravens (BAL),4,0,1,1,0,0,0,1,6,6,90.6%,2022,6
16,Indianapolis Colts (IND),4,0,1,1,0,0,0,1,6,6,52.9%,2022,6
17,Denver Broncos (DEN),2,1,0,0,0,0,0,1,5,5,32.3%,2022,6
18,New Orleans Saints (NO),3,0,1,0,0,0,0,1,4,4,62.8%,2022,6
19,Dallas Cowboys (DAL),4,0,0,0,0,0,0,1,4,4,90.0%,2022,6
20,Tampa Bay Buccaneers (TB),2,0,0,0,0,0,0,1,3,3,84.2%,2022,6
21,Pittsburgh Steelers (PIT),2,0,0,1,0,0,0,1,3,3,50.2%,2022,6
22,Miami Dolphins (MIA),3,0,0,1,0,0,0,1,3,3,24.9%,2022,6
23,Kansas City Chiefs (KC),1,0,1,0,0,0,0,1,3,3,46.4%,2022,6
24,Green Bay Packers (GB),2,0,0,0,0,0,0,1,2,2,67.2%,2022,6
25,Cincinnati Bengals (CIN),1,0,0,0,0,0,0,1,1,1,33.1%,2022,6
26,San Francisco 49ers (SF),2,0,0,0,0,0,0,1,1,1,96.0%,2022,6
31,Cleveland Browns (CLE),2,0,1,1,0,0,0,1,0,0,42.7%,2022,6
32,Jacksonville Jaguars (JAC),0,0,0,1,0,0,0,1,-1,-1,22.8%,2022,6
