Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Los Angeles Rams (LAR),6,4,0,0,1,0,0,1,21,21,34.8%,2022,16
2,Los Angeles Chargers (LAC),7,3,0,0,0,0,0,1,20,20,42.7%,2022,16
3,Houston Texans (HOU),4,2,1,2,0,0,0,1,17,17,0.8%,2022,16
4,New England Patriots (NE),2,2,1,1,1,0,0,1,14,14,52.5%,2022,16
5,Jacksonville Jaguars (JAC),3,1,1,2,0,0,0,1,14,14,22.8%,2022,16
6,Pittsburgh Steelers (PIT),3,3,0,0,0,0,0,1,13,13,50.2%,2022,16
7,Green Bay Packers (GB),2,3,1,2,0,0,0,1,11,11,67.2%,2022,16
8,Philadelphia Eagles (PHI),6,1,0,1,1,0,0,1,10,10,57.2%,2022,16
9,Buffalo Bills (BUF),2,1,1,1,0,0,0,1,10,10,96.0%,2022,16
10,Cincinnati Bengals (CIN),4,0,1,2,0,0,0,1,10,10,33.1%,2022,16
11,Indianapolis Colts (IND),4,1,1,1,0,0,0,1,9,9,52.9%,2022,16
12,Minnesota Vikings (MIN),3,1,1,2,0,0,0,1,9,9,19.7%,2022,16
13,Tampa Bay Buccaneers (TB),1,1,2,1,0,0,0,1,8,8,84.2%,2022,16
14,Kansas City Chiefs (KC),2,1,0,0,0,0,0,1,8,8,46.4%,2022,16
15,Baltimore Ravens (BAL),2,0,1,1,0,0,0,1,8,8,90.6%,2022,16
16,New Orleans Saints (NO),2,1,0,0,0,0,0,1,8,8,62.8%,2022,16
17,Dallas Cowboys (DAL),0,2,2,1,0,0,0,1,7,7,90.0%,2022,16
18,San Francisco 49ers (SF),2,1,1,1,0,0,0,1,7,7,96.0%,2022,16
19,Tennessee Titans (TEN),1,1,0,1,0,0,0,1,7,7,26.8%,2022,16
20,Las Vegas Raiders (LV),0,1,0,0,0,0,0,1,6,6,11.2%,2022,16
21,Arizona Cardinals (ARI),0,2,0,0,0,0,0,1,5,5,9.3%,2022,16
22,Miami Dolphins (MIA),2,1,0,0,0,0,0,1,4,4,24.9%,2022,16
23,New York Jets (NYJ),1,0,1,1,0,0,0,1,4,4,19.1%,2022,16
24,New York Giants (NYG),4,0,0,0,0,0,0,1,4,4,24.7%,2022,16
25,Carolina Panthers (CAR),2,0,1,0,0,0,0,1,4,4,7.6%,2022,16
26,Atlanta Falcons (ATL),0,0,0,1,0,0,0,1,3,3,2.7%,2022,16
27,Cleveland Browns (CLE),0,1,0,0,0,0,0,1,3,3,42.7%,2022,16
28,Chicago Bears (CHI),1,2,1,1,0,0,0,1,3,3,2.2%,2022,16
29,Seattle Seahawks (SEA),1,0,0,0,0,0,0,1,1,1,15.0%,2022,16
30,Washington Commanders (WAS),3,1,0,0,0,0,0,1,1,1,51.3%,2022,16
31,Detroit Lions (DET),0,0,0,0,0,0,0,1,-4,-4,4.0%,2022,16
32,Denver Broncos (DEN),0,0,0,0,0,0,0,1,-4,-4,32.3%,2022,16
