Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Season,Week
1,Graham Gano (NYG),3,3,100,53,0,0,0,2,1,2,2,1,15,15,69.0%,2021,7
2,Austin Seibert (FA),4,4,100,47,0,0,2,2,0,1,1,1,15,15,0.2%,2021,7
3,Nick Folk (NE),2,2,100,50,0,0,1,0,1,6,7,1,14,14,71.6%,2021,7
4,Evan McPherson (CIN),2,2,100,52,0,0,1,0,1,5,5,1,13,13,85.1%,2021,7
5,Younghoe Koo (ATL),3,3,100,36,0,0,3,0,0,3,3,1,12,12,42.7%,2021,7
6,Randy Bullock (TEN),2,2,100,51,0,0,1,0,1,3,3,1,11,11,1.5%,2021,7
7,Matt Gay (LAR),2,2,100,47,0,0,1,1,0,2,2,1,9,9,41.5%,2021,7
8,Daniel Carlson (LV),2,2,100,39,0,1,1,0,0,3,4,1,9,9,91.4%,2021,7
9,Joey Slye (WAS),2,2,100,56,0,0,1,0,1,0,1,1,8,8,1.9%,2021,7
10,Ryan Succop (TB),1,2,50,22,0,1,0,0,0,5,5,1,8,8,33.6%,2021,7
11,Brian Johnson (FA),2,2,100,33,0,1,1,0,0,1,1,1,7,7,0.0%,2021,7
12,Chase McLaughlin (IND),1,2,50,52,0,0,0,0,1,2,2,1,7,7,7.7%,2021,7
13,Michael Badgley (DET),1,1,100,42,0,0,0,1,0,3,3,1,7,7,27.8%,2021,7
14,Matt Prater (ARI),1,1,100,31,0,0,1,0,0,4,4,1,7,7,15.5%,2021,7
15,Justin Tucker (BAL),1,1,100,45,0,0,0,1,0,2,2,1,6,6,98.9%,2021,7
16,Mason Crosby (GB),1,2,50,39,0,0,1,0,0,3,3,1,6,6,4.5%,2021,7
17,Jason Myers (SEA),1,3,33.3,50,0,0,0,0,1,1,1,1,6,6,54.2%,2021,7
18,Chris Blewitt (FA),1,2,50,45,0,0,0,1,0,1,1,1,5,5,0.0%,2021,7
19,Ka'imi Fairbairn (HOU),1,1,100,53,0,0,0,0,1,0,0,1,5,5,1.9%,2021,7
20,Jason Sanders (MIA),0,1,0,0,0,0,0,0,0,4,4,1,4,4,13.7%,2021,7
21,Harrison Butker (KC),1,2,50,42,0,0,0,1,0,0,0,1,4,4,89.1%,2021,7
22,Zane Gonzalez (CAR),1,1,100,45,0,0,0,1,0,0,0,1,4,4,0.1%,2021,7
23,Cairo Santos (CHI),1,1,100,28,0,1,0,0,0,0,0,1,3,3,12.0%,2021,7
24,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,2,2,1,2,2,34.8%,2021,7
25,Jake Elliott (PHI),0,0,0,0,0,0,0,0,0,2,2,1,2,2,27.6%,2021,7
26,Matt Ammendola (GB),0,1,0,0,0,0,0,0,0,1,1,1,1,1,0.1%,2021,7
27,Michael Palardy (NE),0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.3%,2021,7
