Rank,Player,SACK,INT,FR,FF,DefTD,SFTY,SpcTD,G,FPTS,FPTS/G,ROST,Season,Week
1,Kansas City Chiefs (KC),4,1,4,4,1,0,0,1,24,24,46.4%,2021,14
2,Dallas Cowboys (DAL),5,1,3,3,1,0,0,1,22,22,90.0%,2021,14
3,Tennessee Titans (TEN),3,4,0,0,0,0,0,1,21,21,26.8%,2021,14
4,Washington Commanders (WAS),4,2,0,0,1,0,0,1,14,14,51.3%,2021,14
5,Cleveland Browns (CLE),4,0,2,2,1,0,0,1,14,14,42.7%,2021,14
6,Atlanta Falcons (ATL),1,2,1,0,1,0,0,1,13,13,2.7%,2021,14
7,Green Bay Packers (GB),2,2,1,1,1,0,0,1,13,13,67.2%,2021,14
8,Denver Broncos (DEN),2,1,1,1,0,0,0,1,10,10,32.3%,2021,14
9,San Francisco 49ers (SF),5,0,2,1,0,0,0,1,9,9,96.0%,2021,14
10,Los Angeles Rams (LAR),4,2,0,0,0,0,0,1,8,8,34.8%,2021,14
11,New Orleans Saints (NO),3,0,0,0,0,0,0,1,7,7,62.8%,2021,14
12,Seattle Seahawks (SEA),2,0,0,0,0,0,0,1,6,6,15.0%,2021,14
13,Minnesota Vikings (MIN),5,1,0,1,0,0,0,1,6,6,19.7%,2021,14
14,Los Angeles Chargers (LAC),2,1,1,1,0,0,0,1,6,6,42.7%,2021,14
15,Cincinnati Bengals (CIN),5,0,0,1,0,0,0,1,5,5,33.1%,2021,14
16,Chicago Bears (CHI),3,0,0,0,0,0,1,1,5,5,2.2%,2021,14
17,Jacksonville Jaguars (JAC),4,0,0,0,0,0,0,1,5,5,22.8%,2021,14
18,Tampa Bay Buccaneers (TB),3,1,0,0,0,0,0,1,5,5,84.2%,2021,14
19,Baltimore Ravens (BAL),0,1,0,0,0,0,0,1,3,3,90.6%,2021,14
20,New York Jets (NYJ),3,0,0,0,0,0,0,1,2,2,19.1%,2021,14
21,Arizona Cardinals (ARI),3,0,0,1,0,0,0,1,2,2,9.3%,2021,14
22,Carolina Panthers (CAR),0,0,1,1,0,0,0,1,2,2,7.6%,2021,14
23,Buffalo Bills (BUF),2,0,0,0,0,0,0,1,1,1,96.0%,2021,14
24,Pittsburgh Steelers (PIT),0,2,0,0,0,0,0,1,0,0,50.2%,2021,14
25,Las Vegas Raiders (LV),3,0,0,0,0,0,0,1,-1,-1,11.2%,2021,14
26,Houston Texans (HOU),0,0,0,0,0,0,0,1,-1,-1,0.8%,2021,14
27,New York Giants (NYG),2,0,0,0,0,0,0,1,-2,-2,24.7%,2021,14
28,Detroit Lions (DET),1,0,0,0,0,0,0,1,-3,-3,4.0%,2021,14
