Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
44,Giovani Bernard (TB),12,30,2.5,10,0,0,2,2,-1,-0.5,0,0,1,3.9,3.9,0.2%,2020,13
45,Ito Smith (FA),8,36,4.5,15,0,0,1,2,-2,-2,0,0,1,3.9,3.9,0.0%,2020,13
46,Mark Ingram II (NO),6,28,4.7,7,0,0,1,1,1,1,0,0,1,3.4,3.4,4.2%,2020,13
47,Ameer Abdullah (LV),2,11,5.5,7,0,0,1,1,18,18,0,0,1,3.4,3.4,2.7%,2020,13
48,Tony Pollard (DAL),8,22,2.8,12,0,0,1,1,6,6,0,0,1,3.3,3.3,94.9%,2020,13
49,Malcolm Brown (LAR),3,-3,-1,1,0,0,1,1,30,30,0,0,1,3.2,3.2,0.1%,2020,13
50,Patrick Laird (TB),3,6,2,4,0,0,2,3,16,8,0,0,1,3.2,3.2,0.0%,2020,13
51,Miles Sanders (PHI),10,31,3.1,8,0,0,0,1,0,0,0,0,1,3.1,3.1,96.7%,2020,13
52,Jordan Wilkins (FA),5,12,2.4,5,0,0,2,2,6,3,0,0,1,2.8,2.8,0.1%,2020,13
53,Latavius Murray (DEN),5,17,3.4,6,0,0,2,2,0,0,0,0,1,2.7,2.7,76.1%,2020,13
54,Jaylen Samuels (FA),1,1,1,1,0,0,3,4,11,3.7,0,0,1,2.7,2.7,0.0%,2020,13
55,Carlos Hyde (FA),2,1,0.5,1,0,0,3,3,10,3.3,0,0,1,2.6,2.6,0.0%,2020,13
56,Phillip Lindsay (FA),14,26,1.9,4,0,0,0,1,0,0,0,0,1,2.6,2.6,0.3%,2020,13
57,Todd Gurley II (FA),8,16,2,13,0,0,1,1,4,4,0,0,1,2.5,2.5,0.1%,2020,13
58,Jalen Richard (FA),4,11,2.8,5,0,0,1,1,6,6,0,0,1,2.2,2.2,1.0%,2020,13
59,DeeJay Dallas (SEA),0,0,0,0,0,0,2,3,11,5.5,0,0,1,2.1,2.1,4.0%,2020,13
60,Kerryon Johnson (FA),3,3,1,2,0,0,2,3,8,4,0,0,1,2.1,2.1,0.0%,2020,13
61,Patrick Ricard (BAL),0,0,0,0,0,0,2,2,11,5.5,0,0,1,2.1,2.1,0.1%,2020,13
62,Benny Snell Jr. (PIT),8,5,0.6,4,0,0,2,3,5,2.5,0,0,1,2,2,1.3%,2020,13
63,Jordan Howard (FA),4,19,4.8,11,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,13
64,Zack Moss (IND),3,9,3,7,0,0,1,1,5,5,0,0,1,1.9,1.9,46.2%,2020,13
65,Brian Hill (FA),5,18,3.6,7,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2020,13
66,James White (FA),0,0,0,0,0,0,3,4,1,0.3,0,0,1,1.6,1.6,0.1%,2020,13
67,Anthony McFarland Jr. (PIT),4,15,3.8,9,0,0,0,1,0,0,0,0,1,1.5,1.5,0.0%,2020,13
68,Theo Riddick (FA),3,6,2,3,0,0,1,1,3,3,0,0,1,1.4,1.4,0.0%,2020,13
69,Antonio Gibson (WAS),2,14,7,13,0,0,0,0,0,0,0,0,1,1.4,1.4,77.4%,2020,13
70,Joshua Kelley (LAC),0,0,0,0,0,0,2,2,3,1.5,0,0,1,1.3,1.3,6.7%,2020,13
71,D'Ernest Johnson (CLE),0,0,0,0,0,0,1,1,5,5,0,0,1,1,1,0.7%,2020,13
72,Justice Hill (BAL),0,0,0,0,0,0,1,1,4,4,0,0,1,0.9,0.9,0.8%,2020,13
73,Boston Scott (PHI),2,9,4.5,6,0,0,0,2,0,0,0,0,1,0.9,0.9,1.2%,2020,13
74,Elijhaa Penny (FA),2,8,4,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,13
75,Alec Ingold (MIA),0,0,0,0,0,0,1,1,2,2,0,0,1,0.7,0.7,0.1%,2020,13
76,Samaje Perine (CIN),3,7,2.3,5,0,0,0,0,0,0,0,0,1,0.7,0.7,46.7%,2020,13
77,Dare Ogunbowale (HOU),2,7,3.5,4,0,0,0,2,0,0,0,0,1,0.7,0.7,2.7%,2020,13
78,Jakob Johnson (LV),0,0,0,0,0,0,1,1,1,1,0,0,1,0.6,0.6,0.0%,2020,13
79,Dion Lewis (FA),3,6,2,3,0,0,0,0,0,0,0,0,1,0.6,0.6,2.0%,2020,13
80,Frank Gore (FA),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,12.1%,2020,13
81,Gabe Nabers (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
82,Nathan Cottrell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
83,Jonathan Ward (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
84,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
85,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
86,Trayveon Williams (CIN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
87,Mike Boone (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0%,2020,13
88,Ryan Nall (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
89,Devine Ozigbo (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
90,Rico Dowdle (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
91,Xavier Jones (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
92,Scottie Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
93,Khari Blasingame (CHI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
94,Andrew Beck (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
95,Chandler Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
96,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
97,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
98,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
99,Cordarrelle Patterson (ATL),10,59,5.9,13,0,1,1,2,4,4,0,0,1,0,0,83.0%,2020,13
100,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
101,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
102,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,13
103,Andy Janovich (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
104,D.J. Foster (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
105,Tyler Ervin (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
106,Jonathan Williams (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0%,2020,13
107,D'Onta Foreman (CAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.2%,2020,13
108,Royce Freeman (HOU),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5%,2020,13
109,Buddy Howell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
110,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
111,Corey Clement (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2%,2020,13
112,Jerick McKinnon (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0%,2020,13
113,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
114,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
115,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,13
116,Tevin Coleman (SF),2,-11,-5.5,0,0,0,0,0,0,0,0,0,1,-1.1,-1.1,0.2%,2020,13
