Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,David Montgomery (CHI),32,146,4.6,19,0,2,1,2,16,16,0,0,1,28.7,28.7,95.9%,2020,15
2,Tony Pollard (DAL),12,69,5.8,40,3,2,6,9,63,10.5,0,0,1,28.2,28.2,94.9%,2020,15
3,Dalvin Cook (MIN),24,132,5.5,20,1,1,5,5,27,5.4,0,0,1,24.4,24.4,99.9%,2020,15
4,Derrick Henry (TEN),24,147,6.1,33,2,1,2,2,5,2.5,0,0,1,24.2,24.2,98.4%,2020,15
5,Aaron Jones (GB),20,145,7.3,46,3,1,3,4,13,4.3,0,0,1,23.3,23.3,99.2%,2020,15
6,Giovani Bernard (TB),25,83,3.3,11,0,1,1,1,14,14,1,0,1,22.2,22.2,0.2%,2020,15
7,Melvin Gordon III (KC),11,61,5.5,14,0,2,4,4,20,5,0,0,1,22.1,22.1,27.2%,2020,15
8,Salvon Ahmed (MIA),23,122,5.3,31,2,1,1,3,5,5,0,0,1,21.2,21.2,0.1%,2020,15
9,J.D. McKissic (WAS),13,51,3.9,11,0,0,9,10,56,6.2,1,0,1,21.2,21.2,8.2%,2020,15
10,D'Andre Swift (DET),15,67,4.5,11,0,2,4,5,15,3.8,0,1,1,20.2,20.2,97.7%,2020,15
11,Leonard Fournette (TB),14,49,3.5,17,0,2,3,5,16,5.3,0,0,1,20,20,97.5%,2020,15
12,Josh Jacobs (LV),26,76,2.9,20,1,1,3,3,38,12.7,0,0,1,18.9,18.9,99.4%,2020,15
13,David Johnson (NO),8,27,3.4,8,0,0,11,11,106,9.6,0,0,1,18.8,18.8,0.1%,2020,15
14,Benny Snell Jr. (PIT),18,84,4.7,29,1,1,3,4,23,7.7,0,0,1,18.2,18.2,1.3%,2020,15
15,Jonathan Taylor (IND),16,83,5.2,14,0,1,4,5,12,3,0,0,1,17.5,17.5,80.5%,2020,15
16,Alvin Kamara (NO),11,54,4.9,11,0,0,3,6,40,13.3,1,0,1,16.9,16.9,99.3%,2020,15
17,Devin Singletary (BUF),8,68,8.5,51,4,1,3,3,16,5.3,0,0,1,15.9,15.9,91.5%,2020,15
18,J.K. Dobbins (BAL),14,64,4.6,11,0,1,1,1,17,17,0,0,1,14.6,14.6,83.2%,2020,15
19,Ty Johnson (NYJ),3,16,5.3,7,0,0,6,6,39,6.5,1,0,1,14.5,14.5,2.7%,2020,15
20,Le'Veon Bell (FA),15,62,4.1,12,0,1,1,1,14,14,0,0,1,14.1,14.1,0.1%,2020,15
21,Chase Edmonds (DEN),11,47,4.3,16,0,0,3,5,19,6.3,1,0,1,14.1,14.1,24.1%,2020,15
22,Nick Chubb (CLE),15,50,3.3,15,0,1,2,2,16,8,0,0,1,13.6,13.6,99.9%,2020,15
23,Carlos Hyde (FA),2,55,27.5,50,4,1,2,3,8,4,0,0,1,13.3,13.3,0.0%,2020,15
24,Frank Gore (FA),23,59,2.6,8,0,1,1,1,6,6,0,0,1,13,13,12.1%,2020,15
25,James Robinson (NYJ),16,35,2.2,11,0,0,3,3,18,6,1,0,1,12.8,12.8,35.9%,2020,15
26,Darrynton Evans (CHI),8,30,3.8,9,0,0,2,2,27,13.5,1,0,1,12.7,12.7,0.2%,2020,15
27,Jeff Wilson Jr. (MIA),16,60,3.8,12,0,1,0,4,0,0,0,0,1,12,12,70.1%,2020,15
28,Austin Ekeler (LAC),13,60,4.6,27,1,0,4,4,19,4.8,0,0,1,9.9,9.9,100.0%,2020,15
29,Latavius Murray (DEN),4,3,0.8,3,0,0,2,3,26,13,1,0,1,9.9,9.9,76.1%,2020,15
30,Miles Sanders (PHI),17,64,3.8,10,0,0,1,2,26,26,0,0,1,9.5,9.5,96.7%,2020,15
31,Gus Edwards (BAL),9,42,4.7,7,0,0,2,2,36,18,0,0,1,8.8,8.8,34.8%,2020,15
32,Clyde Edwards-Helaire (KC),14,79,5.6,16,0,0,1,2,4,4,0,0,1,8.8,8.8,38.1%,2020,15
33,Sony Michel (FA),10,74,7.4,17,0,0,1,1,8,8,0,0,1,8.7,8.7,2.1%,2020,15
34,Matt Breida (NYG),12,86,7.2,24,1,0,0,0,0,0,0,0,1,8.6,8.6,3.3%,2020,15
35,Zack Moss (IND),13,81,6.2,26,1,0,0,0,0,0,0,0,1,8.1,8.1,46.2%,2020,15
36,Chris Carson (FA),15,63,4.2,13,0,0,2,3,6,3,0,0,1,7.9,7.9,0.3%,2020,15
37,James White (FA),2,3,1.5,4,0,0,4,4,52,13,0,0,1,7.5,7.5,0.1%,2020,15
38,Mike Davis (FA),14,59,4.2,12,0,0,2,2,2,1,0,0,1,7.1,7.1,1.0%,2020,15
39,Kalen Ballage (FA),8,11,1.4,9,0,1,0,0,0,0,0,0,1,7.1,7.1,0.0%,2020,15
40,Raheem Mostert (MIA),14,68,4.9,17,0,0,0,0,0,0,0,0,1,6.8,6.8,81.6%,2020,15
41,Cam Akers (LAR),15,63,4.2,11,0,0,1,3,-1,-1,0,0,1,6.7,6.7,87.1%,2020,15
42,Peyton Barber (FA),4,5,1.3,4,0,1,0,1,0,0,0,0,1,6.5,6.5,1.0%,2020,15
