Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),26,215,8.3,47,7,2,2,2,7,3.5,0,0,1,35.2,35.2,98.4%,2020,14
2,Jonathan Taylor (IND),20,150,7.5,62,4,2,2,2,15,7.5,0,0,1,29.5,29.5,80.5%,2020,14
3,Miles Sanders (PHI),14,115,8.2,82,4,2,4,5,21,5.3,0,0,1,27.6,27.6,96.7%,2020,14
4,Kareem Hunt (CLE),6,33,5.5,10,0,1,6,7,77,12.8,1,0,1,26,26,71.2%,2020,14
5,Mike Davis (FA),11,51,4.6,10,0,2,5,6,42,8.4,0,0,1,23.8,23.8,1.0%,2020,14
6,Nick Chubb (CLE),17,82,4.8,14,0,2,2,2,21,10.5,0,0,1,23.3,23.3,99.9%,2020,14
7,David Montgomery (CHI),11,113,10.3,80,4,1,3,4,42,14,0,0,1,23,23,95.9%,2020,14
8,Cam Akers (LAR),29,171,5.9,35,3,0,2,3,23,11.5,0,0,1,20.4,20.4,87.1%,2020,14
9,Austin Ekeler (LAC),15,79,5.3,13,0,0,9,9,67,7.4,0,0,1,19.1,19.1,100.0%,2020,14
10,Alvin Kamara (NO),11,50,4.5,16,0,1,7,10,44,6.3,0,0,1,18.9,18.9,99.3%,2020,14
11,Dalvin Cook (MIN),22,102,4.6,14,0,1,2,4,8,4,0,0,1,18,18,99.9%,2020,14
12,Gus Edwards (BAL),7,49,7,19,0,2,1,1,4,4,0,0,1,17.8,17.8,34.8%,2020,14
13,Chris Carson (FA),12,76,6.3,28,1,1,3,5,22,7.3,0,0,1,17.3,17.3,0.3%,2020,14
14,Kenyan Drake (BAL),23,80,3.5,36,2,1,1,1,10,10,0,0,1,15.5,15.5,22.0%,2020,14
15,Ronald Jones II (KC),18,80,4.4,16,0,1,1,2,4,4,0,0,1,14.9,14.9,2.5%,2020,14
16,J.K. Dobbins (BAL),13,53,4.1,13,0,1,0,0,0,0,0,0,1,13.3,13.3,83.2%,2020,14
17,D'Andre Swift (DET),7,24,3.4,5,0,1,4,5,26,6.5,0,0,1,13,13,97.7%,2020,14
18,Tony Pollard (DAL),11,39,3.5,17,0,0,2,2,9,4.5,1,0,1,11.8,11.8,94.9%,2020,14
19,Clyde Edwards-Helaire (KC),16,32,2,12,0,0,5,6,59,11.8,0,0,1,11.6,11.6,38.1%,2020,14
20,Melvin Gordon III (KC),13,68,5.2,15,0,0,3,3,23,7.7,0,0,1,10.6,10.6,27.2%,2020,14
21,James Robinson (NYJ),12,67,5.6,47,3,0,4,4,16,4,0,0,1,10.3,10.3,35.9%,2020,14
22,J.D. McKissic (WAS),11,68,6.2,17,0,0,2,4,18,9,0,0,1,9.6,9.6,8.2%,2020,14
23,Nyheim Hines (BUF),7,58,8.3,31,2,0,4,4,17,4.3,0,0,1,9.5,9.5,28.2%,2020,14
24,Jeff Wilson Jr. (MIA),11,31,2.8,11,0,1,1,3,13,13,0,1,1,8.9,8.9,70.1%,2020,14
25,Josh Jacobs (LV),13,49,3.8,18,0,0,3,5,25,8.3,0,0,1,8.9,8.9,99.4%,2020,14
26,Kyle Juszczyk (SF),1,3,3,3,0,0,2,3,15,7.5,1,0,1,8.8,8.8,0.4%,2020,14
27,Wayne Gallman Jr. (SEA),12,57,4.8,16,0,0,3,4,16,5.3,0,0,1,8.8,8.8,0.0%,2020,14
28,Aaron Jones (GB),15,69,4.6,11,0,0,2,3,6,3,0,0,1,8.5,8.5,99.2%,2020,14
29,Raheem Mostert (MIA),14,65,4.6,14,0,0,2,4,5,2.5,0,0,1,8,8,81.6%,2020,14
30,Kerryon Johnson (FA),2,3,1.5,2,0,1,1,1,10,10,0,0,1,7.8,7.8,0.0%,2020,14
31,Chase Edmonds (DEN),7,32,4.6,11,0,0,4,5,21,5.3,0,0,1,7.3,7.3,24.1%,2020,14
32,Duke Johnson Jr. (BUF),8,26,3.3,10,0,0,2,2,53,26.5,0,1,1,6.9,6.9,0.0%,2020,14
33,Ezekiel Elliott (DAL),12,48,4,26,1,0,2,3,11,5.5,0,0,1,6.9,6.9,97.4%,2020,14
34,Carlos Hyde (FA),15,66,4.4,18,0,0,0,0,0,0,0,0,1,6.6,6.6,0.0%,2020,14
35,DeAndre Washington (FA),13,35,2.7,7,0,0,2,4,17,8.5,0,0,1,6.2,6.2,11.0%,2020,14
36,Jalen Richard (FA),2,10,5,6,0,0,4,5,31,7.8,0,0,1,6.1,6.1,1.0%,2020,14
37,Trayveon Williams (CIN),12,49,4.1,9,0,0,3,3,14,4.7,0,1,1,5.8,5.8,0.1%,2020,14
38,Damien Harris (NE),11,50,4.5,12,0,0,1,2,0,0,0,0,1,5.5,5.5,50.3%,2020,14
39,Dion Lewis (FA),2,14,7,13,0,1,0,0,0,0,0,1,1,5.4,5.4,2.0%,2020,14
40,Samaje Perine (CIN),10,32,3.2,11,0,0,2,2,9,4.5,0,0,1,5.1,5.1,46.7%,2020,14
41,Devine Ozigbo (FA),0,0,0,0,0,0,4,4,30,7.5,0,0,1,5,5,0.0%,2020,14
42,Ito Smith (FA),11,42,3.8,8,0,0,1,1,3,3,0,0,1,5,5,0.0%,2020,14
43,Buddy Howell (FA),11,42,3.8,9,0,0,1,2,3,3,0,0,1,5,5,0.0%,2020,14
44,Peyton Barber (FA),12,37,3.1,9,0,0,2,3,1,0.5,0,0,1,4.8,4.8,1.0%,2020,14
45,Jaylen Samuels (FA),4,15,3.8,6,0,0,3,4,18,6,0,0,1,4.8,4.8,0.0%,2020,14
46,Le'Veon Bell (FA),2,21,10.5,13,0,0,2,3,14,7,0,0,1,4.5,4.5,0.1%,2020,14
47,Zack Moss (IND),13,43,3.3,13,0,0,0,1,0,0,0,0,1,4.3,4.3,46.2%,2020,14
48,Phillip Lindsay (FA),11,24,2.2,9,0,0,2,2,7,3.5,0,0,1,4.1,4.1,0.3%,2020,14
49,Todd Gurley II (FA),6,19,3.2,8,0,0,2,3,12,6,0,0,1,4.1,4.1,0.1%,2020,14
50,LeSean McCoy (FA),4,32,8,14,0,0,1,1,3,3,0,0,1,4,4,2.0%,2020,14
51,Josh Adams (FA),6,27,4.5,12,0,0,2,2,3,1.5,0,0,1,4,4,0.0%,2020,14
52,Devin Singletary (BUF),7,32,4.6,14,0,0,1,1,2,2,0,0,1,3.9,3.9,91.5%,2020,14
53,Jamaal Williams (DET),10,38,3.8,9,0,0,0,0,0,0,0,0,1,3.8,3.8,88.5%,2020,14
54,C.J. Ham (MIN),1,0,0,0,0,0,3,3,22,7.3,0,0,1,3.7,3.7,0.1%,2020,14
55,Adrian Peterson (FA),4,7,1.8,3,0,0,1,1,23,23,0,0,1,3.5,3.5,2.1%,2020,14
56,Rodney Smith (FA),2,10,5,6,0,0,2,2,14,7,0,0,1,3.4,3.4,0.0%,2020,14
57,Devontae Booker (FA),4,8,2,6,0,0,3,3,11,3.7,0,0,1,3.4,3.4,0.0%,2020,14
58,Justin Jackson (DET),3,9,3,5,0,0,3,3,10,3.3,0,0,1,3.4,3.4,1.1%,2020,14
59,Ameer Abdullah (LV),3,11,3.7,4,0,0,2,2,10,5,0,0,1,3.1,3.1,2.7%,2020,14
60,Patrick Laird (TB),4,19,4.8,9,0,0,1,1,4,4,0,0,1,2.8,2.8,0.0%,2020,14
61,Kalen Ballage (FA),7,14,2,5,0,0,1,2,6,6,0,0,1,2.5,2.5,0.0%,2020,14
62,James White (FA),3,16,5.3,9,0,0,1,2,2,2,0,0,1,2.3,2.3,0.1%,2020,14
63,Sony Michel (FA),7,22,3.1,8,0,0,0,1,0,0,0,0,1,2.2,2.2,2.1%,2020,14
64,Boston Scott (PHI),3,6,2,3,0,0,1,1,11,11,0,0,1,2.2,2.2,1.2%,2020,14
65,Brian Hill (FA),1,3,3,3,0,0,1,1,12,12,0,0,1,2,2,0.0%,2020,14
66,James Conner (ARI),10,18,1.8,5,0,0,0,0,0,0,0,0,1,1.8,1.8,97.1%,2020,14
67,Giovani Bernard (TB),3,8,2.7,4,0,0,3,3,15,5,0,1,1,1.8,1.8,0.2%,2020,14
68,C.J. Prosise (FA),1,2,2,2,0,0,1,1,10,10,0,0,1,1.7,1.7,0.0%,2020,14
69,Dare Ogunbowale (HOU),0,0,0,0,0,0,1,1,12,12,0,0,1,1.7,1.7,2.7%,2020,14
70,Mike Boone (DEN),2,8,4,5,0,0,1,1,4,4,0,0,1,1.7,1.7,4.0%,2020,14
71,Ty Johnson (NYJ),8,16,2,5,0,0,0,0,0,0,0,0,1,1.6,1.6,2.7%,2020,14
72,Frank Gore (FA),8,23,2.9,11,0,0,1,1,8,8,0,1,1,1.6,1.6,12.1%,2020,14
