Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Dalvin Cook (MIN),22,206,9.4,70,4,2,2,2,46,23,0,0,1,38.2,38.2,99.9%,2020,9
2,Christian McCaffrey (SF),18,69,3.8,13,0,1,10,10,82,8.2,1,0,1,32.1,32.1,100.0%,2020,9
3,James Robinson (NYJ),25,99,4,12,0,1,0,2,0,0,0,0,1,15.9,15.9,35.9%,2020,9
4,Kalen Ballage (FA),15,69,4.6,14,0,1,2,3,15,7.5,0,0,1,15.4,15.4,0.0%,2020,9
5,Jerick McKinnon (KC),12,52,4.3,11,0,1,3,4,16,5.3,0,0,1,14.3,14.3,86.0%,2020,9
6,Wayne Gallman Jr. (SEA),14,68,4.9,12,0,1,1,2,9,9,0,0,1,14.2,14.2,0.0%,2020,9
7,Rex Burkhead (HOU),12,56,4.7,10,0,1,3,3,11,3.7,0,0,1,14.2,14.2,9.1%,2020,9
8,Alvin Kamara (NO),9,40,4.4,17,0,1,5,6,9,1.8,0,0,1,13.4,13.4,99.3%,2020,9
9,Josh Jacobs (LV),14,65,4.6,14,0,1,1,1,3,3,0,0,1,13.3,13.3,99.4%,2020,9
10,Duke Johnson Jr. (BUF),16,41,2.6,8,0,1,4,4,32,8,0,1,1,13.3,13.3,0.0%,2020,9
11,Devontae Booker (FA),8,68,8.5,23,1,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,2020,9
12,J.D. McKissic (WAS),3,17,5.7,10,0,0,9,14,65,7.2,0,0,1,12.7,12.7,8.2%,2020,9
13,Todd Gurley II (FA),19,53,2.8,13,0,1,2,2,2,1,0,0,1,12.5,12.5,0.1%,2020,9
14,Zack Moss (IND),9,18,2,7,0,1,2,2,30,15,0,0,1,11.8,11.8,46.2%,2020,9
15,Ryan Nall (FA),0,0,0,0,0,0,4,4,35,8.8,1,0,1,11.5,11.5,0.0%,2020,9
16,D'Andre Swift (DET),13,64,4.9,17,0,0,3,5,33,11,0,0,1,11.2,11.2,97.7%,2020,9
17,Antonio Gibson (WAS),6,20,3.3,11,0,1,3,3,35,11.7,0,1,1,11,11,77.4%,2020,9
18,Clyde Edwards-Helaire (KC),5,14,2.8,7,0,0,3,5,20,6.7,1,0,1,10.9,10.9,38.1%,2020,9
19,DeeJay Dallas (SEA),7,31,4.4,10,0,1,2,2,8,4,0,0,1,10.9,10.9,4.0%,2020,9
20,Aaron Jones (GB),15,58,3.9,11,0,0,5,5,21,4.2,0,0,1,10.4,10.4,99.2%,2020,9
21,Chase Edmonds (DEN),25,70,2.8,6,0,0,3,3,18,6,0,0,1,10.3,10.3,24.1%,2020,9
22,Travis Homer (SEA),6,16,2.7,11,0,0,3,3,64,21.3,0,0,1,9.5,9.5,15.5%,2020,9
23,Tyler Ervin (FA),8,24,3,8,0,0,4,5,48,12,0,0,1,9.2,9.2,0.0%,2020,9
24,Ameer Abdullah (LV),0,0,0,0,0,0,1,1,22,22,1,0,1,8.7,8.7,2.7%,2020,9
25,Gus Edwards (BAL),11,23,2.1,5,0,1,2,2,11,5.5,0,1,1,8.4,8.4,34.8%,2020,9
26,Joshua Kelley (LAC),9,28,3.1,9,0,0,5,5,31,6.2,0,0,1,8.4,8.4,6.7%,2020,9
27,Jonathan Taylor (IND),6,27,4.5,11,0,1,2,2,7,3.5,0,1,1,8.4,8.4,80.5%,2020,9
28,Kerryon Johnson (FA),4,29,7.3,14,0,0,3,3,36,12,0,0,1,8,8,0.0%,2020,9
29,Jordan Howard (FA),10,19,1.9,8,0,1,0,0,0,0,0,0,1,7.9,7.9,0.0%,2020,9
30,Ezekiel Elliott (DAL),18,51,2.8,10,0,0,2,3,18,9,0,0,1,7.9,7.9,97.4%,2020,9
31,Alfred Morris (FA),9,67,7.4,20,1,0,1,1,4,4,0,0,1,7.6,7.6,0.0%,2020,9
32,Leonard Fournette (TB),1,0,0,0,0,0,6,6,41,6.8,0,0,1,7.1,7.1,97.5%,2020,9
33,Damien Harris (NE),14,71,5.1,21,1,0,0,0,0,0,0,0,1,7.1,7.1,50.3%,2020,9
34,Gabe Nabers (FA),0,0,0,0,0,0,1,1,4,4,1,0,1,6.9,6.9,0.0%,2020,9
35,Frank Gore (FA),12,46,3.8,15,0,0,2,2,13,6.5,0,0,1,6.9,6.9,12.1%,2020,9
36,Alexander Mattison (MIN),12,69,5.8,18,0,0,0,0,0,0,0,0,1,6.9,6.9,25.1%,2020,9
37,Derrick Henry (TEN),21,68,3.2,26,1,0,0,0,0,0,0,0,1,6.8,6.8,98.4%,2020,9
38,Tony Pollard (DAL),9,57,6.3,20,2,0,1,2,1,1,0,0,1,6.3,6.3,94.9%,2020,9
39,Mike Davis (FA),1,3,3,3,0,0,5,6,34,6.8,0,0,1,6.2,6.2,1.0%,2020,9
40,Adrian Peterson (FA),8,29,3.6,8,0,0,3,5,14,4.7,0,0,1,5.8,5.8,2.1%,2020,9
41,Chris Thompson (FA),1,3,3,3,0,0,4,4,35,8.8,0,0,1,5.8,5.8,0.0%,2020,9
42,Latavius Murray (DEN),10,39,3.9,17,0,0,2,2,3,1.5,0,0,1,5.2,5.2,76.1%,2020,9
43,Devin Singletary (BUF),2,1,0.5,2,0,0,3,3,33,11,0,0,1,4.9,4.9,91.5%,2020,9
44,La'Mical Perine (MIA),6,19,3.2,7,0,0,2,2,19,9.5,0,0,1,4.8,4.8,0.0%,2020,9
45,Nyheim Hines (BUF),2,18,9,14,0,0,2,3,20,10,0,0,1,4.8,4.8,28.2%,2020,9
46,Jordan Wilkins (FA),11,39,3.5,11,0,0,2,2,-1,-0.5,0,0,1,4.8,4.8,0.1%,2020,9
47,J.K. Dobbins (BAL),12,30,2.5,8,0,0,2,2,5,2.5,0,0,1,4.5,4.5,83.2%,2020,9
48,James White (FA),2,0,0,4,0,0,4,5,24,6,0,0,1,4.4,4.4,0.1%,2020,9
49,Salvon Ahmed (MIA),7,38,5.4,19,0,0,0,0,0,0,0,0,1,3.8,3.8,0.1%,2020,9
50,David Montgomery (CHI),14,30,2.1,5,0,0,3,3,12,4,0,1,1,3.7,3.7,95.9%,2020,9
51,Ronald Jones II (KC),3,9,3,7,0,0,3,4,9,3,0,0,1,3.3,3.3,2.5%,2020,9
52,Anthony McFarland Jr. (PIT),3,7,2.3,6,0,0,2,2,15,7.5,0,0,1,3.2,3.2,0.0%,2020,9
53,Melvin Gordon III (KC),6,18,3,9,0,0,1,1,9,9,0,0,1,3.2,3.2,27.2%,2020,9
54,Dion Lewis (FA),3,5,1.7,5,0,0,2,2,16,8,0,0,1,3.1,3.1,2.0%,2020,9
55,James Conner (ARI),9,22,2.4,6,0,0,2,2,-2,-1,0,0,1,3,3,97.1%,2020,9
56,Jalen Richard (FA),1,3,3,3,0,0,1,1,19,19,0,0,1,2.7,2.7,1.0%,2020,9
57,Brian Hill (FA),8,24,3,8,0,0,0,1,0,0,0,0,1,2.4,2.4,0.0%,2020,9
58,JaMycal Hasty (JAC),4,3,0.8,4,0,0,2,2,10,5,0,0,1,2.3,2.3,4.2%,2020,9
