Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Mike Davis (FA),16,89,5.6,15,0,0,9,10,60,6.7,1,0,1,25.4,25.4,1.0%,2020,5
2,Todd Gurley II (FA),14,121,8.6,35,3,1,4,5,29,7.3,0,0,1,23,23,0.1%,2020,5
3,Ezekiel Elliott (DAL),19,91,4.8,12,0,2,1,2,14,14,0,0,1,23,23,97.4%,2020,5
4,Miles Sanders (PHI),11,80,7.3,74,4,2,2,4,19,9.5,0,0,1,22.9,22.9,96.7%,2020,5
5,Josh Jacobs (LV),23,77,3.3,7,0,2,2,3,8,4,0,0,1,21.5,21.5,99.4%,2020,5
6,Darrell Henderson Jr. (FA),15,38,2.5,7,0,1,3,4,30,10,1,0,1,20.3,20.3,22.3%,2020,5
7,Derrick Henry (TEN),19,57,3,12,0,2,1,2,6,6,0,0,1,18.8,18.8,98.4%,2020,5
8,Chase Edmonds (DEN),3,36,12,29,1,1,5,6,56,11.2,0,0,1,17.7,17.7,24.1%,2020,5
9,Myles Gaskin (MIA),16,57,3.6,21,1,1,5,5,34,6.8,0,0,1,17.6,17.6,0.3%,2020,5
10,Dalvin Cook (MIN),17,65,3.8,10,0,1,5,5,24,4.8,0,0,1,17.4,17.4,99.9%,2020,5
11,Chris Carson (FA),8,52,6.5,29,1,1,6,7,27,4.5,0,0,1,16.9,16.9,0.3%,2020,5
12,Kareem Hunt (CLE),20,72,3.6,10,0,0,3,4,21,7,1,0,1,16.8,16.8,71.2%,2020,5
13,Alvin Kamara (NO),11,45,4.1,10,0,0,8,10,74,9.3,0,0,1,15.9,15.9,99.3%,2020,5
14,Devonta Freeman (FA),17,60,3.5,9,0,1,2,3,27,13.5,0,0,1,15.7,15.7,0.0%,2020,5
15,David Montgomery (CHI),10,29,2.9,7,0,1,7,8,30,4.3,0,0,1,15.4,15.4,95.9%,2020,5
16,Alexander Mattison (MIN),20,112,5.6,25,2,0,3,3,24,8,0,0,1,15.1,15.1,25.1%,2020,5
17,Jonathan Taylor (IND),12,57,4.8,10,0,1,2,3,17,8.5,0,0,1,14.4,14.4,80.5%,2020,5
18,Ronald Jones II (KC),17,106,6.2,37,2,0,3,5,19,6.3,0,0,1,14,14,2.5%,2020,5
19,T.J. Yeldon (FA),7,52,7.4,34,2,0,1,3,22,22,1,0,1,13.9,13.9,0.0%,2020,5
20,James Conner (ARI),15,44,2.9,25,1,1,3,3,19,6.3,0,0,1,13.8,13.8,97.1%,2020,5
21,Raheem Mostert (MIA),11,90,8.2,37,2,0,3,3,29,9.7,0,0,1,13.4,13.4,81.6%,2020,5
22,Kenyan Drake (BAL),18,60,3.3,10,0,1,1,1,2,2,0,0,1,12.7,12.7,22.0%,2020,5
23,Joe Mixon (CIN),24,59,2.5,7,0,0,6,8,35,5.8,0,0,1,12.4,12.4,99.9%,2020,5
24,Justin Jackson (DET),15,71,4.7,36,2,0,5,6,23,4.6,0,0,1,11.9,11.9,1.1%,2020,5
25,David Johnson (NO),17,96,5.6,29,1,0,2,4,7,3.5,0,0,1,11.3,11.3,0.1%,2020,5
26,Clyde Edwards-Helaire (KC),10,40,4,9,0,0,3,8,40,13.3,0,0,1,9.5,9.5,38.1%,2020,5
27,J.D. McKissic (WAS),1,3,3,3,0,0,6,8,46,7.7,0,0,1,7.9,7.9,8.2%,2020,5
28,Antonio Gibson (WAS),11,27,2.5,6,0,0,5,5,24,4.8,0,0,1,7.6,7.6,77.4%,2020,5
29,James Robinson (NYJ),13,48,3.7,14,0,0,5,7,22,4.4,0,1,1,7.5,7.5,35.9%,2020,5
30,Le'Veon Bell (FA),13,60,4.6,13,0,0,1,1,7,7,0,0,1,7.2,7.2,0.1%,2020,5
31,Devontae Booker (FA),7,62,8.9,43,3,0,1,1,5,5,0,0,1,7.2,7.2,0.0%,2020,5
32,Kyle Juszczyk (SF),2,11,5.5,7,0,1,0,1,0,0,0,0,1,7.1,7.1,0.4%,2020,5
33,J.K. Dobbins (BAL),1,34,34,34,2,0,3,3,21,7,0,0,1,7,7,83.2%,2020,5
34,Latavius Murray (DEN),8,34,4.3,8,0,0,2,2,23,11.5,0,0,1,6.7,6.7,76.1%,2020,5
35,Brian Hill (FA),6,39,6.5,11,0,0,2,2,15,7.5,0,0,1,6.4,6.4,0.0%,2020,5
36,Matt Breida (NYG),9,28,3.1,12,0,0,1,1,31,31,0,0,1,6.4,6.4,3.3%,2020,5
37,Cam Akers (LAR),9,61,6.8,46,3,0,0,0,0,0,0,0,1,6.1,6.1,87.1%,2020,5
38,Chris Thompson (FA),2,7,3.5,4,0,0,3,3,35,11.7,0,0,1,5.7,5.7,0.0%,2020,5
39,Mark Ingram II (NO),11,57,5.2,20,1,0,0,0,0,0,0,0,1,5.7,5.7,4.2%,2020,5
40,Jalen Richard (FA),1,4,4,4,0,0,4,5,26,6.5,0,0,1,5,5,1.0%,2020,5
41,Darrel Williams (ARI),1,4,4,4,0,0,1,5,15,15,0,0,1,4.4,4.4,1.5%,2020,5
42,Joshua Kelley (LAC),11,29,2.6,9,0,0,1,1,9,9,0,0,1,4.3,4.3,6.7%,2020,5
43,Tony Pollard (DAL),6,30,5,13,0,0,2,3,2,1,0,0,1,4.2,4.2,94.9%,2020,5
44,D'Ernest Johnson (CLE),8,32,4,28,1,0,1,1,4,4,0,0,1,4.1,4.1,0.7%,2020,5
45,Nyheim Hines (BUF),3,8,2.7,5,0,0,2,4,22,11,0,0,1,4,4,28.2%,2020,5
46,Devin Singletary (BUF),11,25,2.3,6,0,0,1,1,8,8,0,0,1,3.8,3.8,91.5%,2020,5
47,Jeremy McNichols (PIT),9,28,3.1,7,0,0,1,1,3,3,0,0,1,3.6,3.6,0.0%,2020,5
48,Alec Ingold (MIA),0,0,0,0,0,0,2,4,25,12.5,0,0,1,3.5,3.5,0.1%,2020,5
49,Wayne Gallman Jr. (SEA),5,24,4.8,13,0,0,2,2,0,0,0,0,1,3.4,3.4,0.0%,2020,5
50,Frank Gore (FA),9,30,3.3,11,0,0,0,0,0,0,0,0,1,3,3,12.1%,2020,5
51,Malcolm Brown (LAR),8,30,3.8,12,0,0,1,2,-6,-6,0,0,1,2.9,2.9,0.1%,2020,5
52,Jeff Wilson Jr. (MIA),4,27,6.8,9,0,0,0,1,0,0,0,0,1,2.7,2.7,70.1%,2020,5
53,Gus Edwards (BAL),7,25,3.6,6,0,0,0,3,0,0,0,0,1,2.5,2.5,34.8%,2020,5
54,Duke Johnson Jr. (BUF),3,8,2.7,3,0,0,1,1,11,11,0,0,1,2.4,2.4,0.0%,2020,5
55,Mike Boone (DEN),2,19,9.5,12,0,0,0,0,0,0,0,0,1,1.9,1.9,4.0%,2020,5
56,Benny Snell Jr. (PIT),7,19,2.7,8,0,0,0,0,0,0,0,0,1,1.9,1.9,1.3%,2020,5
57,Jerick McKinnon (KC),1,0,0,0,0,0,2,4,5,2.5,0,0,1,1.5,1.5,86.0%,2020,5
58,Travis Homer (SEA),3,14,4.7,6,0,0,0,0,0,0,0,0,1,1.4,1.4,15.5%,2020,5
59,Darrynton Evans (CHI),2,12,6,9,0,0,0,0,0,0,0,0,1,1.2,1.2,0.2%,2020,5
60,Patrick Ricard (BAL),0,0,0,0,0,0,1,2,7,7,0,0,1,1.2,1.2,0.1%,2020,5
61,Dion Lewis (FA),0,0,0,0,0,0,2,4,1,0.5,0,0,1,1.1,1.1,2.0%,2020,5
62,Chandler Cox (FA),0,0,0,0,0,0,1,1,6,6,0,0,1,1.1,1.1,0.0%,2020,5
63,Giovani Bernard (TB),0,0,0,0,0,0,1,2,4,4,0,0,1,0.9,0.9,0.2%,2020,5
64,Anthony McFarland Jr. (PIT),3,6,2,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,5
65,Ito Smith (FA),2,6,3,5,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,5
66,Andy Janovich (FA),2,4,2,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,5
67,Elijhaa Penny (FA),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2020,5
68,Boston Scott (PHI),1,3,3,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.2%,2020,5
69,Michael Burton (KC),2,2,1,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2020,5
70,Alex Armah Jr. (WAS),1,2,2,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2020,5
71,Jordan Wilkins (FA),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1%,2020,5
