Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
1,Derrick Henry (TEN),27,178,6.6,31,2,3,2,4,7,3.5,0,0,1,37.5,37.5,98.4%,2020,12
2,Antonio Gibson (WAS),20,115,5.8,37,3,3,5,7,21,4.2,0,0,1,34.1,34.1,77.4%,2020,12
3,Nick Chubb (CLE),19,144,7.6,29,2,1,3,3,32,10.7,0,0,1,25.1,25.1,99.9%,2020,12
4,Latavius Murray (DEN),19,124,6.5,36,2,2,1,1,2,2,0,0,1,25.1,25.1,76.1%,2020,12
5,James Robinson (NYJ),22,128,5.8,27,1,1,5,6,31,6.2,0,0,1,24.4,24.4,35.9%,2020,12
6,David Montgomery (CHI),11,103,9.4,57,4,0,5,6,40,8,1,0,1,22.8,22.8,95.9%,2020,12
7,Kenyan Drake (BAL),22,78,3.5,14,0,2,3,4,15,5,0,0,1,22.8,22.8,22.0%,2020,12
8,Austin Ekeler (LAC),14,44,3.1,15,0,0,11,16,85,7.7,0,0,1,18.4,18.4,100.0%,2020,12
9,Adrian Peterson (FA),15,55,3.7,19,0,2,0,0,0,0,0,0,1,17.5,17.5,2.1%,2020,12
10,Ronald Jones II (KC),9,66,7.3,34,2,0,1,2,37,37,1,0,1,16.8,16.8,2.5%,2020,12
11,Wayne Gallman Jr. (SEA),24,94,3.9,18,0,1,3,5,-3,-1,0,0,1,16.6,16.6,0.0%,2020,12
12,Ito Smith (FA),12,65,5.4,24,1,1,4,5,10,2.5,0,0,1,15.5,15.5,0.0%,2020,12
13,Duke Johnson Jr. (BUF),9,37,4.1,8,0,0,3,4,43,14.3,1,0,1,15.5,15.5,0.0%,2020,12
14,Cam Akers (LAR),9,84,9.3,61,4,1,0,0,0,0,0,0,1,14.4,14.4,87.1%,2020,12
15,James White (FA),5,18,3.6,7,0,2,1,1,-1,-1,0,0,1,14.2,14.2,0.1%,2020,12
16,Nyheim Hines (BUF),10,29,2.9,10,0,0,8,10,66,8.3,0,0,1,13.5,13.5,28.2%,2020,12
17,Jamaal Williams (DET),17,73,4.3,17,0,1,0,0,0,0,0,0,1,13.3,13.3,88.5%,2020,12
18,Chris Carson (FA),8,41,5.1,16,0,1,2,2,18,9,0,0,1,12.9,12.9,0.3%,2020,12
19,Benny Snell Jr. (PIT),16,60,3.8,13,0,0,3,4,33,11,0,0,1,10.8,10.8,1.3%,2020,12
20,Frank Gore (FA),18,74,4.1,17,0,0,3,3,12,4,0,0,1,10.1,10.1,12.1%,2020,12
21,Kerryon Johnson (FA),11,46,4.2,8,0,0,4,4,52,13,0,1,1,9.8,9.8,0.0%,2020,12
22,Devin Singletary (BUF),11,82,7.5,24,2,0,3,3,20,6.7,0,1,1,9.7,9.7,91.5%,2020,12
23,Joshua Kelley (LAC),7,35,5,33,2,1,0,0,0,0,0,0,1,9.5,9.5,6.7%,2020,12
24,Aaron Jones (GB),17,90,5.3,16,0,0,1,2,0,0,0,0,1,9.5,9.5,99.2%,2020,12
25,Mike Davis (FA),15,55,3.7,10,0,0,3,6,24,8,0,0,1,9.4,9.4,1.0%,2020,12
26,Raheem Mostert (MIA),16,43,2.7,10,0,1,2,2,0,0,0,1,1,9.3,9.3,81.6%,2020,12
27,Dalvin Cook (MIN),18,61,3.4,14,0,0,4,4,21,5.3,0,1,1,8.2,8.2,99.9%,2020,12
28,Zack Moss (IND),9,59,6.6,31,2,0,2,2,9,4.5,0,0,1,7.8,7.8,46.2%,2020,12
29,Boston Scott (PHI),2,7,3.5,5,0,0,5,6,40,8,0,0,1,7.2,7.2,1.2%,2020,12
30,Jordan Wilkins (FA),6,22,3.7,11,0,0,3,4,35,11.7,0,0,1,7.2,7.2,0.1%,2020,12
31,DeAndre Washington (FA),13,49,3.8,16,0,0,2,5,11,5.5,0,0,1,7,7,11.0%,2020,12
32,Gus Edwards (BAL),9,10,1.1,6,0,1,0,0,0,0,0,0,1,7,7,34.8%,2020,12
33,Chase Edmonds (DEN),6,29,4.8,9,0,0,4,5,14,3.5,0,0,1,6.3,6.3,24.1%,2020,12
34,Kareem Hunt (CLE),10,62,6.2,27,1,0,0,2,0,0,0,0,1,6.2,6.2,71.2%,2020,12
35,C.J. Prosise (FA),5,12,2.4,7,0,0,1,1,2,2,1,1,1,5.9,5.9,0.0%,2020,12
36,Giovani Bernard (TB),8,32,4,15,0,0,2,3,17,8.5,0,0,1,5.9,5.9,0.2%,2020,12
37,Peyton Barber (FA),11,57,5.2,15,0,0,0,0,0,0,0,0,1,5.7,5.7,1.0%,2020,12
38,Alvin Kamara (NO),11,54,4.9,15,0,0,1,2,-2,-2,0,0,1,5.7,5.7,99.3%,2020,12
39,Brian Hill (FA),13,55,4.2,22,1,0,0,1,0,0,0,0,1,5.5,5.5,0.0%,2020,12
40,Miles Sanders (PHI),6,15,2.5,8,0,0,2,3,7,3.5,0,0,1,5.2,5.2,96.7%,2020,12
41,Royce Freeman (HOU),8,50,6.3,23,1,0,0,0,0,0,0,0,1,5,5,1.5%,2020,12
42,Justice Hill (BAL),9,35,3.9,19,0,0,2,2,5,2.5,0,0,1,5,5,0.8%,2020,12
43,Damien Harris (NE),14,47,3.4,18,0,0,0,0,0,0,0,0,1,4.7,4.7,50.3%,2020,12
44,Clyde Edwards-Helaire (KC),11,37,3.4,10,0,0,1,1,2,2,0,0,1,4.4,4.4,38.1%,2020,12
45,Matt Breida (NYG),8,36,4.5,12,0,0,2,2,17,8.5,0,1,1,4.3,4.3,3.3%,2020,12
46,Le'Veon Bell (FA),5,22,4.4,10,0,0,2,2,10,5,0,0,1,4.2,4.2,0.1%,2020,12
47,Jerick McKinnon (KC),3,21,7,19,0,0,2,3,11,5.5,0,0,1,4.2,4.2,86.0%,2020,12
48,Kyle Juszczyk (SF),2,8,4,6,0,0,2,2,24,12,0,0,1,4.2,4.2,0.4%,2020,12
49,Carlos Hyde (FA),15,22,1.5,8,0,0,2,3,7,3.5,0,0,1,3.9,3.9,0.0%,2020,12
50,Josh Jacobs (LV),7,27,3.9,16,0,0,3,3,17,5.7,0,1,1,3.9,3.9,99.4%,2020,12
51,J.D. McKissic (WAS),1,6,6,6,0,0,2,2,21,10.5,0,0,1,3.7,3.7,8.2%,2020,12
52,Leonard Fournette (TB),3,10,3.3,6,0,0,3,3,10,3.3,0,0,1,3.5,3.5,97.5%,2020,12
53,Tony Pollard (DAL),4,12,3,5,0,0,2,2,10,5,0,0,1,3.2,3.2,94.9%,2020,12
54,Melvin Gordon III (KC),12,31,2.6,11,0,0,0,0,0,0,0,0,1,3.1,3.1,27.2%,2020,12
55,Anthony McFarland Jr. (PIT),3,9,3,3,0,0,1,1,17,17,0,0,1,3.1,3.1,0.0%,2020,12
56,D'Onta Foreman (CAR),4,28,7,12,0,0,0,0,0,0,0,0,1,2.8,2.8,80.2%,2020,12
57,Jonathan Williams (WAS),1,5,5,5,0,0,4,4,21,5.3,0,1,1,2.6,2.6,5.0%,2020,12
58,Ezekiel Elliott (DAL),10,32,3.2,8,0,0,1,3,7,7,0,1,1,2.4,2.4,97.4%,2020,12
59,Trenton Cannon (TEN),3,17,5.7,13,0,0,1,1,1,1,0,0,1,2.3,2.3,0.0%,2020,12
60,Dion Lewis (FA),2,10,5,7,0,0,1,3,7,7,0,0,1,2.2,2.2,2.0%,2020,12
61,Khari Blasingame (CHI),0,0,0,0,0,0,1,1,16,16,0,0,1,2.1,2.1,0.0%,2020,12
62,Jeremy McNichols (PIT),8,20,2.5,6,0,0,0,1,0,0,0,0,1,2,2,0.0%,2020,12
63,Phillip Lindsay (FA),9,20,2.2,13,0,0,0,0,0,0,0,0,1,2,2,0.3%,2020,12
64,Jeff Wilson Jr. (MIA),12,40,3.3,10,0,0,0,0,0,0,0,1,1,2,2,70.1%,2020,12
65,Darrell Henderson Jr. (FA),10,19,1.9,5,0,0,0,1,0,0,0,0,1,1.9,1.9,22.3%,2020,12
66,Rodney Smith (FA),7,18,2.6,13,0,0,0,1,0,0,0,0,1,1.8,1.8,0.0%,2020,12
67,Trayveon Williams (CIN),1,-2,-2,0,0,0,1,1,13,13,0,0,1,1.6,1.6,0.1%,2020,12
68,Ryan Nall (FA),0,0,0,0,0,0,1,1,10,10,0,0,1,1.5,1.5,0.0%,2020,12
69,C.J. Ham (MIN),1,10,10,10,0,0,0,0,0,0,0,0,1,1,1,0.1%,2020,12
70,Devontae Booker (FA),5,6,1.2,4,0,0,1,4,-1,-1,0,0,1,1,1,0.0%,2020,12
71,Malcolm Brown (LAR),3,4,1.3,2,0,0,2,2,15,7.5,0,1,1,0.9,0.9,0.1%,2020,12
72,Ty Johnson (NYJ),2,3,1.5,2,0,0,1,2,1,1,0,0,1,0.9,0.9,2.7%,2020,12
73,Alfred Morris (FA),4,8,2,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,12
74,Samaje Perine (CIN),0,0,0,0,0,0,1,1,2,2,0,0,1,0.7,0.7,46.7%,2020,12
75,Alexander Mattison (MIN),2,6,3,4,0,0,0,0,0,0,0,0,1,0.6,0.6,25.1%,2020,12
76,Troymaine Pope (FA),1,-1,-1,0,0,0,1,1,2,2,0,0,1,0.6,0.6,0.0%,2020,12
77,Corey Clement (ARI),1,6,6,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.2%,2020,12
78,Dwayne Washington (NO),3,6,2,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.1%,2020,12
79,Tony Brooks-James (FA),3,4,1.3,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,12
80,Josh Adams (FA),1,1,1,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,12
81,Gabe Nabers (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
82,Nathan Cottrell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
83,Jonathan Ward (TEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
84,Reggie Gilliam (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,12
85,Alec Ingold (MIA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,12
86,Jakob Johnson (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
87,Devine Ozigbo (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
88,Darwin Thompson (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
89,Mike Boone (DEN),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0%,2020,12
90,Scottie Phillips (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
91,DeeJay Dallas (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0%,2020,12
92,Xavier Jones (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
93,Rico Dowdle (DAL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,12
94,Craig Reynolds (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5%,2020,12
95,Austin Walter (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
96,Jeremy Cox (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
97,D'Ernest Johnson (CLE),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2020,12
98,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
99,Taiwan Jones (BUF),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
100,Nick Bellore (SEA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,12
101,Cordarrelle Patterson (ATL),2,8,4,6,0,0,0,0,0,0,0,0,1,0,0,83.0%,2020,12
102,LeSean McCoy (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0%,2020,12
103,J.P. Holtz (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
104,Elijhaa Penny (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
105,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2020,12
106,D.J. Foster (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
107,Wendell Smallwood (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
108,Buddy Howell (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
109,Darrel Williams (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5%,2020,12
110,Jason Cabinda (DET),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2020,12
111,Sony Michel (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.1%,2020,12
112,Alex Armah Jr. (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
113,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
114,Ameer Abdullah (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7%,2020,12
115,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020,12
116,Keith Smith (ATL),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2020,12
117,Patrick Laird (TB),1,9,9,9,0,0,0,0,0,0,0,1,1,-1.1,-1.1,0.0%,2020,12
